PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst H2,N1bar_H2
8.8403,9.48553,1015.22,0.6142,1.4036,0.437589057,43.90243902,14.63414634,0,36.58536585,0,4.87804878,3.275307215,0.027874605
10.00981,12.36518,2733.8,0.71686,0.715605,1.001753761,49.13793103,36.20689655,0,11.20689655,0,3.448275862,2.700078597,0.062309475
5.04854,5.79552,475.902,0.4525,1.51587,0.298508447,48,16,4,12,16,4,4.885251633,0.019721172
4.95466,5.08011,418.59,0.44072,1.28742,0.342328067,57.14285714,32.65306122,8.163265306,0,0,2.040816327,6.19441246,0.022218424
5.48586,6.80616,1530.66,0.62726,1.14478,0.547930607,38.88888889,33.33333333,0,22.22222222,0,5.555555556,4.171284802,0.044198131
6.57368,19.03849,3527.08,0.78152,0.594852,1.313805787,52.17391304,21.73913043,4.347826087,17.39130435,0,4.347826087,2.591292543,0.087308709
4.83521,5.76966,675.983,0.49968,1.51984,0.32877145,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,5.382908275,0.030138403
7.89234,8.57661,1426.6,0.6708,1.19439,0.5616256,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.867117285,0.040653893
7.8928,8.45824,1379.58,0.66732,1.20511,0.553741982,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.977944154,0.039838893
7.40998,8.39033,1379.39,0.66706,1.20923,0.5516403,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.865387587,0.039496567
5.76334,6.2506,2574.73,0.70316,0.921251,0.763266471,39.28571429,25,3.571428571,25,0,7.142857143,3.348750044,0.052531353
5.46808,7.32111,1661.89,0.73318,1.5718,0.466458837,14.28571429,0,14.28571429,0,28.57142857,28.57142857,2.213688061,0.022635165
4.56791,5.34593,759.401,0.5018,1.18507,0.423434903,43.33333333,23.33333333,0,26.66666667,0,6.666666667,6.189406862,0.047541683
4.62847,5.60614,511.247,0.50278,1.77494,0.283265913,43.90243902,14.63414634,0,29.26829268,0,4.87804878,5.36013191,0.024855053
4.36461,6.06205,1286.5,0.62204,1.22934,0.505995087,46.51162791,24.80620155,4.651162791,18.60465116,0,5.426356589,4.387656368,0.040894315
17.51395,17.92516,2638.6,0.76272,0.536552,1.42152112,50,31.81818182,0,13.63636364,0,4.545454545,2.538292023,0.084514728
23.62721,24.44059,2780.42,0.7981,0.439059,1.817751145,50,36.66666667,0,10,0,3.333333333,2.284926986,0.108610904
30.14408,30.70055,3030.2,0.82792,0.362219,2.285689044,50,39.47368421,0,7.894736842,0,2.631578947,1.83174816,0.119503116
36.43313,36.78756,2954.66,0.85506,0.334728,2.554492005,50,41.30434783,0,6.52173913,0,2.173913043,1.599648257,0.129650322
34.35542,34.85961,3369.2,0.84726,0.286106,2.961349989,46.37681159,47.82608696,0,4.347826087,0,1.449275362,1.609523628,0.147581872
38.06649,38.22812,2782.7,0.83128,0.326773,2.543906626,43.42105263,46.05263158,0,9.210526316,0,1.315789474,1.372063338,0.117596011
5.18923,6.59267,886.669,0.55228,1.24447,0.443787315,34.04255319,34.04255319,2.127659574,21.27659574,0,4.255319149,4.414673287,0.028068105
4.95677,7.5254,3239.27,0.6945,0.75626,0.918334964,51.72413793,24.13793103,6.896551724,13.79310345,0,1.724137931,3.336531077,0.068090468
4.24768,8.85312,1497.51,0.62228,0.848051,0.733776624,30.76923077,49.23076923,18.46153846,0,0,1.538461538,4.279075369,0.044380249
9.45289,15.81778,1500.82,0.70398,0.959285,0.733859072,32.14285714,17.85714286,25,14.28571429,0,7.142857143,2.636458645,0.043376623
10.03609,13.87561,1610.91,0.70492,0.965847,0.729846446,32.14285714,17.85714286,25,14.28571429,0,7.142857143,2.99153608,0.044740849
7.36405,9.58279,1009.68,0.55554,1.02513,0.541921512,49.23076923,33.84615385,6.153846154,9.230769231,0,1.538461538,4.2043197,0.038250915
7.12348,9.49471,980.542,0.55378,1.03474,0.535187583,49.23076923,33.84615385,6.153846154,9.230769231,0,1.538461538,4.277355127,0.036234194
5.83066,8.94751,965.504,0.54624,1.05936,0.51563208,49.23076923,32.30769231,6.153846154,10.76923077,0,1.538461538,4.41179335,0.033836878
5.70271,8.06325,967.049,0.54364,1.05948,0.513119644,47.76119403,34.32835821,7.462686567,8.955223881,0,1.492537313,4.693937927,0.033719903
5.63412,8.02638,919.341,0.5422,1.06522,0.509002835,47.76119403,34.32835821,7.462686567,8.955223881,0,1.492537313,4.749366255,0.03362698
5.06073,7.61203,971.021,0.53216,1.0883,0.488982817,47.76119403,31.34328358,7.462686567,11.94029851,0,1.492537313,4.554041902,0.032476376
5.19617,6.83933,1022.44,0.53006,1.09861,0.48248241,47.76119403,31.34328358,7.462686567,11.94029851,0,1.492537313,4.629511807,0.031928252
4.79912,6.55429,941.621,0.52844,1.10539,0.478057518,49.25373134,31.34328358,5.970149254,11.94029851,0,1.492537313,4.721796234,0.029802877
4.78318,6.61361,939.715,0.52762,1.10695,0.476643028,49.25373134,31.34328358,5.970149254,11.94029851,0,1.492537313,4.764705044,0.030305787
5.1443,5.22922,385.113,0.5144,1.6171,0.318100303,36.36363636,18.18181818,0,36.36363636,0,9.090909091,4.196384289,0.014936359
6.20532,7.88308,1058.16,0.60308,1.40501,0.429235379,43.47826087,39.13043478,8.695652174,0,4.347826087,4.347826087,4.743163341,0.041704991
5.99694,7.72531,1479.64,0.6152,1.07668,0.571386113,43.47826087,39.13043478,8.695652174,0,4.347826087,4.347826087,4.811737914,0.055041083
5.30071,6.00247,524.787,0.48104,1.71779,0.28003423,36.36363636,24.24242424,6.060606061,12.12121212,12.12121212,9.090909091,4.811769076,0.018999545
5.78584,6.52014,393.689,0.44588,1.60919,0.277083502,45,30,0,20,0,5,4.413423549,0.013585521
4.03217,4.22072,147.752,0.37282,2.18549,0.170588747,34.7826087,8.695652174,0,43.47826087,0,13.04347826,6.859214279,0.016379657
3.96956,4.19061,162.522,0.3707,2.19605,0.168803078,34.7826087,8.695652174,0,43.47826087,0,13.04347826,6.895671118,0.016070675
6.48187,7.78665,2532.4,0.71664,0.899667,0.796561394,46.15384615,15.38461538,0,30.76923077,0,7.692307692,3.154269096,0.057242814
6.6287,9.2158,2675.84,0.74044,0.813635,0.910039514,46.15384615,15.38461538,0,30.76923077,0,7.692307692,2.860397752,0.060099836
4.09776,5.39014,559.235,0.45538,1.21945,0.373430645,50,34,6,8,0,2,6.442508836,0.035940256
4.72276,5.09966,564.892,0.46068,1.21463,0.379275994,48.07692308,36.53846154,5.769230769,7.692307692,0,1.923076923,6.481578388,0.034293889
4.84916,5.1864,1076.23,0.52748,1.17199,0.4500721,45.97701149,29.88505747,11.49425287,9.195402299,0,3.448275862,5.737903117,0.042558634
4.27999,7.01256,1391.99,0.56442,1.09096,0.517360856,45.09803922,25.49019608,15.68627451,7.843137255,0,2.941176471,5.096517164,0.04594491
8.07599,8.96947,1902.49,0.67526,0.97123,0.695262708,49.07063197,28.99628253,0,17.84386617,0,4.089219331,3.263445826,0.047223664
6.94262,18.51106,3660.84,0.78188,0.597667,1.308220129,48,20,12,16,0,4,2.601258011,0.088175647
5.05884,7.20015,997.74,0.56006,1.17107,0.47824639,47.45762712,33.89830508,3.389830508,13.55932203,0,1.694915254,4.748711223,0.035194594
5.70512,8.08493,1134.24,0.62502,1.37969,0.453014808,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.589341761,0.028756734
5.8473,8.77219,1227.51,0.63726,1.32352,0.481488757,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.428023387,0.029565151
5.56771,8.63785,1171.43,0.63032,1.36162,0.46291917,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.556988346,0.029195175
5.62434,10.30851,1307.39,0.65086,1.28435,0.506762175,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.3203495,0.031423589
7.09895,8.90631,1265.12,0.6509,1.2857,0.506261181,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.294978019,0.031001605
6.23971,10.39698,1291.15,0.66214,1.26275,0.524363492,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.261131847,0.031567761
5.67843,8.6384,1190.82,0.62544,1.35953,0.460041338,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.56684592,0.029754747
6.69323,8.37909,1214.14,0.63476,1.32806,0.477960333,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.405660086,0.029921961
5.96123,9.20954,1200.34,0.63452,1.33437,0.475520283,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.415470798,0.029802146
6.22037,8.55578,1184.82,0.63538,1.35087,0.470348738,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.510965431,0.029251791
6.18424,8.11172,1163.18,0.62748,1.35522,0.463009696,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.563275745,0.029870612
6.26863,10.02209,2212.16,0.71232,0.811705,0.877560197,46.83544304,25.3164557,0,25.3164557,0,2.53164557,3.902451105,0.073514486
6.59717,13.17296,2220.34,0.72244,0.883255,0.817929137,46.15384615,15.38461538,0,30.76923077,0,7.692307692,3.356180054,0.059971379
5.27542,5.40721,1074.11,0.54272,1.18423,0.458289353,44.70588235,28.23529412,14.11764706,9.411764706,0,3.529411765,5.559739786,0.041984047
5.0342,5.97505,2363.42,0.66762,0.92739,0.719891308,47.36842105,15.78947368,0,31.57894737,0,5.263157895,3.714353742,0.053322294
5.09508,6.08901,2301.02,0.66154,0.93229,0.709586073,47.36842105,15.78947368,0,31.57894737,0,5.263157895,3.698060639,0.05346999
5.01622,7.94342,2838.59,0.70966,0.877067,0.809128607,42.62295082,21.31147541,9.836065574,19.67213115,0,6.557377049,3.524034529,0.062505508
5.16379,6.19817,772.834,0.50844,1.46257,0.347634643,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,5.14166849,0.031824195
6.52783,13.18615,2245.39,0.72198,0.879718,0.820694814,46.15384615,15.38461538,0,30.76923077,0,7.692307692,3.34534872,0.059970733
10.06588,11.52194,1864.44,0.65632,0.825504,0.795053688,47.82608696,37.68115942,7.246376812,5.797101449,0,1.449275362,3.806078785,0.053499206
9.92431,11.74025,1927.88,0.66344,0.808668,0.820410848,47.82608696,37.68115942,7.246376812,5.797101449,0,1.449275362,3.746034734,0.05427387
4.23676,5.6172,514.069,0.45784,1.93171,0.237012802,12,28,4,36,0,12,4.75241074,0.016650373
4.84,12.94,2015.14,0.68168,0.716983,0.950761734,47.27272727,29.09090909,18.18181818,0,0,1.818181818,3.83829573,0.073123545
4.29629,6.02864,1318.64,0.60574,1.13222,0.535002031,47.61904762,9.523809524,0,38.0952381,0,4.761904762,4.431852283,0.042009716
5.17369,5.39694,291.38,0.40912,2.25257,0.181623657,37.5,12.5,12.5,31.25,0,6.25,5.399720651,0.01464836
5.14642,6.20774,759.433,0.50616,1.46403,0.34573062,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,5.141297822,0.031794231
4.16071,5.40468,745.81,0.516,1.54847,0.333232158,47.05882353,0,0,23.52941176,23.52941176,5.882352941,4.25163801,0.021528788
4.22456,6.45985,1115.94,0.59794,1.36984,0.436503533,30.6122449,6.12244898,18.36734694,36.73469388,0,8.163265306,3.977919312,0.029321704
4.17139,6.50302,1095.1,0.59726,1.38117,0.432430476,30.6122449,6.12244898,18.36734694,36.73469388,0,8.163265306,3.986912373,0.028875836
4.08594,6.47601,1078.19,0.59492,1.39035,0.427892257,30.6122449,6.12244898,18.36734694,36.73469388,0,8.163265306,4.007457829,0.028596774
8.27766,10.88253,1238.24,0.60742,1.009,0.602001982,40,28,20,8,0,4,3.92813457,0.037528471
4.93276,8.69638,920.719,0.55316,1.22642,0.45103635,40,20,20,8,8,4,4.675578848,0.030571482
4.56918,5.58996,755.358,0.53188,1.27653,0.416660791,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,6.468524606,0.051619274
4.70953,5.87386,784.394,0.54114,1.30849,0.413560669,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,6.108372815,0.046832247
10.04767,10.50032,1346.32,0.60606,0.982459,0.616880704,45.71428571,34.28571429,0,17.14285714,0,2.857142857,3.958829682,0.046963104
4.61739,5.96762,840.777,0.57572,1.1098,0.518760137,41.39784946,33.87096774,3.76344086,18.8172043,0,2.150537634,4.318027712,0.028922164
4.65776,6.35159,774.721,0.51056,1.14836,0.444599255,42.22222222,33.33333333,6.666666667,13.33333333,0,2.222222222,5.322088027,0.03445996
7.49831,8.18384,1374.08,0.66592,1.22176,0.545049764,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.955619148,0.038799406
7.80553,8.30815,1404.88,0.67156,1.20426,0.557653663,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.949022384,0.039704596
7.50788,8.35741,1396.17,0.66472,1.24126,0.535520358,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.999177807,0.040247051
7.50835,8.27117,1381.5,0.6644,1.23809,0.53663304,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,4.01117592,0.040132504
4.01581,5.06604,211.642,0.44116,1.4577,0.302641147,46.84684685,36.03603604,10.81081081,0,0,2.702702703,6.697932326,0.020396827
4.28854,5.6803,1812.45,0.6414,1.1313,0.566958366,39.3442623,26.2295082,16.39344262,13.1147541,0,4.918032787,4.164446493,0.042247686
4.42295,5.8918,1940.34,0.64608,1.11408,0.579922447,39.3442623,26.2295082,16.39344262,13.1147541,0,4.918032787,4.061539076,0.043142383
5.28492,6.78863,1760.56,0.65298,1.08447,0.602119007,39.3442623,26.2295082,16.39344262,13.1147541,0,4.918032787,3.843517186,0.043776762
5.23642,6.50104,2488.12,0.68618,0.958325,0.716020139,34.7826087,23.1884058,37.68115942,0,0,4.347826087,3.471930331,0.0506503
5.16908,6.74711,2564.61,0.69242,0.926118,0.747658506,34.7826087,23.1884058,37.68115942,0,0,4.347826087,3.31134492,0.050700012
5.1049,7.01898,2531.04,0.6978,0.913193,0.764132007,34.7826087,23.1884058,37.68115942,0,0,4.347826087,3.221755591,0.050596445
4.49108,7.26111,1332.98,0.6082,1.17019,0.519744657,37.93103448,27.5862069,3.448275862,24.13793103,0,6.896551724,3.895673042,0.037581785
5.9559,15.59448,4089.7,0.78788,0.560837,1.404828854,44.74576271,36.61016949,0,13.22033898,0,4.06779661,2.402342951,0.085911666
5.20454,6.54271,976.21,0.55636,1.10411,0.503899068,42.25352113,40.84507042,4.225352113,11.26760563,0,1.408450704,5.903529993,0.041742379
4.36113,5.08447,450.366,0.46286,1.22435,0.378045494,50,36,4,8,0,2,6.789111572,0.034413921
7.33404,8.20229,1759.08,0.66736,0.896085,0.744750777,43.47826087,26.08695652,26.08695652,0,0,4.347826087,3.634055279,0.055837598
5.42977,9.60382,2479.03,0.70826,0.669195,1.058376109,44.7761194,35.82089552,8.955223881,8.955223881,0,1.492537313,3.410188833,0.079286082
6.08998,6.42929,4194.52,0.70336,0.7293,0.964431647,48.27586207,27.5862069,0,20.68965517,0,3.448275862,3.864207158,0.085763435
3.80406,8.78253,1370.92,0.6028,1.06098,0.568153971,42,24,6,25,0,3,4.77761373,0.055389209
5.14039,6.60108,918.633,0.5514,1.17875,0.467783669,52.67175573,32.0610687,0,13.74045802,0,1.526717557,5.782673026,0.042462942
4.00842,8.70379,1182.28,0.59454,1.20121,0.494950924,42.10526316,24.56140351,0,28.07017544,0,5.263157895,4.527968458,0.039317035
4.21343,7.49731,574.38,0.48284,1.44845,0.333349443,36.36363636,38.38383838,2.02020202,18.18181818,0,5.050505051,5.08324522,0.022863517
5.43231,6.88401,2652.58,0.69848,0.929347,0.751581487,35.61643836,21.91780822,24.65753425,10.95890411,0,6.849315068,3.611828926,0.056625651
4.58097,8.98757,1795.98,0.61762,0.876216,0.704871858,50.84745763,35.59322034,5.084745763,6.779661017,0,1.694915254,4.264612492,0.05843741
4.18889,6.51947,1345.22,0.63434,1.08279,0.585838436,47.05882353,17.64705882,0,29.41176471,0,5.882352941,4.405395868,0.046063322
4.41438,5.31747,683.676,0.51526,1.35237,0.381005198,50.90909091,29.09090909,2.424242424,14.54545455,0,3.03030303,5.511263268,0.029615892
7.98957,9.17489,1485.28,0.61806,0.92991,0.664644966,48.10126582,31.64556962,10.12658228,7.594936709,0,2.53164557,4.454465142,0.051454632
4.62328,7.09732,1337.42,0.57534,1.00078,0.574891585,45.71428571,35.71428571,2.857142857,13.57142857,0,2.142857143,4.806759595,0.045956586
8.46338,9.84183,2436.44,0.77858,0.895692,0.869249697,29.03225806,0,0,58.06451613,0,12.90322581,1.554071221,0.043395511
8.76011,10.02499,2419.17,0.78066,0.882826,0.884273911,29.03225806,0,0,58.06451613,0,12.90322581,1.511320824,0.043839185
8.72369,10.01133,2425.72,0.78102,0.889531,0.878013245,29.03225806,0,0,58.06451613,0,12.90322581,1.525270083,0.043729198
6.27169,7.47442,997.289,0.61248,1.39226,0.439917831,25.53191489,51.06382979,17.0212766,0,0,6.382978723,3.864431234,0.027682231
3.9229,15.26539,1770.44,0.66484,0.842534,0.789095752,51.2,25.6,6.4,13.6,0,3.2,4.239058757,0.065331778
4.62926,5.8356,1011.92,0.55576,1.09463,0.507714936,45.94594595,37.83783784,2.702702703,10.81081081,0,2.702702703,5.803247133,0.04836177
4.61754,13.61739,2026.62,0.69804,0.953237,0.732283787,45.37815126,15.12605042,0,31.93277311,0,7.56302521,3.582213497,0.054034912
4.2385,4.46346,746.839,0.51854,1.32222,0.392173768,42.85714286,26.78571429,5.357142857,21.42857143,0,3.571428571,6.214009053,0.040163441
7.37206,12.27489,1966.41,0.71848,0.921667,0.779544022,46.15384615,34.61538462,4.945054945,7.142857143,3.296703297,3.846153846,2.971331008,0.047081328
5.67876,6.04937,1037.17,0.58178,1.13736,0.511517901,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,5.235401463,0.050404058
3.98908,6.09913,740.584,0.5408,1.3777,0.392538288,41.86046512,27.90697674,13.95348837,9.302325581,3.100775194,3.875968992,5.219874235,0.029799924
4.00559,5.12851,430.546,0.46608,1.54997,0.300702594,45.45454545,27.27272727,0,24.24242424,0,3.03030303,6.214500807,0.02562414
4.0299,5.17293,466.605,0.47528,1.53238,0.310158055,45.45454545,27.27272727,0,24.24242424,0,3.03030303,6.021448359,0.021997641
4.53606,5.41046,1560.69,0.58092,0.911263,0.637488848,35.67251462,49.12280702,7.01754386,7.01754386,0,1.169590643,5.19107619,0.053009249
4.62746,5.2704,1532.62,0.57776,0.917142,0.629956975,35.59322034,49.71751412,6.779661017,6.779661017,0,1.129943503,5.284910039,0.054894721
5.65873,6.72021,855.781,0.53676,1.01181,0.530494856,34.19354839,49.03225806,7.741935484,7.741935484,0,1.290322581,4.327721892,0.025289867
6.38772,6.55761,846.242,0.52014,1.0684,0.486840135,35.8490566,47.79874214,7.547169811,7.547169811,0,1.257861635,4.412044684,0.02583657
5.67424,6.65442,807.053,0.49694,1.10163,0.451095195,35.67251462,49.12280702,7.01754386,7.01754386,0,1.169590643,4.720299918,0.025712583
4.37328,6.19569,1623.32,0.593,0.902331,0.657186775,35.8490566,47.79874214,7.547169811,7.547169811,0,1.257861635,5.051820822,0.05424309
4.69938,6.48146,1785.17,0.59726,0.892352,0.669309869,35.75757576,48.48484848,7.272727273,7.272727273,0,1.212121212,4.987201321,0.055706154
7.35837,9.71547,1177,0.57768,1.15099,0.501898366,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,3.727045276,0.037697032
7.37011,9.7478,1186.68,0.57946,1.14404,0.506503269,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,3.687313742,0.037638398
7.37414,9.69288,1192.44,0.58158,1.14102,0.509701846,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,3.684072582,0.037782727
7.47258,9.62315,1199.31,0.58264,1.13645,0.512684236,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,3.649020424,0.037642908
7.528,9.45566,1189.56,0.57994,1.15031,0.504159748,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,3.707138745,0.037319971
13.20205,15.8929,2126.73,0.7288,0.679059,1.073249894,60,27.27272727,0,10.90909091,0,1.818181818,2.513247357,0.06253116
4.57602,6.51796,1152.25,0.59574,1.14323,0.52110249,47.36842105,15.78947368,0,31.57894737,0,5.263157895,4.663931418,0.041689933
7.63768,8.1061,1313.96,0.66608,1.2392,0.53750807,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,4.063925915,0.039106841
7.59473,8.2086,1354.21,0.66396,1.22736,0.540965976,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,4.003838559,0.0390917
6.48147,6.85652,861.552,0.5653,1.67165,0.338168875,47.36842105,15.78947368,0,31.57894737,0,5.263157895,4.685275828,0.034574752
7.35,7.87003,1598.45,0.63556,0.987944,0.643315815,42.10526316,26.31578947,0,26.31578947,0,5.263157895,3.846920887,0.049007194
6.86498,10.43035,2752.25,0.71598,0.681319,1.050873379,53.33333333,32,2.666666667,10.66666667,0,1.333333333,3.269778771,0.073320638
5.98929,9.0448,1309.45,0.61784,1.10047,0.561432842,48.42105263,23.15789474,0,23.15789474,0,5.263157895,3.7443538,0.039494975
4.15651,5.19203,410.768,0.44882,1.32487,0.338765313,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,6.477878976,0.026659348
4.11856,5.10825,614.964,0.47928,1.21472,0.394560063,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,6.626599874,0.03834858
4.13079,5.12494,593.397,0.47774,1.21393,0.393548228,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,6.630092426,0.038343858
7.84062,14.9462,3658.67,0.80704,0.604715,1.334579099,45.28301887,22.64150943,0,24.52830189,0,7.547169811,2.069502382,0.077863211
4.12363,5.10796,463.829,0.48212,1.21487,0.396849046,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,6.53236135,0.035093712
7.96722,15.10109,3718.36,0.81186,0.589709,1.376712921,45.28301887,22.64150943,0,24.52830189,0,7.547169811,2.011077356,0.078701301
7.94906,15.11067,3699.19,0.81026,0.589088,1.37544815,45.28301887,22.64150943,0,24.52830189,0,7.547169811,2.016061981,0.079607371
7.95238,15.07723,3643.91,0.80894,0.591689,1.367170929,45.28301887,22.64150943,0,24.52830189,0,7.547169811,2.005434613,0.077230078
7.94526,15.08768,3667.79,0.80922,0.589511,1.372697032,45.28301887,22.64150943,0,24.52830189,0,7.547169811,2.000371202,0.079045263
7.91769,15.10036,3684.86,0.81016,0.589511,1.374291574,45.28301887,22.64150943,0,24.52830189,0,7.547169811,2.015776938,0.079462278
5.12904,5.58245,2038.34,0.66094,1.03675,0.637511454,39.28571429,28.57142857,0,25,0,7.142857143,4.028643307,0.048149392
5.02553,5.5169,2005.01,0.66172,1.03225,0.641046258,39.28571429,28.57142857,0,25,0,7.142857143,4.007237357,0.047395103
4.22373,6.03384,965.378,0.57316,1.23375,0.464567376,41.37931034,24.13793103,10.34482759,20.68965517,0,3.448275862,5.091979878,0.036973995
4.58117,6.38849,1162.58,0.58826,1.19854,0.490813823,41.37931034,24.13793103,10.34482759,20.68965517,0,3.448275862,4.95473492,0.038738367
4.59516,6.36899,1154.29,0.59546,1.19858,0.496804552,41.37931034,24.13793103,10.34482759,20.68965517,0,3.448275862,4.972816752,0.038997089
6.98017,7.83578,1525.44,0.61456,0.980713,0.626646124,43.90243902,26.82926829,0,24.3902439,0,4.87804878,3.804491254,0.046848216
4.8025,6.50583,673.201,0.51554,1.599,0.322414009,41.37931034,27.5862069,6.896551724,20.68965517,0,3.448275862,5.651272518,0.036720117
4.91174,6.50945,835.098,0.51856,1.32827,0.390402554,41.37931034,27.5862069,6.896551724,20.68965517,0,3.448275862,5.745001928,0.045398948
23.23987,28.19349,2993.89,0.88298,0.305679,2.888585739,46.84684685,28.82882883,9.009009009,11.71171171,0,3.603603604,1.105583693,0.139321062
4.96103,5.44623,234.038,0.40304,1.63073,0.247153115,42.85714286,33.33333333,4.761904762,14.28571429,0,4.761904762,5.313672232,0.009790759
4.00276,9.01794,899.793,0.55688,1.24682,0.446640253,42.55319149,29.78723404,4.255319149,21.27659574,0,2.127659574,4.277405224,0.027208657
9.13273,10.62623,1789.43,0.68422,0.914395,0.748276183,52.5,30,0,15,0,2.5,3.577374465,0.057967382
9.10715,10.65559,1777.69,0.68372,0.918282,0.744564306,52.5,30,0,15,0,2.5,3.56675958,0.057816814
9.07282,10.68647,2078.29,0.68016,0.778283,0.873923753,52.5,30,0,15,0,2.5,3.538618161,0.066556276
3.83801,5.05177,685.855,0.54018,1.20269,0.449143171,38.70967742,32.25806452,12.90322581,12.90322581,0,3.225806452,6.632767927,0.048513944
10.84114,11.21149,1298.71,0.63396,1.13101,0.560525548,44.44444444,11.11111111,0,33.33333333,0,11.11111111,3.014011439,0.041946205
10.99568,11.61678,1344.14,0.64782,1.13145,0.572557338,44.44444444,11.11111111,0,33.33333333,0,11.11111111,3.023884464,0.043153769
10.8267,11.26396,1333.08,0.64048,1.13289,0.565350564,44.44444444,11.11111111,0,33.33333333,0,11.11111111,2.998791434,0.041988597
10.94497,11.57288,1350.73,0.64468,1.13911,0.565950611,44.44444444,11.11111111,0,33.33333333,0,11.11111111,3.047875049,0.042525158
6.16862,9.2766,1485.27,0.6488,1.10826,0.585422193,23.52941176,5.882352941,64.70588235,0,0,5.882352941,3.022666041,0.031876401
5.38961,7.62039,483.849,0.48832,1.67019,0.292373922,40.4494382,26.96629213,20.2247191,0,2.247191011,5.617977528,4.950370949,0.018864551
4.93889,7.18261,458.227,0.48322,1.60057,0.301904946,40.4494382,26.96629213,20.2247191,0,2.247191011,5.617977528,5.214452601,0.019715133
10.83458,11.54579,1268.2,0.6411,1.17672,0.544819498,44.44444444,11.11111111,0,33.33333333,0,11.11111111,3.101241443,0.041564547
10.82299,11.31191,1246.5,0.63556,1.17016,0.5431394,44.44444444,11.11111111,0,33.33333333,0,11.11111111,3.0448655,0.041032969
4.67755,5.68214,1015.19,0.60378,1.62598,0.371332981,30.76923077,0,0,61.53846154,0,7.692307692,3.359918131,0.021512543
5.22927,16.36523,2760.4,0.71038,0.720658,0.985738034,54.54545455,30.3030303,0,12.12121212,0,3.03030303,3.480392435,0.072124289
5.15011,5.65834,2097.92,0.66534,1.02534,0.648896951,39.28571429,28.57142857,0,25,0,7.142857143,3.978133226,0.047340707
4.63206,7.74471,600.367,0.48252,1.3092,0.368560953,42.6035503,36.68639053,9.467455621,8.284023669,0,1.775147929,4.763875549,0.02301202
3.82499,11.61384,1502.42,0.6444,0.903214,0.713452183,34.7826087,43.47826087,17.39130435,0,0,4.347826087,3.72521877,0.043021225
3.82654,11.61381,1503.47,0.64454,0.901728,0.714783172,34.7826087,43.47826087,17.39130435,0,0,4.347826087,3.718759489,0.043540683
4.61822,5.47299,1382.86,0.62922,1.35698,0.463691432,47.36842105,15.78947368,0,31.57894737,0,5.263157895,4.185956078,0.038882089
4.60331,5.44704,1367.15,0.62954,1.3755,0.457680843,47.36842105,15.78947368,0,31.57894737,0,5.263157895,4.216642995,0.038317469
4.59352,5.41612,1289.24,0.62976,1.41024,0.446562287,47.36842105,15.78947368,0,31.57894737,0,5.263157895,4.505550483,0.041589443
4.61623,5.47631,1754.71,0.63378,1.08146,0.586041093,47.36842105,15.78947368,0,31.57894737,0,5.263157895,4.30472569,0.05039966
4.04304,5.72411,631.656,0.51634,1.14687,0.450216677,49.31506849,30.1369863,5.479452055,12.32876712,0,2.739726027,5.19998563,0.02940683
