PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CO2,N1bar_CO2,log_D0_CO2,log_D1bar_CO2
13.8401,20.13526,1.454849315,5422.43,0.89364,3.215469255,8.048067283,0.640124533,-3.308677478,-3.315878816
21.84308,24.56124,1.124440326,6246.14,0.93214,5.738152986,7.256921628,0.835915552,-3.087405528,-3.131770624
15.73233,21.43029,1.362181571,5267.09,0.8894,3.119464914,9.728039426,0.823178421,-3.405112244,-3.339550294
21.16662,30.02024,1.418282182,6912.6,0.93718,6.409339288,6.037136251,0.788605293,-2.974495436,-3.071053053
11.64986,17.10509,1.468265713,5771.12,0.87368,2.949499178,9.953616674,0.836541541,-3.462672577,-3.488673559
17.3726,28.78983,1.657197541,5709.08,0.92028,4.744298264,8.808774006,0.903460707,-3.203841621,-3.220327632
14.94536,23.12924,1.547586676,6052.51,0.90862,4.174012909,12.5334273,1.156426916,-3.502296532,-3.488001462
31.72546,39.49264,1.244824819,5916.2,0.94356,7.116266441,8.246249515,1.033842995,-3.001374513,-2.962509972
14.21048,19.77483,1.391566647,6116.91,0.90058,3.882362577,8.106194141,0.779145573,-3.305189644,-3.318949098
25.84902,32.31403,1.25010658,5551.64,0.93334,5.349910294,8.468759649,0.935015659,-3.12279011,-3.072122679
10.61177,18.65614,1.758061096,5283.51,0.88014,2.657732469,7.644876169,0.540118743,-3.356890668,-3.312307286
11.90832,16.47557,1.383534369,4056.15,0.8425,1.8138134,11.85252757,0.716900366,-3.564911194,-3.594292805
10.53458,11.86525,1.126314481,3080.63,0.75894,1.211659674,14.88863418,1.062172051,-3.881558876,-3.91642767
24.93474,29.73427,1.192483659,6255.71,0.94788,7.8857913,7.608828546,1.088341881,-2.980235927,-2.975566112
14.61351,17.13896,1.172816113,5354.78,0.89328,3.248668936,7.997502422,0.64784809,-3.328547589,-3.287941428
10.43627,12.1993,1.168932962,2086.96,0.7517,0.887566978,16.61801598,1.023052198,-4.008888959,-3.975077015
10.4217,14.89983,1.429692852,4886.2,0.85308,2.203669165,16.88922866,1.397971481,-3.803938715,-3.809779644
11.22958,14.50079,1.291302969,4306.39,0.83444,1.858329232,10.22562581,0.69673688,-3.543048727,-3.563354245
12.01831,14.03273,1.167612584,3233.31,0.8042,1.349727436,14.07691853,0.978512856,-3.834584458,-3.841434561
24.79467,27.98637,1.128725246,7050.06,0.9501,8.138389454,5.302836211,0.830859867,-2.841769151,-2.983209069
7.69929,10.48113,1.361311238,3149.16,0.75584,1.077606978,19.77840808,2.032672125,-4.097431951,-4.066663626
16.21437,33.05862,2.038847023,4330.07,0.89814,3.258179549,13.58990278,1.194073568,-3.466994972,-3.461242074
18.2799,23.76102,1.299844091,6049.31,0.9217,5.047672769,8.529352872,0.886665495,-3.223494263,-3.255329474
9.92053,12.44112,1.254078159,3797.07,0.79446,1.505919728,13.40868862,1.036010157,-3.738887913,-3.714802771
15.17515,21.05081,1.387189583,5952.67,0.89066,3.340183761,8.687717083,0.78107268,-3.339667375,-3.314619666
10.20997,15.19982,1.488723277,4686.11,0.8548,2.011767475,7.627080268,0.459174189,-3.406048613,-3.388740286
20.36442,25.77619,1.265746336,5647.5,0.90818,4.090974612,13.59827325,1.161150569,-3.490623358,-3.368058482
8.42351,12.89604,1.530957997,4212.86,0.80616,1.564624002,19.37244941,1.66454744,-3.968573379,-3.935524855
10.30651,18.27059,1.772723259,5750.6,0.87406,2.733829601,8.689555021,0.662735617,-3.427261343,-3.46690539
11.55999,15.73013,1.360739066,4276.6,0.81294,1.796294455,19.23280559,1.561773507,-3.927840472,-3.875336017
15.39068,21.35626,1.387609904,4743.61,0.86206,2.591251078,11.43224812,0.984680496,-3.5509514,-3.547090866
16.3324,21.18149,1.296900027,4372.93,0.8542,2.593404458,12.97619647,0.978695953,-3.5723797,-3.578806447
23.05079,28.59644,1.240583945,5504.76,0.92316,4.542417249,8.43287584,0.846204767,-3.198505188,-3.212155207
15.85804,20.33426,1.282268174,5777.56,0.89624,3.538771949,8.022329513,0.728824097,-3.31216838,-3.406113742
35.69167,36.76279,1.030010364,5479.51,0.92814,5.282887847,8.35697052,0.891964437,-3.136274516,-3.114805164
15.0558,20.68074,1.373606185,4756.86,0.8647,2.605766014,10.72353072,0.945922746,-3.53121579,-3.534813354
18.24183,22.726,1.245817991,6030.27,0.9201,4.806331131,8.340173568,0.840778582,-3.194790075,-3.268352679
17.02711,19.32924,1.135203801,4854.4,0.86246,2.682437539,13.65738157,1.356006598,-3.670294775,-3.634773234
11.14167,14.40037,1.292478596,4017.03,0.80946,1.646157319,14.95978435,1.527393111,-3.73455655,-3.766647281
10.21848,13.48499,1.319666917,4702.81,0.81248,1.780068006,16.17900968,1.269265339,-3.87332456,-3.835790049
13.85562,20.43698,1.474995706,4761.91,0.8724,2.704495713,10.66937695,0.922104634,-3.534984649,-3.485095989
10.49172,15.08894,1.438176009,3827.55,0.81216,1.6232811,13.3710709,1.128005739,-3.660267197,-3.668286119
24.73978,29.11512,1.176854443,5590.71,0.92388,4.846837867,9.30456987,0.960112677,-3.186251247,-3.158566469
11.72746,16.43287,1.401230104,3419.29,0.8031,1.688057273,15.26344293,1.124634742,-3.753199765,-3.78443273
10.94832,14.71047,1.343628063,4451.74,0.83196,1.886633286,11.45094876,0.842158204,-3.55809253,-3.574035091
15.35199,23.5566,1.534432995,4201.32,0.84558,2.2989212,12.97047236,0.99532077,-3.611186153,-3.620990064
14.81572,16.7181,1.128402805,5275.91,0.85092,2.41388212,9.940113103,0.814930555,-3.415415895,-3.439545715
19.32375,22.58175,1.168600815,5109.49,0.8943,3.556501163,12.1809277,1.296978451,-3.498826318,-3.489938082
24.9093,32.58152,1.308006247,7202.18,0.94488,7.493754412,6.158561319,0.884908275,-2.944533721,-2.878181511
44.0308,48.05963,1.091500268,5690.72,0.95466,8.688284386,8.192913607,1.16861189,-2.823599286,-2.879551852
13.72049,20.35415,1.483485648,5677.47,0.90092,3.645456936,13.36104049,1.093290161,-3.511054208,-3.495954317
14.15113,21.93634,1.550147585,6128.48,0.88776,3.329745138,9.64123272,0.890539837,-3.387630046,-3.441076576
20.34767,24.04278,1.181598679,5919.89,0.9162,4.564522075,8.820096243,0.835739698,-3.264485073,-3.270519903
19.07062,24.48966,1.284156467,5939.71,0.92446,4.73063146,7.627328987,0.780899649,-3.171888333,-3.234726991
11.81175,13.61218,1.152427032,4820.8,0.82822,2.00261625,12.81459038,1.017861532,-3.615939031,-3.623777471
10.44461,12.75782,1.221474043,3018.25,0.7743,1.227467498,16.13617895,1.418400521,-3.918966371,-3.929614838
9.98891,13.96786,1.398336755,4182.48,0.78338,1.528704432,19.85417171,1.848996843,-4.081475515,-3.951448563
8.14134,10.12638,1.24382227,4812.61,0.82662,1.778285478,8.960644871,0.623858558,-3.44150939,-3.47182241
10.71029,14.94542,1.395426268,4434.8,0.81818,1.764672896,10.71704746,0.711853937,-3.615350843,-3.632820121
11.23494,21.39088,1.903960324,5126.06,0.87052,2.679627908,10.49605191,0.885722568,-3.521865308,-3.504249996
10.47388,14.84993,1.417806009,3563.7,0.77804,1.462681909,15.25710159,1.498903566,-3.856589932,-3.842395694
13.18582,16.35903,1.240653217,5728.64,0.88364,3.200921545,8.657758198,0.773508049,-3.379638174,-3.407003865
10.8238,16.04542,1.482420222,4773.35,0.84502,2.003794076,9.864410826,0.700849898,-3.48306266,-3.481014112
11.34712,14.95217,1.317706167,4880.87,0.84498,2.145457869,18.5518632,1.515018396,-3.903480423,-3.802486265
13.55084,16.76499,1.237191938,5812.01,0.85402,2.561901162,10.62937908,0.95817954,-3.474922136,-3.515159915
8.78652,18.79789,2.139401037,3189.48,0.81164,1.380788658,10.02716802,0.502034369,-3.63677736,-3.618640114
14.93487,17.12874,1.146895822,5697.72,0.88634,3.265217407,8.746677075,0.752670606,-3.365501699,-3.368655683
7.46084,10.67367,1.430625774,3984.38,0.77938,1.290789515,16.52934625,1.448978976,-3.848887692,-3.881135027
10.12229,13.76972,1.360336446,4509.56,0.83038,1.920282314,11.10129785,0.816628633,-3.600651404,-3.658983274
13.15563,18.55916,1.410738976,5923.51,0.89996,3.438413369,6.398322791,0.552117926,-3.159171319,-3.212394465
10.35351,14.20737,1.37222739,4500.78,0.8341,1.803104686,13.95124721,0.997402469,-3.68812989,-3.677507454
10.70106,16.36516,1.529302705,5779.12,0.86948,2.850726058,9.48535044,0.75376471,-3.473238358,-3.465966126
21.3774,24.49004,1.145604236,5899.31,0.91452,4.562903829,10.71664746,1.058136282,-3.325201677,-3.373823905
8.12285,12.31198,1.515721699,4312.67,0.80818,1.546827031,12.23242191,0.809123854,-3.66807809,-3.605260572
14.87255,18.6768,1.255790029,5905.1,0.89254,3.443335082,8.584419769,0.755764837,-3.386552182,-3.392836534
36.75682,40.98154,1.114937038,5534.92,0.94414,6.748388204,9.137930774,1.066380382,-2.988065193,-3.069452447
9.65516,14.01866,1.45193451,2824.95,0.77894,1.264568415,24.85120837,2.85940642,-4.493789258,-4.211911535
4.80849,7.77653,1.617249906,2237.83,0.67324,0.734267145,25.33882968,4.037323913,-4.382111405,-4.391048893
27.08476,31.21513,1.152497936,6735.73,0.94748,7.624795796,6.706174576,0.981849793,-2.972517062,-2.935854787
9.25845,13.55213,1.463757972,3653.55,0.80908,1.431776998,10.93124356,0.656569531,-3.644396463,-3.683458561
18.58719,20.59534,1.108039462,5529.43,0.90808,4.083295487,8.884333836,0.818222937,-3.326599638,-3.295845533
15.49709,20.2679,1.30785199,5282.19,0.89392,3.187346457,9.458041155,0.779601812,-3.40676913,-3.435694465
14.28379,20.43069,1.430340967,4601.52,0.87186,2.632570611,14.99135906,1.509034396,-3.650163674,-3.652438563
34.49931,40.65858,1.178533136,6711.71,0.96506,12.15521943,5.584785863,1.150802772,-2.653234658,-2.694240444
11.58451,14.88893,1.285244693,3190.01,0.80538,1.506489814,14.00609547,1.027334868,-3.844703984,-3.849226168
6.78527,9.58038,1.411937918,3378.89,0.74884,1.092640392,53.41087984,4.290888153,-5.641445477,-4.259210888
24.98142,25.19483,1.008542749,5204.43,0.90446,3.385702681,12.50721519,0.90326896,-3.441626114,-3.413758777
7.52228,12.85823,1.709352749,3712.43,0.79508,1.371440005,16.34293665,1.288566261,-3.846725692,-3.82569633
12.93142,21.41382,1.655952711,5840.02,0.89696,3.492331712,7.79748929,0.681702233,-3.300384157,-3.291341162
14.51023,19.65756,1.354738002,4949.93,0.8731,2.793794838,10.35400424,0.890430236,-3.485675906,-3.530014133
22.44763,22.84023,1.017489597,5752.52,0.8986,3.395261143,8.282100771,0.732314359,-3.376714226,-3.44114184
9.84891,17.00745,1.726835762,4439.04,0.84246,2.004563722,31.74412794,2.31091322,-4.477624684,-3.972020119
14.76754,20.95577,1.419042711,6219.89,0.90232,4.147148583,8.622133777,0.848401981,-3.327897288,-3.316673531
10.8553,16.51385,1.521270716,4444.96,0.82812,2.06427747,20.67780947,1.981946368,-4.019854393,-3.927406001
11.53888,17.98905,1.55899446,6200.87,0.89192,3.345799932,7.655161323,0.680458351,-3.302043526,-3.239420329
24.48828,30.12593,1.230218292,6202.41,0.94384,7.261368969,6.874021558,0.916110863,-2.980178108,-3.04347186
16.22568,18.90952,1.165406935,3709.93,0.83458,2.048054106,19.43556738,1.743237628,-4.187630786,-3.998124033
14.01629,22.9646,1.63842215,5651.83,0.901,3.701147725,8.502933246,0.742352887,-3.301916155,-3.359528472
18.25776,21.58987,1.182503768,5842.84,0.89976,3.882275275,8.939765346,0.820712933,-3.289069372,-3.36442
22.88475,27.30582,1.193188477,7063.95,0.93608,6.455546054,6.19517577,0.790946792,-3.054798436,-3.082780562
20.65941,28.55079,1.38197509,7072.66,0.94312,6.705200668,5.318659701,0.720131525,-2.925335062,-3.015031459
19.54488,22.65152,1.158949044,5169.56,0.89718,3.866022028,11.86002233,1.116717446,-3.43466896,-3.474296318
28.96052,31.95486,1.103393862,7193,0.95006,8.684277879,6.067356379,0.969253472,-2.888201485,-2.888473534
9.05531,15.53203,1.715240008,4642.55,0.82362,1.966191682,17.40951015,1.4552459,-3.892501441,-3.844447695
9.03819,12.11556,1.340485208,4489.72,0.80902,1.683718491,21.981123,1.484657933,-4.067431466,-3.794266934
13.27226,20.39496,1.536660674,5954.78,0.89468,3.609137813,14.54964334,1.207630432,-3.576919508,-3.545331075
14.52035,18.30561,1.260686554,5952.64,0.88568,3.400275652,12.8346102,1.198247588,-3.606776914,-3.509749165
8.83138,13.68652,1.54976006,4071.07,0.80168,1.573402418,17.32646563,2.079005007,-3.875001337,-3.875713453
15.28004,19.19565,1.256256528,5450.69,0.88508,3.144893652,15.04209169,1.18827846,-3.676729289,-3.590232188
6.59048,11.69941,1.775198468,1402.97,0.67536,0.522223253,27.37185302,1.037512469,-4.525955364,-4.197544062
7.52568,10.92661,1.451909994,3782.45,0.78394,1.307972737,26.44787457,3.573744912,-4.398942112,-4.180574614
9.59074,14.43792,1.505402086,4005.34,0.81252,1.680319139,18.37881618,1.629840875,-4.037817961,-3.937099554
7.1391,9.7092,1.360003362,2510.02,0.7212,0.884199531,32.85041459,3.348323004,-4.911853496,-4.429261619
8.40314,13.68507,1.628566226,4349.95,0.80252,1.680680716,17.14508852,2.029876945,-3.946584051,-3.927735002
8.19405,15.12904,1.846344604,4178.45,0.81418,1.701141644,17.20762971,1.831870787,-3.853920084,-3.841443793
6.01138,9.52346,1.584238561,2644.42,0.69882,0.900442606,27.34985319,2.383183053,-4.561476683,-4.318067735
12.64889,18.5952,1.470105282,5373.98,0.87066,2.820773667,14.93132861,1.230606149,-3.692335737,-3.731201521
8.44981,12.86956,1.523059098,3540.82,0.77124,1.285348586,18.50347356,1.621171303,-4.045681949,-3.994105513
8.2115,13.18197,1.605305973,2107.2,0.74676,0.781864136,22.91306568,1.321318889,-4.328343266,-4.165560315
15.97915,20.91409,1.308836202,6212.9,0.90836,4.140276031,13.47902564,1.083596053,-3.438880823,-3.44196204
13.3924,18.24902,1.362640005,4405.59,0.86142,2.169993123,17.73359723,1.145583505,-3.81248309,-3.777641998
16.34199,22.7831,1.394144777,6097.22,0.90984,4.267141919,13.28800845,1.200662903,-3.445628267,-3.445304987
11.35892,18.1944,1.601771999,5332.66,0.87508,2.6921728,15.20655192,1.174846845,-3.636006954,-3.658177643
9.59825,17.62466,1.836236814,4695.07,0.844,2.132492464,15.8603367,1.459173788,-3.795500221,-3.776215378
9.4196,13.32139,1.414220349,5425.12,0.85026,2.225718295,12.68772442,1.049350051,-3.562548202,-3.54994128
9.60469,15.08588,1.570678491,3307.27,0.82342,1.401353667,20.61064705,1.058201071,-3.98637252,-3.860408523
12.58541,20.43867,1.623997152,5685.21,0.88712,3.296777622,14.66007583,1.218148976,-3.617135233,-3.653227703
7.79048,14.16004,1.817608158,2001.58,0.75634,0.802446148,43.60610549,1.530728507,-5.076950855,-4.274139456
7.47406,11.20532,1.499227997,3174.33,0.7583,1.120861806,30.47561484,1.942018868,-4.51046412,-4.104387848
12.16002,21.18589,1.742257825,5533.17,0.8769,2.969602969,14.92117097,1.241106907,-3.691121647,-3.667284636
9.05339,14.45995,1.597186247,4377.87,0.83314,1.773170249,15.42757932,1.062983096,-3.747688742,-3.786563029
19.33056,21.83146,1.129375455,6059.63,0.91432,4.591089174,13.20813289,1.258549876,-3.418161732,-3.398184384
12.16641,14.87442,1.22258086,3987.24,0.82928,1.854930346,17.25014322,1.357232954,-4.000498538,-3.930551702
15.58045,20.52037,1.317058878,4431.12,0.8461,2.077557906,16.77948216,1.485180194,-3.830995222,-3.812756037
9.32797,13.24877,1.420327252,3400.61,0.79346,1.276270625,31.58860712,4.531054057,-4.865226888,-4.296892939
13.77401,16.40445,1.190971257,4532.49,0.85504,2.343198055,16.52815669,2.053339518,-3.778250163,-3.799798311
11.04773,14.96946,1.354980616,4492.21,0.82396,1.742521492,28.36280448,3.327656725,-4.490563845,-4.10463911
10.57302,18.40529,1.740778888,5393.1,0.8743,2.700215264,13.94473665,1.129812013,-3.624623885,-3.639786366
5.54034,10.23187,1.846794601,1971.23,0.67616,0.719757129,32.38056727,4.734882394,-4.947431485,-4.691664369
8.15613,16.35735,2.005528357,2985.09,0.80228,1.219042641,23.25070605,1.240539446,-4.224604591,-4.027451224
12.59731,18.24915,1.448654514,5396.11,0.86832,2.692506861,14.1025824,1.200767177,-3.63051776,-3.656359548
10.344,16.79584,1.623727765,5108.78,0.8594,2.426285417,14.57163015,1.167509271,-3.708965582,-3.692339438
10.64607,16.26747,1.528025835,4716.24,0.8504,2.165818574,17.24606222,1.573676377,-3.879255987,-3.770735198
6.45866,10.21257,1.581221182,2338.7,0.73156,0.801436442,42.84699567,3.662342354,-5.447146892,-4.419980059
5.58637,11.08967,1.985129879,2244.07,0.69672,0.791158178,42.93068285,4.864381238,-5.248133608,-4.491181986
14.61652,20.07987,1.373779121,5509.26,0.88226,3.159391226,15.04660279,1.450420658,-3.68660177,-3.634422714
8.77439,12.4007,1.413283431,3439.76,0.77434,1.287630868,21.49121114,1.340640536,-4.288611096,-4.081982333
9.17267,16.98894,1.852125935,4355.22,0.82586,1.871531358,16.60321094,1.834006902,-3.796392275,-3.801155408
8.5885,15.81993,1.84198987,4110.61,0.8055,1.719779492,17.44720235,1.372135487,-3.942733633,-3.89794201
9.27755,13.94041,1.502596052,4207.72,0.82008,1.805973666,19.97651502,1.60461304,-4.014486021,-3.877752009
9.54459,14.30515,1.498770508,4330.85,0.8121,1.829358947,17.7426718,2.035498313,-3.967977356,-3.912534073
8.68185,13.42776,1.546647316,3388.66,0.78068,1.283941359,38.1196704,4.349593928,-5.060669121,-4.261977976
6.76596,10.44202,1.543316839,3422.36,0.75688,1.112213214,20.37028952,2.1715633,-4.075025348,-4.082142167
11.20284,14.58847,1.302211761,4900.82,0.8374,2.033536104,21.16935347,1.846488784,-4.006233995,-3.857005782
10.92128,14.36738,1.315539937,5023.95,0.83546,2.038025448,16.55169563,1.361492131,-3.787669014,-3.748157907
8.52701,16.0962,1.887672232,4594.6,0.82436,1.916011231,15.86073981,1.337252937,-3.854485308,-3.815339136
6.14698,10.15185,1.651518307,2711.53,0.71952,0.929470701,33.2226983,4.199667834,-4.892328538,-4.318174097
11.30558,17.00932,1.504506624,4650.23,0.8548,2.335340466,16.30445483,1.474524535,-3.779152045,-3.785977982
9.14981,14.35363,1.568735307,3960.57,0.7947,1.512630954,18.76273709,2.123137861,-3.993328765,-3.935086629
10.96857,17.03943,1.553477801,4298.74,0.85472,1.943592344,14.39900953,0.906295423,-3.682090744,-3.684968391
6.90458,11.84769,1.71591755,3333.03,0.76406,1.114405772,18.13655503,1.915463592,-3.921559544,-3.906991835
10.46259,14.75594,1.410352504,3524.12,0.8317,1.505118707,20.00422219,1.053032965,-3.951316724,-3.851994395
12.03731,20.14092,1.673207718,5735.2,0.8859,3.200054906,12.88926313,1.021155013,-3.553053061,-3.550313805
13.00661,18.53585,1.425110002,5737.69,0.8866,3.278882532,14.61019553,1.247600596,-3.606388354,-3.621013073
8.00072,11.57623,1.446898529,3841.98,0.7769,1.343513299,22.23173124,2.158714904,-4.133261004,-4.039757474
8.269,11.33491,1.370771556,4077.4,0.79534,1.43779365,23.74172057,1.909162377,-4.138267836,-3.9730889
5.72893,9.68191,1.690003194,1734.34,0.6859,0.621224335,31.65835111,1.719334393,-4.843962072,-4.39407608
4.88663,9.94755,2.035666707,1816.11,0.67312,0.689433372,49.07693064,6.70980915,-5.694153253,-4.729881051
12.04663,15.14446,1.257153245,5313.97,0.84122,2.169485056,13.56898531,1.160885906,-3.66163588,-3.660124383
9.87932,17.61363,1.782878781,4958.38,0.84446,2.29648807,16.09766313,1.210279547,-3.744401001,-3.758380074
13.15094,19.36713,1.47268028,6031.38,0.8981,3.704009205,14.8280768,1.239819757,-3.566525713,-3.583563146
5.919,10.83796,1.831045785,2781.49,0.73234,0.937232047,28.84849652,4.612836955,-4.576355809,-4.349813987
9.07136,15.08419,1.662836664,4492.91,0.81868,1.887873226,16.67694256,1.428073023,-3.937167488,-3.852315001
12.1058,20.37315,1.682924714,5240.81,0.87256,2.751218651,14.68056734,1.230840383,-3.726171536,-3.6950369
8.36997,13.02938,1.556681804,2320.75,0.7087,0.857734863,28.00220371,1.980347879,-4.595246902,-4.33642379
9.17818,12.42238,1.35346877,2923.38,0.74888,1.065079837,22.10781901,1.666726875,-4.167903662,-4.128241339
10.11076,17.08221,1.689508009,4432.01,0.84248,1.986287805,17.03699277,1.50940213,-3.869311403,-3.821204484
7.48074,11.67775,1.561042089,2562.38,0.72048,0.901824226,35.00043427,5.868297567,-5.005081798,-4.412127545
8.02502,15.16479,1.889688748,3528.53,0.80038,1.448950553,31.16449464,2.82175947,-4.970178417,-4.240360273
12.90842,21.02114,1.628482804,5318.77,0.87632,2.931738194,15.37166763,1.229859601,-3.670132542,-3.684515546
12.87077,16.96038,1.317744004,5384.82,0.86916,2.690531321,14.79859043,1.376085326,-3.633016115,-3.665828019
11.45128,13.87132,1.21133358,6315.52,0.86088,2.797944638,16.66816759,1.079714239,-3.648205393,-3.60221464
8.85999,12.24613,1.382183276,1989.45,0.7683,0.80784651,21.26465819,0.495137328,-3.999946766,-3.908398563
8.06315,12.17338,1.509754872,4826.72,0.8082,1.810638002,23.37624828,2.033769918,-4.139524968,-3.965632402
11.25742,14.86582,1.320535256,6316.26,0.87572,3.211965831,14.87772199,1.139244956,-3.671500964,-3.578689317
6.98279,9.7079,1.390260913,3654.88,0.75268,1.212255916,18.8702289,1.726380957,-4.025393994,-3.930849834
8.14922,16.48432,2.022809545,3006.89,0.80012,1.232962627,27.44897841,1.512849977,-4.230530421,-4.000683786
12.09542,15.94847,1.318554461,5533.54,0.87766,2.771371192,12.82686712,0.898126505,-3.513622538,-3.535216534
6.93267,10.88134,1.569574204,4510.12,0.78682,1.421520273,15.43818307,1.508929351,-3.713371986,-3.745161005
10.34882,13.4966,1.304168011,4387.08,0.83056,1.906891635,22.31158228,2.076016925,-4.149265316,-3.952530112
8.59316,11.30816,1.315948964,3656.75,0.78458,1.308503488,16.25979666,1.064878272,-3.888692214,-3.875029163
9.77715,12.57598,1.286262357,6024.66,0.8193,1.911001847,13.04626116,1.151116312,-3.630249925,-3.623944537
10.57604,13.22258,1.25023922,6244.76,0.83656,2.349782032,14.74486981,1.201947202,-3.70479358,-3.682302867
6.62157,10.42184,1.573922801,3793.28,0.75808,1.250364926,18.4515142,1.323350462,-3.987776291,-3.958098996
7.38629,10.94309,1.481540801,3743.96,0.77758,1.258275038,24.8040187,2.702730002,-4.249918574,-4.094855309
10.09769,14.4357,1.429604197,6214.86,0.85074,2.560048629,14.49308442,1.159638655,-3.693593733,-3.607221138
11.57279,15.6011,1.348084602,6220.66,0.87734,3.148232542,14.83901194,1.166854321,-3.63419635,-3.577747882
10.76554,15.19075,1.411053231,6157.9,0.86534,2.866569716,13.750721,1.062990143,-3.641243337,-3.543277261
9.94447,12.53714,1.260714749,4298.35,0.81746,1.77442917,18.23162019,1.199124042,-3.923364617,-3.861891589
11.18435,14.69009,1.313450491,6126.09,0.86752,2.97976554,16.10283591,1.160215673,-3.682835275,-3.595221635
10.72403,14.88328,1.387843936,5866.45,0.8655,2.816328523,15.61211475,1.005298006,-3.643918692,-3.580384107
9.16945,11.09041,1.209495662,3172.45,0.7542,1.089800926,19.21664344,1.276869299,-4.034012454,-3.9801013
9.09558,16.03929,1.763415857,4467.8,0.82616,1.9126642,18.7626352,1.701190788,-4.01410797,-3.947338301
10.99131,14.01656,1.275240167,4831.21,0.85212,2.183568145,13.38003445,0.800593015,-3.608145971,-3.580627299
10.23376,12.44887,1.216451236,4636.22,0.82378,1.923241247,20.41340658,1.708368129,-4.046341881,-3.935292828
11.63304,14.12623,1.214319731,4902.04,0.85692,2.24683395,12.53008079,0.790143198,-3.545279158,-3.551907641
12.66181,14.11068,1.114428348,4106.03,0.82386,1.904416269,17.05958449,1.307528387,-3.88390976,-3.838815485
12.72141,14.69073,1.154803595,3801.1,0.8174,1.718353206,25.29985432,2.401161045,-4.361319162,-4.108063716
12.67012,14.88775,1.175028334,4684.29,0.84136,2.20031853,16.61004141,1.450777758,-3.75489364,-3.749534673
10.00357,12.57706,1.257257159,4260.23,0.82216,1.754809847,19.08950069,1.109280818,-4.016399444,-3.817351096
8.11443,11.16373,1.375787332,4434,0.79204,1.55198191,19.67381975,1.378674362,-4.02452556,-3.917526503
11.23814,14.0973,1.254415766,5120.75,0.84412,2.276556954,15.52304073,1.105921674,-3.754880323,-3.657718339
9.6432,10.92789,1.133222374,1853.43,0.73826,0.727020267,25.69772365,0.966341327,-4.52629432,-4.199951944
11.58191,13.47969,1.163857257,3741.92,0.79156,1.599227419,20.45068201,1.81939095,-4.170920165,-4.057885639
9.82289,11.85305,1.206676447,3602.24,0.79454,1.43279631,17.58265796,1.149715252,-3.95543735,-3.919157646
7.08346,11.85876,1.674147945,4670.08,0.7848,1.576150481,16.66242167,1.841547712,-3.747531985,-3.751912055
8.1238,11.09973,1.366322411,2844.38,0.74178,1.032393651,28.42436778,3.146249829,-4.631730381,-4.223268438
10.34674,12.71299,1.228695222,4624.06,0.8228,1.902823709,17.40653976,1.141086346,-3.856805253,-3.793660182
6.0928,9.76056,1.601982668,3565.68,0.73654,1.146058954,20.90675729,1.485874701,-4.044620841,-4.019089184
6.9522,9.65115,1.388215241,2962.22,0.7061,1.025203959,19.83460965,0.835388462,-4.116201398,-4.083291313
10.19492,15.16149,1.487161253,5919.36,0.86578,2.822364282,17.31508141,1.401647467,-3.753958444,-3.676252436
8.71135,12.75058,1.463674402,5005.43,0.82262,1.968951354,15.52466865,1.445000797,-3.71997467,-3.736033777
10.77186,13.5187,1.255001458,3130.59,0.81126,1.246320615,18.6112155,0.762235519,-3.929486455,-3.803098276
6.67442,9.6728,1.44923454,4280.9,0.74518,1.336401232,21.28825495,2.295220377,-4.103255964,-4.028436114
11.89233,16.68214,1.402764639,6737.17,0.88858,3.629197605,15.43853123,0.98754026,-3.50563376,-3.424920392
9.96826,13.70374,1.374737417,6049.1,0.8414,2.412049353,14.84297136,1.131125233,-3.633711918,-3.609307465
11.2963,13.8859,1.229243204,4900.31,0.83362,2.280485303,17.18121608,1.220980787,-3.876109564,-3.777595273
9.96444,13.97751,1.40273914,4476.08,0.82018,1.941971473,18.37152561,1.737494696,-3.951950309,-3.905702893
10.43191,13.59592,1.303301121,4257.75,0.83376,1.84231518,17.59889275,1.230027179,-3.802281572,-3.749261366
4.29985,8.07644,1.878307383,1914.47,0.64886,0.695201432,20.50939045,2.516960381,-4.335199478,-4.394103588
10.45455,14.22497,1.360648713,3661.46,0.8149,1.607281979,20.80601448,1.617899109,-4.080322736,-3.874474182
5.45342,8.78733,1.611342974,2125.95,0.66926,0.724177258,28.6333269,5.317079707,-4.670130842,-4.520955354
6.95641,10.69804,1.537867952,4170.44,0.76446,1.267891558,11.95901745,0.995346737,-3.701825234,-3.659687826
11.95119,15.39612,1.288249957,5188.14,0.85558,2.57819751,16.15156774,1.455083937,-3.763025669,-3.687342848
12.04581,15.65671,1.299763984,6239.11,0.87736,3.114530048,15.07378508,1.152444533,-3.602635039,-3.592090332
12.28485,14.18971,1.155057652,3694.2,0.79136,1.562924005,20.90273191,1.542478838,-4.250712268,-4.040366098
10.69021,14.9419,1.397718099,6827.56,0.86672,2.932248919,13.71464093,0.99727725,-3.478308856,-3.519004855
12.54347,13.92519,1.110154527,3805.88,0.81208,1.710571216,18.55862223,1.377341989,-3.988644919,-3.883127184
6.74065,10.73224,1.592166928,4255.11,0.75836,1.340427036,17.50971488,1.663246789,-3.905920778,-3.897117562
7.29484,11.11525,1.523714023,4515.6,0.77828,1.45505806,17.75102155,1.346205942,-3.955141486,-3.868704006
