PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst N2,N1bar_N2,log_D0_N2,log_D1bar_N2
5.35778,5.81102,1.084594739,752.619,0.4987,0.389393383,14.3479332,0.439079396,-3.504005745,-3.711169597
5.35243,5.88152,1.098850429,759.713,0.50198,0.394666289,14.32224073,0.445796708,-3.496978143,-3.685723083
3.92519,8.78791,2.238849584,839.627,0.52416,0.431887282,14.3889276,0.36213448,-4.278263666,-4.354313886
6.49016,12.63938,1.947468167,3156.83,0.74402,1.097996505,10.94498167,0.497237786,-3.665896193,-3.621284336
4.77054,5.47224,1.147090267,1425.73,0.62128,0.649950622,12.57992708,0.383953576,-4.334370923,-4.415926405
5.10134,8.66462,1.698498826,1938.6,0.63256,0.761947896,11.0908896,0.484682888,-3.893482729,-3.885782513
5.17427,6.76077,1.3066133,1301.37,0.5502,0.507414785,13.76065344,0.611668812,-3.595518875,-3.650565756
5.10575,5.65308,1.107198747,1175.62,0.54752,0.50529269,14.72288854,0.857059198,-3.436733142,-3.564068936
5.05908,6.01885,1.189712359,1904.02,0.63468,0.712497558,13.76258526,0.846690826,-3.704258076,-3.777092951
4.09417,4.678,1.142600332,307.046,0.4641,0.234220049,15.89585109,0.243744165,-4.319382408,-4.364821569
6.70838,9.37405,1.397364192,3564.23,0.76278,1.140771073,7.45373588,0.349935305,-3.291238068,-3.332347064
11.91501,12.83976,1.077612188,2953.86,0.74528,1.086478929,8.62650015,0.314160949,-3.560592029,-3.529966207
4.52945,7.45113,1.645040789,627.17,0.49818,0.375820396,14.54199249,0.222540055,-4.334471029,-4.309456973
5.48487,10.65116,1.941916581,2409,0.70984,0.844506733,11.7375444,0.463735198,-3.80424032,-3.83017206
6.96534,8.92635,1.281538303,2215.03,0.66644,0.83347403,9.835648095,0.340900356,-3.695639058,-3.671063495
6.08736,7.69209,1.26361674,563.306,0.52694,0.292367615,10.85778422,0.093723927,-3.550960493,-3.611646499
3.71612,4.75347,1.279148682,270.845,0.4481,0.327678245,17.51317427,0.412995209,-4.07129721,-4.214959699
3.97207,6.08793,1.532684469,844.063,0.53044,0.464397965,14.71964089,0.517097075,-4.176233333,-4.229596603
3.89627,5.00328,1.284120454,346.044,0.43946,0.319124524,16.81375926,0.393503531,-3.930744475,-4.193638329
4.31016,4.69413,1.08908486,544.984,0.5088,0.410749893,18.19641372,0.965695766,-3.262538311,-3.600357471
3.78301,5.39674,1.42657302,1535.42,0.6534,0.782946294,12.74550712,0.449430834,-3.950545087,-3.962595543
3.69765,5.10587,1.380841886,516.816,0.5085,0.409163327,16.13658335,0.535491771,-3.74804128,-3.883418225
3.78187,5.9241,1.566447287,711.844,0.54664,0.467018086,12.73721478,0.296786876,-3.773954959,-3.857990259
6.30555,6.88268,1.091527305,766.628,0.5448,0.359307502,11.28100363,0.252135907,-3.014534354,-3.159605244
4.12899,5.0954,1.234054817,659.45,0.54162,0.407548703,15.86975105,0.651930002,-3.274223271,-3.377669013
4.80503,8.56333,1.782159529,914.59,0.58314,0.409066038,11.93754663,0.302206947,-3.358250891,-3.363466401
4.31073,5.25592,1.219264487,1201.37,0.60346,0.469468885,12.39102201,0.338520639,-3.873219034,-3.873407324
5.78928,6.78739,1.172406586,902.904,0.53426,0.383449365,12.52367381,0.360292665,-3.671158129,-3.753326436
5.6916,6.75428,1.18671024,886.626,0.53034,0.377474252,12.65016955,0.362807803,-3.677024669,-3.844320356
5.67186,6.73405,1.187273663,880.402,0.52936,0.375701744,12.69843606,0.365897465,-3.697886618,-3.833940918
5.66128,6.73192,1.189116242,882.438,0.52898,0.375192391,12.70472006,0.366938643,-3.674941229,-3.761583808
6.06182,6.9676,1.14942377,942.409,0.54388,0.398335994,12.22850863,0.359110657,-3.674120341,-3.813635047
4.84687,6.44994,1.330743346,811.663,0.5183,0.362404469,13.10593479,0.370664233,-3.818365178,-3.928569974
4.82556,6.3973,1.32571142,807.619,0.517,0.361167192,13.13724776,0.367659165,-3.793423943,-4.020305636
5.80608,6.7467,1.162006035,904.994,0.53502,0.384345165,12.58122242,0.356611283,-3.763884138,-3.857774587
5.76553,7.05543,1.22372618,930.048,0.54094,0.396455689,12.23301612,0.357051795,-3.912257996,-4.02594425
6.19526,7.22634,1.166430465,944.763,0.54226,0.397694186,12.08796303,0.372819197,-3.831888291,-3.875541894
6.31165,7.24893,1.148499996,936.443,0.54002,0.394748576,11.93577329,0.356731833,-3.716379059,-3.837737257
6.33134,7.12445,1.125267321,955.765,0.54208,0.39467917,12.1719884,0.373454213,-3.638859155,-3.784703467
4.943,5.79972,1.173319846,674.834,0.4982,0.330704689,13.87613612,0.363887283,-3.874837743,-4.035113321
4.60351,5.35961,1.16424424,548.016,0.48144,0.309190161,14.31380618,0.324139609,-3.510400427,-3.658042177
6.15605,7.33038,1.190760309,975.353,0.54578,0.403268829,11.89599517,0.354634061,-3.614687291,-3.665714284
4.55194,6.28796,1.381380247,744.463,0.50728,0.344938258,13.48987353,0.381346296,-3.782919826,-3.909581546
3.93449,5.82794,1.481244075,630.679,0.48322,0.311899721,14.29859844,0.386083187,-3.861603618,-4.022977787
5.87111,6.88083,1.171981107,932.255,0.53724,0.387940932,12.45618956,0.366919102,-3.690549891,-3.783292643
5.16362,6.80904,1.318656292,1832.55,0.6554,0.58934609,11.59339912,0.393491808,-3.544496131,-3.571358821
5.19238,6.79458,1.308567555,1797.82,0.65528,0.578440027,10.8480026,0.346169757,-3.559234525,-3.587055573
4.70834,5.81491,1.235023384,1572,0.64006,0.546401345,11.13902074,0.244201313,-3.817855283,-3.781827763
5.18388,6.74215,1.300599165,1756.19,0.65534,0.563704239,11.04264333,0.348248172,-3.558702635,-3.645080957
4.10522,5.84738,1.424376769,674.445,0.51912,0.38509243,15.21846592,0.535441341,-3.864967034,-3.929197301
4.65647,6.68041,1.434651141,2412.83,0.62798,0.740213372,13.49721206,0.586680745,-4.21701827,-4.248938885
4.37104,4.93842,1.129804349,1278.96,0.61406,0.392656632,11.17959187,0.150157272,-3.705425857,-3.707029349
4.31374,4.84869,1.124010719,1460.79,0.60618,0.460203462,11.26845955,0.203209061,-3.690628562,-3.708614302
6.3767,7.6272,1.196104568,1507.34,0.6257,0.564339379,12.06265656,0.350591341,-3.857709167,-3.97225753
4.02251,6.17269,1.534536894,458.586,0.518,0.394729823,16.67293204,0.237496506,-4.182133375,-4.236346709
5.37575,8.8715,1.650281356,1575.83,0.6307,0.591345928,12.93230864,0.534028184,-4.044041547,-4.054125851
4.28121,9.61163,2.245073239,2464.3,0.68112,0.858757404,11.106489,0.369336489,-3.787666076,-3.807929371
5.33535,7.86927,1.474930417,463.634,0.48958,0.283536709,12.48719788,0.18021789,-3.275232321,-3.3897575
3.71878,4.52116,1.21576431,159.299,0.42876,0.256896345,14.49587486,0.108217374,-3.868431796,-3.943609996
3.95733,5.41718,1.368897716,679.873,0.50228,0.410004408,13.84662697,0.283881265,-4.113856641,-4.113402074
3.95522,5.07501,1.283116995,1164.21,0.60598,0.503569143,13.22558596,0.416711821,-3.901463939,-3.981147667
7.84422,8.51162,1.085081754,2769.6,0.70716,0.969297891,8.540149213,0.332463141,-3.420393792,-3.444242112
3.99552,4.25922,1.065998919,110.14,0.37884,0.23729854,19.55822401,0.21308187,-3.788666615,-4.182334199
6.82094,8.06678,1.182649312,1559.27,0.62968,0.565862075,10.21962774,0.268926127,-3.686285048,-3.705059622
8.47337,11.18858,1.320440391,1837.6,0.71816,0.818882554,6.631999233,0.133224227,-3.223866926,-3.248213518
8.38573,11.25293,1.34191418,1649.52,0.72216,0.737271861,6.577795614,0.117959909,-3.211050952,-3.323589907
4.88065,7.55965,1.548902298,1112.27,0.5935,0.458577367,12.66877575,0.305281036,-3.659049186,-3.676578222
4.77221,6.22751,1.304953051,264.482,0.48026,0.338759963,13.84937963,0.141510411,-3.736224155,-3.781250043
3.71955,4.98437,1.340046511,461.889,0.58212,0.307297605,13.36740819,0.158222154,-4.620555948,-4.599518773
7.13068,7.25351,1.017225566,1476.97,0.60356,0.58886775,11.38587103,0.436889483,-3.023276201,-3.129761155
9.08126,9.58473,1.055440545,1501.08,0.61126,0.706051673,9.10454678,0.263648054,-3.014942907,-3.049908074
5.00672,5.61373,1.121239055,1566.78,0.61926,0.597793245,11.44530746,0.419466158,-3.479414176,-3.535825137
4.25139,4.43208,1.042501394,886.996,0.58636,0.432945694,14.92241008,0.621299758,-3.238590726,-3.429490044
7.77882,13.28738,1.708148537,2433.16,0.7057,0.993430157,7.043918931,0.210777416,-3.241537066,-3.295084947
4.4083,6.05951,1.374568428,1681.04,0.62108,0.653385331,12.2089238,0.49906536,-3.952026413,-4.054556526
4.41339,6.69512,1.51700167,2127.07,0.66902,0.782333131,12.18337267,0.424443671,-3.952419043,-3.967604484
5.28417,6.13028,1.160121646,1019.8,0.56762,0.503249373,13.90775848,0.651805814,-3.031356354,-3.266435422
5.69688,6.4627,1.134427968,511.218,0.52592,0.439442174,17.44475659,0.682732974,-3.594325957,-3.799583732
5.84753,6.13557,1.049258405,496.578,0.49586,0.434089118,18.33076034,0.951772212,-2.976293807,-3.293110412
4.16615,6.74105,1.618052639,922.368,0.54778,0.476226907,14.7716509,0.653494626,-3.415127473,-3.669569298
3.99192,4.93073,1.235177559,487.482,0.48902,0.38655874,17.18328524,0.614922787,-3.526026471,-3.738414678
3.75233,5.22809,1.393291635,591.529,0.56174,0.310468516,13.30672734,0.226076576,-4.026590422,-4.12374027
4.37059,4.87284,1.114915835,561.732,0.45614,0.369832248,16.3346311,0.579875336,-4.232033077,-4.459920988
4.78345,5.30026,1.108041267,760.532,0.48052,0.410248529,15.18800832,0.605318957,-4.086031817,-4.241015177
4.90134,5.6482,1.152378737,830.58,0.4959,0.433433556,14.83772354,0.629969101,-4.098948798,-4.429624724
4.86495,5.58794,1.14861201,831.809,0.49378,0.429740126,14.97743082,0.640800504,-4.066400823,-4.371096455
4.4976,5.4535,1.212535575,472.047,0.48992,0.358905234,16.51422287,0.335969041,-4.103552235,-4.214384637
4.58247,11.22482,2.449513036,1189.12,0.61658,0.601588417,15.83544241,0.774156515,-4.231292732,-4.27870397
4.42324,5.27092,1.191642326,1322.05,0.59716,0.59542137,14.11918984,0.615806787,-3.740607853,-3.777924747
4.20268,4.49645,1.069900635,583.603,0.61604,0.512721492,13.03512211,0.190740851,-3.399882114,-3.43848076
4.67833,6.49326,1.387943989,493.396,0.42922,0.249411655,13.90903818,0.248923575,-4.039435198,-4.133395207
5.39086,6.81612,1.264384532,844.903,0.54318,0.430176845,11.53202281,0.229572876,-3.112637315,-3.227061337
4.22376,6.37389,1.509055912,1183.97,0.65474,0.447639558,10.2447392,0.14117357,-3.947845297,-3.998187411
5.16773,6.83937,1.323476652,2354.35,0.64882,0.770554514,10.14497396,0.384020025,-3.651922754,-3.702668331
4.37557,5.46748,1.249546916,861.334,0.53948,0.508645886,14.26904699,0.378237707,-4.181589318,-4.258889103
3.86448,4.74677,1.22830756,212.215,0.5127,0.450939347,18.23541069,0.606915873,-4.724290226,-4.861089325
6.89343,7.38233,1.070922603,891.743,0.56098,0.382858781,10.70580204,0.211132105,-3.406015194,-3.487239205
12.70856,15.83326,1.245873647,4078.43,0.82538,1.774797014,6.659292503,0.279349958,-3.383025505,-3.413363379
4.35513,9.85392,2.262600657,2242.64,0.66214,0.776088404,13.4584588,0.54540148,-3.767982526,-3.794022168
3.66161,5.4668,1.493004443,358.779,0.47318,0.37966477,16.99934493,0.527219054,-4.281388781,-4.539307143
6.70705,8.56248,1.276638761,2140.75,0.64536,0.765208483,9.76821925,0.2821355,-3.646359976,-3.625699623
3.67896,5.7048,1.55065562,489.038,0.48834,0.422966325,18.82100778,1.141491277,-4.02720855,-4.453422856
5.33991,6.52279,1.221516842,1014.22,0.58394,0.536221637,13.01483197,0.378771597,-4.104501934,-4.137053155
6.65272,14.44089,2.170674551,3285.24,0.75386,1.131622874,9.509716438,0.417440031,-3.527244583,-3.572035348
4.99291,6.29067,1.259920567,1045.31,0.5939,0.505705041,12.92475755,0.360301404,-3.753703811,-3.752518688
4.83642,5.47416,1.131861997,343.393,0.4691,0.337256368,13.80818653,0.162204087,-3.517114865,-3.53201857
6.50644,14.29727,2.197402881,3323.12,0.75686,1.125325245,9.646797293,0.427456191,-3.553881022,-3.481367435
6.55268,13.92314,2.124800845,3281.76,0.75252,1.116124267,9.736347062,0.43315341,-3.536549524,-3.52407099
7.16955,8.52966,1.189706467,1006.75,0.5839,0.535506296,16.19842035,0.468281666,-3.709544126,-3.734717253
6.98003,8.58478,1.229905889,1056.73,0.5821,0.553237595,18.06912088,0.578674939,-3.833224874,-3.876631715
5.98042,6.6626,1.114068912,1186.48,0.65464,0.595717575,11.91338743,0.340200162,-3.602671871,-3.65626068
4.33283,7.33485,1.692854324,1671.83,0.6074,0.589554195,11.59116371,0.46133849,-3.626465211,-3.668238386
4.15774,7.61112,1.830590657,1740.96,0.61472,0.599440268,11.37824438,0.452388164,-3.64106017,-3.692131896
4.01359,7.05896,1.758764597,1685.87,0.59102,0.60096782,12.25380564,0.56339178,-3.835117083,-3.849011405
3.9824,7.18339,1.80378415,1736.5,0.5937,0.61716524,12.0795603,0.546058875,-3.836061743,-3.793825335
7.07944,7.23633,1.022161357,1294.77,0.591,0.533157719,11.57549788,0.44743139,-2.880120801,-3.038952569
7.0872,7.25163,1.023200982,1234.87,0.59512,0.527004649,11.48364629,0.445390354,-2.83635552,-3.040436829
7.07954,7.22558,1.020628459,1229.74,0.5949,0.52653007,11.50500233,0.449161303,-2.784856088,-2.928147415
3.64691,5.35554,1.468514441,632.502,0.5508,0.382099326,14.36293136,0.342459077,-3.501984208,-3.732254126
3.71196,5.30496,1.429153331,710.285,0.531,0.434522884,14.8180044,0.416544458,-3.489509264,-3.712056712
7.03577,7.16847,1.018860764,1359.8,0.59508,0.5353509,12.02780595,0.486049349,-2.979476257,-3.123823429
7.08879,7.31229,1.031528653,1293.98,0.59632,0.536881814,11.64646947,0.460523446,-2.967595899,-3.062941444
6.9896,7.11741,1.018285739,1264.97,0.59182,0.521753696,11.60325482,0.448080914,-2.93105354,-3.075573079
7.09719,7.25665,1.022468047,1294.51,0.59074,0.533703145,11.59873926,0.449233351,-2.877152927,-3.047344773
5.85477,6.5257,1.11459545,1003.81,0.54456,0.468708847,12.83284519,0.454388627,-3.412073381,-3.488677507
5.62001,5.9269,1.054606664,1281.61,0.61118,0.516854123,12.23441881,0.499566812,-3.082743353,-3.167079824
6.55123,9.12316,1.392587346,1230.03,0.64436,0.491363993,8.84127513,0.150100515,-3.56238833,-3.578036397
6.03917,8.96134,1.483869472,1250.63,0.64098,0.487882478,9.008840625,0.158341628,-3.544511828,-3.563152543
5.99885,8.43305,1.405777774,1089.36,0.62144,0.451910351,9.454847913,0.156980485,-3.634177309,-3.6963467
6.76595,7.36263,1.088188651,1209.18,0.62392,0.483895236,9.994937592,0.229357064,-3.147708003,-3.12331407
4.28978,5.42171,1.263866678,782.958,0.51606,0.426668651,13.38989728,0.260437881,-3.793798276,-3.793280637
8.55287,11.53016,1.348104204,3583.57,0.79512,1.310368809,6.358567154,0.24136931,-3.318856956,-3.38780546
4.03212,4.53669,1.125137645,335.283,0.42088,0.263384169,19.11588655,0.561250536,-3.941856974,-4.323437898
4.27611,4.89361,1.144406949,367.167,0.46638,0.286061275,14.99766896,0.181688534,-3.736315295,-4.034660984
4.26213,4.8913,1.147618679,347.543,0.46282,0.282422578,15.03202536,0.182865403,-3.82356287,-3.980587953
5.95571,9.03113,1.516381758,2638,0.7058,0.845406144,10.71745119,0.5326469,-3.632476057,-3.649785501
5.24047,12.90794,2.463126399,2804.39,0.73804,1.095118824,8.69804184,0.295917726,-3.78378664,-3.685105732
6.01308,11.51198,1.914489746,2252.76,0.70466,0.949318317,9.557874773,0.296954574,-3.800336078,-3.776696685
6.64329,11.91575,1.793651941,2524.68,0.7173,1.001814243,9.235082364,0.297715742,-3.731693188,-3.773934493
4.4573,6.57316,1.474695443,734.243,0.53562,0.324115312,11.17811917,0.097699925,-4.006845728,-4.002850201
22.93237,23.6238,1.03015083,3288.79,0.83732,1.621726314,5.74767165,0.242072772,-3.247225648,-3.216087536
4.79592,5.45459,1.137339655,436.833,0.4653,0.299151344,15.82825802,0.423179093,-3.61647488,-3.976143203
4.41081,5.74693,1.302919418,337.532,0.46204,0.213388754,15.09756203,0.112888276,-3.646128365,-3.67206755
6.68584,9.30311,1.391464648,2052.85,0.66808,0.749308823,8.639628033,0.186324636,-3.769730035,-3.77672993
15.74639,17.28638,1.097799559,5116.74,0.87916,2.99351693,5.386886066,0.363725021,-3.137654204,-3.119333396
6.58995,10.76463,1.633491908,2280.02,0.71128,0.853799653,13.51555108,0.483863297,-3.813032368,-3.7806678
5.39642,9.54146,1.768109228,2053.01,0.67362,0.72755433,10.64222488,0.342540198,-3.802899305,-3.824275253
5.36674,8.47974,1.580054186,1745.97,0.66228,0.672992014,9.864232944,0.248784077,-3.700874153,-3.765754921
5.03901,5.54956,1.101319505,804.899,0.55624,0.354864846,10.75649212,0.125510786,-3.433587561,-3.375556136
6.35025,8.87571,1.397694579,2498.11,0.6809,0.875237801,10.28884579,0.411012667,-3.57586863,-3.667268506
6.37885,7.78612,1.220615001,2398.21,0.6657,0.803434359,10.12749882,0.376975324,-3.594794062,-3.628316801
11.59751,13.10906,1.130334011,3627.27,0.76924,1.426420412,6.872682894,0.289156908,-3.475097001,-3.497647203
4.81158,7.13681,1.483257059,969.315,0.5288,0.459219119,11.88527427,0.255126097,-3.897735258,-3.876615455
6.7491,7.41637,1.098867997,1517.68,0.62558,0.655579996,10.77302815,0.313409855,-3.479908834,-3.5175721
5.60978,9.23636,1.64647455,2729.49,0.70288,0.908827606,12.66066506,0.469764173,-3.72676654,-3.681588217
6.40536,10.23981,1.598631459,2257.55,0.6997,0.892334493,11.46949164,0.370028916,-3.817055374,-3.676774146
3.6773,4.83126,1.313806325,396.318,0.54882,0.293980266,13.68411688,0.17651549,-4.359907343,-4.36503071
4.03787,6.51581,1.613675032,1356.34,0.54156,0.515099347,13.68781721,0.610209361,-3.614569307,-3.65449997
10.17688,10.99822,1.080706464,1840.14,0.66826,0.828993562,8.49694816,0.16610117,-3.647746325,-3.710312803
4.5426,12.01697,2.645394708,2641.55,0.7256,1.004557613,9.709913055,0.277332472,-3.811212271,-3.81728619
4.10343,13.46293,3.280896713,1289.6,0.61918,0.737582671,13.83525103,0.503460943,-4.160046988,-4.142364208
5.48137,6.14892,1.121785247,1267.42,0.5873,0.576773877,13.1010068,0.618752293,-3.572520147,-3.842639898
4.60807,5.39172,1.170060351,393.507,0.45404,0.260062203,15.75398657,0.427097544,-3.288384493,-3.572252691
5.10591,5.828,1.141422391,420.894,0.48524,0.406609797,13.55908532,0.211748167,-3.569814653,-3.668030863
6.95883,12.33456,1.772504861,3027.28,0.74632,1.05374923,10.29658818,0.411503756,-3.687149871,-3.679458987
14.69313,16.15291,1.099351193,4230.06,0.86026,2.084003566,6.176959887,0.322578965,-3.33785926,-3.338296096
7.03976,12.64493,1.796216064,3156.95,0.7635,1.114029328,8.638861947,0.347285335,-3.647166763,-3.71798537
4.51142,4.83064,1.070758209,376.463,0.47708,0.370176677,17.27640314,0.499440686,-3.773546724,-4.123376789
4.49281,4.81383,1.071451942,371.262,0.48146,0.373433234,17.3762214,0.500250622,-3.893866291,-4.176327658
4.24356,6.04512,1.424539773,1574.16,0.58586,0.599124006,12.56376835,0.389103502,-4.196355147,-4.264713324
4.42587,4.8407,1.093728465,346.361,0.47514,0.366778855,17.68143062,0.49671963,-3.997983349,-4.34355455
3.96607,5.99897,1.5125729,1388.98,0.59024,0.598945675,12.60564689,0.373428027,-4.153581952,-4.240504643
3.81042,4.62475,1.213711349,218.713,0.47848,0.366328523,16.67799998,0.270925506,-3.917098087,-4.134936292
3.95118,4.8017,1.215257214,1104.5,0.5692,0.557902475,13.35761335,0.300261327,-3.953985104,-4.008064156
3.93215,4.79076,1.21835637,1048.08,0.5625,0.553075592,13.30098543,0.285117479,-3.993701834,-4.027049988
3.84654,4.72449,1.228244084,958.462,0.57384,0.554247356,13.50728684,0.257738574,-4.013269765,-4.032099422
4.36754,6.24558,1.429999496,1046.54,0.56026,0.462207336,12.78780188,0.386776953,-4.028687259,-4.177388971
5.92513,6.70189,1.131095858,1313.48,0.59328,0.559645316,12.30119566,0.496602141,-3.319491111,-3.443096234
6.13056,7.34002,1.197283772,1184.55,0.60842,0.497375864,10.79741075,0.280616421,-3.704653933,-3.706883642
5.09863,5.85157,1.147674964,859.956,0.52504,0.421492048,13.39026179,0.451068524,-3.550165576,-3.874925251
5.08135,5.82926,1.147187263,855.751,0.52928,0.425100597,13.43438443,0.456553406,-3.582779986,-3.867916294
5.09946,5.85717,1.148586321,864.675,0.53044,0.427305536,13.36354384,0.454374417,-3.646057144,-3.919922078
5.11703,5.87678,1.148474799,871.392,0.5313,0.428727053,13.35213568,0.456057163,-3.628056962,-3.865127678
5.13983,5.91316,1.150458284,884.186,0.5329,0.431651763,13.27292582,0.452045794,-3.539152299,-3.870381754
5.16221,5.94737,1.152097648,895.411,0.5343,0.433896378,13.23639669,0.449022684,-3.603213951,-3.843251388
5.17875,5.98426,1.155541395,907.989,0.5356,0.436163455,13.18727142,0.450476752,-3.598295902,-3.868370091
5.19329,6.01552,1.158325455,912.588,0.5362,0.436997253,13.16498843,0.448474449,-3.569955598,-3.899239603
5.21694,6.03525,1.156856318,923.213,0.53798,0.439979063,13.09415465,0.450490701,-3.615562594,-3.695787077
5.23566,6.04424,1.154437072,938.648,0.53918,0.441816826,13.08011807,0.446998823,-3.620836987,-3.859131905
4.98095,5.79441,1.163314227,842.909,0.5222,0.422362057,13.24527734,0.42018225,-3.574704168,-3.852325347
5.0814,5.83014,1.147349156,866.36,0.52876,0.428541326,13.25275836,0.439849372,-3.61836135,-3.906894323
5.11958,5.8948,1.151422578,882.91,0.52992,0.42888013,13.29464214,0.449517659,-3.616026109,-3.85290301
10.90932,11.71715,1.074049528,1230.01,0.66484,0.545192134,8.928160665,0.220987836,-3.070370381,-3.07288321
5.3287,7.61133,1.428365267,1618.94,0.616,0.576013166,9.82301953,0.235619617,-3.897356561,-3.952904932
5.25908,8.65094,1.64495311,1453.67,0.6194,0.542866658,10.18003375,0.230842047,-3.870897199,-3.875719311
5.24839,8.7496,1.667101721,1245.49,0.59698,0.509190471,11.27876494,0.25047464,-4.033571147,-4.038223792
4.51126,8.681,1.924296095,991.752,0.61456,0.433717254,9.321730147,0.122699873,-4.094210863,-4.1296916
3.65359,5.38201,1.473074428,295.937,0.55346,0.371821486,13.49221185,0.276493673,-3.903978797,-3.992733746
4.8515,6.55849,1.351847882,1033.78,0.58632,0.539914361,12.78752198,0.339733733,-3.953292055,-3.908726934
4.8064,6.5379,1.360248835,1013.72,0.58402,0.535081451,12.86017475,0.343712873,-3.932165733,-3.967624892
4.74684,6.35636,1.339071888,745.951,0.57544,0.550044448,13.14346052,0.329495512,-4.240082089,-4.269770845
3.82141,5.20561,1.362222321,454.066,0.5057,0.391945622,17.44741078,0.743322508,-4.131027769,-4.456908948
3.97386,4.65881,1.172363898,382.042,0.48092,0.356929745,19.00313363,0.873111568,-3.891569912,-4.263222178
3.68809,4.43579,1.202733664,126.633,0.48154,0.354775254,17.80666058,0.313182633,-4.174290784,-4.426323441
3.65899,4.72303,1.29080156,288.318,0.44666,0.255218243,13.8070023,0.110766052,-4.662038726,-4.849872881
3.68934,4.65627,1.262087528,242.501,0.45694,0.23624726,14.81937507,0.135275844,-4.771863198,-4.676837764
5.90394,6.37918,1.080495398,3166.68,0.67094,0.834233748,10.07813706,0.446542188,-3.498182565,-3.513138449
6.02432,6.70534,1.113045124,3161.12,0.6914,0.949323638,9.032631234,0.415222642,-3.496956782,-3.546423635
6.10812,7.03668,1.152020589,3189.69,0.69742,0.970778647,8.885840059,0.414624401,-3.478026129,-3.450500581
6.06191,6.7853,1.119333675,3501.07,0.69604,0.973932025,9.176910382,0.428402194,-3.504057942,-3.519181913
6.03585,6.62054,1.096869538,3476,0.69084,0.967344898,9.854805807,0.501692719,-3.574609312,-3.600075312
4.24598,6.23073,1.467442145,466.87,0.5088,0.469888531,19.02930863,0.517364967,-4.857698337,-4.699592101
4.17287,9.86717,2.364600383,929.548,0.53478,0.49142185,11.81313991,0.187532125,-4.4961467,-4.5456331
3.84524,4.35737,1.133185445,440.692,0.42706,0.334340651,16.7306836,0.33326065,-4.052080929,-4.059035377
5.40684,6.69877,1.238943634,2561.14,0.68372,0.778185493,10.76355931,0.572111261,-3.440194597,-3.446554383
3.82151,4.95265,1.295992945,423.497,0.47726,0.370126798,16.76515905,0.481283647,-4.205725097,-4.358959794
3.77508,4.9495,1.311098043,415.799,0.48008,0.373940678,16.7979579,0.475079109,-4.229408949,-4.383751993
4.4269,4.8597,1.097765931,406.023,0.44758,0.324171248,18.14223548,0.703164936,-3.303569002,-3.521000956
4.15493,4.56431,1.098528736,176.445,0.42712,0.297974759,18.81777173,0.63850533,-3.377251506,-3.67354774
4.44534,6.9711,1.568181511,1217.41,0.58306,0.532304743,15.19176697,0.603279975,-4.078436515,-4.137137066
4.51348,6.77119,1.500214912,1263.37,0.59344,0.56074837,14.58577855,0.549955914,-3.964210861,-4.007840411
4.1527,5.14315,1.238507477,1068.34,0.53052,0.495382518,15.80640393,0.79540997,-3.710462659,-3.782139066
6.67302,7.23927,1.084856632,1876.63,0.63436,0.771493793,12.31682862,0.450815189,-4.000330434,-4.009813535
3.75301,4.11323,1.095981625,216.293,0.44446,0.264882744,18.74483696,0.466966763,-3.772043125,-4.175469975
4.5384,7.41662,1.634192667,1658.32,0.6219,0.62798581,10.88156184,0.329129401,-3.979917121,-4.05788558
3.93383,4.68396,1.190686939,279.968,0.46984,0.277681574,16.57696264,0.265318037,-3.719163038,-3.889519802
5.082,5.63348,1.108516332,513.131,0.47234,0.306211224,13.63168257,0.2668222,-3.427956407,-3.563002912
3.64784,4.64744,1.274025177,165.982,0.50508,0.290653377,18.32609218,0.609282962,-3.799659416,-3.870005837
5.29972,6.29792,1.188349573,950.182,0.5666,0.454600159,13.85876645,0.267738258,-4.346666128,-4.3089144
11.33443,13.26482,1.170312049,3685.54,0.75142,1.25760038,11.40843938,0.556807437,-3.648574404,-3.720542428
4.33657,9.35233,2.156619171,1784.64,0.69862,0.671472372,10.05405542,0.200372203,-4.109947719,-4.113754858
7.44,13.1,1.760752688,3540.39,0.76,1.310344828,9.036619693,0.421676093,-3.531357757,-3.533304537
29.92948,33.62157,1.123359644,3130.55,0.91874,3.822922388,6.251587513,0.377220549,-2.683065083,-2.855726224
4.34787,5.68172,1.306782401,230.184,0.4438,0.2297042,15.26272739,0.105443298,-3.734404578,-4.150981485
7.41793,8.13737,1.096986626,1342.34,0.66434,0.54021923,10.53164727,0.230745636,-3.89277769,-3.859529839
7.9025,8.59245,1.087307814,1438.81,0.67802,0.569147731,10.33803147,0.230248736,-3.728571867,-3.667897398
7.23133,8.11684,1.122454652,1321.49,0.66194,0.530864297,10.62397588,0.22981938,-3.742050024,-3.786516901
5.54861,7.76038,1.398616951,2603.43,0.71286,0.842122424,8.681857265,0.304877059,-3.486732759,-3.448064191
6.51336,7.99676,1.227747276,2896.5,0.7291,0.924323618,9.966651563,0.438018512,-3.596061425,-3.551175374
5.2041,6.69521,1.286526008,1689.6,0.6524,0.577564914,10.2764751,0.316348353,-3.329528239,-3.407909068
9.18624,11.11935,1.21043539,3028.87,0.74914,1.120269652,9.128682277,0.332461793,-3.585045065,-3.586732073
12.47689,13.21557,1.059203856,3502.17,0.79536,1.462701444,8.134017128,0.315172031,-3.516974868,-3.431543879
