PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst H2,N1bar_H2,log_D0_H2,log_D1bar_H2
4.32354,4.94837,1.144518149,343.374,0.4138,0.306205508,6.563895319,0.024934242,-2.810846312,-2.942135476
3.86596,4.87431,1.260827841,384.255,0.50358,0.258247478,5.392639197,0.021650431,-3.095621878,-3.054561295
7.93434,15.09269,1.902198545,3662.05,0.80844,1.370467248,1.992212523,0.078074255,-2.671370988,-2.641744588
8.16227,9.83364,1.204767791,1518.5,0.6467,0.635040654,3.731815245,0.050063202,-2.69417795,-2.601839433
5.47634,6.55951,1.19779086,887.688,0.5474,0.415587965,5.298952647,0.038102688,-3.128879255,-3.104912408
8.00757,9.50189,1.186613417,1472.54,0.6415,0.609848845,3.80061073,0.04828731,-2.791931693,-2.844730319
5.60789,6.70842,1.196246717,923.542,0.55088,0.417165835,5.12496863,0.037193421,-3.096791771,-3.169991769
3.89017,4.60881,1.184732287,358.284,0.50074,0.366450536,6.207016183,0.022814933,-3.022355922,-3.247586392
4.63859,5.4738,1.180056871,936.735,0.53538,0.444774904,5.428222066,0.040464568,-3.201751175,-3.301446614
3.82594,5.32552,1.391950736,933.983,0.63118,0.552968181,4.488708409,0.032263242,-3.445157611,-3.429597726
4.80371,5.79765,1.206910908,719.191,0.48864,0.387985041,4.556222919,0.019791568,-2.920771823,-2.914780223
5.53808,6.21036,1.121392251,3005.53,0.70958,0.886834215,3.345154809,0.063425967,-2.758181497,-2.747289141
9.14394,9.7414,1.065339449,2685.62,0.73662,0.955248733,2.905663705,0.062132287,-2.684185136,-2.755093429
3.8225,5.04054,1.318650098,599.563,0.5377,0.424046939,5.769905482,0.035665778,-3.275667281,-3.419425112
4.02408,6.70856,1.667104034,1520.73,0.60054,0.64523546,5.030662226,0.053904504,-3.140378145,-3.024020552
5.65831,7.18303,1.269465618,2159.1,0.63818,0.765898104,4.462280032,0.064282031,-3.021176034,-2.949187012
5.43297,8.20333,1.509916307,2579.5,0.6694,0.869506483,3.649156725,0.064743137,-2.89657401,-2.777366752
5.26481,6.66878,1.266670592,2374.68,0.64048,0.778121055,4.040898452,0.063502706,-2.887110724,-2.895561031
10.38341,21.55746,2.076144542,3407.64,0.7949,1.5372863,2.397307694,0.095976224,-2.584947524,-2.539578505
4.20652,5.45311,1.296347099,379.2,0.4955,0.408686759,6.652001791,0.040826831,-3.554605505,-3.339480481
7.46673,9.06566,1.214140594,2614.65,0.70354,0.934288772,3.099468208,0.064937748,-2.726521778,-2.683398787
6.23525,7.9329,1.272266549,3678.83,0.74178,1.083051783,2.666257477,0.072297848,-2.577272538,-2.534089656
4.07497,5.51848,1.354238191,768.197,0.5054,0.375722973,5.173008449,0.028438491,-3.195146139,-3.024822282
3.95909,5.10254,1.288816369,437.509,0.5031,0.353270792,6.143093307,0.023650291,-3.071383931,-3.213438568
6.85852,10.91726,1.591780734,2093.97,0.68638,0.684395254,3.469200382,0.052733911,-2.686046538,-2.727735563
3.85266,4.38796,1.138942964,227.864,0.42118,0.27866694,7.75291955,0.027860739,-2.99510194,-2.952709487
6.3776,6.74837,1.05813629,1354.57,0.612,0.579265696,4.249944059,0.047135009,-2.239623967,-2.530457436
6.81306,7.22831,1.060949118,1378.36,0.61594,0.597936143,4.09713728,0.048584873,-2.256207385,-2.521913362
6.39006,6.77242,1.059836684,1385.26,0.61286,0.584204757,4.186265159,0.04673287,-2.339235622,-2.347783845
5.23227,5.48105,1.04754724,933.84,0.56018,0.466447396,4.938571992,0.036841695,-2.367393679,-2.371548874
5.4678,5.99001,1.095506419,1068.02,0.56938,0.536755972,4.883793853,0.041937675,-2.832771876,-2.906908422
7.95842,14.84843,1.865750991,3604.94,0.81076,1.327254422,2.112628048,0.079002648,-2.669370131,-2.695699659
7.78421,14.89727,1.913780589,3586.34,0.80204,1.323987745,2.044035758,0.075948592,-2.700259231,-2.718257052
7.88362,14.80942,1.878505052,3589.86,0.8074,1.315609378,2.108300615,0.077656225,-2.696960879,-2.663591892
7.51947,17.77125,2.363364705,3727.49,0.78298,1.329482321,2.527801604,0.087192749,-2.654068345,-2.643489206
4.38509,5.34544,1.219003487,595.858,0.50328,0.474805891,6.727219832,0.047476679,-3.227827946,-3.280969804
4.60824,5.54275,1.202791087,612.62,0.5036,0.475183997,6.600059355,0.045992637,-3.23938617,-3.245613945
4.9888,6.47723,1.298354314,883.154,0.5291,0.382784466,5.607476222,0.044185432,-2.425793107,-2.553870603
5.74582,14.84116,2.582948996,2081.5,0.73758,0.844467648,2.373638678,0.047270983,-3.074260931,-3.016351466
10.18861,12.50562,1.227411786,1427.25,0.62988,0.660597798,3.10903822,0.043325678,-2.44312746,-2.461733407
9.87308,10.22467,1.035610974,1776.13,0.6437,0.711715836,3.057852423,0.045472763,-2.798084842,-2.700319509
5.2373,8.38892,1.601764268,2325.74,0.69738,0.835437761,3.704479714,0.063475688,-3.145543947,-3.121585915
5.19524,7.17773,1.381597385,1952.04,0.64908,0.678372817,3.870685515,0.047360076,-2.83247429,-2.789146119
4.42953,7.7619,1.752307807,1495.79,0.59842,0.579538631,4.624995749,0.048974787,-3.323500989,-3.257553419
4.28453,7.72003,1.801838241,1425.82,0.59674,0.56383994,4.737386595,0.047590123,-3.36841202,-3.471829191
4.27814,7.86707,1.838899615,1463.08,0.60246,0.57510787,4.670193838,0.047703123,-3.218551972,-3.233271449
4.65507,4.94172,1.061578021,341.815,0.43284,0.343428413,6.379404143,0.022713927,-2.808874804,-2.732923488
4.11044,4.60115,1.11938138,240.625,0.4126,0.314829652,7.034902985,0.020060334,-2.588031684,-2.689522038
4.15196,4.57237,1.101255792,242.657,0.42696,0.332042369,6.862761528,0.019419871,-2.638651823,-2.60967464
4.13429,4.52452,1.094388637,236.614,0.4365,0.34449285,6.776914718,0.018017777,-2.725233756,-2.582809436
7.69473,8.27361,1.07523071,982.513,0.54876,0.432431581,3.95289659,0.032535168,-2.763105728,-2.668980049
5.96588,14.75395,2.473055107,1813.85,0.66668,0.712708116,4.275199395,0.061240045,-2.790710204,-2.844214653
4.00789,6.12931,1.529310934,631.093,0.54224,0.496561324,5.877954147,0.033848574,-3.300602244,-3.331067991
7.67913,8.28575,1.078995928,1019.59,0.54822,0.429632764,3.963227247,0.031954086,-2.752978643,-2.847803773
7.79711,9.19593,1.179402368,3351.12,0.7791,1.126073716,1.560103838,0.05477115,-2.537906677,-2.539904272
7.61097,8.52736,1.120403838,2223.03,0.66938,0.790465011,3.706394528,0.057574827,-2.795581152,-2.778045202
3.83552,4.83068,1.259458952,755.439,0.49704,0.438651146,6.601765854,0.045156935,-2.685323797,-2.838069622
4.8111,6.00527,1.248211428,1836.24,0.64434,0.670576298,4.200925136,0.050778996,-3.094419864,-3.228779
3.92497,4.8742,1.241843887,635.773,0.55464,0.316741668,4.6296394,0.023365199,-2.821206036,-2.934082082
4.64481,5.69309,1.225688457,832.994,0.54008,0.456399206,5.499169805,0.037479822,-2.62055077,-2.747829475
4.45699,5.55611,1.246605893,826.753,0.53054,0.438401216,5.733836774,0.038361029,-2.520149036,-2.626627831
4.28157,5.21032,1.216918093,776.798,0.5272,0.429735898,5.944335863,0.037421489,-2.569167349,-2.493798019
10.42713,12.46006,1.194965441,2936.95,0.76142,1.286388863,2.254896034,0.074888835,-2.557644774,-2.617196169
5.12111,6.39676,1.249096387,1645.65,0.6016,0.652715453,4.406372068,0.047819695,-2.99108337,-3.121868453
26.34739,26.52566,1.006766135,1356.7,0.74972,1.088625424,1.850523067,0.057054936,-1.769030716,-1.962733034
26.09798,26.31371,1.008266157,1372.03,0.75088,1.08282248,1.886760545,0.058055095,-1.878558944,-2.087041271
26.24063,26.43723,1.007492198,1351.18,0.74846,1.080704105,1.851431311,0.05640575,-1.815889852,-1.954463264
8.56409,18.51885,2.162383861,4401.09,0.81236,1.659862611,2.269711541,0.103950257,-2.527818904,-2.488043266
8.92625,22.31857,2.500329926,4755.38,0.83242,1.955116085,2.075688888,0.120424126,-2.472848112,-2.423474714
4.74059,6.1504,1.297391253,855.421,0.50512,0.41552117,5.522407634,0.036336631,-2.796775506,-2.797865468
3.80347,5.16886,1.358985348,194.659,0.41242,0.201786833,4.67169269,0.010197985,-2.708582839,-2.786510198
6.20805,7.4772,1.204436176,2278.72,0.64536,0.82307193,3.713045959,0.063987036,-2.738386731,-2.629810674
8.86897,9.41867,1.06198014,1061.37,0.57612,0.523740693,3.403357275,0.031666259,-2.524791157,-2.720821833
6.82741,7.37109,1.079631954,983.118,0.56996,0.405379839,4.088628283,0.034500448,-2.664164142,-2.629315324
3.97904,4.67797,1.175652921,973.055,0.53454,0.504111811,6.403275762,0.055889017,-2.705971829,-2.721341159
4.53531,6.19197,1.365280433,1294.04,0.58712,0.537045845,5.19328765,0.052136633,-2.898925071,-2.995827296
4.2949,5.66876,1.31988172,1042.39,0.55906,0.527848328,5.672980453,0.054051853,-3.013785243,-2.926912419
4.33923,5.78991,1.334317379,1083.76,0.55066,0.529873079,5.572659138,0.055600142,-3.016862935,-2.940313127
10.79864,14.70007,1.361289014,4071.3,0.78818,1.630364183,2.52570211,0.108618744,-2.484251562,-2.475024687
4.92371,7.97392,1.619494243,1309.3,0.58394,0.612027791,5.667387195,0.059477213,-3.153400846,-3.16373378
5.77219,7.03254,1.218348668,1934.42,0.65152,0.623929823,3.893547139,0.048077905,-2.953965471,-3.0787519
4.39318,5.81593,1.323854247,1594.77,0.62932,0.632463343,4.648205483,0.048142097,-3.223627721,-3.138245399
6.23955,11.88575,1.904905001,2800.47,0.72192,1.017334654,3.051593277,0.064463147,-2.781548463,-2.832421822
6.76772,8.14998,1.204243083,2029,0.62938,0.683983794,4.468484303,0.056355825,-2.879300193,-2.884099916
8.82837,9.40538,1.065358611,2859.85,0.72322,0.903296717,3.173501921,0.064066043,-2.730478327,-2.735207216
8.71365,9.30915,1.068341051,2668.86,0.71384,0.868876184,3.418201702,0.065621396,-2.809994636,-2.842320456
6.18953,7.62791,1.232389212,2803.98,0.68232,1.020123793,4.028044341,0.073544225,-2.916032763,-2.804228435
4.01215,7.09135,1.767468813,1366.41,0.61722,0.575657527,4.282344998,0.043268056,-3.283786535,-3.292425915
4.22996,7.80071,1.844156919,243.183,0.5562,0.454014873,4.982437244,0.037936323,-3.339366274,-3.41197672
4.10448,5.15222,1.255267415,361.049,0.44042,0.310638388,6.364566181,0.020051962,-2.747882861,-2.573197814
5.7905,7.94569,1.372194111,2798.56,0.6884,0.957729941,3.441315752,0.066632752,-2.906610333,-2.953865849
5.21501,6.1741,1.183909523,1149.07,0.57204,0.530432847,5.647543115,0.057135092,-2.573146039,-2.600382666
6.16762,8.03037,1.302020877,1911.3,0.64028,0.715862158,3.88286574,0.052309281,-3.015333989,-2.975459495
6.84577,11.3135,1.652626366,2384.58,0.69446,0.819830051,2.718028551,0.047801093,-2.899520365,-2.892021149
5.27136,6.99943,1.327822422,992.972,0.53192,0.473196335,4.779215409,0.036477849,-3.067494456,-3.110279366
5.63231,7.1315,1.266176755,1089.78,0.53834,0.486921129,4.725324548,0.038400982,-2.998950744,-3.042330639
4.80142,6.89815,1.436689563,1599.81,0.6443,0.555014773,4.286528697,0.049527733,-2.711212919,-2.809142959
4.13535,6.70617,1.621669266,1111.94,0.60218,0.493250549,4.560764109,0.037117548,-2.939564767,-2.847574116
3.92719,5.62914,1.433376027,1193.76,0.60084,0.49822548,4.94779492,0.044973741,-3.038437803,-3.017719432
4.48921,5.82315,1.297143595,1521.2,0.56606,0.58998077,5.005422548,0.048595822,-3.012469867,-3.026937446
6.95777,8.22754,1.182496691,1695.34,0.64638,0.591327417,3.750895558,0.04325151,-2.848609328,-2.852276707
8.82117,10.50578,1.190973533,2260.22,0.68866,0.895901795,3.767418307,0.066798336,-2.879022971,-2.818137779
3.92558,5.69776,1.451444118,930.686,0.58754,0.462648136,5.214092972,0.039804393,-3.116176902,-3.235319813
4.03981,4.83061,1.19575178,696.561,0.50924,0.409821421,5.66830895,0.036082291,-3.00246551,-3.126353146
4.91819,5.50979,1.120288155,969.524,0.55132,0.483397778,5.116671742,0.043704613,-2.397171249,-2.425939159
6.33216,6.70975,1.059630521,1994.31,0.65718,0.625689069,4.155127664,0.056019004,-2.828655476,-2.834480143
8.39804,15.09144,1.797019305,4987.34,0.79742,1.727775009,2.362619906,0.106785909,-2.607865504,-2.598578922
4.73242,5.31645,1.123410433,677.414,0.5579,0.356563087,4.664432488,0.022648929,-2.404921809,-2.5274615
3.92708,4.58512,1.167564705,250.926,0.45928,0.24860751,6.248027316,0.01958972,-2.916746896,-2.992026952
3.95239,4.54229,1.149251466,237.437,0.45662,0.241412673,6.320807186,0.018882757,-2.910354073,-2.654001577
3.9304,4.50897,1.147203847,231.262,0.455,0.238312226,6.351976268,0.018509439,-2.890228987,-2.860337024
10.08472,12.81046,1.270284153,2553.75,0.7199,0.988568094,3.178937241,0.070062791,-2.882187055,-2.971492562
7.32218,7.81866,1.067804943,1603.25,0.6327,0.633389761,3.989125935,0.051411566,-2.133717324,-2.379185451
6.12582,10.0961,1.648122211,2333.35,0.6885,0.808719369,3.843945798,0.067887609,-2.935516451,-2.983246926
4.75516,9.11239,1.91631617,2000.07,0.66122,0.667758693,4.446228595,0.065177912,-2.97783166,-2.904046727
5.13874,8.55503,1.664810829,1707.82,0.63054,0.686933833,4.116744411,0.056652365,-3.16361475,-3.240359849
7.79992,9.00524,1.15452979,2186.41,0.6719,0.803470745,3.09890883,0.049553138,-2.935593071,-2.886867424
4.64818,6.65732,1.432242297,2016.22,0.62158,0.729679886,4.416622609,0.061673612,-3.099001952,-3.049147559
3.85843,5.24683,1.359835477,652.783,0.54098,0.442903458,5.627681219,0.035999403,-3.319886351,-3.416069073
6.48945,9.29834,1.432839455,926.462,0.54842,0.450751225,3.931499003,0.027228617,-2.892874002,-2.972745307
3.80722,5.44759,1.430857686,843.723,0.55704,0.452275015,5.856835115,0.045398297,-3.192371193,-3.219377976
4.31452,5.57595,1.29236856,458.333,0.4806,0.327974013,6.474446626,0.03323653,-2.779181332,-2.573828492
4.03539,4.24654,1.052324558,184.465,0.37856,0.173250833,6.870871742,0.017435014,-1.941578641,-2.054202623
6.36836,7.14794,1.122414562,958.336,0.60018,0.490034864,3.979552855,0.029808512,-3.021761922,-2.951151275
4.74176,6.3577,1.340789074,865.328,0.53028,0.463308724,5.862962535,0.04284849,-3.245549651,-3.228231914
5.08562,5.50168,1.081811067,911.011,0.53136,0.491881584,5.88567562,0.047974614,-2.951629422,-2.944585408
4.34847,4.67043,1.074039835,274.72,0.50016,0.394525735,7.001994673,0.040299566,-2.611485326,-2.700334985
28.26773,32.36037,1.144781346,3176.96,0.83118,1.755218056,1.909253352,0.09766327,-2.345153837,-2.282115141
3.91744,6.00756,1.533542313,1222.09,0.61286,0.65873921,4.941922475,0.045422685,-3.194806737,-3.166175574
4.69389,6.6747,1.421997533,513.133,0.53646,0.260974898,4.602867671,0.019818285,-2.973450834,-2.992438949
4.49673,7.06657,1.571490839,527.938,0.51922,0.305335521,5.115137989,0.017795944,-3.622798823,-3.602877108
4.79138,6.89128,1.43826622,1169.1,0.57822,0.469433484,4.318681855,0.036358718,-2.681065686,-2.741304901
3.94029,4.71244,1.195962734,282.359,0.4711,0.252409706,6.105650322,0.015764068,-3.198246087,-3.296757309
4.97206,6.85219,1.378139041,637.76,0.51858,0.36598844,6.160799877,0.039572003,-2.572943228,-2.432326318
8.74819,9.72743,1.111936298,1965.47,0.66,0.761101706,3.201075283,0.048187248,-2.899287034,-2.859261257
4.70307,5.97055,1.26950056,622.468,0.48362,0.394817621,5.382059401,0.026832062,-3.471118571,-3.495394573
4.33786,8.62906,1.989243544,1330.97,0.64206,0.501480087,3.617796743,0.037241438,-3.023157468,-2.969623961
4.28089,6.80431,1.589461537,780.842,0.52058,0.36174249,4.742762702,0.029639208,-3.340872289,-3.521229595
4.09777,5.33833,1.302740271,1086.15,0.56804,0.555144005,5.116281174,0.039598667,-3.314813046,-3.246710589
4.47657,6.03486,1.348099103,2871.87,0.70114,0.758189187,2.49562401,0.038887913,-2.740439753,-2.837852826
6.37424,7.90536,1.240204322,1714.73,0.6371,0.717810627,4.363294852,0.061649271,-3.032889049,-3.032274616
5.56027,6.59159,1.185480202,1162.19,0.5609,0.524117438,5.019752811,0.047871501,-2.787433391,-2.767937829
5.54712,6.43021,1.159197926,962.03,0.5438,0.448631747,5.173201062,0.040847197,-2.736513638,-2.870755379
4.06699,4.59203,1.129097932,343.67,0.40144,0.258869959,6.174296249,0.018122031,-2.119558291,-2.088903814
5.53647,6.87756,1.242228351,1182.66,0.54192,0.45842286,4.321394945,0.040325367,-2.429481206,-2.630346026
4.53621,5.40564,1.191664407,976.915,0.5452,0.408677271,4.789215456,0.032550823,-2.490972289,-2.878648091
8.76388,22.97967,2.622088618,4407.7,0.83216,2.064134619,1.891398374,0.114801024,-2.509877298,-2.488145947
5.65073,6.45845,1.142940824,906.109,0.57084,0.375325461,4.104058405,0.026576371,-3.055697593,-3.066343216
3.80696,7.01702,1.843208229,655.181,0.48474,0.363212672,5.255240155,0.026241005,-3.199629302,-3.211048801
3.81528,7.01869,1.839626449,654.079,0.4887,0.365263016,5.266641768,0.026089889,-2.908803075,-2.906149836
3.80896,7.01042,1.840507645,644.352,0.48814,0.365210235,5.259394269,0.026319506,-2.927793326,-2.650367351
3.82362,7.01606,1.834926065,660.495,0.48814,0.365292225,5.246303932,0.025903035,-2.890423493,-3.21476594
3.82948,7.02313,1.833964402,644.836,0.49026,0.367340516,5.253615937,0.026629071,-2.884921917,-2.967363538
3.83288,7.03275,1.834847425,661.004,0.49004,0.367919995,5.234160243,0.026179133,-2.883694936,-2.962062296
3.82338,7.04297,1.842079521,663.416,0.49154,0.369456721,5.240510201,0.026440357,-2.919450788,-2.699417849
3.82805,7.0406,1.839213176,655.899,0.49066,0.369664961,5.220464135,0.026415257,-2.88880768,-2.769438097
3.83129,7.04341,1.838391247,658.457,0.49186,0.371254321,5.213882383,0.026520305,-2.905446961,-2.899184906
3.80353,7.02932,1.848104261,666.492,0.49248,0.372152071,5.213773101,0.026366917,-2.883158938,-2.831364527
3.81631,7.03553,1.843542584,665.746,0.49252,0.372207612,5.219175965,0.026490557,-2.926678323,-2.826593083
3.80398,7.0591,1.855714278,663.374,0.49546,0.376827246,5.181331958,0.026295336,-2.898694638,-2.851603028
4.62006,5.30234,1.147677736,703.25,0.55042,0.419680981,5.77571702,0.035982327,-2.428119079,-2.393611072
6.44372,9.67197,1.500991663,2959.81,0.76876,0.996810249,2.331693209,0.057754014,-2.631724851,-2.701474151
5.81143,6.67584,1.14874308,742.575,0.49274,0.43902526,3.927450129,0.020419472,-2.948832865,-3.084210427
4.09157,5.80501,1.418773234,1421.65,0.66424,0.569859817,2.961322925,0.026359539,-3.034503048,-3.002172636
4.07072,4.99075,1.226011615,787.362,0.59424,0.427289462,5.946551532,0.044927425,-2.956750873,-2.904481789
4.07489,5.27687,1.29497238,820.524,0.58692,0.422822563,5.878445583,0.044126746,-2.92666185,-3.102795999
3.85554,4.30865,1.1175218,168.58,0.36432,0.212435203,6.678808265,0.012703416,-2.290826927,-2.410461236
4.27265,5.73732,1.342801306,697.131,0.53542,0.341175271,4.723139185,0.023918991,-2.738232525,-2.845429479
4.20957,5.3531,1.271650074,1070.75,0.58134,0.537322538,5.678883274,0.050259319,-3.347859837,-3.396572329
4.79223,6.23329,1.300707604,1928.01,0.63598,0.664900513,4.64695235,0.059956507,-2.925557307,-2.996748677
6.8583,9.23094,1.345951621,2432.7,0.68082,0.900511483,3.502907217,0.065258853,-2.946673895,-2.876966035
6.4421,9.82138,1.524561866,2524.21,0.68676,0.931972115,3.506553602,0.070692097,-2.90107304,-2.918229302
4.8393,5.91598,1.222486723,2173.33,0.65366,0.690638148,4.120353219,0.052881249,-2.938510669,-2.998836124
5.19194,6.28295,1.210135325,2318.81,0.6684,0.731812265,3.881893963,0.054496129,-2.921996236,-2.961783232
4.848,5.8822,1.213325083,2016.61,0.65044,0.684908716,4.12943332,0.05202289,-2.993814621,-2.918807085
3.95054,4.76534,1.206250285,570.686,0.49664,0.369644824,5.777271557,0.032721499,-3.105292879,-2.981336991
5.12734,6.24349,1.217685974,2343.28,0.66256,0.723160882,3.903456006,0.054372467,-2.910815746,-2.784504455
4.91381,6.10211,1.241828642,2118.11,0.6547,0.69652567,4.074345863,0.052580581,-2.952294809,-3.01206935
4.72024,5.90984,1.252021084,2266.11,0.65608,0.700626536,4.068854281,0.052798808,-2.963816698,-3.134748029
4.86996,6.00653,1.233383847,2228.78,0.65828,0.706812579,4.018725873,0.053128573,-2.94084921,-2.856910754
4.42588,5.00224,1.13022495,242.639,0.38846,0.193461956,5.374246089,0.011364182,-2.130742933,-2.090641887
5.65156,7.05411,1.248170417,1777.75,0.629,0.650092915,3.914507471,0.046503594,-2.896672271,-3.020027663
4.15655,6.77563,1.630109105,1467.46,0.63808,0.596459085,4.521287741,0.048151077,-3.278391709,-3.125189244
6.59132,8.39175,1.27315166,1407.9,0.56948,0.594844776,4.518095985,0.052058663,-2.770181354,-2.730997851
6.73186,8.63633,1.282903982,1463.94,0.58242,0.622602118,4.41472816,0.054191231,-2.766845758,-2.836053656
5.08733,5.95986,1.171510399,848.321,0.55358,0.380407221,4.511591265,0.028162787,-2.955756659,-2.732933739
3.97327,8.08316,2.034384776,1385.79,0.62858,0.549664647,3.65530563,0.03884586,-2.909894572,-2.962841803
3.84022,6.4221,1.672326065,867.72,0.54454,0.478094435,5.574805563,0.041927069,-3.282784278,-3.259884312
5.22924,16.36508,3.129533164,2765.81,0.71038,0.985724356,3.475761733,0.072680722,-2.756186514,-2.835482059
5.24588,16.40599,3.127404744,2790.13,0.70928,0.989081173,3.457094532,0.07321949,-2.793831979,-2.747046809
5.24565,16.39933,3.126272245,2792.33,0.7091,0.988719865,3.456260675,0.072002109,-2.751785074,-2.799493203
5.24663,16.39644,3.125137469,2792.94,0.7091,0.988500716,3.457402985,0.073569837,-2.782063663,-2.768518519
5.24682,16.38928,3.123659664,2792.84,0.709,0.98803213,3.459313664,0.07242385,-2.782894393,-2.820405257
5.24265,16.3778,3.123954489,2792.93,0.7093,0.988009606,3.465311817,0.072655697,-2.798042947,-2.795137944
5.23896,16.36646,3.123990258,2794.94,0.7094,0.987710014,3.467815921,0.072993531,-2.757039517,-2.767505962
5.22933,16.34087,3.124849646,2797.87,0.70994,0.987473329,3.47732259,0.072091168,-2.754491964,-2.810290467
5.22574,16.32287,3.12355188,2793.86,0.70952,0.985571747,3.47923876,0.07254603,-2.769687648,-2.780755905
5.22559,16.31009,3.121195884,2787.05,0.70892,0.983315047,3.483613109,0.072493772,-2.773953408,-2.810422847
5.21999,16.28739,3.120195633,2781.62,0.7089,0.981317726,3.495169436,0.072827926,-2.770851913,-2.751320369
4.54109,5.80261,1.277801145,612.998,0.50166,0.338298862,5.423358567,0.030521149,-2.638275636,-2.802600186
4.6547,5.27343,1.13292586,743.474,0.5214,0.448554714,6.581518676,0.055243978,-2.343353436,-2.347624874
4.05577,4.94177,1.218454202,583.498,0.57376,0.512839764,5.545534827,0.040137998,-3.418562606,-3.189530949
8.22575,9.51217,1.156389387,2291.8,0.67834,0.923710857,3.572330126,0.070196253,-2.798349513,-2.745595213
4.72444,8.11802,1.718303122,568.731,0.58246,0.220420891,2.732223353,0.010199689,-2.919450165,-2.891618562
3.85025,7.14967,1.856936563,381.654,0.49564,0.262911097,4.845217408,0.014892308,-3.111480073,-3.08944281
5.2612,6.89833,1.311170455,2032.01,0.64344,0.707623582,4.301046747,0.057367314,-2.93450334,-3.164137202
4.81731,6.90235,1.432822467,2052.86,0.64848,0.713762896,4.342502032,0.058282617,-2.98652785,-3.077192495
7.3846,9.12367,1.235499553,3821.55,0.77072,1.282630764,2.705311492,0.081855736,-2.651031032,-2.594047587
4.47901,5.71523,1.276002956,1500.48,0.59364,0.566461192,4.915541869,0.053394503,-2.893802959,-2.948466255
5.00163,6.47963,1.295503666,664.18,0.5234,0.42153586,5.538244614,0.031422531,-3.096670376,-2.942908139
9.60437,10.29771,1.072190055,654.093,0.52912,0.346119629,3.819920081,0.023655259,-2.034461844,-2.256318033
6.98056,7.99116,1.144773485,2188.16,0.66072,0.772983483,3.132521312,0.055477118,-2.677321264,-2.821547462
6.20959,6.49703,1.046289691,794.592,0.52524,0.385655756,4.62334097,0.030840202,-2.288658262,-2.293267634
8.13977,8.49323,1.043423831,2232.73,0.67724,0.87544403,3.745680729,0.066319832,-2.774879061,-3.062947563
9.83513,9.92153,1.008784836,2194.45,0.69922,0.992175771,3.08611026,0.063547492,-2.58390013,-2.80141416
10.10462,10.30552,1.019881995,2409.66,0.7131,1.052794756,3.184560611,0.076054704,-2.181510742,-2.527166358
8.22981,9.66456,1.174335738,2371.65,0.69528,0.966308188,3.403937735,0.069845674,-2.5454475,-2.596482424
9.40018,9.80277,1.042827903,2401.38,0.70764,1.002288874,3.351022277,0.073305216,-2.383230186,-2.506940568
6.49649,10.06165,1.548782496,2902.78,0.73198,1.007375234,3.13603196,0.070017281,-2.861425018,-2.794650187
7.19033,9.102,1.265866796,1730.62,0.66528,0.68933575,3.760997602,0.055755701,-2.607615996,-2.865159094
4.98598,6.73488,1.350763541,1141.11,0.59042,0.530433298,4.630693369,0.039010427,-2.861582838,-2.941174384
7.4091,10.66909,1.43999811,4161.49,0.77696,1.375094465,2.527431232,0.090135421,-2.605109048,-2.628173662
4.28847,5.07067,1.182396053,611.931,0.51052,0.391542102,6.134100153,0.034797204,-3.08829759,-3.245843401
4.39215,5.89004,1.341037988,886.395,0.50798,0.328881177,4.588601572,0.030074988,-2.464551655,-2.340154922
4.35313,5.86223,1.346670097,881.147,0.5065,0.32504412,4.622389925,0.029469946,-2.468713121,-2.645673224
4.17616,5.17336,1.238783955,932.1,0.55168,0.414560101,5.677358139,0.042651446,-3.195448222,-3.286835145
8.8403,9.48553,1.072987342,1015.22,0.6142,0.437589057,3.275307215,0.027874605,-3.272849798,-3.146064566
10.00981,12.36518,1.235306165,2733.8,0.71686,1.001753761,2.700078597,0.062309475,-2.67190627,-2.551813089
5.04854,5.79552,1.147959608,475.902,0.4525,0.298508447,4.885251633,0.019721172,-2.690767822,-2.529613918
4.95466,5.08011,1.025319598,418.59,0.44072,0.342328067,6.19441246,0.022218424,-1.972232359,-2.262448585
5.48586,6.80616,1.240673295,1530.66,0.62726,0.547930607,4.171284802,0.044198131,-3.083361733,-3.039193751
6.57368,19.03849,2.896169269,3527.08,0.78152,1.313805787,2.591292543,0.087308709,-2.662278215,-2.704741083
4.83521,5.76966,1.193259445,675.983,0.49968,0.32877145,5.382908275,0.030138403,-2.781494947,-2.824020413
7.89234,8.57661,1.086700522,1426.6,0.6708,0.5616256,3.867117285,0.040653893,-2.895662103,-2.952367952
7.8928,8.45824,1.071639976,1379.58,0.66732,0.553741982,3.977944154,0.039838893,-2.88089986,-2.908359567
7.40998,8.39033,1.132301302,1379.39,0.66706,0.5516403,3.865387587,0.039496567,-2.862539369,-2.944094287
5.76334,6.2506,1.084544726,2574.73,0.70316,0.763266471,3.348750044,0.052531353,-2.794694106,-2.777085227
5.46808,7.32111,1.338881289,1661.89,0.73318,0.466458837,2.213688061,0.022635165,-2.698788569,-2.666935551
4.56791,5.34593,1.17032297,759.401,0.5018,0.423434903,6.189406862,0.047541683,-2.834670213,-2.919257867
4.62847,5.60614,1.211229629,511.247,0.50278,0.283265913,5.36013191,0.024855053,-2.400409298,-2.364357772
4.36461,6.06205,1.388909891,1286.5,0.62204,0.505995087,4.387656368,0.040894315,-2.848232247,-2.949554738
17.51395,17.92516,1.023478998,2638.6,0.76272,1.42152112,2.538292023,0.084514728,-2.240107317,-2.175485924
