PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CH4,log_P_0(CH4),log_P(CH4)
4.80142,6.89815,1599.81,0.6443,1.16087,0.555014773,14.96411074,-8.149596987,6.185465014
4.13535,6.70617,1111.94,0.60218,1.22084,0.493250549,15.78165511,-8.432863543,5.84992768
3.92719,5.62914,1193.76,0.60084,1.20596,0.49822548,17.45528965,-8.7344628,5.604916706
4.48921,5.82315,1521.2,0.56606,0.959455,0.58998077,18.51270046,-8.773976654,5.566274418
6.95777,8.22754,1695.34,0.64638,1.0931,0.591327417,13.24229582,-8.667444064,5.713370763
8.82117,10.50578,2260.22,0.68866,0.768678,0.895901795,16.36231362,-8.734466091,5.539099705
3.92558,5.69776,930.686,0.58754,1.26995,0.462648136,18.67763865,-8.97622932,5.079897423
4.03981,4.83061,696.561,0.50924,1.24259,0.409821421,19.61366551,-8.280398679,5.317712017
4.91819,5.50979,969.524,0.55132,1.14051,0.483397778,17.64264401,-7.559830179,6.079371192
6.33216,6.70975,1994.31,0.65718,1.05033,0.625689069,14.39369233,-8.250687427,5.987731947
8.39804,15.09144,4987.34,0.79742,0.46153,1.727775009,10.019788,-8.623943197,5.460900148
4.73242,5.31645,677.414,0.5579,1.56466,0.356563087,16.25313458,-8.029435581,6.242774801
3.92708,4.58512,250.926,0.45928,1.84741,0.24860751,21.46577642,-8.262148411,5.519141033
3.95239,4.54229,237.437,0.45662,1.89145,0.241412673,21.74626847,-8.251601967,5.531310672
3.9304,4.50897,231.262,0.455,1.90926,0.238312226,21.79859102,-8.334279643,5.504486932
10.08472,12.81046,2553.75,0.7199,0.728225,0.988568094,12.19705642,-8.584760353,5.65302236
7.32218,7.81866,1603.25,0.6327,0.998911,0.633389761,13.3005809,-7.486092206,6.718195867
6.12582,10.0961,2333.35,0.6885,0.851346,0.808719369,14.10424916,-8.646270644,5.676851827
4.75516,9.11239,2000.07,0.66122,0.990208,0.667758693,15.74564681,-8.326202669,6.019171142
5.13874,8.55503,1707.82,0.63054,0.917905,0.686933833,14.91743242,-8.650041609,5.725442668
7.79992,9.00524,2186.41,0.6719,0.836247,0.803470745,12.55875967,-8.978328893,5.382965911
4.64818,6.65732,2016.22,0.62158,0.851853,0.729679886,15.49643673,-8.590047826,5.573609842
3.85843,5.24683,652.783,0.54098,1.22144,0.442903458,18.60876309,-8.949578066,4.46114666
6.48945,9.29834,926.462,0.54842,1.21668,0.450751225,15.50141134,-9.499981243,5.462330634
3.80722,5.44759,843.723,0.55704,1.23164,0.452275015,19.88990877,-8.406508572,4.944587523
4.31452,5.57595,458.333,0.4806,1.46536,0.327974013,22.49582212,-7.543537596,5.533345304
4.03539,4.24654,184.465,0.37856,2.18504,0.173250833,22.95031372,-6.150340998,7.528912055
6.36836,7.14794,958.336,0.60018,1.22477,0.490034864,13.45265812,-9.125145717,5.335677262
4.74176,6.3577,865.328,0.53028,1.14455,0.463308724,20.81645236,-8.534082027,5.389184373
5.08562,5.50168,911.011,0.53136,1.08026,0.491881584,20.75257218,-7.608718571,5.777525119
4.34847,4.67043,274.72,0.50016,1.26775,0.394525735,23.64774425,-7.390715627,5.798995573
28.26773,32.36037,3176.96,0.83118,0.473548,1.755218056,11.37738826,-8.559325626,5.574802439
3.91744,6.00756,1222.09,0.61286,0.930353,0.65873921,17.10783685,-9.033038956,5.227203344
4.69389,6.6747,513.133,0.53646,2.0556,0.260974898,14.85314169,-8.581458444,5.804815966
4.49673,7.06657,527.938,0.51922,1.70049,0.305335521,19.00610514,-9.577406039,5.041206527
4.79138,6.89128,1169.1,0.57822,1.23174,0.469433484,16.14988423,-8.584673766,5.962238954
3.94029,4.71244,282.359,0.4711,1.86641,0.252409706,21.98037284,-9.159121632,4.521985653
4.97206,6.85219,637.76,0.51858,1.41693,0.36598844,26.01544343,-8.131107424,6.013866344
8.74819,9.72743,1965.47,0.66,0.867164,0.761101706,12.93673326,-8.888159112,5.506137865
4.70307,5.97055,622.468,0.48362,1.22492,0.394817621,18.93619719,-8.92789013,4.562863084
4.33786,8.62906,1330.97,0.64206,1.28033,0.501480087,12.87588444,-9.043126002,5.493160841
4.28089,6.80431,780.842,0.52058,1.43909,0.36174249,16.97103252,-8.945752244,5.232579301
4.09777,5.33833,1086.15,0.56804,1.02323,0.555144005,18.82598863,-9.025788515,5.245152875
4.47657,6.03486,2871.87,0.70114,0.924756,0.758189187,8.806729591,-8.969063293,5.458833008
6.37424,7.90536,1714.73,0.6371,0.88756,0.717810627,14.82410538,-8.465270147,5.772967769
5.56027,6.59159,1162.19,0.5609,1.07018,0.524117438,17.18435778,-8.231774167,5.910511447
5.54712,6.43021,962.03,0.5438,1.21213,0.448631747,17.20528664,-8.10973496,5.97106756
4.06699,4.59203,343.67,0.40144,1.55074,0.258869959,21.23316317,-7.30161396,6.267154077
5.53647,6.87756,1182.66,0.54192,1.18214,0.45842286,14.68302897,-7.854008627,6.384920358
4.53621,5.40564,976.915,0.5452,1.33406,0.408677271,18.15694388,-8.044894867,5.702376747
8.76388,22.97967,4407.7,0.83216,0.403152,2.064134619,8.609212477,-8.61369132,5.498253467
5.65073,6.45845,906.109,0.57084,1.52092,0.375325461,14.04747258,-8.91512248,5.556481589
3.80696,7.01702,655.181,0.48474,1.33459,0.363212672,19.57938221,-9.170497694,4.917542434
3.81528,7.01869,654.079,0.4887,1.33794,0.365263016,19.60549752,-8.884285026,5.226496714
3.80896,7.01042,644.352,0.48814,1.3366,0.365210235,19.63018885,-8.8474993,5.245745095
3.82362,7.01606,660.495,0.48814,1.3363,0.365292225,19.61335926,-8.780436569,5.318069964
3.82948,7.02313,644.836,0.49026,1.33462,0.367340516,19.57499644,-8.781755976,5.380807005
3.83288,7.03275,661.004,0.49004,1.33192,0.367919995,19.52226392,-8.761280704,5.306838119
3.82338,7.04297,663.416,0.49154,1.33044,0.369456721,19.49322172,-8.806547716,5.331619487
3.82805,7.0406,655.899,0.49066,1.32731,0.369664961,19.49957312,-8.838500764,5.323773836
3.83129,7.04341,658.457,0.49186,1.32486,0.371254321,19.47639536,-8.768522132,5.271906008
3.80353,7.02932,666.492,0.49248,1.32333,0.372152071,19.44066102,-8.858102969,5.267055621
3.81631,7.03553,665.746,0.49252,1.32324,0.372207612,19.48724367,-8.828165658,5.297318605
3.80398,7.0591,663.374,0.49546,1.31482,0.376827246,19.37381006,-8.808963326,5.240592338
4.62006,5.30234,703.25,0.55042,1.31152,0.419680981,20.61520896,-7.078901361,6.135562439
6.44372,9.67197,2959.81,0.76876,0.77122,0.996810249,8.820124269,-8.690864137,5.657753427
5.81143,6.67584,742.575,0.49274,1.12235,0.43902526,14.51522851,-9.385662193,5.188508273
4.09157,5.80501,1421.65,0.66424,1.16562,0.569859817,10.74160334,-9.523379135,5.053002148
4.07072,4.99075,787.362,0.59424,1.39072,0.427289462,20.34452972,-8.221179029,5.816326773
4.07489,5.27687,820.524,0.58692,1.3881,0.422822563,20.11789774,-8.437553636,5.668186003
3.85554,4.30865,168.58,0.36432,1.71497,0.212435203,22.78461867,-7.430115139,6.122303019
4.27265,5.73732,697.131,0.53542,1.56934,0.341175271,16.34575518,-8.472867573,5.581188067
4.20957,5.3531,1070.75,0.58134,1.08192,0.537322538,20.15834609,-8.99089846,4.644143725
4.79223,6.23329,1928.01,0.63598,0.956504,0.664900513,16.3157766,-8.34644282,5.718752014
6.8583,9.23094,2432.7,0.68082,0.756037,0.900511483,13.27263385,-8.8048607,5.451213808
6.4421,9.82138,2524.21,0.68676,0.736889,0.931972115,13.95321543,-8.663980004,5.633864989
4.8393,5.91598,2173.33,0.65366,0.946458,0.690638148,14.30661296,-8.574163819,5.728976025
5.19194,6.28295,2318.81,0.6684,0.913349,0.731812265,13.37507958,-8.565544495,5.732130068
4.848,5.8822,2016.61,0.65044,0.949674,0.684908716,14.35000071,-8.777509186,5.476877119
3.95054,4.76534,570.686,0.49664,1.34356,0.369644824,20.17998095,-8.339527628,5.635492819
5.12734,6.24349,2343.28,0.66256,0.9162,0.723160882,13.47423289,-8.539386866,5.816037428
4.91381,6.10211,2118.11,0.6547,0.939951,0.69652567,14.11244369,-8.706966591,5.598733485
4.72024,5.90984,2266.11,0.65608,0.936419,0.700626536,14.08539795,-8.659948839,5.68510163
4.86996,6.00653,2228.78,0.65828,0.931336,0.706812579,13.89942552,-8.603872653,5.71819571
4.42588,5.00224,242.639,0.38846,2.00794,0.193461956,19.01254535,-7.794759842,6.184253284
5.65156,7.05411,1777.75,0.629,0.967554,0.650092915,15.16899256,-8.996706493,5.355833769
4.15655,6.77563,1467.46,0.63808,1.06978,0.596459085,15.6085999,-9.064090299,5.294616927
6.59132,8.39175,1407.9,0.56948,0.957359,0.594844776,16.18758245,-8.360456112,5.994933317
6.73186,8.63633,1463.94,0.58242,0.935461,0.622602118,15.74108022,-8.308671929,5.972965036
5.08733,5.95986,848.321,0.55358,1.45523,0.380407221,15.84907589,-8.826702253,5.575694898
3.97327,8.08316,1385.79,0.62858,1.14357,0.549664647,13.84986082,-9.098203715,5.571077634
3.84022,6.4221,867.72,0.54454,1.13898,0.478094435,20.58018446,-8.801034262,5.236980401
5.22924,16.36508,2765.81,0.71038,0.720668,0.985724356,15.72167535,-8.617587398,5.642057389
5.24588,16.40599,2790.13,0.70928,0.71711,0.989081173,15.56227643,-8.652285562,5.663986314
5.24565,16.39933,2792.33,0.7091,0.71719,0.988719865,15.54835069,-8.616066983,5.635244485
5.24663,16.39644,2792.94,0.7091,0.717349,0.988500716,15.55826887,-8.614994923,5.665563611
5.24682,16.38928,2792.84,0.709,0.717588,0.98803213,15.56746772,-8.650937023,5.657934145
5.24265,16.3778,2792.93,0.7093,0.717908,0.988009606,15.57468142,-8.644957327,5.666267776
5.23896,16.36646,2794.94,0.7094,0.718227,0.987710014,15.58943556,-8.624941058,5.667049205
5.22933,16.34087,2797.87,0.70994,0.718946,0.987473329,15.6194953,-8.59631274,5.68546788
5.22574,16.32287,2793.86,0.70952,0.719907,0.985571747,15.62333753,-8.601378224,5.664700817
5.22559,16.31009,2787.05,0.70892,0.720949,0.983315047,15.63181517,-8.635953072,5.657766443
5.21999,16.28739,2781.62,0.7089,0.722396,0.981317726,15.67734386,-8.575281462,5.673504379
4.54109,5.80261,612.998,0.50166,1.48289,0.338298862,18.95219861,-7.838960712,5.850262706
4.6547,5.27343,743.474,0.5214,1.1624,0.448554714,23.14627446,-6.622727588,6.347230012
4.05577,4.94177,583.498,0.57376,1.11879,0.512839764,18.92177805,-8.77265605,5.303369839
8.22575,9.51217,2291.8,0.67834,0.734364,0.923710857,14.19310383,-8.312013058,5.882711854
4.72444,8.11802,568.731,0.58246,2.64249,0.220420891,11.07060831,-9.806569888,5.029558941
3.85025,7.14967,381.654,0.49564,1.8852,0.262911097,18.84550826,-9.404161578,5.028931279
5.2612,6.89833,2032.01,0.64344,0.909297,0.707623582,15.52224685,-8.554333687,5.744108248
4.81731,6.90235,2052.86,0.64848,0.908537,0.713762896,15.52617813,-8.758313663,5.567550572
7.3846,9.12367,3821.55,0.77072,0.60089,1.282630764,13.9398835,-8.621637001,5.568513416
4.47901,5.71523,1500.48,0.59364,1.04798,0.566461192,16.88407336,-8.148211644,5.913881597
5.00163,6.47963,664.18,0.5234,1.24165,0.42153586,20.44657146,-8.823384042,4.949557966
9.60437,10.29771,654.093,0.52912,1.52872,0.346119629,13.40564791,-8.037041152,6.419810843
6.98056,7.99116,2188.16,0.66072,0.854766,0.772983483,11.074073,-8.474784279,5.8606416
6.20959,6.49703,794.592,0.52524,1.36194,0.385655756,15.57105023,-7.67766569,6.385282067
8.13977,8.49323,2232.73,0.67724,0.773596,0.87544403,13.78314448,-8.316315537,5.871120664
9.83513,9.92153,2194.45,0.69922,0.704734,0.992175771,10.83259892,-8.465173913,5.836518429
10.10462,10.30552,2409.66,0.7131,0.67734,1.052794756,11.64872087,-7.926104899,6.229117244
8.22981,9.66456,2371.65,0.69528,0.719522,0.966308188,12.80622818,-8.411360388,5.875299019
9.40018,9.80277,2401.38,0.70764,0.706024,1.002288874,12.57300801,-8.06825122,6.081393576
6.49649,10.06165,2902.78,0.73198,0.726621,1.007375234,12.50946284,-8.633410337,5.64451666
7.19033,9.102,1730.62,0.66528,0.965103,0.68933575,13.97015988,-8.254540698,6.057545741
4.98598,6.73488,1141.11,0.59042,1.11309,0.530433298,17.55582255,-8.422249501,5.734502217
7.4091,10.66909,4161.49,0.77696,0.565023,1.375094465,9.167656438,-8.453087606,5.712455619
4.28847,5.07067,611.931,0.51052,1.30387,0.391542102,20.87360691,-8.068405912,5.401499707
4.39215,5.89004,886.395,0.50798,1.54457,0.328881177,15.99485057,-8.046277366,6.329207803
4.35313,5.86223,881.147,0.5065,1.55825,0.32504412,16.04319345,-8.090545175,6.244707172
4.17616,5.17336,932.1,0.55168,1.33076,0.414560101,18.52965622,-8.904829619,5.339441808
8.8403,9.48553,1015.22,0.6142,1.4036,0.437589057,12.46608315,-9.556358629,5.45557512
10.00981,12.36518,2733.8,0.71686,0.715605,1.001753761,10.95710665,-8.622918148,5.650465371
5.04854,5.79552,475.902,0.4525,1.51587,0.298508447,17.25272502,-8.214848891,5.586915792
4.95466,5.08011,418.59,0.44072,1.28742,0.342328067,22.48727674,-6.223407812,7.005551383
5.48586,6.80616,1530.66,0.62726,1.14478,0.547930607,15.48030084,-8.865836654,5.560343614
6.57368,19.03849,3527.08,0.78152,0.594852,1.313805787,11.01535628,-8.560905613,5.640603223
4.83521,5.76966,675.983,0.49968,1.51984,0.32877145,18.18749273,-8.408420806,5.565284945
7.89234,8.57661,1426.6,0.6708,1.19439,0.5616256,12.99148786,-8.998825336,5.476262881
7.8928,8.45824,1379.58,0.66732,1.20511,0.553741982,13.41911218,-8.937192889,5.468141305
7.40998,8.39033,1379.39,0.66706,1.20923,0.5516403,12.70356826,-9.072857568,5.439235424
5.76334,6.2506,2574.73,0.70316,0.921251,0.763266471,11.60564183,-8.682115507,5.694548139
5.46808,7.32111,1661.89,0.73318,1.5718,0.466458837,7.925119321,-9.305592984,5.323653435
4.56791,5.34593,759.401,0.5018,1.18507,0.423434903,21.54612978,-7.440133869,5.651084167
4.62847,5.60614,511.247,0.50278,1.77494,0.283265913,18.23525779,-7.716255351,6.082483399
4.36461,6.06205,1286.5,0.62204,1.22934,0.505995087,15.44016017,-8.404737056,5.814639782
17.51395,17.92516,2638.6,0.76272,0.536552,1.42152112,13.33828374,-8.653511812,5.378830974
23.62721,24.44059,2780.42,0.7981,0.439059,1.817751145,12.86615347,-8.506345512,5.458780259
30.14408,30.70055,3030.2,0.82792,0.362219,2.285689044,12.24020138,-8.500963211,5.394849756
36.43313,36.78756,2954.66,0.85506,0.334728,2.554492005,11.66302683,-8.530271681,5.386341683
34.35542,34.85961,3369.2,0.84726,0.286106,2.961349989,12.0102088,-8.428264831,5.493380407
38.06649,38.22812,2782.7,0.83128,0.326773,2.543906626,10.25873062,-8.543432557,5.368284272
5.18923,6.59267,886.669,0.55228,1.24447,0.443787315,15.38624935,-8.802687702,5.363346813
4.95677,7.5254,3239.27,0.6945,0.75626,0.918334964,12.32330885,-8.540071481,5.744387182
4.24768,8.85312,1497.51,0.62228,0.848051,0.733776624,15.97379116,-9.44216044,5.383199457
9.45289,15.81778,1500.82,0.70398,0.959285,0.733859072,11.81864119,-9.269013438,5.066616936
10.03609,13.87561,1610.91,0.70492,0.965847,0.729846446,14.45370508,-9.521344309,4.984510942
7.36405,9.58279,1009.68,0.55554,1.02513,0.541921512,16.76998717,-8.847539883,5.951966606
7.12348,9.49471,980.542,0.55378,1.03474,0.535187583,16.59233365,-8.89643265,5.916434761
5.83066,8.94751,965.504,0.54624,1.05936,0.51563208,17.7217502,-9.276178373,5.218440513
5.70271,8.06325,967.049,0.54364,1.05948,0.513119644,19.01346857,-9.054916526,5.36093223
5.63412,8.02638,919.341,0.5422,1.06522,0.509002835,18.95400721,-9.086058348,5.28666576
5.06073,7.61203,971.021,0.53216,1.0883,0.488982817,18.32086478,-8.875064046,5.478777539
5.19617,6.83933,1022.44,0.53006,1.09861,0.48248241,18.55851779,-8.823254792,5.523470719
4.79912,6.55429,941.621,0.52844,1.10539,0.478057518,18.56666102,-9.007125267,5.362899114
4.78318,6.61361,939.715,0.52762,1.10695,0.476643028,18.46369642,-9.069645506,5.388124427
5.1443,5.22922,385.113,0.5144,1.6171,0.318100303,15.04902892,-8.991906608,5.452197665
6.20532,7.88308,1058.16,0.60308,1.40501,0.429235379,16.53521175,-8.145085617,6.185154363
5.99694,7.72531,1479.64,0.6152,1.07668,0.571386113,16.35606925,-7.810152478,6.269251116
5.30071,6.00247,524.787,0.48104,1.71779,0.28003423,16.90801669,-8.298837186,5.533173342
5.78584,6.52014,393.689,0.44588,1.60919,0.277083502,15.16351687,-8.889745769,5.392410012
4.03217,4.22072,147.752,0.37282,2.18549,0.170588747,22.51472889,-6.622596152,7.371575532
3.96956,4.19061,162.522,0.3707,2.19605,0.168803078,22.37701916,-6.79252588,7.197807636
6.48187,7.78665,2532.4,0.71664,0.899667,0.796561394,11.4745251,-8.449476455,5.903257011
6.6287,9.2158,2675.84,0.74044,0.813635,0.910039514,11.27637194,-8.743690855,5.590601159
4.09776,5.39014,559.235,0.45538,1.21945,0.373430645,21.90631535,-7.786623988,4.937083611
4.72276,5.09966,564.892,0.46068,1.21463,0.379275994,22.35644834,-7.825926444,4.772487988
4.84916,5.1864,1076.23,0.52748,1.17199,0.4500721,21.36118382,-8.03347061,5.872347141
4.27999,7.01256,1391.99,0.56442,1.09096,0.517360856,19.53951363,-8.241602653,5.890014871
8.07599,8.96947,1902.49,0.67526,0.97123,0.695262708,13.94156656,-8.800077119,5.596114453
6.94262,18.51106,3660.84,0.78188,0.597667,1.308220129,11.18784803,-8.547091929,5.691133082
5.05884,7.20015,997.74,0.56006,1.17107,0.47824639,17.0378251,-9.057719789,5.056077561
5.70512,8.08493,1134.24,0.62502,1.37969,0.453014808,12.71257287,-8.853894459,5.668966159
5.8473,8.77219,1227.51,0.63726,1.32352,0.481488757,12.20431521,-8.840347206,5.662519088
5.56771,8.63785,1171.43,0.63032,1.36162,0.46291917,12.7095779,-8.796258069,5.714950535
5.62434,10.30851,1307.39,0.65086,1.28435,0.506762175,12.00326761,-8.951794048,5.605161851
7.09895,8.90631,1265.12,0.6509,1.2857,0.506261181,11.88861641,-8.974637203,5.557284017
6.23971,10.39698,1291.15,0.66214,1.26275,0.524363492,11.87509496,-9.019530678,5.503880493
5.67843,8.6384,1190.82,0.62544,1.35953,0.460041338,12.57823702,-8.91436092,5.628667909
6.69323,8.37909,1214.14,0.63476,1.32806,0.477960333,12.22882538,-8.950614276,5.586717571
5.96123,9.20954,1200.34,0.63452,1.33437,0.475520283,12.23696886,-8.840530628,5.660566582
6.22037,8.55578,1184.82,0.63538,1.35087,0.470348738,12.37689978,-8.894910621,5.612139769
6.18424,8.11172,1163.18,0.62748,1.35522,0.463009696,12.56363465,-8.922897896,5.518990142
6.26863,10.02209,2212.16,0.71232,0.811705,0.877560197,20.19604951,-8.458709785,5.849269926
6.59717,13.17296,2220.34,0.72244,0.883255,0.817929137,18.19527083,-8.868453146,5.505229508
5.27542,5.40721,1074.11,0.54272,1.18423,0.458289353,21.06443575,-8.046523862,5.903239078
5.0342,5.97505,2363.42,0.66762,0.92739,0.719891308,12.93159181,-8.3167477,6.003320499
5.09508,6.08901,2301.02,0.66154,0.93229,0.709586073,12.86954139,-8.274079007,6.022542303
5.01622,7.94342,2838.59,0.70966,0.877067,0.809128607,12.37177908,-8.177815268,6.109475174
5.16379,6.19817,772.834,0.50844,1.46257,0.347634643,17.50587432,-8.453035057,5.371603327
6.52783,13.18615,2245.39,0.72198,0.879718,0.820694814,17.69632721,-8.911300414,5.503011902
10.06588,11.52194,1864.44,0.65632,0.825504,0.795053688,17.94615919,-9.20029538,5.182710483
9.92431,11.74025,1927.88,0.66344,0.808668,0.820410848,17.65830929,-9.128656236,5.171356172
4.23676,5.6172,514.069,0.45784,1.93171,0.237012802,15.65999059,-9.388102901,5.17054912
4.84,12.94,2015.14,0.68168,0.716983,0.950761734,15.85754393,-8.831592248,5.426725285
4.29629,6.02864,1318.64,0.60574,1.13222,0.535002031,15.55750024,-8.607803095,5.671968796
5.17369,5.39694,291.38,0.40912,2.25257,0.181623657,18.63606281,-8.067441247,5.853630642
5.14642,6.20774,759.433,0.50616,1.46403,0.34573062,17.45724597,-8.533294749,5.388059327
4.16071,5.40468,745.81,0.516,1.54847,0.333232158,15.4995219,-9.157778213,5.355323547
4.22456,6.45985,1115.94,0.59794,1.36984,0.436503533,13.8451225,-9.016376748,5.425749003
4.17139,6.50302,1095.1,0.59726,1.38117,0.432430476,13.85201836,-9.11339423,5.354505887
4.08594,6.47601,1078.19,0.59492,1.39035,0.427892257,13.94485396,-9.210149463,5.270490717
8.27766,10.88253,1238.24,0.60742,1.009,0.602001982,15.55649014,-9.621567466,4.779599846
4.93276,8.69638,920.719,0.55316,1.22642,0.45103635,17.92215405,-9.251748819,4.975927733
4.56918,5.58996,755.358,0.53188,1.27653,0.416660791,22.38769,-7.20094822,5.939242582
4.70953,5.87386,784.394,0.54114,1.30849,0.413560669,20.9888408,-7.455756275,5.799321539
10.04767,10.50032,1346.32,0.60606,0.982459,0.616880704,15.01541262,-8.583966782,5.589962808
4.61739,5.96762,840.777,0.57572,1.1098,0.518760137,14.95225521,-9.322660145,4.772655678
4.65776,6.35159,774.721,0.51056,1.14836,0.444599255,19.59526718,-8.450629671,5.313924928
7.49831,8.18384,1374.08,0.66592,1.22176,0.545049764,13.28860884,-9.077332513,5.418452479
7.80553,8.30815,1404.88,0.67156,1.20426,0.557653663,13.3581039,-9.014130518,5.458762893
7.50788,8.35741,1396.17,0.66472,1.24126,0.535520358,13.43649345,-8.824730378,5.62723461
7.50835,8.27117,1381.5,0.6644,1.23809,0.53663304,13.38025942,-8.851650679,5.600712234
4.01581,5.06604,211.642,0.44116,1.4577,0.302641147,23.37755723,-8.177261253,4.55498805
4.28854,5.6803,1812.45,0.6414,1.1313,0.566958366,14.53620929,-8.665968985,5.747751743
4.42295,5.8918,1940.34,0.64608,1.11408,0.579922447,14.20360819,-8.590437021,5.829306714
5.28492,6.78863,1760.56,0.65298,1.08447,0.602119007,13.79917056,-8.80707888,5.615140552
5.23642,6.50104,2488.12,0.68618,0.958325,0.716020139,12.29781865,-8.593792257,5.789747023
5.16908,6.74711,2564.61,0.69242,0.926118,0.747658506,11.74148559,-8.627631111,5.72632663
5.1049,7.01898,2531.04,0.6978,0.913193,0.764132007,11.47254276,-8.576782628,5.789013964
4.49108,7.26111,1332.98,0.6082,1.17019,0.519744657,13.90111945,-9.135176761,5.280633597
5.9559,15.59448,4089.7,0.78788,0.560837,1.404828854,9.694355667,-8.667520356,5.517036898
5.20454,6.54271,976.21,0.55636,1.10411,0.503899068,27.07070291,-8.983428166,5.3969408
4.36113,5.08447,450.366,0.46286,1.22435,0.378045494,23.79437425,-6.876610882,6.181931436
7.33404,8.20229,1759.08,0.66736,0.896085,0.744750777,12.52700771,-8.028913594,6.271212601
5.42977,9.60382,2479.03,0.70826,0.669195,1.058376109,12.55713907,-8.558889898,5.672043687
6.08998,6.42929,4194.52,0.70336,0.7293,0.964431647,14.10948351,-7.856518037,6.322395464
3.80406,8.78253,1370.92,0.6028,1.06098,0.568153971,17.01875931,-9.070446592,5.374236415
5.14039,6.60108,918.633,0.5514,1.17875,0.467783669,23.95364929,-8.926378321,5.314270255
4.00842,8.70379,1182.28,0.59454,1.20121,0.494950924,16.28970358,-9.516624332,5.000875836
4.21343,7.49731,574.38,0.48284,1.44845,0.333349443,19.68464635,-8.890132947,5.576444804
5.43231,6.88401,2652.58,0.69848,0.929347,0.751581487,13.03410992,-8.425290431,5.894109065
4.58097,8.98757,1795.98,0.61762,0.876216,0.704871858,15.44069072,-8.584936614,5.733151309
4.18889,6.51947,1345.22,0.63434,1.08279,0.585838436,15.07377216,-8.755185903,5.404965059
4.41438,5.31747,683.676,0.51526,1.35237,0.381005198,19.81363242,-8.685969312,5.325160158
7.98957,9.17489,1485.28,0.61806,0.92991,0.664644966,16.7494388,-8.81927526,5.376101811
4.62328,7.09732,1337.42,0.57534,1.00078,0.574891585,17.05354524,-8.830467942,5.475911791
8.46338,9.84183,2436.44,0.77858,0.895692,0.869249697,6.061503779,-9.033846853,5.442479448
8.76011,10.02499,2419.17,0.78066,0.882826,0.884273911,5.88047381,-9.012287537,5.365746605
8.72369,10.01133,2425.72,0.78102,0.889531,0.878013245,5.939398478,-9.050546892,5.375539547
6.27169,7.47442,997.289,0.61248,1.39226,0.439917831,13.90590024,-8.597824215,5.795874701
3.9229,15.26539,1770.44,0.66484,0.842534,0.789095752,18.25421885,-8.87105633,5.285326527
4.62926,5.8356,1011.92,0.55576,1.09463,0.507714936,20.43885077,-7.496919369,6.129057308
4.61754,13.61739,2026.62,0.69804,0.953237,0.732283787,13.42659951,-8.805066011,5.575830545
4.2385,4.46346,746.839,0.51854,1.32222,0.392173768,20.09629511,-7.412877153,6.334211226
7.37206,12.27489,1966.41,0.71848,0.921667,0.779544022,15.13742421,-9.126252074,5.307044895
5.67876,6.04937,1037.17,0.58178,1.13736,0.511517901,17.79981509,-6.954998832,6.624060123
3.98908,6.09913,740.584,0.5408,1.3777,0.392538288,17.98097078,-9.026434904,5.247246043
4.00559,5.12851,430.546,0.46608,1.54997,0.300702594,21.02431042,-8.441899093,5.061418381
4.0299,5.17293,466.605,0.47528,1.53238,0.310158055,20.84157612,-8.434502077,5.164205551
4.53606,5.41046,1560.69,0.58092,0.911263,0.637488848,19.38701378,-8.741185438,5.41725229
4.62746,5.2704,1532.62,0.57776,0.917142,0.629956975,19.63616406,-8.662507652,5.388146195
5.65873,6.72021,855.781,0.53676,1.01181,0.530494856,13.9842187,-8.702061098,5.563976202
6.38772,6.55761,846.242,0.52014,1.0684,0.486840135,14.54358736,-8.82055964,5.530085936
5.67424,6.65442,807.053,0.49694,1.10163,0.451095195,16.32488385,-8.782903378,5.667321176
4.37328,6.19569,1623.32,0.593,0.902331,0.657186775,19.12459584,-8.748068082,5.429213854
4.69938,6.48146,1785.17,0.59726,0.892352,0.669309869,18.58112383,-8.600437795,5.616906366
7.35837,9.71547,1177,0.57768,1.15099,0.501898366,13.06540088,-8.300977044,6.147164418
7.37011,9.7478,1186.68,0.57946,1.14404,0.506503269,12.93634573,-8.240891486,6.10892488
7.37414,9.69288,1192.44,0.58158,1.14102,0.509701846,12.87763135,-8.290880246,6.157150317
7.47258,9.62315,1199.31,0.58264,1.13645,0.512684236,12.77080332,-8.313791979,6.150579617
7.528,9.45566,1189.56,0.57994,1.15031,0.504159748,12.8897313,-8.281334063,6.156458779
13.20205,15.8929,2126.73,0.7288,0.679059,1.073249894,10.6673192,-8.880768007,5.439325412
4.57602,6.51796,1152.25,0.59574,1.14323,0.52110249,16.1614318,-7.721618949,6.227562814
7.63768,8.1061,1313.96,0.66608,1.2392,0.53750807,13.49196493,-9.004490146,5.466092166
7.59473,8.2086,1354.21,0.66396,1.22736,0.540965976,13.36653745,-9.030452566,5.430222907
6.48147,6.85652,861.552,0.5653,1.67165,0.338168875,16.0401964,-8.006219939,6.19268691
7.35,7.87003,1598.45,0.63556,0.987944,0.643315815,12.81627802,-7.754243379,6.491143873
6.86498,10.43035,2752.25,0.71598,0.681319,1.050873379,13.19500844,-8.592624843,5.681417821
5.98929,9.0448,1309.45,0.61784,1.10047,0.561432842,13.17672551,-8.974203052,5.467442805
4.15651,5.19203,410.768,0.44882,1.32487,0.338765313,22.5682152,-7.766643349,5.158239586
4.11856,5.10825,614.964,0.47928,1.21472,0.394560063,23.12098003,-8.526977155,4.911694716
