Polymer density,FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CO2,log_P(MMM) - CO2
1.311,0.149,6.50644,14.29727,3323.12,0.75686,1.125325245,18.40400966,0.60476423
1.33,0.403,9.655,16.44859,4398.56,0.81982,1.924405885,18.28998965,-0.876148523
0.965,0.314,12.17302,16.62079,5937.69,0.884,3.094143878,14.56889812,4.859566064
1.22,0.25,10.45057,12.14902,5408.09,0.833,2.120013641,16.38305372,4.358247579
1.09,0.26,16.09675,18.59374,5338.33,0.86936,2.586218693,9.315763859,3.599954112
1.33,0.403,4.35347,7.52588,1055.05,0.61978,0.404812447,25.24605631,-0.876148645
1.306,0.166,4.42324,5.27092,1322.05,0.59716,0.59542137,23.57037878,1.382865148
1.33,0.104,6.81306,7.22831,1378.36,0.61594,0.597936143,17.85198612,2.761429617
1.311,0.149,10.87819,15.78123,4784.18,0.85456,2.30239087,17.54370322,0.604759024
0.75,0.29,38.04667,44.75881,5705.64,0.96942,11.95243291,13.40305091,4.679195046
1.311,0.149,8.72055,10.7591,3197.74,0.75652,1.069894131,13.5879312,0.604761659
1.386,0.1057,5.98085,11.72616,5220.51,0.79364,1.56962486,13.8379502,-3.024456616
1.33,0.403,11.23461,11.80999,791.305,0.69846,0.824138676,16.8660578,-0.876148916
0.75,0.29,7.89234,8.57661,1426.6,0.6708,0.5616256,21.19643628,4.663210758
1.386,0.1057,20.52476,24.43781,6201.93,0.91194,4.279519836,8.760880823,-3.024456617
1.306,0.166,20.33077,22.76479,4872.45,0.86322,2.620399911,20.63020076,1.382877245
1.33,0.403,11.84022,13.8494,6255.84,0.86414,2.828432929,21.18361576,-0.876148585
1.22,0.25,10.35475,13.52421,4777.72,0.8417,2.050786009,16.08281611,4.358396013
1.306,0.166,3.89282,5.96136,1525.91,0.59662,0.535368491,21.88987437,1.382901489
0.965,0.314,6.55778,6.89591,1456.1,0.60374,0.579460601,19.84481373,4.95059488
0.965,0.314,6.65272,14.44089,3285.24,0.75386,1.131622874,17.77538783,4.92360916
1.33,0.403,20.77047,24.17152,5967.38,0.93098,5.300772643,7.541930677,-0.876148546
1.09,0.26,5.49258,8.41938,1657.31,0.64074,0.619599273,22.01705686,3.601800016
1.22,0.25,15.05393,18.58341,5508.31,0.86396,2.602516485,11.17568339,4.348818539
1.33,0.104,11.52489,15.87595,6070.07,0.8698,2.995777394,15.85150504,2.760584352
1.311,0.149,13.85784,19.10077,1958.44,0.74916,1.244966772,30.93622972,0.604760734
1.33,0.104,15.32514,16.10036,2333.48,0.72952,1.081837784,20.6292728,2.760600071
1.241,0.225,14.52035,18.30561,5952.64,0.88568,3.400275652,12.8346102,1.197258773
1.33,0.104,6.74383,8.53606,1227.06,0.6312,0.451515065,15.53401074,2.761019804
0.75,0.29,7.48074,11.67775,2562.38,0.72048,0.901824226,35.00043427,4.6716122
1.22,0.25,24.74469,28.34597,2211.68,0.84432,1.409579841,16.91964831,4.349577157
0.75,0.29,4.0904,4.87799,607.065,0.51416,0.429709243,29.13963878,4.349568468
1.33,0.403,3.93626,6.53453,925.52,0.57176,0.424160596,22.07506476,-0.876148486
0.965,0.314,15.85804,20.33426,5777.56,0.89624,3.538771949,8.022329513,4.849550752
0.965,0.314,18.77781,20.853,4295.69,0.83674,2.323232323,15.03856163,4.872191407
1.09,0.26,3.87519,6.75931,1234.11,0.60784,0.489542142,19.80108477,3.602668428
1.241,0.225,13.3924,18.24902,4405.59,0.86142,2.169993123,17.73359723,1.197252853
1.33,0.403,5.66826,5.97637,1982.46,0.64602,0.705179635,20.68764705,-0.876148424
1.311,0.149,3.9591,4.91096,262.856,0.43278,0.261549061,25.87573176,0.604644594
0.965,0.314,15.3114,16.48385,5890.59,0.89174,3.100291693,7.196575017,4.876929205
1.418,0.152,7.87152,15.43807,4289.87,0.80632,1.674572385,17.23872995,1.89615376
0.965,0.314,3.89416,5.7298,1161.84,0.57036,0.533575318,22.97151887,4.853376933
1.33,0.403,8.91893,13.17493,4255.06,0.82554,1.673871433,15.58595294,-0.876148526
1.33,0.403,13.71841,15.61444,4719.81,0.79706,1.549955566,15.81075956,-0.876148504
1.241,0.225,16.92963,20.10816,5059.76,0.8961,3.32451594,10.09451224,1.197254476
1.418,0.152,35.87214,39.63883,5092.11,0.9593,8.96223771,4.863717172,1.896196517
1.33,0.104,17.63026,21.33243,5362.11,0.90106,3.570703949,14.91300857,2.7607024
1.22,0.25,4.08598,5.25085,312.091,0.4448,0.209583942,29.10201752,4.160208174
1.33,0.403,17.03611,22.48361,5140.64,0.90494,3.543281806,9.30257195,-0.876148536
1.306,0.166,6.29437,6.7326,816.401,0.57104,0.371765993,18.37780363,1.382897718
1.33,0.403,4.44582,5.63489,2240.02,0.69242,0.652739939,13.37554821,-0.876148506
1.09,0.26,12.73947,16.32003,4900.24,0.87002,2.520620812,10.12829513,3.599058399
1.33,0.104,20.71015,23.29007,3534.83,0.85606,2.230740366,14.74565874,2.760614847
1.09,0.26,7.07119,13.16539,3076.9,0.72906,1.11501615,19.56621807,3.599069506
1.44,0.2104,18.87984,21.24626,3514.51,0.84328,2.073362329,15.584462,2.521109279
0.965,0.314,6.59754,6.98007,838.067,0.56018,0.344171244,20.3277579,4.936709603
0.75,0.29,4.22456,6.45985,1115.94,0.59794,0.436503533,42.99541325,4.604161748
1.09,0.26,6.49868,11.13066,2545.44,0.68882,1.0220776,18.1786743,3.594823126
1.44,0.2104,4.89301,7.12611,357.969,0.42696,0.215210291,21.81823316,2.521371674
1.33,0.403,4.98225,5.35067,1173.2,0.62644,0.476311407,25.33715199,-0.876148628
0.75,0.29,4.86667,7.27536,1374.32,0.61122,0.632513569,22.21055828,4.660387829
1.311,0.149,4.45129,6.37079,1125.51,0.54744,0.522351459,24.27226312,0.604762167
1.44,0.2104,4.56727,6.25402,4238.89,0.72984,0.974583174,16.59907445,2.521686076
0.75,0.29,8.53808,15.43687,5068.5,0.84012,2.103486782,21.45915625,4.648877081
1.311,0.149,21.33052,23.61732,6233.98,0.9105,4.277298608,9.13112896,0.604759893
1.311,0.149,11.71612,14.82999,6001.15,0.87332,3.040596059,15.28981169,0.604759681
1.33,0.104,3.76029,7.04216,661.931,0.48844,0.368550517,23.8732246,2.760828014
1.33,0.104,8.91397,11.83431,3507.17,0.7692,1.376324077,21.37858168,2.760649708
1.44,0.2104,12.42581,16.25096,4114.58,0.84584,1.96802632,14.82589328,2.521079142
1.311,0.149,5.05932,10.79118,2225.18,0.69272,0.797216784,23.45236216,0.604759849
1.386,0.1057,11.0682,16.92314,4436.75,0.83888,2.061109965,15.94806944,-3.024456617
1.418,0.152,4.82619,7.16379,1243.97,0.59762,0.601186842,22.42646464,1.896155452
1.44,0.2104,5.1746,5.7945,720.338,0.50562,0.435275178,26.81797608,2.520700157
0.965,0.314,10.16237,13.17661,4647.11,0.83172,1.986310857,16.31276184,4.85443667
0.965,0.314,25.32634,28.11524,6734.2,0.93112,5.919690766,8.545041846,4.878055154
1.33,0.104,19.3368,19.79872,1528.3,0.69486,0.986102379,41.33815339,2.760523688
1.241,0.225,3.69918,4.42221,211.114,0.41068,0.27225478,32.95459725,1.19723456
1.33,0.403,4.16361,5.04646,673.074,0.50424,0.422254974,27.25231777,-0.876148981
1.33,0.403,15.11213,22.10804,4788.78,0.88324,3.060143368,17.82045905,-0.876148514
1.386,0.1057,8.51817,10.78941,3526.69,0.74752,1.29016001,18.56714912,-3.024456618
1.33,0.104,20.96438,25.1027,3548.13,0.86302,2.678830282,24.37704619,2.76068129
1.44,0.2104,4.37647,4.90097,1253,0.60948,0.377772957,38.76237922,2.521479597
1.44,0.2104,5.15775,10.83211,2228.38,0.73028,0.736679535,12.8694037,2.521388224
1.306,0.166,4.11181,6.0722,1071.12,0.59632,0.512060453,22.54943818,1.382807581
1.33,0.104,10.20997,15.19982,4686.11,0.8548,2.011767475,7.627080268,2.76058746
1.306,0.166,15.27053,25.89619,3232.11,0.8083,1.721681083,14.71252588,1.382859905
1.09,0.26,17.07841,20.60307,5343.26,0.89816,3.389922627,14.38912172,3.598114509
1.33,0.403,6.84892,8.59093,1576.15,0.64024,0.632217164,18.36316428,-0.876148416
1.241,0.225,11.35704,15.42623,5207.35,0.85006,2.465757398,18.3150234,1.197256204
1.33,0.403,7.69022,10.18549,2955.7,0.72476,1.111278071,29.10884113,-0.876148763
1.241,0.225,4.45129,6.37079,1125.51,0.54744,0.522351459,24.27226312,1.197266009
1.386,0.1057,5.65574,8.03848,1658.18,0.63976,0.600082542,36.73368335,-3.024456616
1.418,0.152,5.85477,6.5257,1003.81,0.54456,0.468708847,22.6427377,1.896173313
1.33,0.104,10.82581,11.40668,1294.75,0.63544,0.558525459,20.49708164,2.761373054
0.75,0.29,14.4513,17.69342,4473.28,0.83426,2.053345738,16.91759791,4.623010364
1.311,0.149,5.69528,6.30801,800.709,0.5157,0.352280568,20.7203523,0.60476144
1.44,0.2104,14.6908,20.94384,5936.85,0.91174,4.238581158,10.73185339,2.521246697
1.306,0.166,21.3774,24.49004,5899.31,0.91452,4.562903829,10.71664746,1.382881188
0.965,0.314,16.62931,18.964,5205.72,0.8818,2.830936765,13.31980204,4.872679447
1.22,0.25,11.03311,16.86769,5704.18,0.877,2.83107794,12.76611016,4.354862255
1.09,0.26,4.26368,5.82193,729.385,0.50118,0.429835846,28.57724398,3.601488285
1.306,0.166,34.30052,38.28348,3844.84,0.94768,5.708296691,14.77438113,1.382896289
1.44,0.2104,5.35094,9.9643,2231.94,0.68228,0.810628419,22.99838378,2.52135259
1.241,0.225,4.61369,6.14578,616.988,0.51648,0.342157564,24.76183985,1.197247638
1.311,0.149,4.52403,5.30653,971.658,0.56692,0.414073171,38.27150713,0.604729322
1.33,0.104,4.92678,6.29282,1608.3,0.60312,0.573329784,20.51199223,2.76125641
1.418,0.152,5.44409,6.75938,3083.55,0.70018,0.900923853,17.38088858,1.896210255
1.33,0.104,12.82285,16.34693,4503.5,0.86448,2.263072195,14.35393494,2.760753558
1.33,0.104,5.9743,7.4254,1928.96,0.69778,0.497855976,24.46540777,2.761307454
1.386,0.1057,7.8672,14.29441,3719.79,0.7942,1.421646547,21.6287388,-3.024456616
1.241,0.225,12.23026,14.44637,4161.68,0.85086,1.999905982,15.62849714,1.197263143
1.09,0.26,4.22176,5.94415,815.38,0.54272,0.451796046,24.11801344,3.585812958
1.311,0.149,5.1267,11.12385,1394.76,0.6626,0.670136353,23.53273819,0.604738519
0.965,0.314,11.6538,13.74171,4386.7,0.83108,1.845269814,11.78785828,4.867110096
1.33,0.104,13.0401,18.38483,5943.79,0.89072,3.317689477,9.141492466,2.760601766
1.311,0.149,7.37206,12.27489,1966.41,0.71848,0.779544022,21.11144101,0.604758995
1.09,0.26,4.30274,5.68782,235.111,0.42452,0.266225174,23.34026931,3.595193198
1.09,0.26,3.88044,5.17721,472.687,0.47356,0.301997972,25.73957136,3.587682688
0.965,0.314,34.68964,37.6833,3224.81,0.88612,2.885153241,13.901168,4.882242169
1.418,0.152,19.63473,22.12538,3155.08,0.81214,1.722193595,16.09231984,1.896080319
1.386,0.1057,7.78261,9.4568,4514.93,0.8004,1.463757196,14.37015283,-3.024456616
1.311,0.149,8.27915,14.02453,3688.95,0.76858,1.379479926,25.21889175,0.60476152
1.306,0.166,4.37055,6.13135,1698.16,0.5906,0.611304264,28.25958409,1.382897209
1.09,0.26,16.80499,21.6041,6102.01,0.90682,3.984025587,7.870670641,3.599926013
1.386,0.1057,13.85562,20.43698,4761.91,0.8724,2.704495713,10.66937695,-3.024456617
1.241,0.225,15.88587,19.73001,5097.45,0.90406,3.397865951,14.43729387,1.197261028
1.33,0.403,6.68183,13.19195,2171.13,0.72382,0.823671187,24.19363181,-0.87614844
1.33,0.104,9.18162,12.02965,3743.21,0.78462,1.491256246,18.71440872,2.760867097
1.22,0.25,4.31366,9.21841,1338.02,0.60768,0.599988152,27.873425,4.33112957
0.75,0.29,6.59754,6.98007,838.067,0.56018,0.344171244,20.3277579,4.688932037
1.44,0.2104,12.78201,15.99249,3619.04,0.81084,1.826138071,14.17703635,2.521204562
0.75,0.29,3.85775,4.39053,173.544,0.50834,0.321081853,24.16304497,4.494466378
1.418,0.152,20.81239,24.39445,4803.68,0.88236,3.006890535,17.03223737,1.896121721
1.241,0.225,4.05076,5.68269,1590.27,0.6309,0.529056604,21.16914173,1.197273164
1.09,0.26,4.21601,4.97799,313.69,0.48068,0.313745455,37.35733696,3.334608108
1.09,0.26,27.18524,30.25469,7054.53,0.94246,7.155840705,7.352601153,3.599352391
0.75,0.29,7.44859,13.35268,3356.74,0.784,1.171504352,11.30589204,4.651951817
0.965,0.314,7.47406,11.20532,3174.33,0.7583,1.120861806,30.47561484,4.875782687
1.33,0.104,35.44807,43.32332,5513.56,0.96268,9.619104716,8.778203607,2.761101932
1.418,0.152,3.95758,6.27152,549.659,0.47512,0.344035568,24.93029058,1.896090596
1.09,0.26,3.80406,8.78253,1370.92,0.6028,0.568153971,23.64840436,3.601518277
1.311,0.149,21.96735,25.0397,6588.63,0.92554,5.139547539,7.270908917,0.604760558
1.33,0.104,24.94932,34.43649,7116.67,0.9424,7.392706135,6.52778559,2.760827248
1.386,0.1057,10.95208,11.66235,1296,0.6417,0.571105633,19.5169145,-3.024456616
0.965,0.314,29.22066,31.20773,2426.83,0.86498,1.786052773,25.79726706,4.861084927
1.44,0.2104,24.25434,30.11947,4699.93,0.9304,5.108467076,14.04577325,2.521434386
1.241,0.225,8.75181,11.56214,3111.95,0.74972,1.145073961,24.67609253,1.197252684
1.306,0.166,3.72498,5.41474,608.627,0.51854,0.332678933,23.02515741,1.382889998
0.75,0.29,4.62985,5.27906,1538.28,0.60934,0.580722019,31.88617979,4.610446212
1.241,0.225,5.43231,6.88401,2652.58,0.69848,0.751581487,16.61786156,1.197274428
0.75,0.29,8.94797,13.15242,3506.84,0.74066,1.307129331,20.41377264,4.671702879
1.33,0.104,16.98563,20.63761,4930.43,0.8913,2.963275728,10.97963045,2.760746815
1.33,0.104,4.91539,5.9099,778.768,0.52664,0.408590137,24.6810887,2.761039678
1.09,0.26,17.19999,21.22135,5455.17,0.89548,3.593808318,10.14445533,3.598869678
1.241,0.225,12.07105,14.74985,4542.33,0.84896,2.18538273,11.0252772,1.197252673
1.306,0.166,3.83278,5.63762,1133.51,0.56848,0.529089302,22.90799969,1.382871366
1.33,0.403,15.96868,18.27186,5516.01,0.8766,3.405713486,12.5080857,-0.876148571
1.306,0.166,11.94023,27.52307,3955.42,0.86564,2.35363211,10.45970774,1.382873212
1.386,0.1057,9.81645,10.15365,1309.6,0.64228,0.574351454,15.71137082,-3.024456617
1.241,0.225,3.8225,5.04054,599.563,0.5377,0.424046939,26.40287197,1.197242328
1.33,0.403,10.15029,17.73177,4601.68,0.83768,2.02226793,16.30840952,-0.87614851
1.311,0.149,3.84215,5.27232,584.482,0.47752,0.385143364,26.26476205,0.604761224
1.09,0.26,3.69765,5.10587,516.816,0.5085,0.409163327,27.40379012,3.595410582
1.386,0.1057,5.54947,9.21896,1451.9,0.58362,0.625004016,20.5790664,-3.024456616
1.44,0.2104,3.80347,5.16886,194.659,0.41242,0.201786833,45.36295667,2.504495093
1.311,0.149,8.78652,18.79789,3189.48,0.81164,1.380788658,10.02716802,0.604758318
1.418,0.152,11.62845,14.98291,5700.97,0.86528,2.814623499,13.90169601,1.896143345
1.386,0.1057,3.83552,4.83068,755.439,0.49704,0.438651146,27.46193836,-3.024456616
1.22,0.25,17.58895,22.01071,5894.76,0.92052,4.542435443,8.716298827,4.360033888
0.965,0.314,12.53917,14.99254,4690.2,0.85246,2.170749905,15.46923633,4.878435996
1.386,0.1057,10.81199,11.16343,1207.56,0.61772,0.633563523,24.43381718,-3.024456616
1.418,0.152,11.09504,16.29202,4933.62,0.84658,2.058988771,9.329959249,1.896133461
0.965,0.314,8.36752,9.32517,716.851,0.59946,0.610207586,26.39764464,4.825335576
1.44,0.2104,15.93613,19.57737,5341.87,0.88764,3.322316834,9.142491238,2.521339283
1.33,0.104,22.92675,27.28733,6531.3,0.94252,6.966921684,7.234637703,2.760919128
1.241,0.225,25.45307,29.61872,6243.07,0.9373,6.440906248,7.67358458,1.197265195
1.44,0.2104,3.77257,5.49131,884.493,0.5521,0.472126493,26.69766051,2.521429267
1.311,0.149,16.90835,21.7222,6297.4,0.89124,3.983231135,9.376730004,0.604759942
1.33,0.403,15.78517,17.51654,2385.21,0.75448,1.347049981,16.95289476,-0.876148613
1.33,0.104,3.98181,5.25265,1489.77,0.6386,0.663298586,21.59435539,2.761260377
1.09,0.26,13.71126,19.6183,5556.97,0.889,3.206376686,8.161936642,3.598408414
1.33,0.403,24.67052,26.55956,5429.03,0.91426,4.023181722,9.713707492,-0.876148554
1.241,0.225,9.21198,12.65873,4749.97,0.81464,1.916935313,18.0956098,1.197255169
1.33,0.403,3.78569,5.26092,429.262,0.4401,0.323134871,38.99443251,-0.876149774
1.33,0.104,4.14711,5.04996,661.113,0.51562,0.470426159,27.30117312,2.760213248
1.33,0.104,6.29526,7.54735,1151.6,0.56566,0.543068356,20.46935833,2.760434053
1.22,0.25,4.41521,10.6324,2361.57,0.66208,0.824965267,22.63291605,4.375663221
1.418,0.152,12.20877,14.79662,5626.77,0.86732,2.821525469,13.51058086,1.89611699
1.241,0.225,21.39821,24.48522,4129.47,0.90312,3.297936051,11.80014658,1.197257707
1.22,0.25,6.47099,8.24333,2179.07,0.66502,0.769134686,17.98833624,4.375851685
1.22,0.25,11.08572,16.15082,4412.52,0.84478,2.108639436,18.23299897,4.358982826
1.33,0.403,12.01831,14.03273,3233.31,0.8042,1.349727436,14.07691853,-0.87614857
1.241,0.225,3.70757,5.32747,636.907,0.52872,0.364669692,23.86120893,1.197266642
1.44,0.2104,7.05614,9.84356,2144.78,0.69802,0.765738884,38.78730701,2.521383679
1.22,0.25,10.58628,12.51565,4237.41,0.81988,1.806197486,23.03832595,4.353644102
1.386,0.1057,8.62884,14.31456,4610.46,0.81516,1.791013295,27.97689372,-3.024456616
1.33,0.104,15.93548,19.26145,3674.09,0.8757,2.073850584,16.75461879,2.760596049
1.33,0.104,6.17461,9.34169,1819.53,0.6259,0.757348421,31.21704924,2.761016164
0.965,0.314,9.5428,10.72174,1430.84,0.66024,0.606097326,37.96267124,4.915279817
1.09,0.26,4.37549,4.80264,467.526,0.46958,0.358901848,28.86626712,3.590185968
1.44,0.2104,6.69779,16.53276,2255.65,0.7309,0.933043978,21.00901049,2.521547271
1.418,0.152,5.7905,7.94569,2798.56,0.6884,0.957729941,16.7844711,1.896192796
1.386,0.1057,12.64741,15.14773,5291.31,0.86588,2.582149684,10.78817916,-3.024456617
0.75,0.29,19.37513,22.393,6269.29,0.916,4.241310176,10.36243354,4.647402652
1.418,0.152,5.18154,5.67135,826.877,0.53,0.394403929,23.0993645,1.896203246
0.965,0.314,9.3821,12.66424,5397.53,0.83252,2.033194615,18.63609576,4.878612804
0.75,0.29,4.10445,5.76724,869.785,0.50398,0.398898237,26.55732116,4.666750156
1.33,0.104,10.20666,12.85132,3877.09,0.82078,1.639163543,23.40533688,2.760785857
0.965,0.314,4.89957,5.39685,217.822,0.4024,0.2465218,23.2856233,4.813739278
1.33,0.403,5.14759,6.84998,1016.08,0.5421,0.484749309,27.00453871,-0.87614866
1.09,0.26,34.49931,40.65858,6711.71,0.96506,12.15521943,5.584785863,3.601880766
0.75,0.29,26.09798,26.31371,1372.03,0.75088,1.08282248,15.17971215,4.666151103
1.09,0.26,3.92758,4.73309,213.55,0.50726,0.434949625,32.25788656,3.458245848
1.44,0.2104,7.75151,19.92035,4661.65,0.8176,1.964685641,11.56781167,2.52143042
1.33,0.403,19.37373,24.93812,6834.86,0.9354,6.043611694,6.352263826,-0.876148513
1.22,0.25,4.16757,7.40421,321.566,0.50512,0.431232605,28.58602718,4.112638716
0.965,0.314,4.58286,7.31141,1377.3,0.60742,0.538225704,21.5752331,4.90530128
1.386,0.1057,3.78027,4.98345,979.878,0.55936,0.542830802,26.31785876,-3.024456621
1.311,0.149,7.32246,10.85775,3532.44,0.76876,1.187593268,27.43764928,0.604762393
1.418,0.152,6.48693,6.87869,850.375,0.56576,0.3469941,27.74878566,1.896189485
1.33,0.403,9.80577,16.93652,4738.44,0.85026,2.215170581,16.19548905,-0.876148547
1.09,0.26,19.93147,21.32989,2937.73,0.8088,1.560790353,17.87797346,3.597091798
1.306,0.166,10.28273,11.95907,3567.07,0.78632,1.397686047,18.44751318,1.382876354
0.75,0.29,3.79148,5.77631,983.474,0.59082,0.400610252,31.21982067,4.651296873
1.241,0.225,5.85889,6.71051,1604.53,0.60748,0.573462221,23.17741931,1.197265425
1.22,0.25,14.83872,19.12972,2867.08,0.85656,1.530634673,12.58204362,4.352312002
1.09,0.26,15.2191,21.28945,5582.02,0.89762,3.47819011,10.13187314,3.597646106
1.386,0.1057,7.97129,15.00796,3704.87,0.81292,1.362992373,10.56082478,-3.024456617
0.965,0.314,6.71578,13.01322,2931.41,0.74,1.026674103,16.09984704,4.868163467
1.33,0.104,9.26877,9.52896,963.15,0.55786,0.495373577,16.36848877,2.761397035
1.33,0.403,21.93275,26.48721,6948.58,0.93952,6.722044546,6.61424922,-0.876148523
1.241,0.225,9.88654,12.33604,4083.47,0.79762,1.612920838,19.08786113,1.197253412
1.241,0.225,5.69274,8.23995,1694.89,0.64122,0.60644063,36.12172093,1.197264217
1.306,0.166,20.0638,23.74438,6138.94,0.92546,5.246699057,7.66274269,1.382883122
1.306,0.166,20.27399,21.74581,3132.91,0.85066,1.686823439,11.91888971,1.382875787
1.22,0.25,13.10059,15.51473,5084.42,0.85578,2.159522764,9.14820605,4.36361053
1.09,0.26,5.33991,6.52279,1014.22,0.58394,0.536221637,23.59991655,3.598499221
1.22,0.25,13.87723,18.48138,4828.48,0.8625,2.44641292,11.43666462,4.360471114
1.418,0.152,13.82012,15.81587,5651.28,0.89192,3.212088909,8.771915958,1.896136909
1.33,0.403,5.28936,7.0311,1528.2,0.62802,0.604830788,23.00549667,-0.876148477
1.44,0.2104,5.48339,7.93406,1946.8,0.65098,0.669931008,17.24396688,2.521668104
1.311,0.149,4.94512,9.10223,1318.07,0.62584,0.534353361,31.35165519,0.604754861
0.965,0.314,23.94508,26.89991,5855.55,0.90806,4.239447601,10.10908119,4.879729275
1.306,0.166,4.75945,5.14269,1249.98,0.63368,0.551404878,19.27081694,1.38289287
0.75,0.29,5.70328,6.32198,1015.15,0.52608,0.443025929,21.64339652,4.656013369
1.306,0.166,10.23376,12.44887,4636.22,0.82378,1.923241247,20.41340658,1.382879181
1.311,0.149,23.8242,25.35287,5505.21,0.89286,3.794592389,11.17451452,0.604760095
1.44,0.2104,18.136,21.47404,4966.6,0.87414,2.730910897,15.88453625,2.521442504
0.965,0.314,4.61719,8.09113,771.959,0.54146,0.377816388,28.75926708,4.838474323
1.311,0.149,9.53667,15.96284,4135.82,0.8115,1.711624493,17.0816538,0.604760541
0.75,0.29,5.98673,8.88079,2498.25,0.6886,0.812905435,32.99061152,4.672292416
1.311,0.149,18.83539,19.99314,4511.88,0.88116,2.752386426,12.19305785,0.604761226
0.965,0.314,6.13056,7.34002,1184.55,0.60842,0.497375864,18.34826515,4.911572696
0.965,0.314,12.12859,14.40711,5143.7,0.85192,2.41402077,14.94121863,4.859903363
1.241,0.225,5.77138,11.11094,2943.86,0.7482,1.019943564,14.81174987,1.197272085
1.418,0.152,15.85622,20.5205,4866.62,0.89086,3.019843933,8.929412146,1.896116221
1.311,0.149,4.08035,8.60996,1751.77,0.62412,0.699569242,25.15528729,0.604761286
1.306,0.166,8.63075,11.44124,3748.32,0.74808,1.382517095,17.90674034,1.382881401
1.386,0.1057,4.61021,5.52019,341.771,0.44928,0.270975446,19.22454903,-3.024456618
1.306,0.166,4.48624,6.11281,903.16,0.5644,0.481204546,23.71698893,1.382858419
1.241,0.225,6.67302,7.23927,1876.63,0.63436,0.771493793,22.89094335,1.197263996
1.33,0.104,7.22424,9.73378,3061.13,0.725,1.006905287,21.29505552,2.761227601
1.09,0.26,6.49016,12.63938,3156.83,0.74402,1.097996505,21.41005731,3.602761587
1.33,0.104,9.92421,11.20025,1223.25,0.64018,0.543303545,23.54281389,2.761352356
1.44,0.2104,8.81485,9.37681,1034.7,0.62004,0.60803138,14.40003859,2.521343005
1.22,0.25,5.00524,6.82599,1432.45,0.6428,0.432946501,22.01388284,4.375114193
1.386,0.1057,5.48027,9.63173,2488.5,0.70486,1.057454434,17.04746993,-3.024456616
1.311,0.149,5.799,7.74164,714.571,0.51428,0.373834221,15.72982251,0.604751553
0.75,0.29,6.10381,6.49751,532.356,0.48132,0.381225447,25.93969942,4.6459229
1.44,0.2104,12.07105,14.74985,4542.33,0.84896,2.18538273,11.0252772,2.521203877
1.33,0.403,4.72819,6.90703,1341.61,0.59866,0.529684486,23.57367649,-0.876148491
1.311,0.149,14.52035,18.30561,5952.64,0.88568,3.400275652,12.8346102,0.604760317
1.22,0.25,11.78526,14.19441,4174.36,0.85066,2.042528465,13.43121074,4.352963239
1.44,0.2104,11.37587,15.33155,6071.61,0.86914,3.0512735,17.28773351,2.521178297
1.33,0.403,3.82437,4.56896,318.261,0.41566,0.291961677,34.95323339,-0.876151747
1.33,0.104,21.64681,23.72432,2325.46,0.81182,1.403158844,33.10481764,2.760424719
1.418,0.152,27.48878,30.79558,6951.53,0.95374,8.816884221,5.399948126,1.896175702
1.22,0.25,9.93027,13.07579,3824.16,0.81864,1.601063934,21.11434555,4.362634173
1.311,0.149,4.08985,5.22962,253.575,0.42026,0.203014347,30.42774472,0.60474673
1.33,0.104,27.74657,29.79707,3212.56,0.8589,2.234693559,13.38288329,2.760458112
1.386,0.1057,13.10949,16.65295,4225.25,0.83586,2.004215312,14.80812613,-3.024456618
1.33,0.403,7.81245,10.65749,3315.5,0.761,1.13488927,31.09319189,-0.876148472
1.44,0.2104,24.92274,28.00678,5926.85,0.93044,5.480365421,10.35450575,2.521388672
1.33,0.104,13.04596,19.03645,6007.56,0.88362,3.339948065,12.32035227,2.760603403
1.33,0.403,6.51336,7.99676,2896.5,0.7291,0.924323618,19.33422587,-0.876148415
1.311,0.149,24.16274,29.22072,5914.5,0.94346,6.811346227,7.450211085,0.604761775
1.22,0.25,5.12616,9.91815,2242.57,0.69374,0.762977122,23.51490474,4.374369414
1.306,0.166,6.68152,13.28667,2162.54,0.72032,0.813251924,24.36169893,1.382901827
1.33,0.403,13.79297,19.66634,5973.51,0.90102,3.773953181,14.15592958,-0.876148607
1.33,0.104,7.03865,11.08232,3158.14,0.75642,1.071235868,16.50255122,2.761104037
1.386,0.1057,6.57625,10.39233,3203.28,0.74802,1.127140455,14.52501233,-3.024456617
1.44,0.2104,26.95195,29.24638,3290.32,0.8507,2.169699196,19.83176176,2.521280734
1.386,0.1057,6.66027,12.93472,2893.82,0.73698,1.010530646,16.17344048,-3.024456617
0.965,0.314,3.98397,5.03658,215.483,0.42474,0.242743249,41.94872694,4.601094766
1.44,0.2104,4.98443,6.38657,2856.74,0.68188,0.837163848,19.62494558,2.52162958
1.386,0.1057,4.21694,6.93935,1637,0.59946,0.634770371,24.60939456,-3.024456616
1.306,0.166,10.34674,12.71299,4624.06,0.8228,1.902823709,17.40653976,1.382876512
1.09,0.26,7.9594,11.21713,2541.71,0.69322,0.978251053,17.62893988,3.60210257
1.09,0.26,3.68211,7.18996,1129.61,0.56404,0.520053846,26.76787754,3.599509002
1.33,0.104,14.34218,17.93391,5561.78,0.87506,2.698770062,8.501681445,2.760796137
1.311,0.149,5.02845,6.64209,2823.58,0.65108,0.805574734,21.58590158,0.604764217
1.241,0.225,4.90729,5.63222,794.401,0.55474,0.385857771,20.44077693,1.197271153
