PLD,LCD,ASA,Porosity,Density,Pore volume,Qst N2,log_P_0(N2),log_P(N2)
10.55751,13.51204,4795.11,0.81928,0.409238,2.001964627,5.474518457,-8.89204478,5.202650313
5.41121,8.36662,1936.8,0.64684,0.818071,0.790689317,8.378535363,-9.896869607,4.455643393
11.35636,14.44646,4434.87,0.84442,0.428394,1.971129381,6.044802904,-8.807077915,5.329318255
11.88621,15.17856,6359.28,0.87704,0.277324,3.162510277,5.577972711,-8.589221412,5.298513306
12.37388,16.15623,6289.4,0.88362,0.256431,3.445839232,3.891144824,-8.531300341,5.421090471
12.9038,16.69233,6587.52,0.8929,0.235936,3.784500882,5.57565665,-8.435557324,5.364638344
9.8977,12.47438,4524.38,0.83084,0.448516,1.852419981,5.794849377,-8.805884441,5.284946987
10.46376,13.21235,4352.75,0.82478,0.446071,1.848988166,5.147052413,-8.930957639,5.220480295
11.12263,15.15808,4440.39,0.82386,0.453357,1.817243365,6.819109196,-8.940659463,5.11770161
6.76238,9.12709,2438.54,0.69884,0.84108,0.830884101,8.027360167,-9.417707441,4.999323756
9.18162,12.02965,3743.21,0.78462,0.526147,1.491256246,9.733471434,-8.961069537,5.233189785
19.83481,23.46749,4953.75,0.86926,0.296538,2.931361242,7.821895263,-8.464699117,5.324555005
8.79752,14.82655,2116.83,0.72466,0.778366,0.931001611,14.05267006,-9.293539429,5.138289548
12.26884,16.72766,7259.33,0.9012,0.218102,4.132011628,4.469413651,-8.380135015,5.361289067
12.00828,13.75871,6550.22,0.86188,0.302531,2.848898129,5.820442343,-8.638442514,5.35805055
25.29727,29.25394,6599.98,0.91742,0.181319,5.05970141,3.202411852,-8.303814483,5.414876452
11.54391,16.90246,5142.97,0.85862,0.346871,2.475329445,6.588162538,-8.732258811,5.250268902
9.47799,12.44028,5196.44,0.83882,0.400902,2.092331792,6.386522154,-8.793036791,5.285405723
8.55135,12.56452,4838.89,0.82278,0.444439,1.851277678,7.587678085,-8.798469539,5.315548521
7.21135,15.34353,3086.7,0.77578,0.589025,1.31705785,9.362886055,-9.186215798,5.13853072
10.18891,12.57871,4331.19,0.8153,0.45887,1.776755944,8.441632567,-8.961611284,5.209486182
9.78203,16.36893,6052.71,0.8507,0.326481,2.605664648,6.660338043,-8.635855489,5.314807375
9.99949,12.48253,3164.97,0.76646,0.612594,1.251171249,10.02392543,-9.168765703,5.057027139
13.2197,17.90197,5015.35,0.86196,0.348553,2.472966808,5.959478627,-8.724074145,5.335316622
8.97195,12.31069,4963.06,0.8064,0.416166,1.937688326,6.104604039,-8.909482373,5.251934817
10.09507,13.60949,4876.03,0.847,0.394074,2.149342509,7.421999884,-8.715909979,5.294432342
12.23586,14.6357,4967.23,0.85578,0.373932,2.288597927,3.992840845,-8.797352117,5.351388076
9.79623,12.91894,4851.21,0.83308,0.413023,2.017030529,5.120093667,-8.88460265,5.191186494
12.77878,15.9041,5006.04,0.85226,0.342913,2.485353428,5.676227932,-8.64275681,5.381690313
7.11431,9.68437,3067.9,0.723,0.693898,1.041939882,8.075027959,-9.225040968,5.023431278
8.6669,12.10922,4571.24,0.81662,0.4539,1.799118749,5.320712259,-8.858090605,5.236417555
11.46278,13.82533,4451.53,0.84006,0.416988,2.014590348,6.827585233,-8.853111467,5.262694421
9.7218,11.26551,2866.89,0.75318,0.69124,1.089607083,9.782287827,-9.204826501,5.070555014
11.75391,15.49672,6243.5,0.87848,0.272968,3.218252689,4.030379095,-8.535664289,5.431856655
11.4597,15.12995,6128.16,0.8734,0.280721,3.111274183,6.415137484,-8.56728076,5.371696612
6.02731,8.93102,2557.49,0.69584,0.847724,0.820833196,8.371279952,-9.409952683,4.961437678
12.44241,13.68643,3333.39,0.7955,0.543576,1.463456812,9.589542258,-9.121745473,5.118118704
7.64128,12.37228,4496.48,0.79234,0.478445,1.656073321,8.58028293,-8.84134798,5.311251441
13.07158,15.09219,4884.52,0.8554,0.35331,2.42110328,6.851759683,-8.740745708,5.301642894
9.0783,12.86194,3317.02,0.7844,0.608086,1.289949119,9.057916656,-9.079209048,5.142118039
12.58793,15.51655,5584.2,0.86276,0.307396,2.806672826,6.71175912,-8.640085997,5.328578978
21.40818,25.43803,5785.36,0.8871,0.25119,3.531589633,4.24983394,-8.47634453,5.311545397
16.41575,29.56538,5136.2,0.88912,0.267123,3.328504097,3.517964962,-8.635948263,5.318332231
10.33976,12.52438,3378.23,0.77836,0.571624,1.361664311,10.32357414,-9.164912315,5.149768866
8.67618,12.01699,3647.79,0.79018,0.545988,1.447247925,7.666923558,-9.111296978,5.166950753
7.60052,10.39012,2930.26,0.74018,0.691,1.071172214,10.00284768,-9.227978836,5.127113196
10.87614,13.38336,4973.13,0.8485,0.379,2.23878628,5.301861461,-8.762399769,5.306527072
12.58758,15.75068,6403.1,0.8873,0.261641,3.391288063,3.523687732,-8.548903094,5.388727192
16.66131,20.60635,3280.25,0.81156,0.506297,1.602932666,6.459598177,-9.01752657,5.058961757
10.15611,17.95324,3519.91,0.84358,0.528379,1.59654339,6.252833933,-8.928754193,5.281229955
5.69924,8.39436,1451.14,0.66116,1.3162,0.502324875,8.79861348,-9.697206445,4.761745486
9.93628,12.4391,4744.14,0.80946,0.415409,1.948585611,9.218059745,-8.867047468,5.182513722
25.33368,29.12361,6606.03,0.91732,0.181928,5.042214502,3.221913328,-8.323520293,5.481994637
5.36068,8.90465,2132.74,0.65902,0.861994,0.764529684,8.041302016,-9.624708412,4.702212866
12.75523,17.63621,6899.58,0.90154,0.216853,4.157378501,3.253346284,-8.413210051,5.420131273
10.69027,13.11463,3574.94,0.79046,0.54299,1.45575425,9.245079276,-8.96386044,5.288212545
12.58056,15.85642,5006.76,0.8628,0.342046,2.522467738,7.099290876,-8.69456006,5.330351165
12.69879,15.97571,5629.05,0.87498,0.308427,2.836911165,3.968232379,-8.682427081,5.310930145
5.89371,8.63174,2249.15,0.66166,0.820593,0.806319332,9.055422429,-9.543630943,4.821776436
13.18199,16.93506,6253.84,0.88598,0.255497,3.46767281,3.849757509,-8.583268172,5.331628307
10.49403,13.03683,4041.6,0.80474,0.485463,1.65767525,6.243318446,-8.955675559,5.22867868
11.06607,14.04005,4486.48,0.82958,0.405512,2.045759435,9.158800891,-8.727817354,5.259515218
9.05235,11.72837,4272.34,0.80862,0.501524,1.612325631,8.942198214,-8.893730636,5.315799147
9.35582,11.64669,4142.67,0.7958,0.489954,1.624234112,8.956531154,-9.032810086,5.149937869
7.76112,11.18167,2342.7,0.74084,0.886798,0.835410093,9.030453332,-9.428553714,4.96792945
13.99484,16.74476,6555.87,0.8939,0.23782,3.758725086,3.580782941,-8.503140175,5.442107938
11.71612,14.82999,6001.15,0.87332,0.28722,3.040596059,4.209918875,-8.631124451,5.288274501
11.45057,15.29667,6319,0.8765,0.279918,3.131274159,3.940051842,-8.600427829,5.355714718
7.76503,10.33126,3362.68,0.74772,0.605344,1.235198499,11.24127696,-9.191155684,5.061741379
7.94959,10.85972,4883.39,0.77914,0.477758,1.630825648,8.830445124,-8.967835298,5.166668185
8.48994,13.76686,4481.45,0.80724,0.462178,1.746599795,7.930537644,-8.894199225,5.217225466
31.5725,34.50706,7091.19,0.92852,0.154346,6.015834554,2.687988608,-8.194494593,5.586275965
7.68236,9.98545,3296.26,0.74548,0.645702,1.154526391,8.05757634,-9.064825351,5.110550563
11.37435,15.22002,4763.66,0.86098,0.367132,2.345151063,4.333307815,-8.732697707,5.254109992
13.55805,16.44875,5173.62,0.8644,0.316997,2.726839686,5.207253706,-8.594568586,5.408547831
11.24911,15.71883,5966.94,0.86804,0.295006,2.942448628,4.227862346,-8.627876727,5.327508135
11.70149,20.93317,5323.55,0.87892,0.304289,2.888438294,5.53099794,-8.623850272,5.317998633
11.34174,13.16581,3566.6,0.80412,0.524206,1.533977101,8.763113817,-8.994535799,5.161764122
8.90186,13.07689,5619.51,0.83438,0.376082,2.218611898,6.672618978,-8.729457668,5.253160894
10.9064,13.75004,4922.34,0.8381,0.385215,2.175668133,5.763325336,-8.743532772,5.349128338
8.65463,10.67469,3573.11,0.76612,0.615362,1.244990753,10.03430127,-9.072639119,5.197799511
9.46501,14.32918,5750.92,0.85508,0.344331,2.483308212,5.619592097,-8.716294347,5.295957272
4.66613,7.96221,2283.35,0.65082,0.826304,0.787627798,10.61193565,-9.353319967,4.972764345
8.94242,13.1595,5817.53,0.84126,0.367561,2.288762954,4.663755938,-8.720676997,5.328697528
7.8507,11.78803,1983.82,0.7484,1.04996,0.712789059,8.406476189,-9.499855566,4.955293715
12.14095,15.23061,6072.46,0.87726,0.285227,3.075655531,5.516945262,-8.559724644,5.360861511
11.94234,14.90765,4233.75,0.84674,0.418577,2.022901402,5.903091202,-8.841402823,5.242637416
8.99005,11.25824,2934.31,0.73826,0.675984,1.092126441,11.41055438,-9.232039187,5.075694695
9.45963,13.88548,4597.29,0.83362,0.442494,1.88391255,4.844917623,-8.893368865,5.24151636
13.81631,17.46171,6393.63,0.8938,0.233669,3.825068794,5.361897128,-8.472366667,5.35143984
10.17743,12.50467,3729.78,0.79318,0.53059,1.494901902,9.131226833,-9.002595566,5.217638175
11.4139,13.78946,4967.25,0.83608,0.383271,2.181432981,8.687187771,-8.693544301,5.314128601
9.74336,14.30832,6001.55,0.84966,0.343181,2.475836366,4.423630402,-8.708169802,5.32915804
7.80922,9.85833,3308.23,0.73488,0.638752,1.150493462,8.277354852,-9.159179388,5.082479275
9.00434,13.7348,3440.55,0.7875,0.608436,1.294302112,7.735052894,-9.098238141,5.069326062
10.03825,11.49778,3503.26,0.77988,0.563503,1.383985533,10.69089354,-9.02069936,5.196660201
8.52342,12.63358,5057.07,0.8152,0.421817,1.932591621,7.695238288,-8.806179572,5.321066991
11.39226,14.15909,4306.36,0.82024,0.432105,1.898242325,5.805590318,-8.886931647,5.198127671
5.42199,8.97496,2545.84,0.68302,0.83998,0.813138408,9.063680336,-9.27838699,5.100512004
12.38752,16.54384,6310.34,0.88538,0.25985,3.407273427,5.372407388,-8.513573814,5.373044935
8.51817,10.78941,3526.69,0.74752,0.579401,1.29016001,8.847595821,-9.324652614,4.877459008
5.00277,7.78834,1639.75,0.64096,1.11075,0.577051542,7.962091007,-9.627787934,4.9134526
11.58792,15.59036,4584.78,0.83806,0.402516,2.082053881,7.959728585,-8.88726608,5.174838452
6.58722,10.79609,3844.67,0.75152,0.6135,1.224971475,9.679851549,-9.171934874,5.092917092
7.7705,11.66802,5081.3,0.81404,0.462155,1.761400396,5.180451209,-8.872603058,5.285427286
13.86289,17.67488,6308.21,0.88966,0.244759,3.634840803,3.722772853,-8.516179467,5.350046857
11.45109,14.15097,4998.77,0.84288,0.370703,2.27373396,5.521974979,-8.717017819,5.33571933
10.83914,13.48933,4969.24,0.83414,0.388198,2.148748834,5.181186267,-8.83771594,5.265050064
11.60691,14.98494,5892.07,0.8698,0.302471,2.875647583,5.879556835,-8.624688938,5.242213282
8.83229,16.10023,3889.24,0.83014,0.489275,1.69667365,6.239248927,-8.910491265,5.210440266
22.94863,28.42194,6275.2,0.91036,0.194317,4.68492206,3.453622554,-8.357290165,5.461523078
7.34082,12.96315,2607.97,0.73182,0.768291,0.952529706,8.631922363,-9.364155318,4.966861917
7.70498,10.24528,2269.57,0.69442,0.828469,0.838196722,11.62815245,-9.30535207,5.063356731
9.52437,12.60455,4789.37,0.82376,0.416955,1.975656845,8.408030655,-8.868839481,5.192079525
9.68949,12.48946,4323.39,0.82238,0.468988,1.753520346,6.147171543,-8.872852054,5.209302117
7.06068,9.38272,2852.91,0.72034,0.706226,1.019985104,8.458139385,-9.336037342,5.017687151
10.10571,13.1701,4050.59,0.80568,0.485015,1.661144501,7.94389355,-9.040380858,5.134252442
9.77046,13.72758,4668.44,0.8264,0.418847,1.9730355,8.482985644,-8.803759357,5.330812711
13.98557,16.91039,6276.74,0.89228,0.249117,3.581770815,5.018395498,-8.506917271,5.402773684
9.30309,11.50147,3845.84,0.78934,0.525857,1.501054469,9.426831496,-8.98663321,5.192219972
9.3933,12.09226,4984.02,0.8228,0.407853,2.017393522,8.262441168,-8.8379117,5.205328727
8.85799,12.74178,3606.8,0.77594,0.559682,1.386394417,8.71026558,-9.178713684,5.064884156
8.56038,18.12592,4925.25,0.84948,0.390282,2.176580011,5.219716146,-8.811972345,5.294291506
7.23435,9.39959,2934.22,0.7215,0.686157,1.05150862,7.949474171,-9.321092171,4.944413355
11.52071,14.21981,5115.5,0.8506,0.360807,2.357493064,4.656053537,-8.74052118,5.24709162
18.50157,22.60672,5491.83,0.85368,0.301886,2.827822423,8.418024797,-8.70085375,5.239022145
11.67419,14.17014,4794.98,0.8396,0.414866,2.023785994,4.113175134,-8.948207419,5.151193028
7.43067,9.64597,3313.8,0.73074,0.633673,1.153181531,8.17830472,-9.204738866,5.124832202
11.60783,15.91426,6325.28,0.88218,0.266952,3.304639036,3.906824033,-8.564591209,5.358757514
10.4367,12.65761,4862.53,0.8199,0.421938,1.943176486,5.70158767,-8.898482934,5.187432354
8.12033,15.4689,3631.41,0.8046,0.558758,1.439979383,7.538351622,-9.14365105,5.139441192
7.41473,9.83737,3194.09,0.74106,0.660322,1.12227065,7.632069558,-9.205355625,5.07669122
5.90506,8.10936,1429.18,0.65924,1.34641,0.489627974,9.296366712,-9.790054448,4.752334883
19.67196,23.05026,2792.76,0.82726,0.480996,1.719889562,6.271823459,-8.924654003,5.26461219
12.45512,15.30505,5003.96,0.85384,0.350716,2.434562438,4.566718844,-8.810679043,5.298605
9.00151,15.8688,3961.52,0.82306,0.483655,1.701750215,6.649647052,-8.94132898,5.177219655
8.20672,16.15043,3876.6,0.80934,0.480191,1.68545433,5.301768235,-8.935939389,5.245625998
15.5745,18.44948,3032.87,0.81686,0.488151,1.673375656,4.490284637,-8.927897416,5.244942349
6.42698,10.38833,3447.92,0.73666,0.65472,1.125152737,9.320009462,-9.260849298,5.067766289
9.45715,12.49417,4661.01,0.82626,0.454829,1.816638781,8.124407291,-8.837333943,5.292547922
8.13898,11.10145,2743.38,0.729,0.703018,1.036957802,9.445392672,-9.469803053,4.861121254
5.09184,7.80723,2137.05,0.66384,0.843923,0.786612049,10.31123293,-9.457892312,4.910719517
10.5428,13.27795,4552.81,0.82606,0.41442,1.99329183,5.96874063,-8.821838914,5.257797403
6.81118,10.20924,2543.28,0.746,0.879648,0.848066499,8.71396904,-9.335844008,5.086927585
11.15646,22.87065,3360.64,0.81178,0.488933,1.660309286,6.052097258,-9.04979457,5.053589196
9.14552,12.22407,3161.53,0.75804,0.624656,1.213531928,12.80083144,-9.135612795,5.097944781
11.2026,14.19997,5057.7,0.8396,0.378795,2.21650233,5.334674569,-8.82595314,5.220278891
9.66609,17.06546,4669.49,0.83332,0.412831,2.018549964,7.44964105,-8.834151263,5.262268905
9.70147,12.40132,3928.44,0.79684,0.538596,1.479476268,8.327471062,-9.050335743,5.132874276
9.58108,11.97064,3722.08,0.77716,0.555768,1.39835327,10.19264289,-9.08983142,5.04137387
7.6286,10.86812,2357.24,0.74408,0.863864,0.861339285,8.68308778,-9.420637027,5.018840794
11.52668,18.59494,5751.66,0.8856,0.283296,3.126058963,3.568689901,-8.582035541,5.308592385
10.97071,13.5624,3539.2,0.79488,0.542829,1.464328545,8.982907063,-8.984353067,5.201419979
9.5302,11.36718,3401.37,0.77932,0.591879,1.316688039,9.776214349,-9.074514063,5.179350488
8.02966,12.49919,5078.16,0.8154,0.426447,1.912078171,5.502145594,-8.863591223,5.329956619
8.05467,12.60438,4449.35,0.79982,0.502955,1.590241672,8.66041698,-8.883422395,5.247846954
9.09947,12.93116,4849.45,0.82212,0.436178,1.884826837,4.929465695,-8.850205405,5.254115663
11.51749,14.1606,5065.25,0.85006,0.367275,2.31450548,6.820953974,-8.771162784,5.299808194
9.91759,12.88209,3851.77,0.81738,0.505043,1.61843645,5.46344421,-9.021668652,5.171856494
13.86507,16.55244,6320.97,0.89244,0.251228,3.552311048,3.436222068,-8.559118423,5.36844093
8.56849,10.80728,3515.67,0.76178,0.562852,1.35342861,11.35404815,-9.142898041,5.114805929
11.38557,14.23648,4544.31,0.8489,0.409961,2.070684772,6.76703962,-8.781412007,5.330563758
11.2869,15.15688,5024.33,0.85594,0.35728,2.395712047,7.132053459,-8.674547682,5.347418422
11.4488,14.99606,4426.2,0.8252,0.416816,1.97977045,6.353941473,-8.789487224,5.396886622
5.26574,9.54194,1612.49,0.64856,1.04718,0.61933956,9.50815043,-9.595181654,4.900068361
9.47218,12.63258,3076.78,0.80836,0.657521,1.229405601,5.448060801,-9.149774069,5.200544634
6.35795,9.07179,2484.54,0.71274,0.805582,0.884751645,8.025891481,-9.401452667,4.923010437
9.165,12.31194,4204.01,0.8015,0.459493,1.744313842,8.449069115,-9.06820604,5.000939376
8.40321,12.71834,5529.4,0.83224,0.388389,2.142800131,4.897108044,-8.760473415,5.296853291
16.71966,21.38139,2036.3,0.80754,0.790984,1.020930891,5.239245083,-9.268377571,5.135565985
16.86017,20.85978,2498,0.82072,0.636947,1.288521651,6.098930425,-9.101616818,5.099993632
12.25767,14.80803,5101.05,0.85258,0.35891,2.375470174,4.483629105,-8.759019863,5.281038407
10.27655,14.59419,6440.64,0.86294,0.306895,2.811841183,5.967781119,-8.618166959,5.318623365
10.23953,14.11155,2356.54,0.71998,0.658827,1.092821029,16.04820841,-9.384665793,4.780978763
10.76362,13.46081,5387.37,0.84584,0.354803,2.383970823,7.017160172,-8.727299469,5.231295125
11.08267,14.43286,6078.83,0.86912,0.305366,2.84615838,5.615136112,-8.608151877,5.455616854
9.75711,12.78109,4850.4,0.8294,0.425686,1.94838449,5.559146453,-8.827194925,5.297271344
10.25098,14.00913,5515.17,0.86218,0.335593,2.569123909,4.164510663,-8.710421265,5.245582662
10.70203,14.11602,4603.9,0.82936,0.404177,2.051972279,6.252094553,-8.748603245,5.315153482
7.96378,12.76333,4317.53,0.78644,0.501249,1.568960736,9.716631651,-8.79644333,5.347417309
23.69132,26.05754,6218.21,0.90158,0.226782,3.975535977,3.465268559,-8.489140808,5.234016966
9.45244,15.18813,4137.07,0.81038,0.484749,1.671751773,8.004296579,-9.002494729,5.147104672
7.54911,10.95936,2592.55,0.73804,0.790943,0.933114017,8.763639286,-9.339655697,5.038863316
7.61726,10.98869,3110.79,0.74286,0.68678,1.081656426,8.712231509,-9.268882874,5.047963088
6.59802,10.2851,2672.85,0.72692,0.794989,0.914377432,9.587515664,-9.288195985,5.067766033
11.2527,12.76423,2719.98,0.78266,0.719611,1.087615392,9.919056229,-9.186840326,5.176870172
11.62845,14.98291,5700.97,0.86528,0.307423,2.814623499,6.223136045,-8.638056804,5.370349282
9.61108,14.22242,5448.39,0.85306,0.358614,2.378769373,5.697948211,-8.735761434,5.288247349
11.67831,16.41242,6825.18,0.89068,0.241717,3.684804958,3.492024731,-8.496390996,5.426185279
8.91397,11.83431,3507.17,0.7692,0.55888,1.376324077,11.62027837,-9.056933505,5.135533066
27.14458,31.18124,6287.86,0.9137,0.185444,4.927093894,3.263238213,-8.300991182,5.543565345
9.93218,11.71394,3165.93,0.76556,0.610966,1.253032084,11.28345225,-9.142293893,5.15437142
6.7341,10.93166,4577.8,0.76418,0.509936,1.498580214,9.842170217,-9.016221907,5.251018996
9.27155,13.85743,5405.27,0.84058,0.376123,2.234854024,6.26801338,-8.717730451,5.287905285
12.1479,16.16464,4594.7,0.84172,0.413565,2.035278614,6.556423252,-8.872061008,5.252357071
7.74333,9.92337,2752.28,0.72628,0.719386,1.009583172,7.051225604,-9.399986651,4.828460393
4.87704,9.55127,1883.88,0.66106,0.975592,0.677598832,8.816721543,-9.541113246,4.926246952
9.8273,12.49995,3105.55,0.81316,0.649296,1.2523718,5.436184592,-9.139376999,5.186208961
13.31523,20.57355,5782.13,0.89216,0.264774,3.369515134,3.435690293,-8.535314603,5.380540108
7.37953,11.56466,4609.11,0.79502,0.521444,1.524650777,8.723313439,-8.9350111,5.320754802
11.61573,15.08949,6335.68,0.87764,0.28678,3.060324988,5.143020654,-8.576272189,5.290747382
8.99719,11.66551,2425.07,0.75488,0.816181,0.924892885,10.65787642,-9.323651572,5.048865471
9.7961,13.27431,4663.16,0.81398,0.430496,1.890795733,7.923362921,-8.934387349,5.197220466
12.21554,16.03606,6359.97,0.88394,0.270775,3.264481581,3.66897629,-8.581410681,5.384162896
12.03052,15.18858,6289.18,0.88204,0.277637,3.17695408,5.130458912,-8.598108242,5.340429617
5.64051,9.21652,2335.12,0.68344,0.865807,0.789367607,8.536406031,-9.441814628,4.999009295
12.92732,15.4378,6046.75,0.88274,0.274702,3.213445843,5.436937034,-8.583425823,5.304125828
10.13395,13.07391,4861.04,0.82988,0.418372,1.983593548,5.424998422,-8.833169106,5.302787446
7.3826,10.98472,3664.7,0.7774,0.61379,1.266556966,8.131694119,-9.066346538,5.18066988
8.93091,12.2889,4901.67,0.82198,0.422635,1.944893348,5.142960097,-8.831416135,5.240562177
10.84009,13.68678,4633.26,0.82684,0.4221,1.958872305,5.151390034,-8.91378492,5.210719646
7.8672,14.29441,3719.79,0.7942,0.558648,1.421646547,7.660384394,-8.993464127,5.189139359
10.43036,13.88745,4576.1,0.83454,0.414602,2.012870174,7.970336561,-8.798033936,5.217355995
12.89307,14.13,3585.98,0.80814,0.496124,1.628907289,6.019971935,-9.016447516,5.222097105
10.35475,13.52421,4777.72,0.8417,0.410428,2.050786009,7.753774052,-8.767957088,5.348436674
12.10305,14.91513,4872.8,0.85768,0.364581,2.35250877,7.446464198,-8.670666131,5.347469104
10.87386,12.35864,3728.55,0.79642,0.560231,1.421592165,7.757734351,-9.00227681,5.194858626
10.58628,12.51565,4237.41,0.81988,0.453926,1.806197486,7.745586069,-8.96390331,5.185898088
7.57608,11.72501,3754.4,0.77412,0.590364,1.311258817,9.21310397,-9.043212726,5.27579417
10.28273,11.95907,3567.07,0.78632,0.562587,1.397686047,8.512812993,-9.117104249,5.147537506
8.26432,10.45715,2830.83,0.71568,0.695455,1.02908168,12.23431108,-9.399153537,5.014549176
8.10349,12.64701,2692.76,0.7726,0.777562,0.993618515,8.247190307,-9.260335477,5.150316291
19.49555,23.14142,3497.89,0.82964,0.403152,2.057883875,4.833797024,-8.930220738,5.221865163
5.31483,8.45438,1494.84,0.65194,1.24127,0.525220137,8.385660472,-9.62293947,4.860550121
17.50794,21.11145,4298.84,0.82786,0.363401,2.278089493,6.471135968,-8.891973361,5.157324092
9.11253,12.70884,3397.66,0.77534,0.548641,1.413200982,10.38816417,-9.113250487,5.096027397
7.66082,15.65655,3059.1,0.7824,0.603002,1.297508134,8.874808178,-9.139757485,5.174262146
9.09671,14.26754,5722.68,0.83584,0.373213,2.239579007,6.842391831,-8.786810747,5.308272532
9.29863,13.79807,5970.74,0.8602,0.333826,2.576791502,4.000817965,-8.719718376,5.312202215
9.14085,12.32205,3724.57,0.7793,0.556832,1.399524453,9.744785268,-9.097552341,5.115822203
10.69718,14.10101,4374.05,0.84538,0.41587,2.032798711,4.411293586,-8.851013834,5.28069667
10.29973,11.89081,3796.14,0.79936,0.552151,1.447719917,7.584000039,-9.014314439,5.217492111
18.44697,22.18512,4379.4,0.86066,0.356198,2.416240406,8.090372523,-8.629735423,5.307756744
10.36772,12.98862,3898.27,0.8203,0.495867,1.654274231,5.347104127,-8.990028271,5.250758337
9.56312,12.92188,6090.43,0.84434,0.348661,2.421664597,6.312172133,-8.71647142,5.254099207
10.26704,19.25688,5211.43,0.85558,0.360807,2.371295457,4.181452999,-8.760511245,5.310021658
18.87984,21.24626,3514.51,0.84328,0.406721,2.073362329,5.18935659,-8.764444616,5.218710993
12.38113,15.76766,6568.56,0.8857,0.254956,3.473932757,3.711334284,-8.523049383,5.412908603
9.72844,11.90665,2595.73,0.75954,0.746569,1.017374148,9.389049236,-9.235786573,5.153007674
10.8185,13.21606,4305.14,0.81936,0.440502,1.860059659,8.474379704,-8.822138634,5.261216556
13.52788,16.50207,6559.63,0.89026,0.245632,3.624364904,5.26986409,-8.471404594,5.393543054
11.93231,14.96523,6414.28,0.88276,0.271908,3.246539271,3.563375903,-8.57243927,5.330960089
11.63938,15.55505,6378.91,0.88082,0.259368,3.396024182,5.894478627,-8.535771767,5.394025397
9.21198,12.65873,4749.97,0.81464,0.42497,1.916935313,8.540906923,-8.865953543,5.219117989
11.95119,15.39612,5188.14,0.85558,0.331852,2.57819751,5.175291616,-8.689708185,5.373462224
10.42911,13.59175,5018.35,0.83636,0.380665,2.197102439,5.617107903,-8.777852738,5.285653021
11.55783,13.83708,4897.5,0.85024,0.384869,2.209167275,7.570737338,-8.740397991,5.281565015
7.81245,10.65749,3315.5,0.761,0.67055,1.13488927,9.626975592,-9.129421111,5.166121765
5.98102,8.58723,2711.31,0.69982,0.816751,0.856833968,8.230603527,-9.339883303,4.984988888
9.96013,13.11018,4598.33,0.83694,0.422837,1.979344286,7.838786055,-8.765583445,5.342253337
12.3562,14.30541,3983.45,0.8168,0.451448,1.80928922,6.64620834,-8.925850149,5.203888579
12.238,15.61361,5980.31,0.87392,0.28885,3.025514973,5.592593336,-8.647097909,5.306587533
11.37587,15.33155,6071.61,0.86914,0.284845,3.0512735,6.4474244,-8.619274763,5.336575274
10.9326,14.48594,6179.81,0.85344,0.328972,2.594263342,6.469434479,-8.616949412,5.344496108
10.32175,13.2232,4898.21,0.84122,0.400259,2.101689156,7.942433715,-8.754844925,5.331185607
11.61133,14.3304,4823.99,0.83544,0.377367,2.213866077,7.678092122,-8.863042003,5.191745568
8.98741,12.21756,4545.75,0.82022,0.467381,1.754927992,6.955748965,-8.844430814,5.17530651
11.77842,14.66612,5414.7,0.86038,0.327283,2.628856372,5.903353983,-8.68428454,5.28672185
10.72729,15.25082,5834,0.86012,0.31992,2.688547137,6.693910363,-8.689733735,5.341796265
12.20877,14.79662,5626.77,0.86732,0.307394,2.821525469,6.100031632,-8.605399432,5.360802504
11.8568,13.69372,3182.29,0.79374,0.574904,1.380647899,8.344292329,-9.077590321,5.131999695
7.39744,9.3853,3288.15,0.72912,0.651323,1.119444577,8.457791258,-9.169576928,5.119522844
5.87877,8.56052,2226.5,0.66308,0.867146,0.764669387,8.804853857,-9.630790697,4.756628145
11.03747,14.67796,4828.77,0.8366,0.415758,2.012228267,7.18042634,-8.873992124,5.225377881
8.62667,11.58293,3252.92,0.7536,0.611089,1.233208256,11.09311519,-9.144591997,5.034164957
11.13687,13.62271,4623.63,0.82936,0.412024,2.012892453,8.349273073,-8.79609822,5.285277295
19.65035,23.8966,5153.44,0.87118,0.303857,2.86707234,4.536033748,-8.651504149,5.416917145
10.24078,12.95516,3867.14,0.8202,0.510757,1.605851706,5.223050561,-8.994064404,5.262219149
9.01269,16.76317,4344.69,0.8363,0.438159,1.908667858,6.91167079,-8.861876939,5.233583907
14.2868,17.48765,6650.07,0.8968,0.227973,3.933799178,5.27840783,-8.471799755,5.373780995
9.44347,11.55324,3522.33,0.77658,0.611334,1.270303958,8.267397583,-9.083275474,5.180348891
11.93777,14.85526,5831.4,0.86608,0.299356,2.893143949,5.935171482,-8.588657938,5.326957766
9.83981,13.10711,4471.87,0.81212,0.468492,1.733476772,8.515195283,-8.976184685,5.17306381
9.84589,13.03399,4307.99,0.812,0.46461,1.747702374,8.399100297,-8.956913517,5.164722428
10.22386,12.64827,3357.89,0.78498,0.573731,1.368202171,9.917004367,-9.066749364,5.152918894
11.49592,14.72826,4799.92,0.85082,0.372209,2.285866274,4.612263105,-8.771561577,5.309025643
11.22295,14.52722,5148.01,0.8496,0.36332,2.338434438,4.710624051,-8.775247837,5.288956838
10.2513,13.84016,4716.71,0.83992,0.406557,2.065934174,7.503887604,-8.791340154,5.347092431
12.85547,15.21865,4753.2,0.8598,0.378841,2.269553718,5.372658944,-8.724688831,5.327755539
