PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst N2,N1bar_N2
8.99005,11.25824,2934.31,0.73826,0.675984,1.092126441,51.65562914,10.59602649,11.9205298,13.90728477,7.947019868,3.973509934,11.41055438,0.208383131
9.45963,13.88548,4597.29,0.83362,0.442494,1.88391255,47.05882353,23.52941176,2.941176471,20.58823529,0,5.882352941,4.844917623,0.221508635
13.81631,17.46171,6393.63,0.8938,0.233669,3.825068794,54.29864253,33.4841629,0,9.502262443,0,2.714932127,5.361897128,0.334601004
10.17743,12.50467,3729.78,0.79318,0.53059,1.494901902,48.81889764,25.19685039,4.724409449,16.53543307,0,4.724409449,9.131226833,0.232115723
11.4139,13.78946,4967.25,0.83608,0.383271,2.181432981,57.41626794,26.79425837,2.870813397,10.04784689,0,2.870813397,8.687187771,0.326423393
9.74336,14.30832,6001.55,0.84966,0.343181,2.475836366,55.4973822,26.17801047,4.188481675,10.9947644,0,3.141361257,4.423630402,0.276902152
7.80922,9.85833,3308.23,0.73488,0.638752,1.150493462,44.44444444,32.67973856,3.921568627,13.7254902,1.307189542,3.921568627,8.277354852,0.260403826
9.00434,13.7348,3440.55,0.7875,0.608436,1.294302112,42.85714286,23.80952381,0,26.19047619,2.380952381,4.761904762,7.735052894,0.174441488
10.03825,11.49778,3503.26,0.77988,0.563503,1.383985533,40,28.38709677,11.61290323,16.12903226,0,3.870967742,10.69089354,0.249095267
8.52342,12.63358,5057.07,0.8152,0.421817,1.932591621,52.91005291,32.8042328,0,11.11111111,0,3.174603175,7.695238288,0.280384839
11.39226,14.15909,4306.36,0.82024,0.432105,1.898242325,48.45814978,29.07488987,0,9.251101322,0,2.643171806,5.805590318,0.243466753
5.42199,8.97496,2545.84,0.68302,0.83998,0.813138408,42.01680672,20.16806723,5.042016807,27.73109244,0,5.042016807,9.063680336,0.251647105
12.38752,16.54384,6310.34,0.88538,0.25985,3.407273427,55.72139303,27.86069652,2.985074627,10.44776119,0,2.985074627,5.372407388,0.310190809
8.51817,10.78941,3526.69,0.74752,0.579401,1.29016001,63.67346939,4.081632653,21.2244898,8.571428571,0,2.448979592,8.847595821,0.152440897
5.00277,7.78834,1639.75,0.64096,1.11075,0.577051542,31.37254902,15.68627451,0,41.17647059,0,11.76470588,7.962091007,0.118605185
11.58792,15.59036,4584.78,0.83806,0.402516,2.082053881,47.44186047,26.04651163,2.790697674,9.76744186,0,2.790697674,7.959728585,0.241028184
6.58722,10.79609,3844.67,0.75152,0.6135,1.224971475,47.34299517,26.08695652,0,10.14492754,1.93236715,2.898550725,9.679851549,0.227795203
7.7705,11.66802,5081.3,0.81404,0.462155,1.761400396,52.89256198,19.83471074,4.958677686,17.3553719,0,4.958677686,5.180451209,0.241171895
13.86289,17.67488,6308.21,0.88966,0.244759,3.634840803,53.02325581,31.62790698,2.790697674,9.76744186,0,2.790697674,3.722772853,0.322413055
11.45109,14.15097,4998.77,0.84288,0.370703,2.27373396,55.27638191,28.14070352,3.015075377,10.55276382,0,3.015075377,5.521974979,0.309444727
10.83914,13.48933,4969.24,0.83414,0.388198,2.148748834,54.35897436,24.61538462,7.179487179,10.76923077,0,3.076923077,5.181186267,0.254448546
11.60691,14.98494,5892.07,0.8698,0.302471,2.875647583,55.29953917,26.7281106,0,9.677419355,5.529953917,2.764976959,5.879556835,0.284155502
8.83229,16.10023,3889.24,0.83014,0.489275,1.69667365,47.61904762,9.523809524,2.380952381,16.66666667,19.04761905,4.761904762,6.239248927,0.18634025
22.94863,28.42194,6275.2,0.91036,0.194317,4.68492206,56.08856089,33.94833948,0,7.749077491,0,2.21402214,3.453622554,0.377931075
7.34082,12.96315,2607.97,0.73182,0.768291,0.952529706,42.30769231,11.53846154,1.923076923,17.30769231,23.07692308,3.846153846,8.631922363,0.154145658
7.70498,10.24528,2269.57,0.69442,0.828469,0.838196722,45,25,7.5,17.5,0,5,11.62815245,0.212144155
9.52437,12.60455,4789.37,0.82376,0.416955,1.975656845,41.0041841,33.47280335,12.55230126,10.46025105,0,2.510460251,8.408030655,0.257092125
9.68949,12.48946,4323.39,0.82238,0.468988,1.753520346,55.91397849,8.602150538,0,22.58064516,6.451612903,6.451612903,6.147171543,0.197824708
7.06068,9.38272,2852.91,0.72034,0.706226,1.019985104,44.44444444,32.67973856,3.921568627,13.7254902,1.307189542,3.921568627,8.458139385,0.243354706
10.10571,13.1701,4050.59,0.80568,0.485015,1.661144501,43.62139918,15.63786008,9.87654321,28.39506173,0,2.469135802,7.94389355,0.183092491
9.77046,13.72758,4668.44,0.8264,0.418847,1.9730355,49.72972973,27.02702703,6.486486486,11.35135135,0,3.243243243,8.482985644,0.276334801
13.98557,16.91039,6276.74,0.89228,0.249117,3.581770815,58.38509317,24.8447205,0,13.04347826,0,3.726708075,5.018395498,0.308005863
9.30309,11.50147,3845.84,0.78934,0.525857,1.501054469,51.1627907,27.90697674,0,16.27906977,0,4.651162791,9.426831496,0.25373192
9.3933,12.09226,4984.02,0.8228,0.407853,2.017393522,43.40425532,34.89361702,10.21276596,8.936170213,0,2.553191489,8.262441168,0.259083081
8.85799,12.74178,3606.8,0.77594,0.559682,1.386394417,44.08163265,13.87755102,11.42857143,28.16326531,0,2.448979592,8.71026558,0.166569729
8.56038,18.12592,4925.25,0.84948,0.390282,2.176580011,61.53846154,8.791208791,0,23.07692308,0,6.593406593,5.219716146,0.214887573
7.23435,9.39959,2934.22,0.7215,0.686157,1.05150862,53.90070922,18.43971631,8.510638298,14.89361702,0,4.255319149,7.949474171,0.213060256
11.52071,14.21981,5115.5,0.8506,0.360807,2.357493064,55.17241379,23.44827586,0,14.48275862,2.75862069,4.137931034,4.656053537,0.258635137
18.50157,22.60672,5491.83,0.85368,0.301886,2.827822423,50.14925373,41.79104478,0,6.268656716,0,1.791044776,8.418024797,0.336764726
11.67419,14.17014,4794.98,0.8396,0.414866,2.023785994,58.58585859,0,14.14141414,21.21212121,0,6.060606061,4.113175134,0.190920267
7.43067,9.64597,3313.8,0.73074,0.633673,1.153181531,46.5408805,35.22012579,0,13.20754717,1.257861635,3.773584906,8.17830472,0.258715043
11.60783,15.91426,6325.28,0.88218,0.266952,3.304639036,54.02843602,33.17535545,0,9.952606635,0,2.843601896,3.906824033,0.310303569
10.4367,12.65761,4862.53,0.8199,0.421938,1.943176486,43.03797468,34.59915612,10.12658228,8.860759494,0,2.53164557,5.70158767,0.265604168
8.12033,15.4689,3631.41,0.8046,0.558758,1.439979383,53.19148936,14.89361702,8.510638298,14.89361702,4.255319149,4.255319149,7.538351622,0.16765573
7.41473,9.83737,3194.09,0.74106,0.660322,1.12227065,45.39007092,26.95035461,0,23.40425532,0,4.255319149,7.632069558,0.221846583
5.90506,8.10936,1429.18,0.65924,1.34641,0.489627974,47.05882353,3.361344538,5.042016807,19.32773109,20.16806723,5.042016807,9.296366712,0.117184857
19.67196,23.05026,2792.76,0.82726,0.480996,1.719889562,47.58842444,10.28938907,0,6.752411576,30.8681672,1.92926045,6.271823459,0.189768332
12.45512,15.30505,5003.96,0.85384,0.350716,2.434562438,48.86877828,28.05429864,0,20.36199095,0,2.714932127,4.566718844,0.247048752
9.00151,15.8688,3961.52,0.82306,0.483655,1.701750215,46.93877551,18.36734694,0,14.28571429,16.32653061,4.081632653,6.649647052,0.195932747
8.20672,16.15043,3876.6,0.80934,0.480191,1.68545433,51.23966942,23.14049587,0,17.3553719,0,4.958677686,5.301768235,0.217130533
15.5745,18.44948,3032.87,0.81686,0.488151,1.673375656,45.03311258,21.19205298,0,24.50331126,0,3.973509934,4.490284637,0.167052269
6.42698,10.38833,3447.92,0.73666,0.65472,1.125152737,42.06008584,14.59227468,10.30042918,29.61373391,0,2.575107296,9.320009462,0.172721741
9.45715,12.49417,4661.01,0.82626,0.454829,1.816638781,52.83018868,17.61006289,3.773584906,14.46540881,0,3.773584906,8.124407291,0.267732408
8.13898,11.10145,2743.38,0.729,0.703018,1.036957802,62.12765957,0,22.9787234,8.936170213,3.404255319,2.553191489,9.445392672,0.132818497
5.09184,7.80723,2137.05,0.66384,0.843923,0.786612049,45.02617801,25.13089005,3.141361257,10.9947644,0,3.141361257,10.31123293,0.282254053
10.5428,13.27795,4552.81,0.82606,0.41442,1.99329183,53.17919075,28.9017341,0,14.45086705,0,3.468208092,5.96874063,0.292959179
6.81118,10.20924,2543.28,0.746,0.879648,0.848066499,50.82872928,14.36464088,4.419889503,13.8121547,13.25966851,3.314917127,8.71396904,0.133420843
11.15646,22.87065,3360.64,0.81178,0.488933,1.660309286,42.7480916,24.42748092,0,16.03053435,0,4.580152672,6.052097258,0.209726033
9.14552,12.22407,3161.53,0.75804,0.624656,1.213531928,45.63758389,25.5033557,0,14.09395973,0,4.026845638,12.80083144,0.238138189
11.2026,14.19997,5057.7,0.8396,0.378795,2.21650233,41.84100418,34.30962343,12.55230126,8.786610879,0,2.510460251,5.334674569,0.263582287
9.66609,17.06546,4669.49,0.83332,0.412831,2.018549964,46.93877551,30.6122449,4.081632653,14.28571429,0,4.081632653,7.44964105,0.257712673
9.70147,12.40132,3928.44,0.79684,0.538596,1.479476268,46.15384615,24.17582418,0,23.07692308,0,6.593406593,8.327471062,0.204443934
9.58108,11.97064,3722.08,0.77716,0.555768,1.39835327,54.13533835,12.03007519,13.53383459,15.78947368,0,4.511278195,10.19264289,0.2143598
7.6286,10.86812,2357.24,0.74408,0.863864,0.861339285,51.76470588,7.058823529,0,24.70588235,9.411764706,7.058823529,8.68308778,0.134258979
11.52668,18.59494,5751.66,0.8856,0.283296,3.126058963,51.28205128,25.64102564,0,17.94871795,0,5.128205128,3.568689901,0.268585872
10.97071,13.5624,3539.2,0.79488,0.542829,1.464328545,51.85185185,19.25925926,0,15.55555556,8.888888889,4.444444444,8.982907063,0.228725019
9.5302,11.36718,3401.37,0.77932,0.591879,1.316688039,51.1627907,18.60465116,0,16.27906977,9.302325581,4.651162791,9.776214349,0.224485434
8.02966,12.49919,5078.16,0.8154,0.426447,1.912078171,52.97297297,31.35135135,0,12.43243243,0,3.243243243,5.502145594,0.271395112
8.05467,12.60438,4449.35,0.79982,0.502955,1.590241672,47.90419162,23.95209581,10.77844311,12.5748503,0,3.592814371,8.66041698,0.267803081
9.09947,12.93116,4849.45,0.82212,0.436178,1.884826837,53.4351145,19.84732824,6.106870229,16.03053435,0,4.580152672,4.929465695,0.234365879
11.51749,14.1606,5065.25,0.85006,0.367275,2.31450548,54.54545455,22.37762238,4.195804196,14.68531469,0,4.195804196,6.820953974,0.260659583
9.91759,12.88209,3851.77,0.81738,0.505043,1.61843645,52.68292683,10.73170732,0,10.24390244,23.41463415,2.926829268,5.46344421,0.193154773
13.86507,16.55244,6320.97,0.89244,0.251228,3.552311048,56.77419355,21.93548387,3.870967742,13.5483871,0,3.870967742,3.436222068,0.297830249
8.56849,10.80728,3515.67,0.76178,0.562852,1.35342861,47.20496894,36.02484472,0,13.04347826,0,3.726708075,11.35404815,0.265404164
11.38557,14.23648,4544.31,0.8489,0.409961,2.070684772,53.23741007,20.14388489,4.316546763,15.10791367,2.877697842,4.316546763,6.76703962,0.223864322
11.2869,15.15688,5024.33,0.85594,0.35728,2.395712047,54.97076023,22.22222222,0,19.29824561,0,3.50877193,7.132053459,0.276103707
11.4488,14.99606,4426.2,0.8252,0.416816,1.97977045,57.97101449,25.12077295,2.898550725,11.11111111,0,2.898550725,6.353941473,0.322110567
5.26574,9.54194,1612.49,0.64856,1.04718,0.61933956,39.39393939,15.15151515,0,21.21212121,18.18181818,6.060606061,9.50815043,0.160627161
9.47218,12.63258,3076.78,0.80836,0.657521,1.229405601,53.03867403,15.46961326,3.314917127,11.60220994,13.25966851,3.314917127,5.448060801,0.149652121
6.35795,9.07179,2484.54,0.71274,0.805582,0.884751645,47.1042471,9.266409266,2.316602317,8.108108108,30.88803089,2.316602317,8.025891481,0.160198607
9.165,12.31194,4204.01,0.8015,0.459493,1.744313842,59.72850679,17.19457014,10.85972851,9.502262443,0,2.714932127,8.449069115,0.215467912
8.40321,12.71834,5529.4,0.83224,0.388389,2.142800131,50.29239766,32.74853801,0,12.28070175,1.169590643,3.50877193,4.897108044,0.268249807
16.71966,21.38139,2036.3,0.80754,0.790984,1.020930891,56.90376569,5.020920502,0,8.786610879,26.77824268,2.510460251,5.239245083,0.10405888
16.86017,20.85978,2498,0.82072,0.636947,1.288521651,54.97630332,17.06161137,0,9.952606635,15.16587678,2.843601896,6.098930425,0.151514721
12.25767,14.80803,5101.05,0.85258,0.35891,2.375470174,51.74825175,22.37762238,4.195804196,17.48251748,0,4.195804196,4.483629105,0.248877268
10.27655,14.59419,6440.64,0.86294,0.306895,2.811841183,54.54545455,31.16883117,2.597402597,9.090909091,0,2.597402597,5.967781119,0.29721752
10.23953,14.11155,2356.54,0.71998,0.658827,1.092821029,62.82722513,6.282722513,16.7539267,10.9947644,0,3.141361257,16.04820841,0.228331845
10.76362,13.46081,5387.37,0.84584,0.354803,2.383970823,53.96825397,30.68783069,0,12.16931217,0,3.174603175,7.017160172,0.285310344
11.08267,14.43286,6078.83,0.86912,0.305366,2.84615838,57.14285714,23.60248447,0,15.52795031,0,3.726708075,5.615136112,0.2734071
9.75711,12.78109,4850.4,0.8294,0.425686,1.94838449,49.12280702,24.56140351,10.52631579,12.28070175,0,3.50877193,5.559146453,0.272310896
10.25098,14.00913,5515.17,0.86218,0.335593,2.569123909,55.27638191,26.13065327,3.015075377,10.55276382,2.010050251,3.015075377,4.164510663,0.260807384
10.70203,14.11602,4603.9,0.82936,0.404177,2.051972279,58.21596244,26.29107981,2.816901408,9.85915493,0,2.816901408,6.252094553,0.331779905
7.96378,12.76333,4317.53,0.78644,0.501249,1.568960736,56.58536585,26.34146341,3.902439024,10.24390244,0,2.926829268,9.716631651,0.337212465
23.69132,26.05754,6218.21,0.90158,0.226782,3.975535977,61.34969325,22.08588957,0,12.88343558,0,3.680981595,3.465268559,0.326825431
9.45244,15.18813,4137.07,0.81038,0.484749,1.671751773,41.17647059,29.41176471,3.921568627,13.7254902,0,3.921568627,8.004296579,0.214468591
7.54911,10.95936,2592.55,0.73804,0.790943,0.933114017,47.1042471,9.266409266,2.316602317,8.108108108,30.88803089,2.316602317,8.763639286,0.138225528
7.61726,10.98869,3110.79,0.74286,0.68678,1.081656426,47.6534296,16.60649819,0,7.581227437,25.99277978,2.166064982,8.712231509,0.170269851
6.59802,10.2851,2672.85,0.72692,0.794989,0.914377432,42.85714286,14.28571429,0,20,11.42857143,5.714285714,9.587515664,0.177361071
11.2527,12.76423,2719.98,0.78266,0.719611,1.087615392,48.85496183,16.79389313,4.580152672,16.03053435,9.160305344,4.580152672,9.919056229,0.173733647
11.62845,14.98291,5700.97,0.86528,0.307423,2.814623499,51.89189189,33.51351351,0,11.35135135,0,3.243243243,6.223136045,0.295340613
9.61108,14.22242,5448.39,0.85306,0.358614,2.378769373,55.78231293,17.68707483,4.081632653,14.28571429,4.081632653,4.081632653,5.697948211,0.245211653
11.67831,16.41242,6825.18,0.89068,0.241717,3.684804958,58.98617512,26.7281106,0,9.677419355,1.843317972,2.764976959,3.492024731,0.318458418
8.91397,11.83431,3507.17,0.7692,0.55888,1.376324077,42.6035503,34.31952663,7.100591716,12.4260355,0,3.550295858,11.62027837,0.265097605
27.14458,31.18124,6287.86,0.9137,0.185444,4.927093894,56.35738832,34.36426117,0,7.216494845,0,2.06185567,3.263238213,0.380587381
9.93218,11.71394,3165.93,0.76556,0.610966,1.253032084,44.60431655,23.02158273,4.316546763,15.10791367,0,4.316546763,11.28345225,0.239824176
6.7341,10.93166,4577.8,0.76418,0.509936,1.498580214,47.84313725,40.78431373,0,8.235294118,0.784313725,2.352941176,9.842170217,0.289807782
9.27155,13.85743,5405.27,0.84058,0.376123,2.234854024,58.50340136,21.76870748,0,14.28571429,1.360544218,4.081632653,6.26801338,0.254473077
12.1479,16.16464,4594.7,0.84172,0.413565,2.035278614,42.85714286,26.53061224,0,26.53061224,0,4.081632653,6.556423252,0.214448827
7.74333,9.92337,2752.28,0.72628,0.719386,1.009583172,43.1372549,15.68627451,7.843137255,29.41176471,0,3.921568627,7.051225604,0.156590654
4.87704,9.55127,1883.88,0.66106,0.975592,0.677598832,46.58634538,9.638554217,2.409638554,8.43373494,30.52208835,2.409638554,8.816721543,0.160985084
9.8273,12.49995,3105.55,0.81316,0.649296,1.2523718,51.89189189,17.2972973,3.243243243,11.35135135,12.97297297,3.243243243,5.436184592,0.148018056
13.31523,20.57355,5782.13,0.89216,0.264774,3.369515134,52.38095238,26.19047619,0,16.66666667,0,4.761904762,3.435690293,0.280567589
7.37953,11.56466,4609.11,0.79502,0.521444,1.524650777,52.2875817,18.30065359,3.921568627,21.56862745,0,3.921568627,8.723313439,0.272041292
11.61573,15.08949,6335.68,0.87764,0.28678,3.060324988,59.06040268,22.81879195,0,14.09395973,0,4.026845638,5.143020654,0.278736863
8.99719,11.66551,2425.07,0.75488,0.816181,0.924892885,49.6124031,15.50387597,4.651162791,16.27906977,9.302325581,4.651162791,10.65787642,0.173530469
9.7961,13.27431,4663.16,0.81398,0.430496,1.890795733,58.60465116,17.6744186,11.1627907,9.76744186,0,2.790697674,7.923362921,0.219149941
12.21554,16.03606,6359.97,0.88394,0.270775,3.264481581,58.59872611,24.20382166,0,13.37579618,0,3.821656051,3.66897629,0.291976224
12.03052,15.18858,6289.18,0.88204,0.277637,3.17695408,56.95364238,21.19205298,3.973509934,13.90728477,0,3.973509934,5.130458912,0.283142559
5.64051,9.21652,2335.12,0.68344,0.865807,0.789367607,47.43083004,9.486166008,3.95256917,8.300395257,28.45849802,2.371541502,8.536406031,0.181312259
12.92732,15.4378,6046.75,0.88274,0.274702,3.213445843,59.11949686,23.89937107,0,13.20754717,0,3.773584906,5.436937034,0.291070171
10.13395,13.07391,4861.04,0.82988,0.418372,1.983593548,49.71751412,24.85875706,10.16949153,11.86440678,0,3.389830508,5.424998422,0.267887104
7.3826,10.98472,3664.7,0.7774,0.61379,1.266556966,44.82758621,24.13793103,0,24.13793103,0,6.896551724,8.131694119,0.204978005
8.93091,12.2889,4901.67,0.82198,0.422635,1.944893348,53.90070922,26.95035461,0,14.89361702,0,4.255319149,5.142960097,0.252524929
10.84009,13.68678,4633.26,0.82684,0.4221,1.958872305,47.05882353,28.05429864,0,22.1719457,0,2.714932127,5.151390034,0.224052133
7.8672,14.29441,3719.79,0.7942,0.558648,1.421646547,47.05882353,23.52941176,0,20.58823529,2.941176471,5.882352941,7.660384394,0.217195659
10.43036,13.88745,4576.1,0.83454,0.414602,2.012870174,50.82872928,23.20441989,6.629834254,11.60220994,4.419889503,3.314917127,7.970336561,0.267857695
12.89307,14.13,3585.98,0.80814,0.496124,1.628907289,45.39007092,22.69503546,4.255319149,23.40425532,0,4.255319149,6.019971935,0.214466843
10.35475,13.52421,4777.72,0.8417,0.410428,2.050786009,52.7607362,19.63190184,3.680981595,12.88343558,0,3.680981595,7.753774052,0.271895223
12.10305,14.91513,4872.8,0.85768,0.364581,2.35250877,52.69461078,20.35928144,3.592814371,12.5748503,0,3.592814371,7.446464198,0.280344683
10.87386,12.35864,3728.55,0.79642,0.560231,1.421592165,48.19277108,12.04819277,7.228915663,25.30120482,0,7.228915663,7.757734351,0.196130925
10.58628,12.51565,4237.41,0.81988,0.453926,1.806197486,45.73991031,23.31838565,2.69058296,20.1793722,5.381165919,2.69058296,7.745586069,0.2141934
7.57608,11.72501,3754.4,0.77412,0.590364,1.311258817,41.02564103,30.76923077,5.128205128,17.94871795,0,5.128205128,9.21310397,0.224270731
10.28273,11.95907,3567.07,0.78632,0.562587,1.397686047,46.46464646,26.26262626,0,21.21212121,0,6.060606061,8.512812993,0.201246951
8.26432,10.45715,2830.83,0.71568,0.695455,1.02908168,57.14285714,8.695652174,14.9068323,13.04347826,0,3.726708075,12.23431108,0.188390392
8.10349,12.64701,2692.76,0.7726,0.777562,0.993618515,48.71794872,15.38461538,2.564102564,17.94871795,10.25641026,5.128205128,8.247190307,0.141377031
19.49555,23.14142,3497.89,0.82964,0.403152,2.057883875,64.51612903,0,22.9390681,7.52688172,0,2.150537634,4.833797024,0.1816659
5.31483,8.45438,1494.84,0.65194,1.24127,0.525220137,42.66666667,10.66666667,0,28,10.66666667,8,8.385660472,0.140156603
17.50794,21.11145,4298.84,0.82786,0.363401,2.278089493,48.20846906,42.99674267,0,6.840390879,0,1.954397394,6.471135968,0.292580589
9.11253,12.70884,3397.66,0.77534,0.548641,1.413200982,51.09489051,26.27737226,0,15.32846715,0,4.379562044,10.38816417,0.235567486
7.66082,15.65655,3059.1,0.7824,0.603002,1.297508134,47.78761062,17.69911504,0,18.5840708,7.079646018,5.309734513,8.874808178,0.201804959
9.09671,14.26754,5722.68,0.83584,0.373213,2.239579007,55.83756345,29.44162437,0,11.6751269,0,3.045685279,6.842391831,0.276528905
9.29863,13.79807,5970.74,0.8602,0.333826,2.576791502,56.73758865,19.85815603,4.255319149,14.89361702,0,4.255319149,4.000817965,0.256047782
9.14085,12.32205,3724.57,0.7793,0.556832,1.399524453,50.38167939,21.3740458,7.633587786,16.03053435,0,4.580152672,9.744785268,0.230823519
10.69718,14.10101,4374.05,0.84538,0.41587,2.032798711,50.82872928,29.83425414,0,11.60220994,4.419889503,3.314917127,4.411293586,0.211530768
10.29973,11.89081,3796.14,0.79936,0.552151,1.447719917,49.38271605,9.87654321,7.407407407,25.92592593,0,7.407407407,7.584000039,0.194408372
18.44697,22.18512,4379.4,0.86066,0.356198,2.416240406,55.86592179,20.11173184,0,11.73184358,0,3.351955307,8.090372523,0.29243291
10.36772,12.98862,3898.27,0.8203,0.495867,1.654274231,54.35897436,7.179487179,0,10.76923077,24.61538462,3.076923077,5.347104127,0.191803803
9.56312,12.92188,6090.43,0.84434,0.348661,2.421664597,56.41025641,29.74358974,0,10.76923077,0,3.076923077,6.312172133,0.283499425
10.26704,19.25688,5211.43,0.85558,0.360807,2.371295457,53.84615385,17.94871795,5.128205128,17.94871795,0,5.128205128,4.181452999,0.23187037
18.87984,21.24626,3514.51,0.84328,0.406721,2.073362329,54.64480874,17.4863388,0,20.21857923,0,3.278688525,5.18935659,0.236700397
12.38113,15.76766,6568.56,0.8857,0.254956,3.473932757,57.28643216,29.14572864,0,10.55276382,0,3.015075377,3.711334284,0.312743366
9.72844,11.90665,2595.73,0.75954,0.746569,1.017374148,48.81889764,3.149606299,4.724409449,16.53543307,22.04724409,4.724409449,9.389049236,0.158454454
10.8185,13.21606,4305.14,0.81936,0.440502,1.860059659,54.43786982,24.85207101,0,12.4260355,4.733727811,3.550295858,8.474379704,0.272233436
13.52788,16.50207,6559.63,0.89026,0.245632,3.624364904,55.17241379,28.57142857,2.955665025,10.34482759,0,2.955665025,5.26986409,0.316790041
11.93231,14.96523,6414.28,0.88276,0.271908,3.246539271,59.60264901,22.51655629,0,13.90728477,0,3.973509934,3.563375903,0.289761812
11.63938,15.55505,6378.91,0.88082,0.259368,3.396024182,55.33596838,33.99209486,0,8.300395257,0,2.371541502,5.894478627,0.319933992
9.21198,12.65873,4749.97,0.81464,0.42497,1.916935313,41.29554656,35.62753036,12.14574899,8.502024291,0,2.429149798,8.540906923,0.260319787
11.95119,15.39612,5188.14,0.85558,0.331852,2.57819751,55.72139303,27.86069652,2.985074627,10.44776119,0,2.985074627,5.175291616,0.318072
10.42911,13.59175,5018.35,0.83636,0.380665,2.197102439,56.71641791,28.85572139,0,11.44278607,0,2.985074627,5.617107903,0.310765408
11.55783,13.83708,4897.5,0.85024,0.384869,2.209167275,52.17391304,19.8757764,3.726708075,20.49689441,0,3.726708075,7.570737338,0.267387884
7.81245,10.65749,3315.5,0.761,0.67055,1.13488927,47.05882353,20.58823529,0,20.58823529,5.882352941,5.882352941,9.626975592,0.227944468
5.98102,8.58723,2711.31,0.69982,0.816751,0.856833968,47.84313725,13.33333333,0,8.235294118,28.23529412,2.352941176,8.230603527,0.177476698
9.96013,13.11018,4598.33,0.83694,0.422837,1.979344286,54.43786982,20.1183432,0,12.4260355,2.366863905,3.550295858,7.838786055,0.273763224
12.3562,14.30541,3983.45,0.8168,0.451448,1.80928922,44.72049689,31.05590062,7.453416149,13.04347826,0,3.726708075,6.64620834,0.260408862
12.238,15.61361,5980.31,0.87392,0.28885,3.025514973,53.14009662,25.12077295,4.830917874,14.00966184,0,2.898550725,5.592593336,0.281188535
11.37587,15.33155,6071.61,0.86914,0.284845,3.0512735,56.70498084,29.88505747,3.0651341,8.045977011,0,2.298850575,6.4474244,0.300722548
10.9326,14.48594,6179.81,0.85344,0.328972,2.594263342,54.00843882,31.22362869,2.53164557,8.860759494,0.843881857,2.53164557,6.469434479,0.294158695
10.32175,13.2232,4898.21,0.84122,0.400259,2.101689156,54.97076023,22.22222222,0,12.28070175,0,3.50877193,7.942433715,0.287296324
11.61133,14.3304,4823.99,0.83544,0.377367,2.213866077,58.60465116,14.88372093,13.95348837,9.76744186,0,2.790697674,7.678092122,0.232100627
8.98741,12.21756,4545.75,0.82022,0.467381,1.754927992,52.71317829,20.15503876,4.651162791,16.27906977,1.550387597,4.651162791,6.955748965,0.222834995
11.77842,14.66612,5414.7,0.86038,0.327283,2.628856372,46.99453552,28.41530055,5.464480874,15.84699454,0,3.278688525,5.903353983,0.253862589
10.72729,15.25082,5834,0.86012,0.31992,2.688547137,56.15763547,27.5862069,2.955665025,10.34482759,0,2.955665025,6.693910363,0.297416268
12.20877,14.79662,5626.77,0.86732,0.307394,2.821525469,50.27932961,31.2849162,3.351955307,11.73184358,0,3.351955307,6.100031632,0.285276931
11.8568,13.69372,3182.29,0.79374,0.574904,1.380647899,51.09489051,11.67883212,0,15.32846715,17.51824818,4.379562044,8.344292329,0.190902723
7.39744,9.3853,3288.15,0.72912,0.651323,1.119444577,43.87096774,33.5483871,3.870967742,14.83870968,0,3.870967742,8.457791258,0.257938609
5.87877,8.56052,2226.5,0.66308,0.867146,0.764669387,58.50340136,5.442176871,16.32653061,14.28571429,1.360544218,4.081632653,8.804853857,0.168650018
11.03747,14.67796,4828.77,0.8366,0.415758,2.012228267,46.93877551,26.53061224,0,14.28571429,0,4.081632653,7.18042634,0.233758099
8.62667,11.58293,3252.92,0.7536,0.611089,1.233208256,55.17241379,15.17241379,8.275862069,14.48275862,2.75862069,4.137931034,11.09311519,0.226072828
11.13687,13.62271,4623.63,0.82936,0.412024,2.012892453,52.7607362,26.99386503,3.680981595,12.88343558,0,3.680981595,8.349273073,0.279468836
19.65035,23.8966,5153.44,0.87118,0.303857,2.86707234,50.18450185,28.04428044,0,19.55719557,0,2.21402214,4.536033748,0.278832102
10.24078,12.95516,3867.14,0.8202,0.510757,1.605851706,53.88601036,3.10880829,0,10.88082902,29.01554404,3.10880829,5.223050561,0.182736995
9.01269,16.76317,4344.69,0.8363,0.438159,1.908667858,51.11111111,20,0,15.55555556,8.888888889,4.444444444,6.91167079,0.229824791
14.2868,17.48765,6650.07,0.8968,0.227973,3.933799178,57.41626794,29.66507177,0,10.04784689,0,2.870813397,5.27840783,0.335767975
9.44347,11.55324,3522.33,0.77658,0.611334,1.270303958,43.67816092,13.79310345,11.49425287,24.13793103,0,6.896551724,8.267397583,0.19136746
11.93777,14.85526,5831.4,0.86608,0.299356,2.893143949,50.82872928,34.25414365,0,11.60220994,0,3.314917127,5.935171482,0.288314227
9.83981,13.10711,4471.87,0.81212,0.468492,1.733476772,46.82926829,25.36585366,2.926829268,10.24390244,0,2.926829268,8.515195283,0.230574349
9.84589,13.03399,4307.99,0.812,0.46461,1.747702374,46.94835681,26.29107981,2.816901408,9.85915493,0,2.816901408,8.399100297,0.226557195
