PLD,LCD,ASA,Porosity,Density,Pore volume,Qst H2,log_P_0(H2),log_P(H2)
5.95602,6.21326,729.698,0.49766,1.24359,0.400180124,5.786081121,-8.894761772,5.817036855
4.27127,6.49659,1347.59,0.60658,1.11792,0.542596966,4.335726433,-9.388882162,5.14896698
5.43474,10.46212,1605.6,0.62286,0.950984,0.654963701,4.246583181,-9.374269851,5.068999351
8.87116,9.8373,969.875,0.57238,1.07364,0.533120972,4.822761063,-9.423209179,5.062860229
6.24854,7.34237,1596.36,0.61886,0.908904,0.68088599,4.555894785,-9.350479741,5.039210978
5.22989,9.48905,1808.31,0.6674,0.968985,0.688761952,4.077128833,-9.279519583,5.091302962
3.86782,5.37464,1870.73,0.6346,0.948704,0.668912538,5.230525942,-9.153417037,5.356248346
4.8868,5.91842,910.212,0.5532,1.15127,0.480512825,5.506588102,-8.746279195,5.518408692
4.30122,4.60907,281.671,0.39598,1.97594,0.200400822,5.765947728,-9.19059091,5.291072727
12.87,14.1,2228.79,0.8,0.81,0.987654321,1.447420742,-8.654063647,5.753517601
7.10723,9.16435,1785.58,0.71672,1.34842,0.531525786,1.929545175,-8.982172081,5.61515598
4.22527,7.96797,2299.7,0.67772,0.946948,0.715688718,3.935620474,-9.123001065,5.367835896
9.08154,9.76423,2457.06,0.73812,0.802832,0.91939534,2.767219074,-8.910899884,5.293607211
19.3368,19.79872,1528.3,0.69486,0.704653,0.986102379,2.653542927,-8.836359376,5.425007153
4.20657,5.38643,847.142,0.55426,1.10966,0.499486329,5.828488176,-9.548405817,5.01713953
3.99735,4.64307,462.848,0.46236,1.33375,0.346661668,6.024957864,-9.380578395,5.364715934
5.37715,6.43933,1005.64,0.6692,1.49915,0.446386286,2.602556635,-9.687230074,4.965042601
9.42284,13.86987,3129.13,0.77574,0.653017,1.18793232,2.673059407,-8.825636081,5.49408394
4.17617,5.14144,544.588,0.4835,1.21667,0.397396172,6.655841105,-9.658459278,4.77753081
4.26413,5.21651,475.679,0.45476,1.30724,0.347877972,6.522714586,-9.3697605,5.198680225
4.20625,5.17671,465.806,0.45174,1.3234,0.341348043,6.632655836,-9.318609022,5.063980078
4.19232,5.18455,463.163,0.4517,1.32508,0.340885079,6.638430082,-9.35819653,5.128298597
4.2044,5.10253,688.026,0.52112,1.08974,0.478205811,6.53688981,-9.594628898,4.947068999
4.22957,5.18183,462.543,0.44602,1.32225,0.337318964,6.604443522,-9.387927927,5.227682516
4.16078,5.12951,497.637,0.48528,1.20914,0.401343103,6.541275198,-9.710699624,4.823770109
4.14989,5.13643,493.337,0.48544,1.20422,0.40311571,6.518240432,-9.720817396,4.775585773
4.11286,5.03837,651.17,0.51576,1.09856,0.469487329,6.582344953,-9.623788736,4.915345583
4.16408,5.11629,496.29,0.48534,1.20453,0.402928943,6.544405671,-9.757675235,4.875490065
4.1448,5.10846,500.794,0.48324,1.20766,0.400145736,6.583534138,-9.735295071,4.798968773
4.15972,5.11945,495.45,0.48482,1.20367,0.402784816,6.548887322,-9.748939346,4.769526501
4.2274,5.18521,710.574,0.52506,1.07871,0.48674806,6.46272373,-9.561917335,4.892156693
4.14844,5.07705,452.586,0.44634,1.32658,0.336459166,6.655247149,-9.401472608,5.33201973
4.14733,5.07722,507.094,0.4848,1.20629,0.401893409,6.56485386,-9.731736137,4.783507698
4.13768,5.06728,446.329,0.44662,1.32981,0.33585249,6.678788223,-9.376213023,5.301556861
4.15333,5.07375,452.563,0.4458,1.32574,0.336265029,6.642604283,-9.408426622,5.175848393
5.02172,6.11473,933.45,0.52766,1.11848,0.471765253,4.826931823,-9.76692789,4.863597524
8.04507,8.8545,2063.91,0.68774,0.943263,0.729107365,3.308411479,-8.814847006,5.507610524
11.03925,13.60446,3327.56,0.78654,0.644518,1.220353815,2.651636628,-8.706341368,5.658174637
13.19796,24.78598,4947.46,0.87136,0.313235,2.781809185,1.528940398,-8.142254894,5.832938091
6.35591,10.98199,3296.94,0.73154,0.660572,1.107434163,3.232511109,-8.856877212,5.538654345
12.98274,23.06458,4838.56,0.86456,0.330655,2.614689026,1.626136617,-8.162982305,5.853347806
5.7276,6.88265,1611.77,0.62392,1.02354,0.609570706,3.946242379,-9.41767281,5.107782373
5.1746,5.7945,720.338,0.50562,1.16161,0.435275178,4.754965447,-9.302337135,4.897808315
5.39567,7.38904,1219.07,0.5702,1.09901,0.518830584,4.375323096,-9.328852094,5.179248096
6.73,16.55,2814.27,0.76,0.77,0.987012987,2.469136058,-8.941315882,5.42173222
4.65956,6.41327,1535.34,0.62906,1.12783,0.557761365,4.517346487,-9.387736702,5.075486814
12.10423,18.23146,2275.9,0.74336,0.765487,0.971094218,2.394363122,-8.857588362,5.421959343
12.14323,13.84583,2768.28,0.76258,0.658889,1.157372486,2.529483395,-8.768671073,5.489709952
4.53426,6.95809,806.815,0.50894,1.13212,0.449545985,5.681522074,-9.587834591,4.953310771
4.64204,5.78941,747.823,0.51762,1.32315,0.391202811,5.583718468,-9.665495665,4.927337095
10.88776,11.70127,1638.11,0.6523,0.905898,0.720058991,3.271093817,-8.402043673,5.882539317
5.0291,8.2837,1472.76,0.65304,1.3243,0.493120894,3.120813489,-9.166029278,5.420518709
5.49258,8.41938,1657.31,0.64074,1.03412,0.619599273,3.405961033,-9.228050209,5.300202062
4.59988,5.9608,1278.73,0.58256,1.18841,0.490201193,4.722625994,-9.571453727,5.004406449
4.1602,7.73235,1013.57,0.58146,1.08482,0.535996755,5.505551764,-9.576519664,5.144356263
8.86311,9.22928,2034.56,0.70346,0.986231,0.713281168,3.585254418,-9.194211067,5.337782831
4.58328,5.6202,524.474,0.50516,1.81543,0.278259145,5.425989902,-9.083901614,5.542111977
4.61311,5.63723,653.391,0.5075,1.46954,0.345346163,5.512943625,-8.901053487,5.681609028
4.88882,6.32359,578.504,0.50292,1.12593,0.446670752,5.06305284,-10.09743557,4.564401162
4.66146,6.0002,357.416,0.48426,1.44047,0.336181941,5.011928507,-10.3884864,3.855223024
6.74608,13.227,2215.11,0.72426,0.868865,0.833570232,3.29247934,-9.025385112,5.407550907
4.42359,8.09828,2607.82,0.6967,0.85933,0.810747908,3.47397463,-9.104267009,5.288595601
5.8597,6.79191,2100.11,0.65406,0.948194,0.689795548,3.901743231,-9.157382452,5.340326382
10.86073,11.63735,1214.12,0.65836,1.22977,0.535352139,3.211870886,-8.711400379,5.927601682
10.98212,11.75163,1234.42,0.65036,1.19791,0.542912239,3.147577371,-8.423267083,5.94505556
11.03917,11.38312,1247.21,0.6341,1.17282,0.540662676,3.063636855,-8.625858008,5.798625202
11.05994,11.42805,1336.09,0.63804,1.09099,0.584826625,2.872970332,-8.628404533,5.768909393
7.7572,11.72853,2286.7,0.6749,0.760878,0.887001596,3.437364273,-9.25997465,5.064074965
7.62995,8.13936,1348.68,0.66956,1.21532,0.550933088,4.019901321,-9.34149894,5.285813692
4.04173,4.60479,130.945,0.43722,1.9832,0.22046188,6.283678465,-9.780044905,4.984749956
3.93912,4.45544,113.051,0.43892,1.99203,0.220338047,6.441915063,-9.598622207,5.23825006
9.31362,12.67704,2398.06,0.7234,0.655199,1.104092039,2.488486226,-8.791172145,5.560467684
3.91222,5.67083,563.649,0.49038,1.17083,0.418831086,6.080209774,-10.08451824,4.388123508
4.88116,5.59343,1371.16,0.58004,1.10464,0.525094148,4.292717318,-9.624758042,4.816646127
4.97261,5.7034,1433.79,0.58618,1.0469,0.559919763,4.200278425,-9.583397934,5.008311338
5.54904,8.76686,2604.01,0.67976,0.758956,0.895651395,4.137370395,-8.911726785,5.440091103
7.20377,7.38052,1110.14,0.60582,1.33314,0.454430892,4.787668543,-8.563958038,5.774586589
7.1769,7.28809,1079.81,0.60038,1.35972,0.441546789,4.897204729,-8.596336284,6.089335606
7.09442,7.22049,1102.15,0.608,1.32207,0.459884878,4.730764324,-8.675417112,5.892794996
4.97186,7.04903,1928.15,0.66846,1.01719,0.657163362,2.622731219,-9.183405537,5.291968102
5.10341,5.73499,868.95,0.55314,1.20537,0.458896438,5.881095607,-8.709072892,5.824228158
3.82437,4.56896,318.261,0.41566,1.42368,0.291961677,6.659955844,-9.455385825,5.181849619
5.38811,5.97222,971.173,0.51938,1.10964,0.468061714,5.487763889,-8.985712185,5.377244917
4.56727,6.25402,4238.89,0.72984,0.748874,0.974583174,3.176251417,-8.843467306,5.540772661
4.35413,5.10968,507.864,0.45478,1.37878,0.329842324,6.010314833,-9.416421795,5.389017057
4.4456,6.19639,2275.6,0.64936,0.86834,0.747817675,4.63022008,-9.14419016,5.267244889
8.18133,11.98894,2562.18,0.74316,0.771897,0.96277094,2.851116728,-8.908281299,5.415774157
4.29128,6.55703,1466.02,0.64516,1.17548,0.54884813,4.235946204,-9.100594568,5.447057762
5.2518,5.87924,459.011,0.43962,1.52853,0.287609664,5.990528995,-9.028982382,5.631183616
5.9765,9.58182,2648.37,0.72546,0.840674,0.862950442,3.088107833,-8.954203715,5.443321988
4.26959,8.02011,1734.38,0.64124,1.00925,0.635362893,4.371316253,-9.28214143,5.328754005
4.45129,6.37079,1125.51,0.54744,1.04803,0.522351459,5.717252602,-9.09667467,5.469242214
7.17386,7.35052,1113.64,0.60504,1.33314,0.453845808,4.766137664,-8.607399891,5.840722755
7.17038,7.33344,1105.39,0.60502,1.33826,0.452094511,4.795298119,-8.522621852,5.918516283
7.28396,7.42387,1113.73,0.60704,1.32488,0.458184892,4.762931295,-8.539566963,5.79252554
7.20219,7.37728,1123.83,0.6071,1.32559,0.457984746,4.746733503,-8.596709762,5.564883754
7.21509,7.38305,1117.68,0.60596,1.32603,0.45697307,4.745342723,-8.605124581,5.767815645
7.33893,7.46814,1116.84,0.6071,1.32685,0.457549836,4.736618434,-8.504535728,5.95459099
7.33479,7.46558,1116.13,0.60854,1.3287,0.457996538,4.754311396,-8.577731368,5.728412707
7.28781,7.41619,1121.84,0.6093,1.32565,0.459623581,4.760372346,-8.502193885,5.473482907
5.34411,7.59357,4735.19,0.77128,0.655873,1.17595937,2.478394299,-8.625717096,5.627247704
5.80414,7.65948,5109.81,0.77446,0.594976,1.30166595,2.276773718,-8.575982201,5.599941641
5.28462,7.52132,4773.59,0.76688,0.654155,1.172321545,2.50134704,-8.598380227,5.736387393
5.31741,7.56107,4836,0.76632,0.643698,1.190496164,2.489689304,-8.643872382,5.637953746
5.32516,7.56218,4706.13,0.77324,0.660401,1.170864369,2.51070346,-8.657105452,5.639529619
4.45476,6.90995,3284.32,0.71432,0.826748,0.864011767,3.1184177,-9.068078987,5.313176658
4.2786,5.606,919.873,0.5269,1.14741,0.45920813,5.020343315,-9.694561005,4.790094441
5.19998,7.26534,2312.96,0.64896,0.828762,0.783047485,3.878719788,-9.156576816,5.337714378
5.18545,7.18754,2240.96,0.64394,0.839237,0.767292195,3.962772658,-9.160771669,5.316590727
4.43891,5.88824,1359.64,0.59112,1.02509,0.576651806,5.057405652,-9.326585023,5.280535929
13.85784,19.10077,1958.44,0.74916,0.601751,1.244966772,2.97931583,-8.728952255,5.577272451
11.95217,14.68028,1706.9,0.69464,0.792697,0.876299519,3.526149625,-9.138738053,5.279383536
7.14174,9.45168,2585.83,0.7282,0.790347,0.92136745,3.143346216,-9.106642027,5.337476478
4.80567,5.5413,918.195,0.58248,1.19582,0.48709672,4.830101808,-9.10029467,5.058703875
4.21189,5.10436,719.223,0.51582,1.19023,0.433378423,5.336953294,-9.398824078,5.167192653
4.39766,7.90411,921.201,0.60446,1.05144,0.574887773,4.670844389,-9.699585036,4.858415699
4.84046,6.75607,1702.93,0.63134,1.13784,0.554858328,4.201350369,-8.982841573,5.493246912
11.04095,11.66314,1362.13,0.6492,1.07501,0.603901359,2.912208909,-8.602960097,5.937359378
11.08852,11.77684,1364.53,0.65012,1.07383,0.605421715,2.898932881,-8.516872795,5.903361789
10.98127,11.76704,1368.99,0.6465,1.07223,0.602948994,2.881728391,-8.533068152,5.72303235
10.53212,11.30509,1104.45,0.6287,1.32172,0.475668069,3.172036313,-8.62557588,5.765648
10.60044,11.32593,1101.05,0.6293,1.32216,0.475963575,3.158269582,-8.634701405,5.824685749
10.68224,11.42001,1104.64,0.627,1.32181,0.474349566,3.165568579,-8.603547292,5.866681545
10.585,11.34307,1108.97,0.63104,1.32207,0.477312094,3.196907021,-8.629503236,5.731024486
4.23947,6.93068,428.413,0.48152,1.54491,0.311681587,4.411326019,-9.859422299,4.641249456
5.40152,7.73062,1563.13,0.60222,0.954052,0.631223455,4.552892371,-9.236498055,5.357491672
11.23461,11.80999,791.305,0.69846,0.847503,0.824138676,3.345459305,-9.447295531,4.861495077
3.90775,5.56128,937.649,0.57918,1.25158,0.462759073,5.153652799,-9.835378246,4.627995139
5.49468,12.14001,2045.91,0.70078,0.953828,0.734702693,3.575382898,-8.971543419,5.533628847
5.62136,12.35154,2106.67,0.70198,0.923606,0.760042702,3.455983552,-8.904349042,5.611302161
4.92388,5.36231,929.173,0.5349,1.15349,0.463723136,4.891009107,-9.175534362,5.484918607
6.15293,7.0253,1368.59,0.60364,1.10438,0.546587225,4.437772705,-8.838507081,5.573689203
5.05276,7.19025,380.65,0.43228,1.91608,0.225606446,5.309093404,-9.543301201,5.0570444
4.83476,7.39284,390.61,0.44328,1.80811,0.245162075,5.193417449,-9.755016112,5.127841552
4.12844,5.05496,265.094,0.4326,1.63353,0.264825256,7.025952871,-8.890009167,5.84208627
5.18154,5.67135,826.877,0.53,1.3438,0.394403929,5.465843253,-8.831357507,5.730492807
5.18428,6.67552,1413.08,0.64578,1.17133,0.551322001,4.116009972,-9.104849514,5.262674225
4.28304,4.62483,401.92,0.465,1.33462,0.348413781,8.318522199,-8.18233859,6.496205924
6.23608,7.81335,1896.01,0.61804,0.973393,0.63493368,3.867567052,-9.038632932,5.48046713
3.87145,5.21671,916.293,0.57468,1.45236,0.39568702,4.201386368,-9.54030787,5.297095409
4.5166,6.66976,419.442,0.47544,1.58721,0.299544484,4.951142163,-10.08983046,4.804901604
6.89364,9.14224,1206.55,0.68506,1.35956,0.503883609,2.713536795,-8.852297057,5.726594935
4.29599,4.63098,472.788,0.54852,1.36764,0.401070457,6.812171794,-8.585093164,5.763644937
4.30308,4.63882,479.173,0.55296,1.35126,0.409218063,6.699756445,-8.611680538,5.853833067
4.3739,4.70831,504.05,0.55312,1.34518,0.411186607,6.634267553,-8.521511651,5.982565259
4.32354,4.94837,343.374,0.4138,1.35138,0.306205508,6.563895319,-9.414364504,5.060782469
3.86596,4.87431,384.255,0.50358,1.94999,0.258247478,5.392639197,-9.756442826,5.046281913
7.93434,15.09269,3662.05,0.80844,0.589901,1.370467248,1.992212523,-8.780459499,5.496886683
8.16227,9.83364,1518.5,0.6467,1.01836,0.635040654,3.731815245,-8.991812907,5.580924813
5.47634,6.55951,887.688,0.5474,1.31717,0.415587965,5.298952647,-9.547505399,5.071029322
8.00757,9.50189,1472.54,0.6415,1.0519,0.609848845,3.80061073,-9.104536519,5.336421434
5.60789,6.70842,923.542,0.55088,1.32053,0.417165835,5.12496863,-9.521299102,4.996566911
3.89017,4.60881,358.284,0.50074,1.36646,0.366450536,6.207016183,-9.666802881,4.721574025
4.63859,5.4738,936.735,0.53538,1.20371,0.444774904,5.428222066,-9.588452825,4.86149445
3.82594,5.32552,933.983,0.63118,1.14144,0.552968181,4.488708409,-9.933877336,4.611907655
4.80371,5.79765,719.191,0.48864,1.25943,0.387985041,4.556222919,-9.61647091,4.957218299
5.53808,6.21036,3005.53,0.70958,0.800127,0.886834215,3.345154809,-8.951692199,5.433481168
9.14394,9.7414,2685.62,0.73662,0.771129,0.955248733,2.905663705,-8.892260213,5.400695232
3.8225,5.04054,599.563,0.5377,1.26802,0.424046939,5.769905482,-9.725856296,4.71129698
4.02408,6.70856,1520.73,0.60054,0.93073,0.64523546,5.030662226,-9.402705339,5.151772503
5.65831,7.18303,2159.1,0.63818,0.833244,0.765898104,4.462280032,-9.210644453,5.255019059
5.43297,8.20333,2579.5,0.6694,0.769862,0.869506483,3.649156725,-9.075811156,5.395584156
5.26481,6.66878,2374.68,0.64048,0.823111,0.778121055,4.040898452,-9.083312316,5.298033894
10.38341,21.55746,3407.64,0.7949,0.51708,1.5372863,2.397307694,-8.603496343,5.631487184
4.20652,5.45311,379.2,0.4955,1.21242,0.408686759,6.652001791,-9.937449936,4.830462573
7.46673,9.06566,2614.65,0.70354,0.753022,0.934288772,3.099468208,-8.919984337,5.481250385
6.23525,7.9329,3678.83,0.74178,0.684898,1.083051783,2.666257477,-8.713973476,5.636005901
4.07497,5.51848,768.197,0.5054,1.34514,0.375722973,5.173008449,-9.740644278,5.033196035
3.95909,5.10254,437.509,0.5031,1.42412,0.353270792,6.143093307,-9.703245866,4.789288794
6.85852,10.91726,2093.97,0.68638,1.0029,0.684395254,3.469200382,-8.963561518,5.470956338
3.85266,4.38796,227.864,0.42118,1.51141,0.27866694,7.75291955,-9.550114593,5.14700973
6.3776,6.74837,1354.57,0.612,1.05651,0.579265696,4.249944059,-8.563962919,5.642104057
6.81306,7.22831,1378.36,0.61594,1.03011,0.597936143,4.09713728,-8.573564194,5.652815601
6.39006,6.77242,1385.26,0.61286,1.04905,0.584204757,4.186265159,-8.67070807,5.817979084
5.23227,5.48105,933.84,0.56018,1.20095,0.466447396,4.938571992,-8.796228929,5.749659947
5.4678,5.99001,1068.02,0.56938,1.06078,0.536755972,4.883793853,-9.212587916,5.21666554
7.95842,14.84843,3604.94,0.81076,0.610855,1.327254422,2.112628048,-8.770266751,5.463224409
7.78421,14.89727,3586.34,0.80204,0.605776,1.323987745,2.044035758,-8.819680564,5.419919024
7.88362,14.80942,3589.86,0.8074,0.613708,1.315609378,2.108300615,-8.807057185,5.489890455
7.51947,17.77125,3727.49,0.78298,0.588936,1.329482321,2.527801604,-8.709885341,5.542403556
4.38509,5.34544,595.858,0.50328,1.05997,0.474805891,6.727219832,-9.54924675,4.89614839
4.60824,5.54275,612.62,0.5036,1.0598,0.475183997,6.600059355,-9.572652032,4.917642567
4.9888,6.47723,883.154,0.5291,1.38224,0.382784466,5.607476222,-8.780403264,5.70733625
5.74582,14.84116,2081.5,0.73758,0.873426,0.844467648,2.373638678,-9.399026255,5.074813572
10.18861,12.50562,1427.25,0.62988,0.9535,0.660597798,3.10903822,-8.806738871,5.629676942
9.87308,10.22467,1776.13,0.6437,0.904434,0.711715836,3.057852423,-9.140645563,5.389153004
5.2373,8.38892,2325.74,0.69738,0.834748,0.835437761,3.704479714,-9.344811751,5.077921173
5.19524,7.17773,1952.04,0.64908,0.956819,0.678372817,3.870685515,-9.157175403,5.342440347
4.42953,7.7619,1495.79,0.59842,1.03258,0.579538631,4.624995749,-9.629809208,4.921687136
4.28453,7.72003,1425.82,0.59674,1.05835,0.56383994,4.737386595,-9.687144545,4.705661236
4.27814,7.86707,1463.08,0.60246,1.04756,0.57510787,4.670193838,-9.535054654,4.940798557
4.65507,4.94172,341.815,0.43284,1.26035,0.343428413,6.379404143,-9.452468389,5.199204185
4.11044,4.60115,240.625,0.4126,1.31055,0.314829652,7.034902985,-9.274474484,5.205613993
4.15196,4.57237,242.657,0.42696,1.28586,0.332042369,6.862761528,-9.343573167,5.263109668
4.13429,4.52452,236.614,0.4365,1.26708,0.34449285,6.776914718,-9.454508349,5.251040083
7.69473,8.27361,982.513,0.54876,1.26901,0.432431581,3.95289659,-9.254567929,5.422182336
5.96588,14.75395,1813.85,0.66668,0.935418,0.712708116,4.275199395,-9.000887031,5.389170859
4.00789,6.12931,631.093,0.54224,1.09199,0.496561324,5.877954147,-9.770646024,4.71203534
7.67913,8.28575,1019.59,0.54822,1.27602,0.429632764,3.963227247,-9.244962301,5.237924401
7.79711,9.19593,3351.12,0.7791,0.691873,1.126073716,1.560103838,-8.802158515,5.514018257
7.61097,8.52736,2223.03,0.66938,0.846818,0.790465011,3.706394528,-9.031714592,5.385321805
3.83552,4.83068,755.439,0.49704,1.13311,0.438651146,6.601765854,-9.028135954,5.346271192
4.8111,6.00527,1836.24,0.64434,0.960875,0.670576298,4.200925136,-9.387599706,4.934916289
3.92497,4.8742,635.773,0.55464,1.75108,0.316741668,4.6296394,-9.448680653,5.15313767
4.64481,5.69309,832.994,0.54008,1.18335,0.456399206,5.499169805,-9.043732764,5.374425549
4.45699,5.55611,826.753,0.53054,1.21017,0.438401216,5.733836774,-8.929391885,5.515453083
4.28157,5.21032,776.798,0.5272,1.2268,0.429735898,5.944335863,-8.98243043,5.643441098
10.42713,12.46006,2936.95,0.76142,0.591905,1.286388863,2.254896034,-8.677866722,5.504817203
5.12111,6.39676,1645.65,0.6016,0.921688,0.652715453,4.406372068,-9.308987956,4.997666571
26.34739,26.52566,1356.7,0.74972,0.688685,1.088625424,1.850523067,-8.011003445,6.106925097
26.09798,26.31371,1372.03,0.75088,0.693447,1.08282248,1.886760545,-8.119339977,5.993156628
26.24063,26.43723,1351.18,0.74846,0.692567,1.080704105,1.851431311,-8.061319838,6.112666196
8.56409,18.51885,4401.09,0.81236,0.489414,1.659862611,2.269711541,-8.509476305,5.693802976
8.92625,22.31857,4755.38,0.83242,0.425765,1.955116085,2.075688888,-8.397001992,5.761753035
4.74059,6.1504,855.421,0.50512,1.21563,0.41552117,5.522407634,-9.233103421,5.322624889
3.80347,5.16886,194.659,0.41242,2.04384,0.201786833,4.67169269,-9.69750321,5.007795332
6.20805,7.4772,2278.72,0.64536,0.784087,0.82307193,3.713045959,-8.927187203,5.54598986
8.86897,9.41867,1061.37,0.57612,1.10001,0.523740693,3.403357275,-9.021773088,5.29651585
6.82741,7.37109,983.118,0.56996,1.40599,0.405379839,4.088628283,-9.12661326,5.531835934
3.97904,4.67797,973.055,0.53454,1.06036,0.504111811,6.403275762,-8.952368856,5.526782939
4.53531,6.19197,1294.04,0.58712,1.09324,0.537045845,5.19328765,-9.177267763,5.235375484
4.2949,5.66876,1042.39,0.55906,1.05913,0.527848328,5.672980453,-9.27713541,5.306191728
4.33923,5.78991,1083.76,0.55066,1.03923,0.529873079,5.572659138,-9.27100774,5.296818736
10.79864,14.70007,4071.3,0.78818,0.483438,1.630364183,2.52570211,-8.451515985,5.720565162
4.92371,7.97392,1309.3,0.58394,0.954107,0.612027791,5.667387195,-9.374021556,5.065558202
5.77219,7.03254,1934.42,0.65152,1.04422,0.623929823,3.893547139,-9.271048199,5.097329925
4.39318,5.81593,1594.77,0.62932,0.99503,0.632463343,4.648205483,-9.535973929,5.017460069
6.23955,11.88575,2800.47,0.72192,0.709619,1.017334654,3.051593277,-8.969043535,5.303259205
6.76772,8.14998,2029,0.62938,0.920168,0.683983794,4.468484303,-9.127547012,5.306050308
8.82837,9.40538,2859.85,0.72322,0.800645,0.903296717,3.173501921,-8.918222924,5.450204967
8.71365,9.30915,2668.86,0.71384,0.821567,0.868876184,3.418201702,-8.991064411,5.364712284
6.18953,7.62791,2803.98,0.68232,0.66886,1.020123793,4.028044341,-9.045321098,5.36299965
4.01215,7.09135,1366.41,0.61722,1.0722,0.575657527,4.282344998,-9.6417288,4.849361555
4.22996,7.80071,243.183,0.5562,1.22507,0.454014873,4.982437244,-9.756552072,4.73058371
4.10448,5.15222,361.049,0.44042,1.41779,0.310638388,6.364566181,-9.432563396,5.35591526
5.7905,7.94569,2798.56,0.6884,0.718783,0.957729941,3.441315752,-9.084882658,5.201763984
5.21501,6.1741,1149.07,0.57204,1.07844,0.530432847,5.647543115,-8.813243361,5.664660542
6.16762,8.03037,1911.3,0.64028,0.894418,0.715862158,3.88286574,-9.298470426,5.170004076
6.84577,11.3135,2384.58,0.69446,0.847078,0.819830051,2.718028551,-9.221934397,5.190684372
5.27136,6.99943,992.972,0.53192,1.1241,0.473196335,4.779215409,-9.509577214,4.977899095
5.63231,7.1315,1089.78,0.53834,1.1056,0.486921129,4.725324548,-9.413723581,5.06095401
4.80142,6.89815,1599.81,0.6443,1.16087,0.555014773,4.286528697,-9.018841958,5.425833369
4.13535,6.70617,1111.94,0.60218,1.22084,0.493250549,4.560764109,-9.362274076,5.284008198
3.92719,5.62914,1193.76,0.60084,1.20596,0.49822548,4.94779492,-9.382302213,5.191916774
4.48921,5.82315,1521.2,0.56606,0.959455,0.58998077,5.005422548,-9.326131272,5.117030388
6.95777,8.22754,1695.34,0.64638,1.0931,0.591327417,3.750895558,-9.211039552,5.297728752
8.82117,10.50578,2260.22,0.68866,0.768678,0.895901795,3.767418307,-9.052832156,5.367716604
3.92558,5.69776,930.686,0.58754,1.26995,0.462648136,5.214092972,-9.511227627,4.9437421
4.03981,4.83061,696.561,0.50924,1.24259,0.409821421,5.66830895,-9.44010483,5.0006131
4.91819,5.50979,969.524,0.55132,1.14051,0.483397778,5.116671742,-8.753404809,5.747031504
6.33216,6.70975,1994.31,0.65718,1.05033,0.625689069,4.155127664,-9.080674564,5.410525298
8.39804,15.09144,4987.34,0.79742,0.46153,1.727775009,2.362619906,-8.57610167,5.569479252
4.73242,5.31645,677.414,0.5579,1.56466,0.356563087,4.664432488,-9.052650511,5.497350428
3.92708,4.58512,250.926,0.45928,1.84741,0.24860751,6.248027316,-9.631288608,5.041908861
3.95239,4.54229,237.437,0.45662,1.89145,0.241412673,6.320807186,-9.631543332,5.374202989
3.9304,4.50897,231.262,0.455,1.90926,0.238312226,6.351976268,-9.615867898,5.163265589
10.08472,12.81046,2553.75,0.7199,0.728225,0.988568094,3.178937241,-9.030139131,5.211604743
7.32218,7.81866,1603.25,0.6327,0.998911,0.633389761,3.989125935,-8.420888386,5.806746467
6.12582,10.0961,2333.35,0.6885,0.851346,0.808719369,3.843945798,-9.102918134,5.253993973
4.75516,9.11239,2000.07,0.66122,0.990208,0.667758693,4.446228595,-9.164102597,5.381124435
5.13874,8.55503,1707.82,0.63054,0.917905,0.686933833,4.116744411,-9.411942342,4.951000215
7.79992,9.00524,2186.41,0.6719,0.836247,0.803470745,3.09890883,-9.242738224,5.2058826
4.64818,6.65732,2016.22,0.62158,0.851853,0.729679886,4.416622609,-9.310126836,5.146660771
3.85843,5.24683,652.783,0.54098,1.22144,0.442903458,5.627681219,-9.757008475,4.702442655
6.48945,9.29834,926.462,0.54842,1.21668,0.450751225,3.931499003,-9.455410422,5.022800933
3.80722,5.44759,843.723,0.55704,1.23164,0.452275015,5.856835115,-9.528921873,5.003489653
4.31452,5.57595,458.333,0.4806,1.46536,0.327974013,6.474446626,-9.254528215,5.589075809
4.03539,4.24654,184.465,0.37856,2.18504,0.173250833,6.870871742,-8.698632425,6.002023355
6.36836,7.14794,958.336,0.60018,1.22477,0.490034864,3.979552855,-9.543250257,5.086587852
4.74176,6.3577,865.328,0.53028,1.14455,0.463308724,5.862962535,-9.610789325,4.937682669
5.08562,5.50168,911.011,0.53136,1.08026,0.491881584,5.88567562,-9.270432521,5.24529866
4.34847,4.67043,274.72,0.50016,1.26775,0.394525735,7.001994673,-8.999997812,5.483343296
28.26773,32.36037,3176.96,0.83118,0.473548,1.755218056,1.909253352,-8.356252128,5.858324415
3.91744,6.00756,1222.09,0.61286,0.930353,0.65873921,4.941922475,-9.537947031,4.935089273
4.69389,6.6747,513.133,0.53646,2.0556,0.260974898,4.602867671,-9.671117741,5.092910012
4.49673,7.06657,527.938,0.51922,1.70049,0.305335521,5.115137989,-10.36951899,4.353362294
4.79138,6.89128,1169.1,0.57822,1.23174,0.469433484,4.318681855,-9.119554064,5.385166987
3.94029,4.71244,282.359,0.4711,1.86641,0.252409706,6.105650322,-9.993949708,4.647262328
4.97206,6.85219,637.76,0.51858,1.41693,0.36598844,6.160799877,-8.972205503,5.791754397
8.74819,9.72743,1965.47,0.66,0.867164,0.761101706,3.201075283,-9.220455566,5.237116396
4.70307,5.97055,622.468,0.48362,1.22492,0.394817621,5.382059401,-10.03928699,4.496711494
