PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CO2,log_P_0(CO2),log_P(CO2)
4.99407,8.03478,2290.09,0.6774,0.817121,0.829008189,19.60834975,-8.776544055,5.452960187
6.22623,8.03748,1661.27,0.63388,1.08776,0.582738839,16.43198625,-8.652377265,5.759712571
5.576,8.07184,2039.72,0.6414,0.920261,0.696976184,42.12304474,-8.144453271,5.741194271
5.62116,8.36266,2682,0.6693,0.801466,0.835094689,34.86824288,-8.264022587,5.798474483
4.36716,5.68988,327.734,0.50092,1.37492,0.364326652,26.34905973,-7.861016155,5.289428426
4.37091,5.34889,648.205,0.52424,1.32744,0.394925571,26.28157073,-7.664703821,5.167431076
4.11763,5.71457,302.482,0.49356,1.40487,0.351320763,27.16644586,-8.081573332,5.009699213
6.20483,7.57252,1538.09,0.64122,1.12902,0.567943881,22.67704739,-8.581831682,5.835518178
4.49755,14.06271,1945.41,0.70444,0.931261,0.756436702,19.14086774,-8.607944524,5.747138043
7.12488,8.36657,1702.48,0.64952,1.09017,0.595796986,17.38771675,-8.501482537,5.892327831
4.80817,5.97545,1915.9,0.6495,0.950435,0.683371298,19.0285627,-8.496613599,5.616518023
3.76182,5.81331,904.746,0.55994,1.18896,0.470949401,22.27063268,-8.507030862,5.584857946
5.02145,6.22091,1566.73,0.62322,1.0165,0.613103788,18.20483434,-8.298696985,5.774671399
3.85425,5.76939,1393.82,0.60596,1.03783,0.583872118,19.20355355,-8.454744535,5.842443825
3.95603,7.62911,1627.05,0.60912,0.921866,0.66074679,23.85216923,-8.527458104,5.438559453
6.5153,7.15079,1368.21,0.57664,0.88298,0.653061224,22.98258841,-8.730296612,5.506709984
4.72819,6.90703,1341.61,0.59866,1.13022,0.529684486,23.57367649,-8.365653693,5.60553076
5.14931,7.40462,731.305,0.61198,1.03321,0.592309405,19.66125602,-8.324749916,5.492638404
8.64872,9.70753,2700.99,0.71546,0.819549,0.872992341,16.03478497,-8.583190676,5.811887917
11.62964,13.1918,3172.23,0.75586,0.690929,1.093976371,14.773359,-8.619082725,5.72022416
8.71131,9.64298,2574.87,0.71204,0.809539,0.879562319,18.26247378,-8.549614442,5.74472471
11.14997,12.65736,3381.81,0.75748,0.678305,1.116724777,14.99681177,-8.60072166,5.674498935
12.09962,12.46942,3428.8,0.76174,0.660845,1.152675741,14.86003676,-8.644993599,5.669892888
6.68644,6.89356,1405.32,0.61704,1.03024,0.598928405,18.69779056,-7.581082759,6.258505249
5.60823,12.59507,2822.83,0.72258,0.755193,0.956815013,17.61547433,-8.922808854,5.301678017
5.18128,5.93683,369.13,0.43244,1.3408,0.322523866,24.08200504,-7.752728464,5.463122709
5.61829,17.88281,2596.23,0.74628,0.59819,1.247563483,23.4175308,-8.825101545,5.423549729
3.94057,12.81278,1457.29,0.61784,0.929822,0.664471264,25.54671294,-8.352740616,5.612792761
4.20723,4.64861,169.37,0.38964,1.96566,0.198223497,30.64683573,-7.975553059,4.735204863
9.58722,12.9498,4715.17,0.82062,0.417413,1.965966561,11.60286765,-8.464221138,5.637594675
5.07102,5.30738,680.619,0.47642,1.24196,0.383603337,25.67642019,-7.55528723,5.595700327
5.00268,8.74413,2122.03,0.65026,0.838204,0.775777734,18.38590014,-8.501328015,5.81968587
5.99396,7.4896,2915.32,0.71736,0.796498,0.900642563,19.97397727,-8.221453967,6.025733487
7.56837,8.24958,793.907,0.51054,1.13945,0.448058274,21.80687013,-8.847792925,5.494951436
7.95732,20.39112,4718.68,0.8291,0.40349,2.054821681,11.66510665,-8.455831804,5.641368918
7.90669,20.29966,4598.3,0.82692,0.413296,2.00079362,11.7268251,-8.465053057,5.651538072
7.92146,20.33339,4669.87,0.82362,0.406521,2.026020796,11.70128506,-8.465578854,5.632368388
7.71087,8.09105,1212.52,0.57098,1.03438,0.552002166,19.87672973,-8.05320465,5.944625623
10.92142,14.63466,2494.33,0.76056,0.557506,1.364218502,25.19970834,-8.592370892,5.486078882
9.93166,12.5506,1862.23,0.68806,0.813948,0.845336557,18.00896881,-8.526643105,5.795086875
9.97272,12.6239,1859.95,0.68902,0.806244,0.854604809,17.72525335,-8.43958831,5.769948194
5.9816,6.40396,1119.23,0.53568,1.07446,0.498557415,20.54545501,-8.084077629,5.939640847
6.29787,6.62997,1419.79,0.61066,1.04722,0.583124845,18.32853019,-7.565824164,6.263019937
7.21043,7.67622,1579.79,0.63088,0.999675,0.631085103,17.47539825,-7.648221785,6.411377793
7.00403,7.53698,1604.15,0.6266,0.987992,0.634215662,16.82825107,-7.687324188,6.431110075
7.13922,7.63542,1615.86,0.6268,0.987031,0.635035779,16.86532158,-7.648168263,6.408075499
7.09783,7.60668,1620.96,0.62692,0.985546,0.636114398,16.84088644,-7.70222918,6.389888015
7.09297,7.61343,1626.7,0.6271,0.987151,0.635262488,16.8770924,-7.666691568,6.431610263
7.09254,7.60999,1626.4,0.627,0.987147,0.63516376,16.87482496,-7.597778014,6.414522064
9.8398,10.73827,1785.51,0.68188,0.874765,0.77950078,16.86641201,-8.684813041,5.640117562
9.09464,9.41711,1639.9,0.6678,0.965845,0.691415289,17.69021098,-8.588828432,5.790473302
7.94571,10.66058,2567.2,0.74448,0.758358,0.981699936,23.06337354,-8.803453812,5.482658584
5.9349,7.26408,1663.21,0.61874,0.928559,0.666344303,21.48672743,-7.932236685,5.982712384
7.3234,9.64796,2323.94,0.67216,0.745691,0.901392132,15.91412943,-8.68884633,5.642359223
10.12794,11.31643,1453.13,0.65254,1.037,0.629257473,24.71562676,-9.180415968,5.280162939
5.78947,7.29661,329.633,0.44588,1.34939,0.330430787,18.33748751,-9.358276607,5.016977471
5.77835,7.2447,347.801,0.4509,1.33475,0.33781607,18.18080513,-9.381444163,5.05709956
5.76,7.2725,350.341,0.4548,1.32744,0.342614355,18.50360486,-9.393314878,4.996853681
5.75367,7.28997,381.331,0.46264,1.31871,0.350827703,19.44857064,-9.329135894,5.1285717
8.20364,8.50919,450.763,0.44706,1.3525,0.330543438,19.64103978,-8.156434161,5.900652256
8.16692,8.46927,430.875,0.44636,1.35259,0.330003918,19.65095965,-8.084056109,5.893503464
7.90173,8.23002,464.16,0.45058,1.32672,0.339619513,18.3328855,-8.485710061,5.824035579
3.64698,6.32999,369.536,0.53168,1.49391,0.35589828,26.94620373,-7.742374436,5.57102599
3.84672,5.75448,1085.72,0.57082,1.27352,0.44822225,21.58111978,-8.532613991,5.451016728
3.82869,5.76124,1080,0.57272,1.27239,0.450113566,21.58724364,-8.477713288,5.448670584
7.72074,9.86619,648.341,0.62682,2.03715,0.307694573,15.02542307,-9.440925361,5.337584864
5.33678,6.84915,1097.47,0.54296,1.1268,0.481860135,22.12703244,-7.783552395,5.924576121
3.9591,4.91096,262.856,0.43278,1.65468,0.261549061,25.87573176,-8.947901404,4.12159138
3.92459,6.10337,577.265,0.47374,1.30886,0.361948566,25.66912499,-7.61120777,5.313194939
3.7868,4.87031,266.339,0.42454,2.14625,0.197805475,31.11613703,-9.015589292,4.515773751
3.80786,5.9828,803.258,0.52816,1.21698,0.433992342,27.40489986,-8.575063759,5.183739237
3.65442,6.16235,192.727,0.47076,1.71122,0.275101974,27.11637497,-9.03119691,4.436531654
4.37179,6.7342,1841.93,0.65674,1.07253,0.61232786,17.74669035,-8.301605104,5.980134575
4.32524,6.79743,1815.73,0.65534,1.08441,0.604328621,18.07537741,-8.318779406,5.965398478
3.95287,4.94893,421.656,0.47476,1.61514,0.293943559,20.71081151,-8.854929064,5.217013177
3.96222,4.92709,431.387,0.46896,1.6182,0.289803485,20.57662926,-8.863098298,5.244112296
3.92362,4.89473,416.999,0.46686,1.62301,0.287650723,20.64958736,-8.966740012,5.153603613
3.94706,4.94366,415.11,0.47184,1.61564,0.292045258,20.66326692,-8.843420974,5.293754924
3.88747,4.87862,1107.36,0.61702,1.29691,0.475761618,30.81433937,-8.641941451,4.450492225
3.89845,4.90885,1123.87,0.62276,1.28693,0.483911324,30.1962653,-8.67130721,4.530663047
4.26379,5.5138,808.591,0.54808,1.61573,0.339215092,45.04634953,-8.312862302,4.159106088
4.23311,5.47175,780.545,0.5449,1.66186,0.327885622,37.50295482,-8.543643206,4.767929786
4.19271,5.40684,738.853,0.54004,1.71304,0.315252417,40.57846935,-8.465730473,4.541459558
4.34633,7.2534,832.347,0.57672,1.24385,0.463657193,23.88959444,-8.602193094,5.566554943
4.94123,5.93474,1533.76,0.59878,1.12209,0.53362921,22.48422929,-8.33019842,5.590629548
4.15785,5.18747,473.301,0.53474,1.04558,0.511429063,27.53534754,-8.3587335,4.841872536
4.84545,6.70756,1816.55,0.64956,1.15517,0.562306847,38.98815721,-7.64102429,5.460886669
5.74465,6.60931,1225.68,0.60488,1.16881,0.517517817,43.64169584,-8.311699815,5.054459776
3.75623,5.02137,400.871,0.52314,1.79998,0.290636563,29.51953781,-7.991722887,5.226149371
4.36093,5.51379,379.088,0.44002,1.7785,0.247410739,22.88139433,-7.875211366,5.527463122
4.30835,5.46839,357.793,0.4356,1.80799,0.240930536,23.47179932,-7.806974444,5.512683834
4.21783,5.39984,346.389,0.42988,1.8431,0.23323748,24.58772477,-7.77103683,5.46883846
5.70962,7.40414,660.613,0.49776,1.17288,0.424391242,18.59509984,-8.448537522,5.705216424
4.05594,6.19427,608.921,0.488,1.18958,0.41022882,28.98261725,-9.04007604,5.089122793
4.84213,6.13171,564.94,0.45872,1.27844,0.358812302,25.86214539,-8.079281417,4.845649752
4.41962,5.63215,3266.68,0.6922,0.709614,0.975459898,18.73034479,-8.04502949,6.008000276
13.53695,14.94628,2266.27,0.71036,0.789914,0.899287771,18.68849392,-8.576463035,5.553435758
3.88793,5.27982,356.265,0.5189,1.92173,0.27001712,26.70327681,-8.521798791,4.633872469
5.56143,7.09926,2952.44,0.71716,0.807372,0.888264641,20.00174996,-8.591418083,5.767498883
4.67136,5.42885,381.86,0.44926,1.36702,0.328641863,23.28440645,-8.228095055,4.766287105
5.80849,9.78657,1111.39,0.5566,0.947194,0.587630412,18.38648604,-9.28629666,5.07165441
3.85894,5.17469,514.799,0.5264,1.5676,0.335799949,30.92077845,-8.661796804,4.917372961
5.90208,7.07203,970.686,0.60388,1.44306,0.418471858,19.95719957,-8.703201766,5.506825235
3.6848,4.19682,281.365,0.49424,1.35995,0.363425126,31.05929699,-8.316050445,5.229855735
3.97403,7.60738,787.876,0.51746,1.31766,0.392711322,22.64323061,-8.594789343,5.478055919
5.17695,5.9118,664.296,0.49168,1.3358,0.368079054,21.77601984,-7.863028491,5.747092592
4.21049,5.58529,536.175,0.55504,1.73559,0.319799031,38.5920685,-8.052446846,4.340777848
4.0827,5.1026,321.126,0.44804,1.64165,0.272920537,31.44876953,-8.758405123,4.577183335
7.21043,8.1309,2955.04,0.70906,0.715898,0.99044836,13.93409936,-8.438560971,5.87336963
4.70003,6.56789,1842.69,0.64936,0.994726,0.652802882,22.53946221,-8.472455329,5.612754966
4.40009,5.23045,1086.26,0.57466,1.19945,0.479102922,27.0089039,-8.318705159,5.191861355
4.01341,5.16976,480.988,0.48218,1.5881,0.303620679,20.34625047,-8.913096609,5.2794294
6.47014,7.41428,2257.4,0.6624,0.816351,0.811415678,19.64446088,-8.386298914,5.93597912
3.82611,5.87643,1078.63,0.56336,1.02895,0.547509597,26.79387384,-8.156617976,5.355272692
3.72946,6.3031,689.556,0.51672,1.09859,0.470348356,25.63119772,-8.335411661,5.05390446
4.14343,7.17756,1637.07,0.59258,0.93657,0.632712985,19.75359836,-8.609634554,5.633454723
4.73774,6.46497,1534.47,0.59666,0.941841,0.633503957,23.99692445,-8.256587385,5.712794548
5.45118,6.46968,1123.13,0.5422,1.037,0.522854388,25.80820304,-8.135699339,5.077997458
4.24064,4.75114,310.157,0.43404,1.78595,0.24303032,30.65979265,-8.503920709,4.34693729
4.24278,5.97954,759.477,0.49494,1.30449,0.379412644,44.4314029,-8.58584358,4.906559188
4.18127,5.96324,1751.03,0.60948,0.988783,0.616394093,32.01168915,-8.249785346,5.641639736
3.87203,5.63872,932.076,0.56508,1.06793,0.529135805,24.99164021,-8.27860202,5.284910951
4.13484,4.67362,111.236,0.40486,1.77433,0.228176269,28.32234236,-7.92450128,4.299152336
4.07473,4.795,1736.46,0.70036,1.13588,0.616579216,13.94796758,-9.585037171,4.905904636
4.56275,5.53493,3384.59,0.75294,0.932577,0.807375691,10.79550039,-9.310154004,5.093293619
3.84363,5.03819,350.667,0.48738,1.81693,0.268243686,21.56509881,-8.978819265,4.887181953
4.12661,5.0332,664.527,0.51396,1.10257,0.466147274,27.32818261,-7.837195313,5.196616996
4.2399,5.00227,621.816,0.515,1.10398,0.466493958,28.38399399,-7.810942943,5.155890251
4.22321,5.15312,476.327,0.47896,1.21722,0.393486798,27.56046587,-8.011033382,5.047383029
4.22878,5.17201,485.677,0.48056,1.2164,0.395067412,27.66203795,-8.025113647,5.062309791
4.23615,5.19102,473.651,0.47992,1.21425,0.39523986,27.57003209,-7.938158486,5.062917025
3.92423,5.53585,1363.64,0.62358,1.23909,0.503256422,19.29420082,-8.216967636,5.903019867
5.87333,8.76636,3555.74,0.74126,0.746336,0.993198774,16.79969125,-7.968880808,6.196450548
6.64746,8.08882,1969.32,0.65574,0.857961,0.764300475,17.70193815,-8.622765182,5.661063852
4.51959,4.69268,215.983,0.40958,1.86097,0.220089523,34.39087946,-6.798846341,5.747586441
4.49829,4.6866,217.594,0.40668,1.86798,0.21771111,34.54760424,-6.942460343,5.755014129
4.6229,4.78598,231.787,0.41206,1.86496,0.220948439,34.86053789,-7.040890375,5.826137018
4.12276,5.10392,1899.92,0.7036,1.12645,0.62461716,12.93773384,-9.532123329,5.035300803
5.28768,6.55692,1112.41,0.53644,0.964561,0.556149378,22.51786187,-8.314762154,5.5069101
3.76645,4.764,217.45,0.4166,2.24785,0.185332651,32.2567978,-9.05772208,4.286934311
4.63079,6.09081,1578.11,0.6162,1.00409,0.613690008,22.15416604,-7.869001063,5.849852674
5.9549,6.35523,3067.29,0.6982,0.780645,0.894388615,18.14886129,-8.251698704,5.928018918
6.75629,8.83948,1743.86,0.63036,0.939688,0.670818399,35.05259049,-8.64362769,5.675391359
4.17724,7.1377,782.02,0.52046,1.24632,0.417597407,28.69605119,-8.635436621,5.201889467
10.39011,11.25458,2141.83,0.69712,0.837465,0.832416877,26.78262733,-7.026604082,5.481771251
14.15107,15.02825,2447.31,0.73902,0.818993,0.902352035,26.94076552,-8.147022861,5.839441943
4.41794,5.70852,609.052,0.5292,1.67395,0.316138475,27.07711415,-7.453977942,5.38358742
4.33438,5.5699,479.813,0.51378,1.93342,0.265736364,27.10017807,-7.586964617,5.544985746
6.48704,6.94577,1610.24,0.6243,1.01181,0.617013076,17.77471179,-7.591466826,6.335543422
6.74283,7.25204,1554.36,0.63084,1.01031,0.624402411,17.63273926,-7.662631739,6.355908773
6.6722,7.08623,1415.71,0.61824,1.02717,0.601886737,17.8273243,-7.698434045,6.282681057
6.67398,7.14051,1511.74,0.62202,1.01557,0.61248363,17.69180584,-7.67304584,6.30464592
6.10481,6.58573,1558.56,0.61984,1.02216,0.606402129,18.05271229,-7.613515011,6.276360015
6.6128,7.08508,1642.83,0.62734,1.00152,0.62638789,17.60043779,-7.661383893,6.369581253
6.41176,6.87071,1618.25,0.62586,1.00146,0.624947577,17.57487494,-7.624758721,6.363176937
3.88626,6.17038,771.313,0.55796,1.0897,0.512030834,30.4623012,-8.560026126,5.134661207
3.92033,4.6872,218.591,0.48568,1.23753,0.392459173,32.86630274,-7.800161602,5.303383328
3.77257,5.49131,884.493,0.5521,1.16939,0.472126493,26.69766051,-8.090849082,5.562986144
5.13969,7.47721,1463.66,0.58642,0.925259,0.633790106,21.59765906,-7.699593019,5.916310352
5.23786,5.79357,954.734,0.5643,1.42202,0.396829862,21.54854893,-7.495095134,5.999223819
5.52341,9.19521,2015.37,0.64538,0.879294,0.733975212,21.1323274,-8.414763529,5.755556902
5.2438,7.48898,781.097,0.6258,1.02061,0.613162716,19.35273089,-8.347679696,5.563885366
4.86526,7.42959,565.983,0.52134,1.59483,0.326893776,24.37453926,-8.78395011,5.567519281
6.01818,8.71773,1209.68,0.63552,1.33605,0.475670821,15.75470062,-8.742175528,5.720435078
5.83377,8.6676,1201.12,0.63344,1.34426,0.471218365,15.83244328,-8.721364697,5.774847945
6.31963,9.11936,1470.49,0.64542,1.11347,0.579647409,15.55348418,-8.748227119,5.68137232
3.97754,6.18145,2300.91,0.66286,0.943184,0.7027897,40.46151439,-7.671667256,5.751268609
7.53546,24.1004,3286.62,0.78752,0.570649,1.380042723,39.52760187,-8.69611777,5.314680086
6.75259,23.87439,3213.6,0.79352,0.54542,1.454878809,39.59977421,-8.396021691,5.29097747
5.26119,6.84955,1713.55,0.6178,0.91964,0.671784611,24.65323362,-8.132563872,5.670061379
8.48639,9.04728,1898.32,0.66838,0.87931,0.760118729,21.9826554,-7.777572697,5.848368918
5.32108,7.0561,890.553,0.55636,1.40869,0.394948498,42.16151857,-8.207594574,4.944729272
3.70736,4.08842,229.005,0.4747,1.02254,0.464236118,35.39119012,-8.682267232,4.066561017
10.51321,18.94727,1771.4,0.7951,1.00603,0.790334284,20.02345116,-8.731928933,5.711447304
10.34053,10.56188,1606.53,0.6606,0.902736,0.731775403,16.370461,-8.460723664,5.774622063
7.02117,7.92311,1334.79,0.58806,1.04215,0.564275776,19.85037478,-8.393259491,5.784384175
4.17711,5.42105,1991.4,0.61692,0.867442,0.711194524,24.89198535,-7.700468351,5.745311704
3.897,4.92906,1043.25,0.57606,1.27844,0.450596039,23.5775888,-8.076517861,5.532258292
4.5721,5.98483,1927.8,0.63406,0.945356,0.670710293,21.9347748,-7.866177515,5.825199932
4.53541,6.46265,1551.65,0.58576,1.0284,0.56958382,20.90472394,-8.103203435,5.698680461
3.73672,5.22329,790.6,0.54754,0.962226,0.569034717,27.60580864,-8.385374476,5.10261724
3.77657,4.48976,224.153,0.48546,1.63203,0.297457767,28.84156448,-9.023959007,4.70981956
7.9821,15.02646,3701.88,0.81106,0.595037,1.36304129,10.61506702,-8.885151181,5.38849546
7.67619,8.14433,1334.6,0.66568,1.22499,0.543416681,21.71388097,-8.753921489,5.60386869
6.41603,18.775,3508.39,0.76482,0.610707,1.252351782,17.08782684,-8.303721123,5.887110152
7.69354,8.87098,973.885,0.55986,1.40672,0.39798965,14.84320958,-9.140350819,5.457817857
4.72231,5.82674,468.225,0.5587,1.30832,0.427036199,17.07543347,-9.400794662,4.908670904
16.71746,16.78888,1961.59,0.77044,0.713223,1.080223156,15.6726262,-8.096378012,6.140659668
6.47099,8.24333,2179.07,0.66502,0.864634,0.769134686,17.98833624,-8.500667183,5.849248357
4.38483,6.15862,1370.87,0.60726,1.07794,0.56335232,23.05049542,-8.386919492,5.389283336
6.43648,6.91507,776.782,0.5279,1.15816,0.455809215,24.45538694,-7.725354797,5.900676144
19.56277,24.11444,2769.19,0.85352,0.396669,2.151718435,12.68580714,-8.504694081,5.553905793
6.5918,11.77864,2699.15,0.73976,0.794772,0.930782665,26.59730397,-8.861812403,5.267053587
10.12824,14.29207,2649.84,0.77246,0.648977,1.190273307,27.33905794,-8.891131951,5.27621051
8.72571,12.47571,2728.65,0.75322,0.678618,1.109932245,26.81559252,-8.950739945,5.317550302
7.62193,11.30323,2996.36,0.7445,0.677748,1.098490885,26.30224686,-8.826302497,5.216447187
7.19983,12.36076,2899.65,0.74754,0.687816,1.086831362,26.60379888,-8.87565543,5.158326174
8.4918,11.02963,2775.46,0.73292,0.735801,0.996084539,26.12740007,-9.034264662,5.179796447
9.14708,11.82924,2808.05,0.74898,0.688549,1.087765722,26.07273453,-8.892174514,5.230024687
6.59467,11.54376,2988.57,0.73652,0.708658,1.039316567,26.90600412,-8.84705079,5.352574988
8.43938,11.4181,3086.27,0.7373,0.695103,1.060706111,22.95148171,-8.457406072,5.838758665
6.15217,12.20585,2577.21,0.70956,0.793444,0.894278613,16.97173489,-8.941045944,5.420225214
5.19047,10.81396,2196.41,0.73196,0.995074,0.735583484,12.95883783,-8.957726233,5.545407183
4.2919,4.6846,428.223,0.4655,1.31892,0.352940284,29.50178231,-7.476226652,4.906930811
9.15991,17.5271,4124.42,0.80388,0.493165,1.630042683,16.49019675,-8.864696295,5.324715345
14.45168,16.95031,3152.87,0.82286,0.50204,1.639032746,14.22802045,-8.73131683,5.384700732
8.74134,21.37941,4439.7,0.82442,0.420413,1.960976468,15.6694002,-8.632291739,5.473394279
4.60356,8.83209,2147.85,0.6528,0.894333,0.729929456,19.81596598,-8.262338749,5.929671258
4.64589,5.46454,959.73,0.52802,1.16038,0.45504059,28.70348513,-8.157268255,5.252445647
4.62581,5.66684,950.925,0.52422,1.17377,0.446612198,27.58944471,-8.175501353,5.317474829
4.65074,5.66299,924.954,0.53938,1.30634,0.41289404,24.19855492,-8.220921285,5.350240091
8.47189,17.75046,4797.36,0.79004,0.458587,1.722770161,18.32628247,-8.696930471,5.42466402
8.58252,21.33814,4642.34,0.82328,0.403686,2.039406866,14.95157628,-8.595078563,5.45988505
10.49588,25.24149,5543.64,0.87108,0.291153,2.991829038,13.22143254,-8.60254597,5.427701042
8.81904,10.86981,3383.5,0.75616,0.665683,1.135916044,21.90930425,-8.617653228,5.595606064
8.95533,10.97224,3307.78,0.75668,0.663582,1.14029615,22.95025781,-8.671335335,5.647667407
7.63115,21.77625,4456.81,0.82692,0.452533,1.827314251,13.99506871,-8.574288823,5.543652578
10.79351,11.87679,1419.49,0.65456,1.06888,0.612379313,21.95557789,-8.552142123,5.89864328
10.03888,17.63143,1647.88,0.69026,0.751788,0.918157779,28.20032739,-8.863189364,5.36762074
5.9743,7.4254,1928.96,0.69778,1.40157,0.497855976,24.46540777,-8.431897301,5.973716737
5.4202,9.61179,2525.84,0.70412,0.666698,1.056130362,16.92766161,-8.523945555,5.720413944
5.39631,9.7447,2552.1,0.70632,0.66078,1.068918551,17.15589954,-8.509181305,5.727582549
5.38216,9.71412,2474.06,0.70686,0.667627,1.058764849,17.22323438,-8.484783797,5.716740199
5.45923,9.71962,2458.67,0.70608,0.665822,1.060463607,17.50040654,-8.544996291,5.720949268
6.63779,8.05832,1095.26,0.61032,1.47307,0.414318396,16.64741779,-8.866834998,5.688566334
6.74383,8.53606,1227.06,0.6312,1.39796,0.451515065,15.53401074,-8.87852294,5.635645256
6.78307,8.49651,1227.28,0.6283,1.40015,0.448737635,15.57863756,-8.88469239,5.684656447
19.6462,27.62636,4479.93,0.87038,0.319125,2.727395221,14.47311528,-8.514342391,5.498071528
8.65245,9.33807,1101.49,0.62566,1.33968,0.467021975,18.46183894,-8.062949213,6.359370758
26.8915,28.38912,4330.91,0.86968,0.324235,2.68225207,13.461502,-8.481336279,5.50443571
26.5894,28.056,4872.66,0.87052,0.284192,3.063140412,13.24787285,-8.407510332,5.53954249
8.6768,8.83227,1876.71,0.67246,0.846692,0.79422033,19.18516241,-8.321137533,5.724627994
5.12978,5.63389,2074.77,0.66092,1.03186,0.640513248,17.66767428,-8.348318891,5.953236594
3.68585,5.40649,226.313,0.46966,1.18993,0.394695486,27.73135886,-8.49230046,4.810651585
3.98828,4.78374,607.51,0.5199,1.2488,0.416319667,27.30105506,-7.515495941,5.63141018
3.89264,5.48014,994.666,0.58622,1.114,0.526229803,27.72361473,-8.060634741,5.269193686
5.04936,7.20433,380.505,0.43506,1.89362,0.229750425,21.28343535,-8.641930087,5.562859763
8.57778,11.26671,4087.84,0.7968,0.544352,1.463758744,11.76255557,-8.538845569,5.670906719
4.9693,7.56056,2225.05,0.6369,0.853165,0.746514449,18.0919661,-8.421572692,5.83833158
5.51475,6.6136,467.709,0.4665,2.20984,0.211101256,18.77963511,-8.867926402,5.708711555
11.09496,12.8466,1967.31,0.6925,0.704786,0.982567758,21.66581225,-8.949668791,5.317669259
7.48583,9.92059,1118.24,0.5647,1.01231,0.557833075,22.10798953,-9.098511449,5.316632888
6.03574,6.92889,2307.33,0.65556,0.751805,0.871981431,25.0254608,-8.412603599,5.676543732
4.85353,5.87095,599.756,0.49236,1.43918,0.34211148,22.73137936,-8.842942316,5.191352484
5.27198,6.2294,1301.09,0.62858,1.14554,0.548719381,20.16272828,-7.949963903,5.95474972
4.22522,4.65844,174.307,0.39166,1.94999,0.200852312,30.51252566,-8.26375461,4.458930274
3.96901,4.9428,397.37,0.46386,1.63196,0.284234908,20.63184758,-8.840914799,5.346855397
3.91959,4.91458,371.211,0.46198,1.63925,0.281824005,20.84571175,-8.860469795,5.241416203
3.8959,4.89442,358.142,0.46416,1.64878,0.281517243,21.69649534,-8.830907299,5.319725864
9.82723,10.25461,997.71,0.57396,1.07189,0.535465393,17.52616258,-8.315692644,6.073115586
9.92334,10.34811,998.311,0.57372,1.06947,0.536452635,17.53469753,-8.283786257,6.062869469
9.82936,10.26924,997.512,0.58698,1.05391,0.556954579,21.0430747,-8.333341621,6.050303298
9.65715,10.25508,981.732,0.57158,1.06872,0.534826709,19.14650895,-8.36499619,6.018693687
9.86894,10.30863,994.204,0.57346,1.07331,0.534291118,17.98529573,-8.342874036,6.027753844
5.51402,13.89765,2141.49,0.73214,0.824207,0.888296265,16.75562566,-8.857552799,5.542112865
4.73463,5.21702,808.04,0.51112,1.1388,0.448823323,26.83461365,-6.737059677,5.912866055
5.98977,9.1487,1449.51,0.59132,0.92582,0.638698667,20.48197568,-7.706115443,5.988791564
3.66008,9.63598,928.981,0.61576,1.01082,0.609168794,21.90866282,-8.642466041,5.513344084
4.66172,5.75292,347.817,0.4715,1.28873,0.365864068,26.10240588,-8.286865301,5.184251055
5.13094,6.957,638.898,0.5275,1.57886,0.33410182,23.46373012,-8.483334468,5.478191515
5.09054,6.88318,599.889,0.531,1.58969,0.334027389,28.60458033,-8.471219081,5.201976535
6.39579,6.80122,1116.3,0.56292,1.29813,0.433639158,29.42846315,-7.550734533,5.710786491
9.17861,18.69262,2936.83,0.79786,0.606595,1.315309226,14.12979364,-8.83729803,5.445409933
4.1274,6.10079,1297.66,0.58662,1.15948,0.505933694,22.00451823,-8.661613419,5.60290382
6.43314,9.51377,2362.65,0.66126,0.798695,0.827925554,20.15711404,-8.575267816,5.727688616
4.37137,6.90146,1290.73,0.58204,0.999683,0.582224565,25.01221354,-8.511329443,5.216985193
4.72909,10.62231,2109.06,0.65868,0.840025,0.78411952,20.78738129,-8.399805779,5.512549632
3.73021,4.48882,702.333,0.56522,1.13994,0.495833114,29.040031,-8.420533532,4.762628812
4.73833,8.20846,2207.24,0.6527,0.84105,0.776053742,17.58457181,-8.290162489,5.98073801
4.51221,5.58552,732.461,0.52268,1.29905,0.402355568,27.51186862,-7.078804935,5.660512092
5.03456,6.36969,1258.86,0.64356,1.44309,0.445959711,18.52411298,-8.445671558,5.853021737
6.13907,7.41883,510.741,0.57702,1.79616,0.321252004,23.53761249,-8.625441435,5.488741644
15.75155,15.8468,2019.71,0.75942,0.656923,1.156025896,22.37560552,-8.511718547,5.570835771
7.0978,7.50467,1516.23,0.62638,1.02131,0.613310356,17.27025502,-7.631857013,6.381355259
4.88151,6.1601,1656.54,0.58046,0.959179,0.605163374,21.96738958,-7.854952714,5.699582914
6.00289,6.336,197.325,0.37702,2.30777,0.163369833,37.24505778,-8.290832081,4.22056463
7.4129,7.85155,1704.51,0.63386,0.988066,0.64151585,17.22601604,-7.644039926,6.403993923
6.12054,6.66565,1535.76,0.61508,1.03261,0.595655669,18.1472986,-7.632902139,6.307649093
5.71486,6.08117,1429.3,0.6051,1.0654,0.567955697,19.08558485,-7.537975838,6.232281199
6.11727,6.63074,1496.53,0.61994,1.03639,0.598172503,18.28431759,-7.582759233,6.257281326
5.2162,6.68812,1745.8,0.65822,1.12906,0.582980532,17.85892582,-8.140600628,6.052524485
