PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CO2,N1bar_CO2
4.21601,4.97799,313.69,0.48068,1.53207,0.313745455,43.58974359,33.33333333,0,20.51282051,0,2.564102564,37.35733696,2.06935565
9.89769,10.10107,1308.1,0.60726,1.02317,0.59350841,47.05882353,28.95927602,9.049773756,11.31221719,0,3.619909502,25.38305028,3.53162022
5.78938,6.93743,1149.02,0.54196,1.14165,0.474716419,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,21.31248356,4.416513916
5.59501,6.24477,1005.23,0.52626,1.19392,0.440783302,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,23.43466399,4.252676816
5.49275,6.20964,955.494,0.5279,1.19566,0.441513474,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,22.05374907,3.771678696
5.73918,6.47898,1033.77,0.53274,1.16985,0.455391717,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,22.01787159,4.262372492
5.40754,6.29424,986.152,0.5257,1.19809,0.438781728,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,23.54491459,4.253718952
5.83765,6.59897,1086.17,0.5368,1.15867,0.463289806,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,21.65542258,4.291291762
5.70328,6.32198,1015.15,0.52608,1.18747,0.443025929,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,21.64339652,3.926279867
5.65537,6.40452,1034.65,0.53292,1.17792,0.452424613,37.83783784,21.62162162,5.405405405,27.02702703,0,8.108108108,21.58591343,4.000567632
8.36752,9.32517,716.851,0.59946,0.982387,0.610207586,45.16129032,38.70967742,1.612903226,12.90322581,0,1.612903226,26.39764464,4.601696352
6.30977,7.91316,1470.27,0.64896,1.24187,0.522566774,38.83495146,31.06796117,15.53398058,0,3.883495146,6.796116505,14.40252012,1.269825277
3.87698,5.91571,450.292,0.57418,0.866172,0.662893744,39.50617284,49.38271605,9.87654321,0,0,1.234567901,25.39751234,6.120588423
3.93075,5.92167,1162.63,0.58732,0.871868,0.673634082,39.50617284,49.38271605,9.87654321,0,0,1.234567901,24.29916668,5.747023901
4.32228,6.00836,2319.05,0.68348,0.799722,0.85464699,46.15384615,20.51282051,0,30.76923077,0,2.564102564,19.19916319,4.44181154
4.33549,6.01151,2318.12,0.6848,0.794607,0.861809674,48.64864865,16.21621622,0,32.43243243,0,2.702702703,19.13377457,4.022519175
4.25115,4.82032,471.033,0.48978,1.27602,0.383834109,37.5,50,10,0,0,2.5,26.17310639,2.437019022
4.35876,4.99291,499.76,0.4878,1.27773,0.381770797,37.5,50,10,0,0,2.5,25.94313842,2.468516144
6.87272,10.89201,3087.28,0.75016,0.722737,1.037943263,52.94117647,17.64705882,0,23.52941176,0,5.882352941,17.7284263,2.429870706
3.85397,5.84014,651.999,0.5233,1.503,0.348170326,29.62962963,29.62962963,0,37.03703704,0,3.703703704,45.0995862,5.449441015
5.75569,9.16707,2443.85,0.72936,0.884237,0.824846732,35.29411765,17.64705882,17.64705882,20.58823529,0,8.823529412,12.43129218,1.047644851
10.6662,12.21539,4621.92,0.82578,0.463781,1.780538659,53.93258427,26.96629213,0,14.60674157,0,4.494382022,12.02773258,1.209816157
3.8636,4.95462,419.322,0.48308,1.17037,0.412758358,43.63636364,40,7.272727273,7.272727273,0,1.818181818,29.65323503,2.933062761
7.73253,8.93677,1534.47,0.61018,0.94358,0.64666483,51.1627907,30.23255814,6.976744186,9.302325581,0,2.325581395,21.63262388,3.257710491
7.13769,8.30406,1458.88,0.59606,0.977056,0.610057151,51.1627907,30.23255814,6.976744186,9.302325581,0,2.325581395,23.23052919,3.725525881
7.37969,8.44223,1439.64,0.59782,0.972998,0.614410307,51.1627907,30.23255814,6.976744186,9.302325581,0,2.325581395,22.39831309,3.558425015
7.09842,8.04827,1440.66,0.59318,0.982079,0.604004362,51.1627907,30.23255814,6.976744186,9.302325581,0,2.325581395,23.72936675,3.889630876
7.49178,8.31415,1480.4,0.60074,0.960232,0.625619642,51.1627907,30.23255814,6.976744186,9.302325581,0,2.325581395,22.06951362,3.373464675
7.73882,9.08651,1537.62,0.6123,0.939446,0.651767105,51.1627907,30.23255814,6.976744186,9.302325581,0,2.325581395,21.72429818,3.217881817
3.83063,4.68867,641.91,0.5329,1.17021,0.455388349,51.11111111,26.66666667,8.888888889,0,8.888888889,2.222222222,33.87324067,4.965810348
5.04977,6.94508,1667.7,0.59756,0.848313,0.704409811,44.87179487,38.46153846,0,14.1025641,0,2.564102564,22.76079348,5.222779785
3.64403,6.33711,594.634,0.49224,1.43118,0.343939966,54.90196078,25.49019608,1.960784314,15.68627451,0,1.960784314,28.08115532,4.36239095
7.8304,8.65239,3051.99,0.7382,0.77452,0.95310644,46.93877551,20.40816327,0,26.53061224,0,6.12244898,14.23100705,1.665840552
4.35866,8.62654,1105.82,0.5445,1.08466,0.502000627,40,36.36363636,7.272727273,0,11.81818182,1.818181818,29.4145197,4.018969945
4.35938,5.14759,1109.55,0.5593,1.09987,0.508514643,44.44444444,30.55555556,5.555555556,16.66666667,0,2.777777778,22.84528236,3.627458681
3.94966,4.69226,345.206,0.4388,1.56841,0.279773784,41.02564103,30.76923077,5.128205128,17.94871795,0,5.128205128,26.44897498,2.12011868
4.89061,5.50745,1139.92,0.58316,1.25128,0.466050764,45.45454545,9.090909091,0,36.36363636,0,9.090909091,27.42229134,5.926594313
4.00684,5.70065,564.198,0.51958,1.58378,0.328063241,47.16981132,22.64150943,0,22.64150943,0,5.660377358,24.18679022,2.665279712
3.72145,4.78879,208.68,0.4084,1.33861,0.305092596,50,34.375,6.25,7.8125,0,1.5625,28.92224398,1.585770255
3.7877,5.22769,856.866,0.53256,1.25606,0.423992484,44.44444444,11.11111111,5.555555556,33.33333333,0,5.555555556,33.19297936,5.149017002
3.84167,5.32208,733.601,0.52318,1.29298,0.404631162,41.02564103,15.38461538,5.128205128,33.33333333,0,5.128205128,38.32598699,4.281875558
14.05,36.15,3194.15,0.84,0.43,1.953488372,46.15384615,23.07692308,0,25,0,5.769230769,32.22321214,6.687978788
3.65933,5.43724,766.352,0.53672,1.22157,0.439369009,44.44444444,11.11111111,5.555555556,33.33333333,0,5.555555556,34.10316179,4.666070081
3.68876,5.19645,490.416,0.48814,1.07382,0.454582705,36.36363636,47.72727273,6.818181818,7.954545455,0,1.136363636,26.41160709,2.840860709
4.36229,5.75405,434.125,0.53696,1.52699,0.351646049,38.0952381,19.04761905,19.04761905,9.523809524,9.523809524,4.761904762,34.34245773,2.73752283
6.84892,8.59093,1576.15,0.64024,1.01269,0.632217164,41.86046512,23.25581395,11.62790698,18.60465116,0,4.651162791,18.36316428,4.231127596
4.52515,6.13875,1493.41,0.59662,0.993468,0.600542745,50.45045045,30.63063063,0,14.41441441,0,2.702702703,23.06840323,4.682602735
4.59373,7.22618,1828.79,0.63454,0.965963,0.656898867,48.69565217,29.56521739,0,15.65217391,0,4.347826087,20.6916731,4.311894161
4.84122,7.00262,1423.64,0.6081,1.05423,0.5768191,51.37614679,29.35779817,0,14.67889908,0,2.752293578,20.21147313,3.82088899
7.6444,11.00214,3428.42,0.7599,0.618366,1.228883865,49.77777778,29.33333333,0,15.11111111,0,4,15.27541254,1.831422769
4.24381,5.23174,113.569,0.43358,1.86723,0.232204924,47.36842105,15.78947368,0,31.57894737,0,5.263157895,27.82224561,1.621254421
5.04848,6.66002,1843.49,0.6398,0.964914,0.663064273,50.45045045,28.82882883,0,16.21621622,0,4.504504505,19.24832313,4.055608516
8.90439,11.42925,2223.6,0.7661,0.968512,0.791007236,47.05882353,23.52941176,0,23.52941176,0,5.882352941,14.604819,1.092689927
9.07717,10.66695,2190.82,0.76578,0.975199,0.785255112,47.05882353,23.52941176,0,23.52941176,0,5.882352941,14.46254163,1.098017646
4.30728,6.57238,1065.49,0.57762,1.26099,0.45806866,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,26.00573567,4.379118216
4.17882,5.59305,385.068,0.52662,1.53138,0.343885907,38.0952381,19.04761905,19.04761905,9.523809524,9.523809524,4.761904762,33.52562433,2.632130795
4.9999,7.18693,382.807,0.43326,1.91678,0.22603533,26.96629213,33.70786517,6.741573034,26.96629213,0,5.617977528,21.5220458,1.229365803
5.0904,7.36476,417.439,0.44926,1.82236,0.246526482,26.96629213,33.70786517,6.741573034,26.96629213,0,5.617977528,20.55271173,1.249444643
4.20373,6.56154,1298.13,0.62504,1.08955,0.573668028,44.44444444,22.22222222,0,27.77777778,0,5.555555556,20.67070458,4.102158736
3.9125,4.92581,465.067,0.5106,1.40546,0.363297426,31.70731707,39.02439024,4.87804878,14.63414634,0,4.87804878,25.11160194,1.816872864
5.21899,5.64492,1481.39,0.6254,1.05864,0.590757954,31.70731707,39.02439024,4.87804878,14.63414634,0,4.87804878,20.03626379,3.636518727
3.68155,5.17696,367.182,0.48974,1.45357,0.336922198,31.70731707,39.02439024,4.87804878,14.63414634,0,4.87804878,26.45194918,1.959547664
5.95602,6.21326,729.698,0.49766,1.24359,0.400180124,35.8490566,41.50943396,3.773584906,15.09433962,0,3.773584906,27.72848382,4.287450945
4.27127,6.49659,1347.59,0.60658,1.11792,0.542596966,47.61904762,9.523809524,0,38.0952381,0,4.761904762,19.14502361,3.357197277
5.43474,10.46212,1605.6,0.62286,0.950984,0.654963701,50.96153846,27.88461538,6.730769231,11.53846154,0,2.884615385,23.40218369,4.976940785
8.87116,9.8373,969.875,0.57238,1.07364,0.533120972,47.70642202,29.35779817,3.669724771,14.67889908,0,0.917431193,31.06247449,2.580053773
6.24854,7.34237,1596.36,0.61886,0.908904,0.68088599,50,36.36363636,2.272727273,9.090909091,0,2.272727273,26.3166827,4.722577181
5.22989,9.48905,1808.31,0.6674,0.968985,0.688761952,41.55844156,20.77922078,20.77922078,10.38961039,1.298701299,5.194805195,23.34390118,5.059361901
3.86782,5.37464,1870.73,0.6346,0.948704,0.668912538,46.66666667,30,3.333333333,16.66666667,0,3.333333333,22.82763536,7.177508408
4.8868,5.91842,910.212,0.5532,1.15127,0.480512825,46.51162791,32.55813953,9.302325581,9.302325581,0,2.325581395,23.0783072,3.685696562
4.43244,5.22451,689.983,0.52618,1.2284,0.428345816,46.51162791,32.55813953,9.302325581,9.302325581,0,2.325581395,26.52230018,3.617580606
4.30122,4.60907,281.671,0.39598,1.97594,0.200400822,42.85714286,14.28571429,0,33.33333333,0,9.523809524,27.61542307,1.599639977
12.87,14.1,2228.79,0.8,0.81,0.987654321,34.61538462,19.23076923,0,30.76923077,0,15.38461538,20.81639707,1.758517037
7.10723,9.16435,1785.58,0.71672,1.34842,0.531525786,22.05882353,10.29411765,0,44.11764706,0,23.52941176,21.42123605,2.559793491
4.22527,7.96797,2299.7,0.67772,0.946948,0.715688718,41.17647059,17.64705882,11.76470588,23.52941176,0,5.882352941,17.89631002,3.641835058
9.08154,9.76423,2457.06,0.73812,0.802832,0.91939534,43.33333333,16.66666667,6.666666667,26.66666667,0,6.666666667,12.8254282,1.153088437
19.3368,19.79872,1528.3,0.69486,0.704653,0.986102379,54,30,0,13,0,3,41.33815339,3.17800402
4.20657,5.38643,847.142,0.55426,1.10966,0.499486329,51.28205128,25.64102564,5.128205128,15.38461538,0,2.564102564,27.43192592,5.33192197
3.99735,4.64307,462.848,0.46236,1.33375,0.346661668,51.28205128,25.64102564,5.128205128,15.38461538,0,2.564102564,27.84333812,2.477329764
5.37715,6.43933,1005.64,0.6692,1.49915,0.446386286,30,0,0,60,0,10,30.3301576,6.161607906
9.42284,13.86987,3129.13,0.77574,0.653017,1.18793232,44.06779661,23.72881356,6.779661017,20.33898305,0,5.084745763,17.58979558,2.593478562
4.08974,4.44244,187.567,0.46672,2.43122,0.191969464,11.11111111,22.22222222,22.22222222,27.77777778,0,11.11111111,27.43179948,1.360802578
4.17617,5.14144,544.588,0.4835,1.21667,0.397396172,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,27.41792676,3.934563347
4.19464,5.14979,458.406,0.44252,1.33255,0.3320851,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,28.21154983,2.629523554
4.21896,5.18004,470.193,0.44602,1.32716,0.336071009,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.93283907,2.635158425
4.24053,5.18944,475.904,0.45354,1.30519,0.347489638,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.41214374,2.637374148
4.26413,5.21651,475.679,0.45476,1.30724,0.347877972,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.60745682,2.641513751
4.21182,5.21198,469.638,0.45516,1.3182,0.34528903,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.83044816,2.744520263
4.20625,5.17671,465.806,0.45174,1.3234,0.341348043,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.96336427,2.657284182
4.19232,5.18455,463.163,0.4517,1.32508,0.340885079,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,28.06010854,2.673436299
4.2044,5.10253,688.026,0.52112,1.08974,0.478205811,49.48453608,37.11340206,12.37113402,0,0,1.030927835,27.30029627,4.804517253
4.22957,5.18183,462.543,0.44602,1.32225,0.337318964,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.84029916,2.68747913
4.23494,5.19278,462.454,0.4463,1.31978,0.338162421,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.85463121,2.661620636
4.1838,5.11048,432.637,0.44202,1.33097,0.332103654,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,28.15611448,2.57847895
4.16078,5.12951,497.637,0.48528,1.20914,0.401343103,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,27.47378428,3.60650789
4.14989,5.13643,493.337,0.48544,1.20422,0.40311571,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,27.35915462,3.599359772
4.11286,5.03837,651.17,0.51576,1.09856,0.469487329,49.48453608,37.11340206,12.37113402,0,0,1.030927835,27.44390439,4.584260618
4.16408,5.11629,496.29,0.48534,1.20453,0.402928943,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,27.57730001,3.607050578
4.1448,5.10846,500.794,0.48324,1.20766,0.400145736,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,27.71115563,3.62307561
4.15972,5.11945,495.45,0.48482,1.20367,0.402784816,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,27.52760073,3.633510075
4.15589,5.06142,410.056,0.44294,1.33775,0.331108204,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,27.82410297,2.302830307
4.2274,5.18521,710.574,0.52506,1.07871,0.48674806,49.48453608,37.11340206,12.37113402,0,0,1.030927835,26.98838302,4.957039967
4.14844,5.07705,452.586,0.44634,1.32658,0.336459166,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,28.27755574,2.629979631
4.14733,5.07722,507.094,0.4848,1.20629,0.401893409,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,27.85632018,3.685107606
4.13768,5.06728,446.329,0.44662,1.32981,0.33585249,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,28.33041213,2.639284866
4.15333,5.07375,452.563,0.4458,1.32574,0.336265029,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,28.11844788,2.609553435
5.02172,6.11473,933.45,0.52766,1.11848,0.471765253,45.23809524,35.71428571,4.761904762,11.9047619,0,2.380952381,21.73432546,2.728606044
8.04507,8.8545,2063.91,0.68774,0.943263,0.729107365,53.52112676,25.35211268,0,16.90140845,0,4.225352113,18.85387896,2.368713148
11.03925,13.60446,3327.56,0.78654,0.644518,1.220353815,44.35797665,23.3463035,7.003891051,15.56420233,3.501945525,3.891050584,19.47385288,2.308724495
13.19796,24.78598,4947.46,0.87136,0.313235,2.781809185,55.55555556,27.77777778,2.777777778,11.11111111,0,2.777777778,12.49696354,1.565639181
6.35591,10.98199,3296.94,0.73154,0.660572,1.107434163,55.55555556,27.77777778,2.777777778,11.11111111,0,2.777777778,17.59080801,3.607821579
12.98274,23.06458,4838.56,0.86456,0.330655,2.614689026,55.55555556,27.77777778,2.777777778,11.11111111,0,2.777777778,12.73719655,1.640218087
5.7276,6.88265,1611.77,0.62392,1.02354,0.609570706,40.74074074,29.62962963,3.703703704,14.81481481,7.407407407,3.703703704,19.89277303,4.229270624
5.1746,5.7945,720.338,0.50562,1.16161,0.435275178,40,40,8.888888889,8.888888889,0,2.222222222,26.81797608,3.454302119
3.72101,4.76792,1053.42,0.60996,1.08324,0.563088512,43.47826087,21.73913043,13.04347826,17.39130435,0,4.347826087,23.52050057,5.582949629
5.39567,7.38904,1219.07,0.5702,1.09901,0.518830584,50.90909091,29.09090909,0,14.54545455,0,3.636363636,19.31540921,3.828145903
6.73,16.55,2814.27,0.76,0.77,0.987012987,34.17721519,11.39240506,15.18987342,31.64556962,0,7.594936709,17.76455615,1.582440877
4.65956,6.41327,1535.34,0.62906,1.12783,0.557761365,32.87671233,21.91780822,24.65753425,10.95890411,0,6.849315068,20.47954706,3.442737391
12.10423,18.23146,2275.9,0.74336,0.765487,0.971094218,37.5,18.75,14.0625,18.75,0,6.25,14.68970601,1.056059314
12.14323,13.84583,2768.28,0.76258,0.658889,1.157372486,42.6035503,24.85207101,11.83431953,14.20118343,0,4.733727811,17.58968724,1.487735854
4.53426,6.95809,806.815,0.50894,1.13212,0.449545985,52.27272727,34.09090909,2.272727273,9.090909091,0,2.272727273,25.33132857,4.023167587
4.64204,5.78941,747.823,0.51762,1.32315,0.391202811,48.69565217,27.82608696,0,13.91304348,0,2.608695652,23.75444283,3.345966645
10.88776,11.70127,1638.11,0.6523,0.905898,0.720058991,44.44444444,11.11111111,0,33.33333333,0,11.11111111,22.11051032,5.953232827
5.0291,8.2837,1472.76,0.65304,1.3243,0.493120894,30.76923077,0,0,61.53846154,0,7.692307692,24.38959635,4.071091915
4.04808,4.60112,422.954,0.4321,1.41467,0.305442259,37.03703704,37.03703704,7.407407407,14.81481481,0,3.703703704,28.3547199,2.256512633
3.70955,4.3926,198.682,0.41538,1.4951,0.27782757,36,36,8,16,0,4,32.51400845,2.277845561
5.49258,8.41938,1657.31,0.64074,1.03412,0.619599273,41.02564103,28.20512821,2.564102564,23.07692308,0,5.128205128,22.01705686,3.921906037
4.59988,5.9608,1278.73,0.58256,1.18841,0.490201193,35.55555556,33.33333333,2.222222222,24.44444444,0,4.444444444,24.4511446,4.471662558
5.35278,6.22483,182.698,0.41064,1.6905,0.242910382,37.14285714,28.57142857,17.14285714,11.42857143,0,5.714285714,24.10985924,0.704591675
4.1602,7.73235,1013.57,0.58146,1.08482,0.535996755,37.5,37.5,0,21.875,0,3.125,29.75311446,4.728779807
4.82152,5.11656,283.425,0.42474,1.96915,0.215697128,46.34146341,14.63414634,0,19.51219512,14.63414634,4.87804878,23.38555172,1.347932499
8.86311,9.22928,2034.56,0.70346,0.986231,0.713281168,51.72413793,24.13793103,0,20.68965517,0,3.448275862,23.33070795,3.758471913
4.58328,5.6202,524.474,0.50516,1.81543,0.278259145,43.90243902,14.63414634,0,29.26829268,0,4.87804878,41.34400983,3.054175486
4.61311,5.63723,653.391,0.5075,1.46954,0.345346163,43.90243902,14.63414634,0,29.26829268,0,4.87804878,40.76202155,3.602727403
4.88882,6.32359,578.504,0.50292,1.12593,0.446670752,33.8028169,41.78403756,17.84037559,5.164319249,0,1.408450704,28.17849913,2.726500044
4.66146,6.0002,357.416,0.48426,1.44047,0.336181941,35.91022444,41.89526185,17.95511222,0,2.743142145,1.496259352,25.5759237,1.456233157
6.74608,13.227,2215.11,0.72426,0.868865,0.833570232,46.15384615,15.38461538,0,30.76923077,0,7.692307692,24.12013237,2.833577387
4.42359,8.09828,2607.82,0.6967,0.85933,0.810747908,42.7184466,27.18446602,0,27.18446602,0,2.912621359,17.27150491,2.514212521
5.8597,6.79191,2100.11,0.65406,0.948194,0.689795548,47.76119403,23.88059701,0,23.88059701,0,4.47761194,20.57595852,2.843170178
10.86073,11.63735,1214.12,0.65836,1.22977,0.535352139,44.44444444,11.11111111,0,33.33333333,0,11.11111111,16.67221598,1.777356995
10.98212,11.75163,1234.42,0.65036,1.19791,0.542912239,44.44444444,11.11111111,0,33.33333333,0,11.11111111,28.42287474,7.011821498
11.03917,11.38312,1247.21,0.6341,1.17282,0.540662676,44.44444444,11.11111111,0,33.33333333,0,11.11111111,22.79669774,4.699167611
11.05994,11.42805,1336.09,0.63804,1.09099,0.584826625,44.44444444,11.11111111,0,33.33333333,0,11.11111111,23.95907666,4.830660301
7.7572,11.72853,2286.7,0.6749,0.760878,0.887001596,45.90163934,26.2295082,3.278688525,19.67213115,0,1.639344262,19.00431745,2.533425749
7.62995,8.13936,1348.68,0.66956,1.21532,0.550933088,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,21.47239609,2.450020823
4.04173,4.60479,130.945,0.43722,1.9832,0.22046188,28.57142857,42.85714286,21.42857143,0,0,7.142857143,31.15782237,1.10168013
4.05137,4.71118,161.24,0.4462,1.96063,0.227579911,28.57142857,42.85714286,21.42857143,0,0,7.142857143,30.61785982,1.127696353
3.90629,4.48519,127.724,0.44026,1.97236,0.223214829,28.57142857,42.85714286,21.42857143,0,0,7.142857143,32.32622409,1.10766205
3.93912,4.45544,113.051,0.43892,1.99203,0.220338047,28.57142857,42.85714286,21.42857143,0,0,7.142857143,32.41593237,1.113026963
9.31362,12.67704,2398.06,0.7234,0.655199,1.104092039,37.36263736,46.15384615,2.197802198,9.89010989,0,2.197802198,20.78277904,1.590873992
3.91222,5.67083,563.649,0.49038,1.17083,0.418831086,50,33.33333333,4.444444444,4.444444444,6.666666667,1.111111111,36.38934565,3.466423308
4.88116,5.59343,1371.16,0.58004,1.10464,0.525094148,47.05882353,35.29411765,3.921568627,11.76470588,0,1.960784314,21.26550312,2.742477364
4.97261,5.7034,1433.79,0.58618,1.0469,0.559919763,47.05882353,35.29411765,3.921568627,11.76470588,0,1.960784314,40.51104404,5.351073683
5.54904,8.76686,2604.01,0.67976,0.758956,0.895651395,53.33333333,31.11111111,4.444444444,8.888888889,0,2.222222222,19.93362159,6.456585168
7.20377,7.38052,1110.14,0.60582,1.33314,0.454430892,44.44444444,22.22222222,0,27.77777778,0,5.555555556,26.50494849,6.775043532
7.1769,7.28809,1079.81,0.60038,1.35972,0.441546789,44.44444444,22.22222222,0,27.77777778,0,5.555555556,26.87069829,6.811369608
7.09442,7.22049,1102.15,0.608,1.32207,0.459884878,44.44444444,22.22222222,0,27.77777778,0,5.555555556,27.80816427,6.644063112
4.97186,7.04903,1928.15,0.66846,1.01719,0.657163362,30.37974684,0,0,60.75949367,0,8.860759494,13.91128897,0.766782104
5.10341,5.73499,868.95,0.55314,1.20537,0.458896438,45.71428571,34.28571429,5.714285714,11.42857143,0,2.857142857,24.31885317,3.848260406
3.64653,5.44422,281.9,0.54788,1.30852,0.418702045,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,28.0881153,4.001996928
3.82437,4.56896,318.261,0.41566,1.42368,0.291961677,45.71428571,26.66666667,5.714285714,11.42857143,7.619047619,2.857142857,34.95323339,2.479436652
5.38811,5.97222,971.173,0.51938,1.10964,0.468061714,45.71428571,34.28571429,5.714285714,11.42857143,0,2.857142857,23.7662638,4.068936391
4.56727,6.25402,4238.89,0.72984,0.748874,0.974583174,48,12,0,36,0,4,16.59907445,4.236859381
4.35413,5.10968,507.864,0.45478,1.37878,0.329842324,45.71428571,25.71428571,5.714285714,11.42857143,8.571428571,2.857142857,31.12667104,3.397565673
4.4456,6.19639,2275.6,0.64936,0.86834,0.747817675,47.22222222,30.55555556,8.333333333,11.11111111,0,2.777777778,20.11138793,6.450424927
3.74941,4.86145,200.215,0.4876,1.24376,0.392037049,46.15384615,33.84615385,9.230769231,9.230769231,0,1.538461538,32.1441483,4.048669551
8.18133,11.98894,2562.18,0.74316,0.771897,0.96277094,45.83333333,35.41666667,4.166666667,8.333333333,2.083333333,4.166666667,14.85854018,1.675841717
4.29128,6.55703,1466.02,0.64516,1.17548,0.54884813,47.36842105,15.78947368,0,31.57894737,0,5.263157895,18.72694326,3.767083973
5.2518,5.87924,459.011,0.43962,1.52853,0.287609664,44.44444444,22.22222222,7.407407407,14.81481481,0,3.703703704,24.39038026,2.149623087
5.9765,9.58182,2648.37,0.72546,0.840674,0.862950442,41.9047619,22.85714286,5.714285714,22.85714286,0,6.666666667,15.29389521,2.095336659
4.26959,8.02011,1734.38,0.64124,1.00925,0.635362893,41.02564103,25.64102564,7.692307692,20.51282051,0,5.128205128,22.12908982,4.501276244
4.45129,6.37079,1125.51,0.54744,1.04803,0.522351459,47.42268041,28.86597938,10.30927835,8.24742268,0,1.030927835,24.27226312,5.262324318
7.17386,7.35052,1113.64,0.60504,1.33314,0.453845808,44.44444444,22.22222222,0,27.77777778,0,5.555555556,26.03889978,6.722644583
7.17038,7.33344,1105.39,0.60502,1.33826,0.452094511,44.44444444,22.22222222,0,27.77777778,0,5.555555556,26.472331,6.732570574
7.28396,7.42387,1113.73,0.60704,1.32488,0.458184892,44.44444444,22.22222222,0,27.77777778,0,5.555555556,25.16272015,6.694479971
7.20219,7.37728,1123.83,0.6071,1.32559,0.457984746,44.44444444,22.22222222,0,27.77777778,0,5.555555556,26.32441642,6.760204698
7.21509,7.38305,1117.68,0.60596,1.32603,0.45697307,44.44444444,22.22222222,0,27.77777778,0,5.555555556,25.52736818,6.659452213
7.33893,7.46814,1116.84,0.6071,1.32685,0.457549836,44.44444444,22.22222222,0,27.77777778,0,5.555555556,25.35216871,6.783280579
7.33479,7.46558,1116.13,0.60854,1.3287,0.457996538,44.44444444,22.22222222,0,27.77777778,0,5.555555556,26.20177882,6.868798659
7.28781,7.41619,1121.84,0.6093,1.32565,0.459623581,44.44444444,22.22222222,0,27.77777778,0,5.555555556,25.80139818,6.830977185
5.34411,7.59357,4735.19,0.77128,0.655873,1.17595937,47.36842105,15.78947368,0,31.57894737,0,5.263157895,10.8693642,1.061978776
5.80414,7.65948,5109.81,0.77446,0.594976,1.30166595,47.36842105,15.78947368,0,31.57894737,0,5.263157895,9.840044759,0.857762409
5.28462,7.52132,4773.59,0.76688,0.654155,1.172321545,47.36842105,15.78947368,0,31.57894737,0,5.263157895,10.82942546,1.062269549
5.31741,7.56107,4836,0.76632,0.643698,1.190496164,47.36842105,15.78947368,0,31.57894737,0,5.263157895,10.83358815,1.078619403
5.32516,7.56218,4706.13,0.77324,0.660401,1.170864369,47.36842105,15.78947368,0,31.57894737,0,5.263157895,11.01862682,1.127494409
4.45476,6.90995,3284.32,0.71432,0.826748,0.864011767,47.36842105,0,0,31.57894737,15.78947368,5.263157895,16.30709398,2.491749581
4.2786,5.606,919.873,0.5269,1.14741,0.45920813,43.75,39.58333333,2.083333333,12.5,0,2.083333333,26.3966526,3.637114955
5.19998,7.26534,2312.96,0.64896,0.828762,0.783047485,46.80851064,34.04255319,0,17.0212766,0,2.127659574,18.20447817,3.765927698
5.18545,7.18754,2240.96,0.64394,0.839237,0.767292195,46.80851064,34.04255319,0,17.0212766,0,2.127659574,18.83895804,4.134973565
4.43891,5.88824,1359.64,0.59112,1.02509,0.576651806,44.89795918,32.65306122,0.680272109,19.72789116,0,2.040816327,41.60243082,6.325092973
3.89897,4.86127,496.224,0.47738,1.26008,0.378848962,36.36363636,42.04545455,4.545454545,13.63636364,0,3.409090909,26.59290164,2.903695784
