PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CH4,N1bar_CH4
5.18923,6.59267,886.669,0.55228,1.24447,0.443787315,34.04255319,34.04255319,2.127659574,21.27659574,0,4.255319149,15.38624935,0.690308969
4.95677,7.5254,3239.27,0.6945,0.75626,0.918334964,51.72413793,24.13793103,6.896551724,13.79310345,0,1.724137931,12.32330885,1.063115553
4.24768,8.85312,1497.51,0.62228,0.848051,0.733776624,30.76923077,49.23076923,18.46153846,0,0,1.538461538,15.97379116,1.25936835
9.45289,15.81778,1500.82,0.70398,0.959285,0.733859072,32.14285714,17.85714286,25,14.28571429,0,7.142857143,11.81864119,0.43739124
10.03609,13.87561,1610.91,0.70492,0.965847,0.729846446,32.14285714,17.85714286,25,14.28571429,0,7.142857143,14.45370508,0.643807429
7.36405,9.58279,1009.68,0.55554,1.02513,0.541921512,49.23076923,33.84615385,6.153846154,9.230769231,0,1.538461538,16.76998717,1.124353526
7.12348,9.49471,980.542,0.55378,1.03474,0.535187583,49.23076923,33.84615385,6.153846154,9.230769231,0,1.538461538,16.59233365,1.101697138
5.83066,8.94751,965.504,0.54624,1.05936,0.51563208,49.23076923,32.30769231,6.153846154,10.76923077,0,1.538461538,17.7217502,1.093792773
5.70271,8.06325,967.049,0.54364,1.05948,0.513119644,47.76119403,34.32835821,7.462686567,8.955223881,0,1.492537313,19.01346857,1.288615791
5.63412,8.02638,919.341,0.5422,1.06522,0.509002835,47.76119403,34.32835821,7.462686567,8.955223881,0,1.492537313,18.95400721,1.285854163
5.06073,7.61203,971.021,0.53216,1.0883,0.488982817,47.76119403,31.34328358,7.462686567,11.94029851,0,1.492537313,18.32086478,1.103801268
5.19617,6.83933,1022.44,0.53006,1.09861,0.48248241,47.76119403,31.34328358,7.462686567,11.94029851,0,1.492537313,18.55851779,1.107138287
4.79912,6.55429,941.621,0.52844,1.10539,0.478057518,49.25373134,31.34328358,5.970149254,11.94029851,0,1.492537313,18.56666102,1.116841042
4.78318,6.61361,939.715,0.52762,1.10695,0.476643028,49.25373134,31.34328358,5.970149254,11.94029851,0,1.492537313,18.46369642,1.119603923
5.1443,5.22922,385.113,0.5144,1.6171,0.318100303,36.36363636,18.18181818,0,36.36363636,0,9.090909091,15.04902892,0.341580215
6.20532,7.88308,1058.16,0.60308,1.40501,0.429235379,43.47826087,39.13043478,8.695652174,0,4.347826087,4.347826087,16.53521175,1.608784592
5.99694,7.72531,1479.64,0.6152,1.07668,0.571386113,43.47826087,39.13043478,8.695652174,0,4.347826087,4.347826087,16.35606925,2.145059206
5.30071,6.00247,524.787,0.48104,1.71779,0.28003423,36.36363636,24.24242424,6.060606061,12.12121212,12.12121212,9.090909091,16.90801669,0.752584505
5.78584,6.52014,393.689,0.44588,1.60919,0.277083502,45,30,0,20,0,5,15.16351687,0.38736667
4.03217,4.22072,147.752,0.37282,2.18549,0.170588747,34.7826087,8.695652174,0,43.47826087,0,13.04347826,22.51472889,1.091220242
3.96956,4.19061,162.522,0.3707,2.19605,0.168803078,34.7826087,8.695652174,0,43.47826087,0,13.04347826,22.37701916,1.020869274
6.48187,7.78665,2532.4,0.71664,0.899667,0.796561394,46.15384615,15.38461538,0,30.76923077,0,7.692307692,11.4745251,0.755988508
6.6287,9.2158,2675.84,0.74044,0.813635,0.910039514,46.15384615,15.38461538,0,30.76923077,0,7.692307692,11.27637194,0.627926481
4.09776,5.39014,559.235,0.45538,1.21945,0.373430645,50,34,6,8,0,2,21.90631535,1.948778178
4.72276,5.09966,564.892,0.46068,1.21463,0.379275994,48.07692308,36.53846154,5.769230769,7.692307692,0,1.923076923,22.35644834,1.936441786
4.84916,5.1864,1076.23,0.52748,1.17199,0.4500721,45.97701149,29.88505747,11.49425287,9.195402299,0,3.448275862,21.36118382,2.39319769
4.27999,7.01256,1391.99,0.56442,1.09096,0.517360856,45.09803922,25.49019608,15.68627451,7.843137255,0,2.941176471,19.53951363,2.01860108
8.07599,8.96947,1902.49,0.67526,0.97123,0.695262708,49.07063197,28.99628253,0,17.84386617,0,4.089219331,13.94156656,0.71345975
6.94262,18.51106,3660.84,0.78188,0.597667,1.308220129,48,20,12,16,0,4,11.18784803,0.82235693
5.05884,7.20015,997.74,0.56006,1.17107,0.47824639,47.45762712,33.89830508,3.389830508,13.55932203,0,1.694915254,17.0378251,1.062145226
5.70512,8.08493,1134.24,0.62502,1.37969,0.453014808,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.71257287,0.487946783
5.8473,8.77219,1227.51,0.63726,1.32352,0.481488757,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.20431521,0.449066404
5.56771,8.63785,1171.43,0.63032,1.36162,0.46291917,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.7095779,0.501450243
5.62434,10.30851,1307.39,0.65086,1.28435,0.506762175,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.00326761,0.454059103
7.09895,8.90631,1265.12,0.6509,1.2857,0.506261181,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,11.88861641,0.417490743
6.23971,10.39698,1291.15,0.66214,1.26275,0.524363492,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,11.87509496,0.43173613
5.67843,8.6384,1190.82,0.62544,1.35953,0.460041338,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.57823702,0.488036315
6.69323,8.37909,1214.14,0.63476,1.32806,0.477960333,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.22882538,0.440003971
5.96123,9.20954,1200.34,0.63452,1.33437,0.475520283,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.23696886,0.452064393
6.22037,8.55578,1184.82,0.63538,1.35087,0.470348738,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.37689978,0.459096567
6.18424,8.11172,1163.18,0.62748,1.35522,0.463009696,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,12.56363465,0.474239244
6.26863,10.02209,2212.16,0.71232,0.811705,0.877560197,46.83544304,25.3164557,0,25.3164557,0,2.53164557,20.19604951,1.472445265
6.59717,13.17296,2220.34,0.72244,0.883255,0.817929137,46.15384615,15.38461538,0,30.76923077,0,7.692307692,18.19527083,0.985663296
5.27542,5.40721,1074.11,0.54272,1.18423,0.458289353,44.70588235,28.23529412,14.11764706,9.411764706,0,3.529411765,21.06443575,2.260642117
5.0342,5.97505,2363.42,0.66762,0.92739,0.719891308,47.36842105,15.78947368,0,31.57894737,0,5.263157895,12.93159181,1.043115749
5.09508,6.08901,2301.02,0.66154,0.93229,0.709586073,47.36842105,15.78947368,0,31.57894737,0,5.263157895,12.86954139,1.03672006
5.01622,7.94342,2838.59,0.70966,0.877067,0.809128607,42.62295082,21.31147541,9.836065574,19.67213115,0,6.557377049,12.37177908,1.05551709
5.16379,6.19817,772.834,0.50844,1.46257,0.347634643,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,17.50587432,1.301488138
6.52783,13.18615,2245.39,0.72198,0.879718,0.820694814,46.15384615,15.38461538,0,30.76923077,0,7.692307692,17.69632721,0.994220119
10.06588,11.52194,1864.44,0.65632,0.825504,0.795053688,47.82608696,37.68115942,7.246376812,5.797101449,0,1.449275362,17.94615919,1.136936208
9.92431,11.74025,1927.88,0.66344,0.808668,0.820410848,47.82608696,37.68115942,7.246376812,5.797101449,0,1.449275362,17.65830929,1.102334112
4.23676,5.6172,514.069,0.45784,1.93171,0.237012802,12,28,4,36,0,12,15.65999059,0.427743233
4.84,12.94,2015.14,0.68168,0.716983,0.950761734,47.27272727,29.09090909,18.18181818,0,0,1.818181818,15.85754393,1.549726086
4.29629,6.02864,1318.64,0.60574,1.13222,0.535002031,47.61904762,9.523809524,0,38.0952381,0,4.761904762,15.55750024,1.329609981
5.17369,5.39694,291.38,0.40912,2.25257,0.181623657,37.5,12.5,12.5,31.25,0,6.25,18.63606281,0.641620858
5.14642,6.20774,759.433,0.50616,1.46403,0.34573062,37.83783784,21.62162162,16.21621622,16.21621622,0,8.108108108,17.45724597,1.284819129
4.16071,5.40468,745.81,0.516,1.54847,0.333232158,47.05882353,0,0,23.52941176,23.52941176,5.882352941,15.4995219,0.65179377
4.22456,6.45985,1115.94,0.59794,1.36984,0.436503533,30.6122449,6.12244898,18.36734694,36.73469388,0,8.163265306,13.8451225,0.574929978
4.17139,6.50302,1095.1,0.59726,1.38117,0.432430476,30.6122449,6.12244898,18.36734694,36.73469388,0,8.163265306,13.85201836,0.565407809
4.08594,6.47601,1078.19,0.59492,1.39035,0.427892257,30.6122449,6.12244898,18.36734694,36.73469388,0,8.163265306,13.94485396,0.572306665
8.27766,10.88253,1238.24,0.60742,1.009,0.602001982,40,28,20,8,0,4,15.55649014,0.892273253
4.93276,8.69638,920.719,0.55316,1.22642,0.45103635,40,20,20,8,8,4,17.92215405,1.03004055
4.56918,5.58996,755.358,0.53188,1.27653,0.416660791,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,22.38769,2.886867426
4.70953,5.87386,784.394,0.54114,1.30849,0.413560669,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,20.9888408,2.418314269
10.04767,10.50032,1346.32,0.60606,0.982459,0.616880704,45.71428571,34.28571429,0,17.14285714,0,2.857142857,15.01541262,1.147746004
4.61739,5.96762,840.777,0.57572,1.1098,0.518760137,41.39784946,33.87096774,3.76344086,18.8172043,0,2.150537634,14.95225521,0.605587252
4.65776,6.35159,774.721,0.51056,1.14836,0.444599255,42.22222222,33.33333333,6.666666667,13.33333333,0,2.222222222,19.59526718,1.724639416
7.49831,8.18384,1374.08,0.66592,1.22176,0.545049764,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.28860884,0.615453492
7.80553,8.30815,1404.88,0.67156,1.20426,0.557653663,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.3581039,0.623501454
7.50788,8.35741,1396.17,0.66472,1.24126,0.535520358,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.43649345,0.677119643
7.50835,8.27117,1381.5,0.6644,1.23809,0.53663304,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.38025942,0.658679441
4.01581,5.06604,211.642,0.44116,1.4577,0.302641147,46.84684685,36.03603604,10.81081081,0,0,2.702702703,23.37755723,1.591222487
4.28854,5.6803,1812.45,0.6414,1.1313,0.566958366,39.3442623,26.2295082,16.39344262,13.1147541,0,4.918032787,14.53620929,1.030064269
4.42295,5.8918,1940.34,0.64608,1.11408,0.579922447,39.3442623,26.2295082,16.39344262,13.1147541,0,4.918032787,14.20360819,1.013651323
5.28492,6.78863,1760.56,0.65298,1.08447,0.602119007,39.3442623,26.2295082,16.39344262,13.1147541,0,4.918032787,13.79917056,0.915404956
5.23642,6.50104,2488.12,0.68618,0.958325,0.716020139,34.7826087,23.1884058,37.68115942,0,0,4.347826087,12.29781865,0.805311388
5.16908,6.74711,2564.61,0.69242,0.926118,0.747658506,34.7826087,23.1884058,37.68115942,0,0,4.347826087,11.74148559,0.727031581
5.1049,7.01898,2531.04,0.6978,0.913193,0.764132007,34.7826087,23.1884058,37.68115942,0,0,4.347826087,11.47254276,0.686646806
4.49108,7.26111,1332.98,0.6082,1.17019,0.519744657,37.93103448,27.5862069,3.448275862,24.13793103,0,6.896551724,13.90111945,0.802636713
5.9559,15.59448,4089.7,0.78788,0.560837,1.404828854,44.74576271,36.61016949,0,13.22033898,0,4.06779661,9.694355667,0.685945561
5.20454,6.54271,976.21,0.55636,1.10411,0.503899068,42.25352113,40.84507042,4.225352113,11.26760563,0,1.408450704,27.07070291,2.247859242
4.36113,5.08447,450.366,0.46286,1.22435,0.378045494,50,36,4,8,0,2,23.79437425,1.982382817
7.33404,8.20229,1759.08,0.66736,0.896085,0.744750777,43.47826087,26.08695652,26.08695652,0,0,4.347826087,12.52700771,1.017033452
5.42977,9.60382,2479.03,0.70826,0.669195,1.058376109,44.7761194,35.82089552,8.955223881,8.955223881,0,1.492537313,12.55713907,1.217899542
6.08998,6.42929,4194.52,0.70336,0.7293,0.964431647,48.27586207,27.5862069,0,20.68965517,0,3.448275862,14.10948351,2.1202606
3.80406,8.78253,1370.92,0.6028,1.06098,0.568153971,42,24,6,25,0,3,17.01875931,2.195444768
5.14039,6.60108,918.633,0.5514,1.17875,0.467783669,52.67175573,32.0610687,0,13.74045802,0,1.526717557,23.95364929,1.807954711
4.00842,8.70379,1182.28,0.59454,1.20121,0.494950924,42.10526316,24.56140351,0,28.07017544,0,5.263157895,16.28970358,0.986813075
4.21343,7.49731,574.38,0.48284,1.44845,0.333349443,36.36363636,38.38383838,2.02020202,18.18181818,0,5.050505051,19.68464635,1.128044054
5.43231,6.88401,2652.58,0.69848,0.929347,0.751581487,35.61643836,21.91780822,24.65753425,10.95890411,0,6.849315068,13.03410992,1.024367625
4.58097,8.98757,1795.98,0.61762,0.876216,0.704871858,50.84745763,35.59322034,5.084745763,6.779661017,0,1.694915254,15.44069072,1.607928833
4.18889,6.51947,1345.22,0.63434,1.08279,0.585838436,47.05882353,17.64705882,0,29.41176471,0,5.882352941,15.07377216,1.180475222
4.41438,5.31747,683.676,0.51526,1.35237,0.381005198,50.90909091,29.09090909,2.424242424,14.54545455,0,3.03030303,19.81363242,1.406462999
7.98957,9.17489,1485.28,0.61806,0.92991,0.664644966,48.10126582,31.64556962,10.12658228,7.594936709,0,2.53164557,16.7494388,1.342434763
4.62328,7.09732,1337.42,0.57534,1.00078,0.574891585,45.71428571,35.71428571,2.857142857,13.57142857,0,2.142857143,17.05354524,1.513566576
8.46338,9.84183,2436.44,0.77858,0.895692,0.869249697,29.03225806,0,0,58.06451613,0,12.90322581,6.061503779,0.157865088
8.76011,10.02499,2419.17,0.78066,0.882826,0.884273911,29.03225806,0,0,58.06451613,0,12.90322581,5.88047381,0.153947705
8.72369,10.01133,2425.72,0.78102,0.889531,0.878013245,29.03225806,0,0,58.06451613,0,12.90322581,5.939398478,0.154523147
6.27169,7.47442,997.289,0.61248,1.39226,0.439917831,25.53191489,51.06382979,17.0212766,0,0,6.382978723,13.90590024,0.621445165
3.9229,15.26539,1770.44,0.66484,0.842534,0.789095752,51.2,25.6,6.4,13.6,0,3.2,18.25421885,2.287940316
4.62926,5.8356,1011.92,0.55576,1.09463,0.507714936,45.94594595,37.83783784,2.702702703,10.81081081,0,2.702702703,20.43885077,2.544212778
4.61754,13.61739,2026.62,0.69804,0.953237,0.732283787,45.37815126,15.12605042,0,31.93277311,0,7.56302521,13.42659951,0.943849214
4.2385,4.46346,746.839,0.51854,1.32222,0.392173768,42.85714286,26.78571429,5.357142857,21.42857143,0,3.571428571,20.09629511,1.870170292
7.37206,12.27489,1966.41,0.71848,0.921667,0.779544022,46.15384615,34.61538462,4.945054945,7.142857143,3.296703297,3.846153846,15.13742421,0.684425266
5.67876,6.04937,1037.17,0.58178,1.13736,0.511517901,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,17.79981509,2.016910438
3.98908,6.09913,740.584,0.5408,1.3777,0.392538288,41.86046512,27.90697674,13.95348837,9.302325581,3.100775194,3.875968992,17.98097078,1.152161428
4.00559,5.12851,430.546,0.46608,1.54997,0.300702594,45.45454545,27.27272727,0,24.24242424,0,3.03030303,21.02431042,1.440477214
4.0299,5.17293,466.605,0.47528,1.53238,0.310158055,45.45454545,27.27272727,0,24.24242424,0,3.03030303,20.84157612,1.275592537
4.53606,5.41046,1560.69,0.58092,0.911263,0.637488848,35.67251462,49.12280702,7.01754386,7.01754386,0,1.169590643,19.38701378,2.045894735
4.62746,5.2704,1532.62,0.57776,0.917142,0.629956975,35.59322034,49.71751412,6.779661017,6.779661017,0,1.129943503,19.63616406,2.202329408
5.65873,6.72021,855.781,0.53676,1.01181,0.530494856,34.19354839,49.03225806,7.741935484,7.741935484,0,1.290322581,13.9842187,0.450583776
6.38772,6.55761,846.242,0.52014,1.0684,0.486840135,35.8490566,47.79874214,7.547169811,7.547169811,0,1.257861635,14.54358736,0.587709439
5.67424,6.65442,807.053,0.49694,1.10163,0.451095195,35.67251462,49.12280702,7.01754386,7.01754386,0,1.169590643,16.32488385,0.764497713
4.37328,6.19569,1623.32,0.593,0.902331,0.657186775,35.8490566,47.79874214,7.547169811,7.547169811,0,1.257861635,19.12459584,1.887580811
4.69938,6.48146,1785.17,0.59726,0.892352,0.669309869,35.75757576,48.48484848,7.272727273,7.272727273,0,1.212121212,18.58112383,2.050136473
7.35837,9.71547,1177,0.57768,1.15099,0.501898366,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,13.06540088,0.78708407
7.37011,9.7478,1186.68,0.57946,1.14404,0.506503269,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,12.93634573,0.758866773
7.37414,9.69288,1192.44,0.58158,1.14102,0.509701846,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,12.87763135,0.741586937
7.47258,9.62315,1199.31,0.58264,1.13645,0.512684236,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,12.77080332,0.718652096
7.528,9.45566,1189.56,0.57994,1.15031,0.504159748,51.2195122,29.26829268,2.43902439,14.63414634,0,2.43902439,12.8897313,0.736940433
13.20205,15.8929,2126.73,0.7288,0.679059,1.073249894,60,27.27272727,0,10.90909091,0,1.818181818,10.6673192,0.530875984
4.57602,6.51796,1152.25,0.59574,1.14323,0.52110249,47.36842105,15.78947368,0,31.57894737,0,5.263157895,16.1614318,1.363130506
7.63768,8.1061,1313.96,0.66608,1.2392,0.53750807,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.49196493,0.628964193
7.59473,8.2086,1354.21,0.66396,1.22736,0.540965976,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.36653745,0.612820212
6.48147,6.85652,861.552,0.5653,1.67165,0.338168875,47.36842105,15.78947368,0,31.57894737,0,5.263157895,16.0401964,1.195926186
7.35,7.87003,1598.45,0.63556,0.987944,0.643315815,42.10526316,26.31578947,0,26.31578947,0,5.263157895,12.81627802,0.952075712
6.86498,10.43035,2752.25,0.71598,0.681319,1.050873379,53.33333333,32,2.666666667,10.66666667,0,1.333333333,13.19500844,1.032439129
5.98929,9.0448,1309.45,0.61784,1.10047,0.561432842,48.42105263,23.15789474,0,23.15789474,0,5.263157895,13.17672551,0.745720613
4.15651,5.19203,410.768,0.44882,1.32487,0.338765313,44.85981308,33.64485981,11.21495327,7.476635514,1.869158879,0.934579439,22.5682152,1.536545518
4.11856,5.10825,614.964,0.47928,1.21472,0.394560063,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,23.12098003,2.57585829
4.13079,5.12494,593.397,0.47774,1.21393,0.393548228,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,23.19689251,2.604764919
7.84062,14.9462,3658.67,0.80704,0.604715,1.334579099,45.28301887,22.64150943,0,24.52830189,0,7.547169811,7.672062489,0.405516757
4.12363,5.10796,463.829,0.48212,1.21487,0.396849046,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,22.46750563,2.082146097
7.96722,15.10109,3718.36,0.81186,0.589709,1.376712921,45.28301887,22.64150943,0,24.52830189,0,7.547169811,7.488264591,0.396029905
7.94906,15.11067,3699.19,0.81026,0.589088,1.37544815,45.28301887,22.64150943,0,24.52830189,0,7.547169811,7.448263319,0.391425484
7.95238,15.07723,3643.91,0.80894,0.591689,1.367170929,45.28301887,22.64150943,0,24.52830189,0,7.547169811,7.462591918,0.386573492
7.94526,15.08768,3667.79,0.80922,0.589511,1.372697032,45.28301887,22.64150943,0,24.52830189,0,7.547169811,7.457362088,0.391532021
7.91769,15.10036,3684.86,0.81016,0.589511,1.374291574,45.28301887,22.64150943,0,24.52830189,0,7.547169811,7.463040525,0.400186871
5.12904,5.58245,2038.34,0.66094,1.03675,0.637511454,39.28571429,28.57142857,0,25,0,7.142857143,13.89915658,0.99052665
5.02553,5.5169,2005.01,0.66172,1.03225,0.641046258,39.28571429,28.57142857,0,25,0,7.142857143,13.73873012,0.935329369
4.22373,6.03384,965.378,0.57316,1.23375,0.464567376,41.37931034,24.13793103,10.34482759,20.68965517,0,3.448275862,18.16062621,1.147975717
4.58117,6.38849,1162.58,0.58826,1.19854,0.490813823,41.37931034,24.13793103,10.34482759,20.68965517,0,3.448275862,19.00049227,1.493098108
4.59516,6.36899,1154.29,0.59546,1.19858,0.496804552,41.37931034,24.13793103,10.34482759,20.68965517,0,3.448275862,19.09106667,1.540780886
6.98017,7.83578,1525.44,0.61456,0.980713,0.626646124,43.90243902,26.82926829,0,24.3902439,0,4.87804878,13.14504366,0.942118694
4.8025,6.50583,673.201,0.51554,1.599,0.322414009,41.37931034,27.5862069,6.896551724,20.68965517,0,3.448275862,19.77857811,1.897495303
4.91174,6.50945,835.098,0.51856,1.32827,0.390402554,41.37931034,27.5862069,6.896551724,20.68965517,0,3.448275862,19.88453774,2.322517437
23.23987,28.19349,2993.89,0.88298,0.305679,2.888585739,46.84684685,28.82882883,9.009009009,11.71171171,0,3.603603604,7.416956719,0.457631851
4.96103,5.44623,234.038,0.40304,1.63073,0.247153115,42.85714286,33.33333333,4.761904762,14.28571429,0,4.761904762,18.85840325,0.437217279
4.00276,9.01794,899.793,0.55688,1.24682,0.446640253,42.55319149,29.78723404,4.255319149,21.27659574,0,2.127659574,13.60300501,0.379931725
9.13273,10.62623,1789.43,0.68422,0.914395,0.748276183,52.5,30,0,15,0,2.5,14.47764952,1.07885252
9.10715,10.65559,1777.69,0.68372,0.918282,0.744564306,52.5,30,0,15,0,2.5,14.47411626,1.069387287
9.07282,10.68647,2078.29,0.68016,0.778283,0.873923753,52.5,30,0,15,0,2.5,14.47043178,1.224150681
3.83801,5.05177,685.855,0.54018,1.20269,0.449143171,38.70967742,32.25806452,12.90322581,12.90322581,0,3.225806452,22.83885036,2.994076998
10.84114,11.21149,1298.71,0.63396,1.13101,0.560525548,44.44444444,11.11111111,0,33.33333333,0,11.11111111,10.96582148,0.487958015
10.99568,11.61678,1344.14,0.64782,1.13145,0.572557338,44.44444444,11.11111111,0,33.33333333,0,11.11111111,11.03339346,0.501385052
10.8267,11.26396,1333.08,0.64048,1.13289,0.565350564,44.44444444,11.11111111,0,33.33333333,0,11.11111111,10.89102624,0.49153438
10.94497,11.57288,1350.73,0.64468,1.13911,0.565950611,44.44444444,11.11111111,0,33.33333333,0,11.11111111,11.11070962,0.506261335
6.16862,9.2766,1485.27,0.6488,1.10826,0.585422193,23.52941176,5.882352941,64.70588235,0,0,5.882352941,11.55740458,0.367733715
5.38961,7.62039,483.849,0.48832,1.67019,0.292373922,40.4494382,26.96629213,20.2247191,0,2.247191011,5.617977528,17.43517179,0.75217315
4.93889,7.18261,458.227,0.48322,1.60057,0.301904946,40.4494382,26.96629213,20.2247191,0,2.247191011,5.617977528,18.19208431,0.848095922
10.83458,11.54579,1268.2,0.6411,1.17672,0.544819498,44.44444444,11.11111111,0,33.33333333,0,11.11111111,11.29315403,0.513624001
10.82299,11.31191,1246.5,0.63556,1.17016,0.5431394,44.44444444,11.11111111,0,33.33333333,0,11.11111111,11.11626079,0.48498382
4.67755,5.68214,1015.19,0.60378,1.62598,0.371332981,30.76923077,0,0,61.53846154,0,7.692307692,11.91988908,0.300339941
5.22927,16.36523,2760.4,0.71038,0.720658,0.985738034,54.54545455,30.3030303,0,12.12121212,0,3.03030303,15.65668956,1.422330547
5.15011,5.65834,2097.92,0.66534,1.02534,0.648896951,39.28571429,28.57142857,0,25,0,7.142857143,13.6475663,0.908858536
4.63206,7.74471,600.367,0.48252,1.3092,0.368560953,42.6035503,36.68639053,9.467455621,8.284023669,0,1.775147929,16.61695578,0.885538305
3.82499,11.61384,1502.42,0.6444,0.903214,0.713452183,34.7826087,43.47826087,17.39130435,0,0,4.347826087,12.19347855,0.578205259
3.82654,11.61381,1503.47,0.64454,0.901728,0.714783172,34.7826087,43.47826087,17.39130435,0,0,4.347826087,12.17184653,0.579555393
4.61822,5.47299,1382.86,0.62922,1.35698,0.463691432,47.36842105,15.78947368,0,31.57894737,0,5.263157895,14.79672754,0.990055093
4.60331,5.44704,1367.15,0.62954,1.3755,0.457680843,47.36842105,15.78947368,0,31.57894737,0,5.263157895,14.91742712,0.990728331
4.59352,5.41612,1289.24,0.62976,1.41024,0.446562287,47.36842105,15.78947368,0,31.57894737,0,5.263157895,15.79826479,1.349834707
4.61623,5.47631,1754.71,0.63378,1.08146,0.586041093,47.36842105,15.78947368,0,31.57894737,0,5.263157895,15.15587651,1.423466644
4.04304,5.72411,631.656,0.51634,1.14687,0.450216677,49.31506849,30.1369863,5.479452055,12.32876712,0,2.739726027,16.64467999,0.851314704
3.84303,5.28042,474.798,0.51602,1.17037,0.440903304,49.31506849,30.1369863,5.479452055,12.32876712,0,2.739726027,16.69583635,0.641971012
12.93727,30.84703,6013.66,0.9055,0.237231,3.816954782,62.85714286,22.85714286,0,11.42857143,0,2.857142857,10.20057582,0.78494277
4.93164,5.53296,858.384,0.5458,1.1424,0.477766106,49.05660377,26.41509434,3.773584906,16.98113208,0,3.773584906,19.56473888,2.160132122
5.53555,6.18995,1283.69,0.58934,1.00925,0.583938568,50,26.92307692,3.846153846,15.38461538,0,3.846153846,16.93364958,1.890495751
8.02852,8.8151,894.431,0.57682,1.47492,0.391085618,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,14.25707483,0.443825008
8.12377,8.81658,1115.57,0.58256,1.17608,0.495340453,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,14.10310647,0.583306115
8.36992,8.94248,682.131,0.54522,1.63113,0.334259072,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,11.97575074,0.300337073
5.32208,7.1432,2111.95,0.6522,0.951672,0.685320152,47.76119403,23.88059701,0,23.88059701,0,4.47761194,14.7547588,0.890215009
4.26632,4.42679,628.494,0.52602,1.31307,0.400603167,44.44444444,22.22222222,0,27.77777778,0,5.555555556,18.15223061,1.061916758
4.34625,4.49444,704.473,0.5303,1.29869,0.408334553,44.44444444,22.22222222,0,27.77777778,0,5.555555556,18.00713077,1.12007417
4.22902,4.41727,599.734,0.52672,1.31505,0.400532299,44.44444444,22.22222222,0,27.77777778,0,5.555555556,18.17453062,1.034682248
7.34267,7.85539,1558.53,0.63556,0.993925,0.639444626,42.10526316,26.31578947,0,26.31578947,0,5.263157895,12.87115677,0.968087911
7.22608,7.76352,1527.34,0.62892,0.996606,0.631061824,42.10526316,26.31578947,0,26.31578947,0,5.263157895,12.9134389,0.96698378
7.60574,8.05582,1646.37,0.63604,0.990751,0.641977651,44.44444444,22.22222222,0,27.77777778,0,5.555555556,12.94608919,1.019773725
8.58608,10.19056,3037.95,0.73974,0.702208,1.053448551,44.62809917,24.79338843,4.958677686,20.66115702,0,4.958677686,11.91678663,0.876464036
4.98443,6.38657,2856.74,0.68188,0.814512,0.837163848,44.80519481,29.22077922,5.844155844,16.23376623,0,3.896103896,14.65722149,1.342505244
5.20358,5.89707,2250.81,0.69818,1.03265,0.676105166,30,0,0,60,0,10,10.03822551,0.324823478
6.70425,10.12176,3057.45,0.74078,0.708799,1.045119985,54.73684211,21.05263158,0,21.05263158,0,2.105263158,11.70141833,0.969536986
4.21433,4.92676,2110.48,0.65442,0.888887,0.736224064,38.0952381,38.0952381,19.04761905,0,0,4.761904762,15.40781195,1.254080027
4.38596,4.69951,2426.46,0.66926,0.872213,0.767312572,38.0952381,38.0952381,19.04761905,0,0,4.761904762,15.11010665,1.341638124
5.1936,5.99511,624.62,0.50944,1.69632,0.300320694,42.35294118,16.47058824,0,29.41176471,0,4.705882353,17.2530895,1.018419841
