PLD (Å),LCD (Å),Sacc (m2/g),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,H2-1 bar (mol/kg)
17.189,19.837,5983.81,0.9,1.98E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.198
15.589,21.047,5068.42,0.889,1.61E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.162
14.811,19.675,4976.56,0.886,1.51E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.15
28.027,34.434,7846.96,0.954,4.87E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.488
27.931,34.505,7665.83,0.952,4.68E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.466
27.838,34.287,7343.26,0.948,4.20E-06,62.5,30,7.5,0,0,0,0.421
27.72,34.363,7202.47,0.946,4.05E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.405
26.346,34.142,7687.45,0.952,4.65E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.467
26.241,34.169,7581.68,0.95,4.48E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.452
26.535,34.015,7273.01,0.945,4.05E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.404
26.428,34.051,7131.64,0.943,3.92E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.392
20.587,31.55,6781.17,0.911,2.50E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.248
19.616,32.199,6115.86,0.908,2.20E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.221
19.294,31.171,6188.03,0.909,2.20E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.218
18.902,31.943,5656.5,0.904,1.97E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.197
19.633,29.335,5622.65,0.903,1.96E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.196
19.401,30.406,5168.87,0.901,1.79E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.179
19.377,29.81,5273.64,0.901,1.78E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.178
19.121,29.383,4912.09,0.897,1.63E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.162
33.105,51.163,7840.25,0.959,5.21E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.507
32.969,49.111,7669.14,0.957,4.92E-06,60,32,8,0,0,0,0.482
33.389,51.209,7621.23,0.957,4.92E-06,60,32,8,0,0,0,0.48
32.704,48.606,7457.75,0.954,4.66E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.455
32.33,50.233,7453.44,0.953,4.64E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.455
19.442,27.975,6743.64,0.908,2.33E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.233
18.061,23.873,5754.52,0.895,1.77E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.178
17.141,27.174,6199.99,0.904,2.05E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.205
16.481,24.125,5377.71,0.89,1.61E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.161
18.887,27.011,6124.92,0.903,2.04E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.204
17.351,23.806,5249.43,0.888,1.60E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.16
15.813,24.256,5014.62,0.887,1.47E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.146
27.988,43.173,7876.99,0.955,4.67E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.462
29.133,43.483,7485.75,0.951,4.28E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.422
29.99,43.486,7611.67,0.954,4.48E-06,60,32,8,0,0,0,0.442
29.368,43.403,7207.65,0.949,4.05E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.397
30.44,43.472,7680.64,0.954,4.49E-06,60,32,8,0,0,0,0.444
28.787,41.8,7331.53,0.948,4.02E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.396
30.243,42.663,7472.39,0.951,4.22E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.416
28.983,42.223,7078.27,0.946,3.84E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.376
13.645,19.442,6679.4,0.895,2.07E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.207
13.86,19.538,6418.51,0.894,1.96E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.198
10.847,14.353,5816.89,0.871,1.51E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.152
10.756,13.826,5592.17,0.868,1.44E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.144
13.765,19.844,6203.86,0.895,1.94E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.192
13.861,19.791,5992.51,0.894,1.84E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.183
13.827,19.296,5439.67,0.885,1.56E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.156
14.451,19.124,5319.59,0.883,1.49E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.148
13.378,19.44,6126.73,0.89,1.84E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.183
13.885,19.544,5916.94,0.889,1.76E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.175
10.961,14.954,5434.77,0.866,1.38E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.138
10.316,14.469,5257.01,0.864,1.33E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.131
14.271,19.732,5808.38,0.891,1.75E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.174
14.364,19.833,5562.28,0.89,1.67E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.165
10.302,13.143,5050.35,0.856,1.19E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.119
21.25,31.344,7795.37,0.95,4.25E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.427
23.105,32.529,7762.89,0.95,4.25E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.426
25.568,31.622,7498.66,0.949,4.08E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.406
25.433,31.59,7386.06,0.948,3.98E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.395
18.819,27.718,7700.17,0.943,3.80E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.379
19.476,28.477,7536.04,0.942,3.76E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.38
22.756,31.474,7335.26,0.942,3.74E-06,62.5,30,7.5,0,0,0,0.374
22.28,31.256,7230.77,0.941,3.64E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.363
20.344,30.576,7599.9,0.946,3.97E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.397
21.262,31.019,7523.22,0.946,3.91E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.387
25.198,31.42,7330.67,0.947,3.89E-06,62.5,30,7.5,0,0,0,0.385
24.646,31.415,7172.98,0.946,3.79E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.376
19.652,28.406,7456.46,0.942,3.67E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.365
18.645,27.633,7384.78,0.939,3.51E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.353
22.751,31.38,7189.5,0.94,3.58E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.36
22.829,31.441,7109.56,0.939,3.50E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.352
20.189,29.148,6686.64,0.911,2.46E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.245
18.193,29.188,6363.45,0.908,2.25E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.226
18.921,26.649,5406.36,0.899,1.81E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.18
18.83,26.349,5186.47,0.897,1.69E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.169
20.178,26.764,6287.91,0.908,2.25E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.225
18.155,26.463,6006.12,0.906,2.07E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.206
19.204,26.277,5153.57,0.896,1.70E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.169
18.803,26.389,5032.53,0.895,1.59E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.159
33.734,45.336,7951.81,0.957,5.11E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.512
33.899,45.251,7800.29,0.956,4.91E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.488
31.299,45.77,7346.36,0.951,4.39E-06,62.5,30,7.5,0,0,0,0.439
31.908,45.727,7223.52,0.95,4.25E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.423
33.514,45.146,7791.41,0.956,4.91E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.492
33.742,45.066,7638.09,0.954,4.72E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.471
31.13,45.016,7238.89,0.95,4.24E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.425
31.743,44.964,7129.37,0.948,4.11E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.411
16.463,18.099,6677.62,0.885,1.96E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.197
16.637,18.487,5820.38,0.881,1.59E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.158
16.029,17.774,6134.41,0.877,1.70E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.17
16.988,19.019,5328.51,0.877,1.45E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.145
15.13,17.449,6184.98,0.874,1.68E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.168
12.016,17.911,4961.85,0.861,1.26E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.125
14.205,16.587,5737.28,0.864,1.46E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.145
26.422,29.651,7812.72,0.944,3.97E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.394
25.68,28.13,7367.58,0.938,3.54E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.35
26.431,29.662,7582.76,0.941,3.74E-06,60,32,8,0,0,0,0.375
25.512,27.845,7203.19,0.934,3.35E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.336
27.264,30.575,7601.95,0.943,3.81E-06,60,32,8,0,0,0,0.384
26.573,28.886,7221.88,0.936,3.43E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.343
27.162,30.466,7410.69,0.939,3.60E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.358
26.347,28.593,7067.9,0.933,3.25E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.324
17.861,22.778,6719.96,0.893,2.05E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.205
17.512,22.107,6088.19,0.887,1.80E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.18
17.3,21.932,6051.3,0.887,1.80E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.179
17.444,22.008,5613.52,0.881,1.61E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.162
17.803,20.343,5811.59,0.882,1.60E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.158
17.258,21.704,5423.64,0.877,1.44E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.144
17.084,22.339,5339.62,0.878,1.45E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.143
17.502,22.287,5003.27,0.871,1.33E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.133
29.268,35.773,7821.52,0.948,4.20E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.419
28.731,35.589,7611.69,0.945,3.95E-06,60,32,8,0,0,0,0.396
28.27,35.774,7607.72,0.946,3.98E-06,60,32,8,0,0,0,0.395
28.072,35.588,7422.21,0.942,3.76E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.376
29.46,36.046,7397.62,0.942,3.78E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.38
28.858,35.699,7241.64,0.939,3.57E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.356
28.487,35.842,7216.46,0.94,3.60E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.361
28.29,35.648,7089.95,0.938,3.42E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.343
20.76,21.847,6798.14,0.908,2.37E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.234
20.457,21.921,6102.47,0.902,2.08E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.209
19.022,21.979,6271.54,0.906,2.12E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.214
18.639,22.653,5687.83,0.9,1.89E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.187
19.562,21.304,5753.73,0.901,1.87E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.185
19.595,21.274,5239.73,0.895,1.69E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.167
18.393,21.156,5277.94,0.899,1.73E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.173
18.253,21.632,4927.49,0.891,1.56E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.155
32.713,34.539,7930.1,0.956,5.00E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.496
32.946,34.391,7690.32,0.954,4.74E-06,60,32,8,0,0,0,0.476
32.933,35.233,7652.04,0.953,4.65E-06,60,32,8,0,0,0,0.465
33.243,35.12,7499.56,0.951,4.43E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.444
32.192,34.069,7562.27,0.952,4.46E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.446
32.554,33.954,7368.43,0.95,4.26E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.429
32.664,34.47,7340.84,0.949,4.16E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.413
33.161,34.439,7183.21,0.947,4.00E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.403
16.038,17.192,5229.92,0.828,1.33E-06,60,32,8,0,0,0,0.133
18.895,24.154,5072.78,0.831,1.43E-06,59.73154362,32.2147651,8.053691275,0,0,0,0.144
18.754,24.532,5178.82,0.837,1.46E-06,59.06040268,32.2147651,8.053691275,0,0.006711409,0,0.144
12.683,17.866,6072.45,0.87,1.73E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.172
7.134,11.283,5054.98,0.771,1.09E-06,60,32,8,0,0,0,0.11
22.798,28.246,6038.75,0.896,2.16E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.217
15.759,18.895,5186.76,0.828,1.40E-06,60,32,8,0,0,0,0.141
10.952,31.25,6113.15,0.884,1.94E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.196
23.336,45.594,6600.17,0.934,3.19E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.318
20.962,45.435,6356.35,0.933,3.00E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.297
21.118,45.415,5484.34,0.928,2.57E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.257
18.859,45.17,5434.66,0.927,2.44E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.246
22.734,42.886,5724.21,0.929,2.55E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.257
20.346,42.863,5533.56,0.927,2.43E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.243
20.437,42.891,4989.31,0.923,2.13E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.212
18.534,42.928,4893.99,0.922,2.05E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.203
37.687,70.463,7822.39,0.969,6.69E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.667
37.978,70.997,7712.18,0.967,6.50E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.643
35.853,69.719,7432.72,0.965,5.99E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.598
37.351,70.712,7358.17,0.965,5.87E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.584
34.716,69.585,7410.84,0.966,6.03E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.602
35.246,69.741,7339.18,0.965,5.88E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.584
36.496,69.792,7127.87,0.963,5.49E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.544
36.876,69.897,7045.63,0.962,5.37E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.533
47.08,58.044,6599.31,0.951,4.12E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.402
45.884,55.378,4824.52,0.942,2.72E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.264
28.233,47.902,6624.71,0.937,3.23E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.324
25.754,47.651,6334.21,0.935,3.05E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.304
24.925,48.584,5770.01,0.931,2.62E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.262
24.48,48.797,5592.62,0.928,2.50E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.248
25.767,45.763,6114.79,0.934,2.87E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.287
25.795,46.366,5903.28,0.932,2.72E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.275
25.294,46.229,5400.09,0.928,2.38E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.238
24.177,46.554,5262.67,0.926,2.28E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.228
28.223,45.58,6129,0.934,2.88E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.29
26.001,45.45,5907.29,0.932,2.73E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.274
25.467,45.49,5404.05,0.928,2.38E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.239
24.339,45.878,5291.62,0.926,2.28E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.227
25.795,45.378,5752.05,0.931,2.59E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.257
25.703,45.078,5527.66,0.929,2.47E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.246
24.867,45.799,5115.47,0.925,2.19E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.217
23.884,45.82,5010.85,0.923,2.10E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.212
43.716,74.815,7723.3,0.969,6.63E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.657
44.25,73.519,7440.05,0.966,6.09E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.608
44.3,73.419,7376.4,0.966,5.95E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.589
43.402,74.562,7601.23,0.968,6.47E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.642
43.612,74.289,7513.63,0.968,6.30E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.624
43.469,73.529,7255.06,0.965,5.80E-06,62.5,30,7.5,0,0,0,0.583
43.359,73.379,7182.41,0.964,5.67E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.562
43.522,74.069,7610.13,0.968,6.46E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.641
43.582,73.985,7529.38,0.968,6.30E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.623
44.281,72.852,7284.13,0.965,5.81E-06,62.5,30,7.5,0,0,0,0.577
44.248,72.671,7208.99,0.965,5.67E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.561
43.396,74.006,7405.92,0.967,6.15E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.609
43.316,73.723,7327.42,0.966,5.99E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.597
43.357,72.659,7101.49,0.964,5.54E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.552
43.271,72.678,7040.23,0.963,5.42E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.539
25.467,45.029,6615.72,0.926,2.93E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.293
22.2,43.661,4935,0.912,1.92E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.193
38.764,71.3,7904.01,0.965,6.18E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.604
39.312,68.443,7051.62,0.958,4.93E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.479
8.607,20.941,5288.82,0.845,1.52E-06,58.37104072,32.57918552,9.049773756,0,0,0,0.152
29.878,37.919,6613.86,0.937,3.36E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.336
27.58,34.716,5038.17,0.925,2.17E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.216
46.217,58.673,6967.09,0.963,5.61E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.562
29.132,51.696,6602.89,0.942,3.57E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.354
25.719,48.712,4959.06,0.93,2.29E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.228
45.339,79.551,6975.41,0.965,6.01E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.587
12.675,17.682,6082.34,0.869,1.73E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.174
8.222,10.868,5427.9,0.778,1.14E-06,60,32,8,0,0,0,0.113
8.692,12.938,5399.13,0.81,1.28E-06,58.37104072,32.57918552,9.049773756,0,0,0,0.128
18.453,23.208,6686.48,0.875,1.86E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.186
18.375,23.114,6052.78,0.872,1.70E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.17
15.418,22.366,5982.82,0.869,1.57E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.156
15.13,22.285,5535,0.865,1.46E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.146
15.015,24.165,5893.37,0.87,1.59E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.158
15.864,23.139,5397.36,0.865,1.47E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.147
13.841,22.434,5379.95,0.863,1.37E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.137
13.694,21.966,5035.85,0.859,1.28E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.129
16.476,21.359,6145.91,0.869,1.67E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.167
16.113,21.353,5559.86,0.864,1.53E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.153
15.688,21.43,5527.35,0.862,1.43E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.143
15.693,21.356,5069.32,0.858,1.33E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.132
16.19,23.014,5456.14,0.864,1.45E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.146
16.336,22.311,5068.87,0.858,1.35E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.134
14.832,21.949,5090.59,0.858,1.27E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.128
14.621,22.028,4755.71,0.852,1.19E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.119
27.989,38.197,7899.74,0.942,3.79E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.371
27.838,37.883,7743.58,0.94,3.64E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.354
29.221,37.954,7579.6,0.938,3.52E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.342
27.013,37.681,7455.06,0.936,3.39E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.332
30.183,36.877,7569.8,0.937,3.47E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.337
29.945,36.737,7464.3,0.934,3.34E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.325
28.289,37.23,7287.52,0.931,3.22E-06,62.5,30,7.5,0,0,0,0.314
28.172,37.104,7195.93,0.929,3.11E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.303
27.874,37.96,7734.03,0.94,3.65E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.352
27.698,37.493,7594.45,0.937,3.51E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.342
27.559,37.214,7460.68,0.935,3.40E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.33
27.425,37.031,7339.73,0.932,3.27E-06,62.5,30,7.5,0,0,0,0.321
29.015,36.453,7423.04,0.934,3.34E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.325
28.902,36.419,7319.81,0.932,3.23E-06,62.5,30,7.5,0,0,0,0.315
29.276,36.438,7161.78,0.929,3.13E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.303
28.918,36.136,7070.18,0.928,3.02E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.293
17.796,21.901,6793.65,0.917,2.64E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.262
17.137,20.163,6050.76,0.911,2.22E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.22
18.747,21.263,6019,0.91,2.15E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.215
17.84,20.803,5448.41,0.912,2.01E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.2
19.351,21.317,6101.72,0.916,2.33E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.231
17.786,20.754,5578.59,0.91,2.01E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.201
19.271,22.03,5523.3,0.916,2.11E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.21
19.128,21.754,5074.97,0.909,1.86E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.186
32.612,35.335,8013.08,0.965,5.99E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.598
30.902,35.089,7629.52,0.96,5.39E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.536
30.892,33.352,7737.8,0.96,5.32E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.534
29.958,32.891,7404.16,0.957,4.93E-06,62.5,30,7.5,0,0,0,0.488
29.746,32.434,7681.58,0.959,5.19E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.52
29.191,32.589,7399.36,0.956,4.84E-06,62.5,30,7.5,0,0,0,0.483
28.415,31.708,7392.71,0.955,4.73E-06,62.5,30,7.5,0,0,0,0.471
25.622,30.796,7100.5,0.949,4.24E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.418
9.77,15.805,4968.88,0.812,1.31E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.131
10.545,16.85,5140.78,0.824,1.38E-06,58.10810811,32.43243243,8.108108108,0,0.013513514,0,0.137
27.402,47.945,6667.77,0.931,3.06E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.304
23.629,44.136,5073.18,0.916,1.94E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.193
42.091,73.565,7841.65,0.967,6.33E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.634
