PLD (Å),LCD (Å),Sacc (m2/g),Porosity,KCH4 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,CH4-1 bar (mol/kg)
31.089,33.471,7217.13,0.948,8.15E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.817
15.2,20.542,6834.78,0.903,6.01E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.602
14.87,19.372,6411.01,0.901,5.64E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.569
14.6,19.045,6092.76,0.897,5.34E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.535
14.371,18.564,5783.55,0.893,5.07E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.509
14.231,21.106,5954.81,0.896,5.35E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.536
13.821,20.121,5675.6,0.893,5.06E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.506
13.968,19.843,5422.99,0.89,4.83E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.487
13.337,18.711,5255.65,0.888,4.61E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.46
15.478,20.372,6328.67,0.901,5.66E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.564
14.649,18.897,5958.44,0.897,5.37E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.535
15.119,18.529,5726.94,0.893,5.05E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.507
14.431,18.109,5428.58,0.891,4.86E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.486
14.477,20.039,5622.31,0.893,5.07E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.503
13.662,18.993,5393.09,0.89,4.82E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.482
13.655,19.694,5194.72,0.887,4.61E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.464
13.711,18.672,4956.09,0.883,4.47E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.445
24.405,33.863,7872.07,0.953,7.98E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.791
24.297,32.937,7709.51,0.951,7.93E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.785
24.241,33.386,7600.33,0.95,7.87E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.778
24.154,32.743,7428.95,0.949,7.83E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.774
25.679,32.416,7627.2,0.95,7.97E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.787
25.634,32.205,7482.31,0.948,7.94E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.79
25.024,32.027,7360.38,0.947,7.91E-06,62.5,30,7.5,0,0,0,0.787
25.127,32.066,7243.94,0.945,7.89E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.779
23.832,34.582,7758.77,0.952,7.94E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.78
23.946,33.764,7601.38,0.95,7.88E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.784
23.753,33.651,7467.16,0.949,7.87E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.775
23.665,33.371,7336.68,0.947,7.82E-06,62.5,30,7.5,0,0,0,0.771
24.684,32.494,7529.74,0.949,7.97E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.783
25.289,32.506,7387.56,0.947,7.93E-06,62.5,30,7.5,0,0,0,0.782
24.58,32.093,7301.5,0.945,7.90E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.773
24.517,32.182,7179.03,0.944,7.89E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.771
16.759,21.524,6785.29,0.905,6.09E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.609
16.732,19.69,6382.9,0.903,5.69E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.574
14.487,20.193,5336.16,0.892,4.86E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.487
14.357,19.294,5099.23,0.889,4.67E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.465
17.506,21.376,6302.4,0.903,5.71E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.575
17.189,19.837,5983.81,0.9,5.40E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.538
15.589,21.047,5068.42,0.889,4.66E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.469
14.811,19.675,4976.56,0.886,4.41E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.439
28.027,34.434,7846.96,0.954,8.28E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.831
27.931,34.505,7665.83,0.952,8.21E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.82
27.838,34.287,7343.26,0.948,8.10E-06,62.5,30,7.5,0,0,0,0.81
27.72,34.363,7202.47,0.946,8.05E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.803
26.346,34.142,7687.45,0.952,8.18E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.813
26.241,34.169,7581.68,0.95,8.13E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.819
26.535,34.015,7273.01,0.945,8.07E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.81
26.428,34.051,7131.64,0.943,8.04E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.807
20.587,31.55,6781.17,0.911,6.29E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.612
19.616,32.199,6115.86,0.908,5.73E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.56
19.294,31.171,6188.03,0.909,5.76E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.559
18.902,31.943,5656.5,0.904,5.31E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.516
19.633,29.335,5622.65,0.903,5.27E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.516
19.401,30.406,5168.87,0.901,4.94E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.48
19.377,29.81,5273.64,0.901,4.95E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.484
19.121,29.383,4912.09,0.897,4.66E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.455
33.105,51.163,7840.25,0.959,8.63E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.851
32.969,49.111,7669.14,0.957,8.53E-06,60,32,8,0,0,0,0.839
33.389,51.209,7621.23,0.957,8.51E-06,60,32,8,0,0,0,0.842
32.704,48.606,7457.75,0.954,8.44E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.833
32.33,50.233,7453.44,0.953,8.40E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.832
19.442,27.975,6743.64,0.908,6.26E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.626
18.061,23.873,5754.52,0.895,5.21E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.518
17.141,27.174,6199.99,0.904,5.65E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.562
16.481,24.125,5377.71,0.89,4.87E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.481
18.887,27.011,6124.92,0.903,5.63E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.563
17.351,23.806,5249.43,0.888,4.86E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.483
15.813,24.256,5014.62,0.887,4.52E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.448
27.988,43.173,7876.99,0.955,8.09E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.793
29.133,43.483,7485.75,0.951,8.07E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.781
29.99,43.486,7611.67,0.954,8.09E-06,60,32,8,0,0,0,0.787
29.368,43.403,7207.65,0.949,8.00E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.781
30.44,43.472,7680.64,0.954,8.11E-06,60,32,8,0,0,0,0.787
28.787,41.8,7331.53,0.948,8.00E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.778
30.243,42.663,7472.39,0.951,8.05E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.781
28.983,42.223,7078.27,0.946,8.00E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.778
13.645,19.442,6679.4,0.895,6.05E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.607
13.86,19.538,6418.51,0.894,5.80E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.582
10.847,14.353,5816.89,0.871,5.18E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.523
10.756,13.826,5592.17,0.868,5.05E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.504
13.765,19.844,6203.86,0.895,5.71E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.572
13.861,19.791,5992.51,0.894,5.51E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.558
13.827,19.296,5439.67,0.885,5.08E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.509
14.451,19.124,5319.59,0.883,4.87E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.486
13.378,19.44,6126.73,0.89,5.57E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.557
13.885,19.544,5916.94,0.889,5.39E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.541
10.961,14.954,5434.77,0.866,4.87E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.493
10.316,14.469,5257.01,0.864,4.76E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.476
14.271,19.732,5808.38,0.891,5.31E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.532
14.364,19.833,5562.28,0.89,5.13E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.519
10.302,13.143,5050.35,0.856,4.53E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.453
21.25,31.344,7795.37,0.95,7.70E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.768
23.105,32.529,7762.89,0.95,7.76E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.778
25.568,31.622,7498.66,0.949,7.86E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.782
25.433,31.59,7386.06,0.948,7.83E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.775
18.819,27.718,7700.17,0.943,7.41E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.738
19.476,28.477,7536.04,0.942,7.45E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.745
22.756,31.474,7335.26,0.942,7.66E-06,62.5,30,7.5,0,0,0,0.774
22.28,31.256,7230.77,0.941,7.66E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.758
20.344,30.576,7599.9,0.946,7.58E-06,59.82142857,32.14285714,8.035714286,0,0,0,0.761
21.262,31.019,7523.22,0.946,7.60E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.763
25.198,31.42,7330.67,0.947,7.82E-06,62.5,30,7.5,0,0,0,0.784
24.646,31.415,7172.98,0.946,7.78E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.778
19.652,28.406,7456.46,0.942,7.43E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.753
18.645,27.633,7384.78,0.939,7.35E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.728
22.751,31.38,7189.5,0.94,7.65E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.761
22.829,31.441,7109.56,0.939,7.64E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.763
20.189,29.148,6686.64,0.911,6.25E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.626
18.193,29.188,6363.45,0.908,5.84E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.591
18.921,26.649,5406.36,0.899,4.98E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.5
18.83,26.349,5186.47,0.897,4.76E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.471
20.178,26.764,6287.91,0.908,5.86E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.589
18.155,26.463,6006.12,0.906,5.50E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.546
19.204,26.277,5153.57,0.896,4.75E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.481
18.803,26.389,5032.53,0.895,4.53E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.458
33.734,45.336,7951.81,0.957,8.46E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.841
33.899,45.251,7800.29,0.956,8.39E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.836
31.299,45.77,7346.36,0.951,8.30E-06,62.5,30,7.5,0,0,0,0.83
31.908,45.727,7223.52,0.95,8.27E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.829
33.514,45.146,7791.41,0.956,8.39E-06,59.45945946,32.43243243,8.108108108,0,0,0,0.836
33.742,45.066,7638.09,0.954,8.32E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.834
31.13,45.016,7238.89,0.95,8.26E-06,63.41463415,29.26829268,7.317073171,0,0,0,0.827
31.743,44.964,7129.37,0.948,8.24E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.816
16.463,18.099,6677.62,0.885,6.61E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.661
16.637,18.487,5820.38,0.881,5.35E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.54
16.029,17.774,6134.41,0.877,6.07E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.607
16.988,19.019,5328.51,0.877,5.02E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.501
15.13,17.449,6184.98,0.874,6.04E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.608
12.016,17.911,4961.85,0.861,5.29E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.526
14.205,16.587,5737.28,0.864,5.67E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.56
26.422,29.651,7812.72,0.944,7.51E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.751
25.68,28.13,7367.58,0.938,7.50E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.744
26.431,29.662,7582.76,0.941,7.46E-06,60,32,8,0,0,0,0.743
25.512,27.845,7203.19,0.934,7.47E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.74
27.264,30.575,7601.95,0.943,7.54E-06,60,32,8,0,0,0,0.748
26.573,28.886,7221.88,0.936,7.56E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.746
27.162,30.466,7410.69,0.939,7.50E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.745
26.347,28.593,7067.9,0.933,7.53E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.736
17.861,22.778,6719.96,0.893,6.24E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.629
17.512,22.107,6088.19,0.887,5.71E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.572
17.3,21.932,6051.3,0.887,5.76E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.57
17.444,22.008,5613.52,0.881,5.35E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.534
17.803,20.343,5811.59,0.882,5.28E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.532
17.258,21.704,5423.64,0.877,4.89E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.49
17.084,22.339,5339.62,0.878,4.98E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.497
17.502,22.287,5003.27,0.871,4.72E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.471
29.268,35.773,7821.52,0.948,7.68E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.766
28.731,35.589,7611.69,0.945,7.61E-06,60,32,8,0,0,0,0.755
28.27,35.774,7607.72,0.946,7.68E-06,60,32,8,0,0,0,0.761
28.072,35.588,7422.21,0.942,7.62E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.756
29.46,36.046,7397.62,0.942,7.63E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.757
28.858,35.699,7241.64,0.939,7.57E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.743
28.487,35.842,7216.46,0.94,7.63E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.752
28.29,35.648,7089.95,0.938,7.61E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.755
20.76,21.847,6798.14,0.908,6.23E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.625
20.457,21.921,6102.47,0.902,5.69E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.574
19.022,21.979,6271.54,0.906,5.67E-06,57.14285714,21.42857143,14.28571429,0,0,0.071428571,0.571
18.639,22.653,5687.83,0.9,5.21E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.523
19.562,21.304,5753.73,0.901,5.21E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.519
19.595,21.274,5239.73,0.895,4.89E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.488
18.393,21.156,5277.94,0.899,4.90E-06,57.14285714,7.142857143,14.28571429,0,0,0.214285714,0.488
18.253,21.632,4927.49,0.891,4.60E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.46
32.713,34.539,7930.1,0.956,8.37E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.823
32.946,34.391,7690.32,0.954,8.33E-06,60,32,8,0,0,0,0.824
32.933,35.233,7652.04,0.953,8.27E-06,60,32,8,0,0,0,0.821
33.243,35.12,7499.56,0.951,8.25E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.813
32.192,34.069,7562.27,0.952,8.22E-06,61.53846154,30.76923077,7.692307692,0,0,0,0.799
32.554,33.954,7368.43,0.95,8.22E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.812
32.664,34.47,7340.84,0.949,8.15E-06,62.96296296,29.62962963,7.407407407,0,0,0,0.803
33.161,34.439,7183.21,0.947,8.17E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.8
16.038,17.192,5229.92,0.828,7.52E-06,60,32,8,0,0,0,0.738
18.895,24.154,5072.78,0.831,1.05E-05,59.73154362,32.2147651,8.053691275,0,0,0,1.014
18.754,24.532,5178.82,0.837,9.84E-06,59.06040268,32.2147651,8.053691275,0,0.006711409,0,0.956
12.683,17.866,6072.45,0.87,6.26E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.618
7.134,11.283,5054.98,0.771,1.06E-05,60,32,8,0,0,0,1.063
22.798,28.246,6038.75,0.896,6.67E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.667
15.759,18.895,5186.76,0.828,1.03E-05,60,32,8,0,0,0,0.955
10.952,31.25,6113.15,0.884,6.63E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.654
23.336,45.594,6600.17,0.934,6.96E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.696
20.962,45.435,6356.35,0.933,6.64E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.659
21.118,45.415,5484.34,0.928,5.94E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.597
18.859,45.17,5434.66,0.927,5.68E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.566
22.734,42.886,5724.21,0.929,5.87E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.587
20.346,42.863,5533.56,0.927,5.66E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.565
20.437,42.891,4989.31,0.923,5.16E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.518
18.534,42.928,4893.99,0.922,5.01E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.506
37.687,70.463,7822.39,0.969,1.01E-05,58.33333333,33.33333333,8.333333333,0,0,0,0.98
37.978,70.997,7712.18,0.967,9.98E-06,59.09090909,32.72727273,8.181818182,0,0,0,0.974
35.853,69.719,7432.72,0.965,9.72E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.935
37.351,70.712,7358.17,0.965,9.68E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.94
34.716,69.585,7410.84,0.966,9.75E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.952
35.246,69.741,7339.18,0.965,9.66E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.941
36.496,69.792,7127.87,0.963,9.50E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.924
36.876,69.897,7045.63,0.962,9.45E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.917
47.08,58.044,6599.31,0.951,7.96E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.784
45.884,55.378,4824.52,0.942,5.77E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.568
28.233,47.902,6624.71,0.937,7.05E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.697
25.754,47.651,6334.21,0.935,6.71E-06,57.14285714,25.3968254,14.28571429,0,0,0.031746032,0.674
24.925,48.584,5770.01,0.931,5.91E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.588
24.48,48.797,5592.62,0.928,5.69E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.57
25.767,45.763,6114.79,0.934,6.42E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.643
25.795,46.366,5903.28,0.932,6.15E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.62
25.294,46.229,5400.09,0.928,5.51E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.55
24.177,46.554,5262.67,0.926,5.33E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.533
28.223,45.58,6129,0.934,6.42E-06,57.14285714,22.22222222,14.28571429,0,0,0.063492063,0.645
26.001,45.45,5907.29,0.932,6.16E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.612
25.467,45.49,5404.05,0.928,5.52E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.551
24.339,45.878,5291.62,0.926,5.33E-06,57.14285714,6.349206349,14.28571429,0,0,0.222222222,0.527
25.795,45.378,5752.05,0.931,5.90E-06,57.14285714,15.87301587,14.28571429,0,0,0.126984127,0.593
25.703,45.078,5527.66,0.929,5.73E-06,57.14285714,12.6984127,14.28571429,0,0,0.158730159,0.576
24.867,45.799,5115.47,0.925,5.20E-06,57.14285714,3.174603175,14.28571429,0,0,0.253968254,0.515
23.884,45.82,5010.85,0.923,5.03E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.503
43.716,74.815,7723.3,0.969,1.01E-05,59.09090909,32.72727273,8.181818182,0,0,0,0.988
44.25,73.519,7440.05,0.966,9.83E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.948
44.3,73.419,7376.4,0.966,9.77E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.946
43.402,74.562,7601.23,0.968,1.00E-05,59.82142857,32.14285714,8.035714286,0,0,0,0.98
43.612,74.289,7513.63,0.968,9.94E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.962
43.469,73.529,7255.06,0.965,9.68E-06,62.5,30,7.5,0,0,0,0.946
43.359,73.379,7182.41,0.964,9.63E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.94
43.522,74.069,7610.13,0.968,1.00E-05,59.82142857,32.14285714,8.035714286,0,0,0,0.984
43.582,73.985,7529.38,0.968,9.95E-06,60.52631579,31.57894737,7.894736842,0,0,0,0.967
44.281,72.852,7284.13,0.965,9.70E-06,62.5,30,7.5,0,0,0,0.941
44.248,72.671,7208.99,0.965,9.63E-06,63.1147541,29.50819672,7.37704918,0,0,0,0.937
43.396,74.006,7405.92,0.967,9.89E-06,61.20689655,31.03448276,7.75862069,0,0,0,0.96
43.316,73.723,7327.42,0.966,9.79E-06,61.86440678,30.50847458,7.627118644,0,0,0,0.958
43.357,72.659,7101.49,0.964,9.57E-06,63.70967742,29.03225806,7.258064516,0,0,0,0.926
43.271,72.678,7040.23,0.963,9.51E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.926
25.467,45.029,6615.72,0.926,6.87E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.666
22.2,43.661,4935,0.912,5.02E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.483
38.764,71.3,7904.01,0.965,9.57E-06,58.33333333,33.33333333,8.333333333,0,0,0,0.939
39.312,68.443,7051.62,0.958,9.05E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.889
8.607,20.941,5288.82,0.845,7.57E-06,58.37104072,32.57918552,9.049773756,0,0,0,0.755
29.878,37.919,6613.86,0.937,7.20E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.719
27.58,34.716,5038.17,0.925,5.14E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.518
46.217,58.673,6967.09,0.963,9.71E-06,64.28571429,28.57142857,7.142857143,0,0,0,0.96
29.132,51.696,6602.89,0.942,7.39E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.733
25.719,48.712,4959.06,0.93,5.24E-06,57.14285714,0,14.28571429,0,0,0.285714286,0.524
45.339,79.551,6975.41,0.965,1.01E-05,64.28571429,28.57142857,7.142857143,0,0,0,0.986
12.675,17.682,6082.34,0.869,6.26E-06,58.53658537,31.70731707,9.756097561,0,0,0,0.625
8.222,10.868,5427.9,0.778,1.01E-05,60,32,8,0,0,0,0.991
8.692,12.938,5399.13,0.81,7.66E-06,58.37104072,32.57918552,9.049773756,0,0,0,0.765
18.453,23.208,6686.48,0.875,8.19E-06,57.14285714,28.57142857,14.28571429,0,0,0,0.794
18.375,23.114,6052.78,0.872,7.87E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.762
15.418,22.366,5982.82,0.869,6.95E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.674
15.13,22.285,5535,0.865,6.70E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.647
15.015,24.165,5893.37,0.87,6.72E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.649
15.864,23.139,5397.36,0.865,6.51E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.63
13.841,22.434,5379.95,0.863,6.06E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.589
13.694,21.966,5035.85,0.859,5.88E-06,57.14285714,4.761904762,14.28571429,0,0,0.238095238,0.57
16.476,21.359,6145.91,0.869,7.86E-06,57.14285714,23.80952381,14.28571429,0,0,0.047619048,0.755
16.113,21.353,5559.86,0.864,7.66E-06,57.14285714,19.04761905,14.28571429,0,0,0.095238095,0.735
15.688,21.43,5527.35,0.862,6.71E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.649
15.693,21.356,5069.32,0.858,6.59E-06,57.14285714,9.523809524,14.28571429,0,0,0.19047619,0.64
16.19,23.014,5456.14,0.864,6.98E-06,57.14285714,14.28571429,14.28571429,0,0,0.142857143,0.673
